# SIMULARE — semnal generat de genereaza_simulare.py, nu inregistrat. Rol: control pozitiv pentru validarea lantului de analiza.
t_s,bpm
69.32,76.01
69.36,73.86
69.40,75.83
69.44,74.33
69.48,73.98
69.52,73.57
69.56,74.53
69.60,73.22
69.64,76.06
69.68,73.81
69.72,72.95
69.76,74.63
69.80,73.66
69.84,72.99
69.88,73.11
69.92,72.36
69.96,74.02
70.00,71.79
70.04,72.02
70.08,71.32
70.12,71.11
70.16,71.37
70.20,71.28
70.24,70.07
70.28,71.19
70.32,71.39
70.36,70.56
70.40,70.15
70.44,69.49
70.48,69.49
70.52,68.04
70.56,70.29
70.60,68.44
70.64,69.69
70.68,68.37
70.72,70.06
70.76,72.44
70.80,69.17
70.84,67.73
70.88,70.73
70.92,68.14
70.96,69.11
71.00,72.00
71.04,69.35
71.08,69.92
71.12,70.19
71.16,70.08
71.20,69.81
71.24,70.32
71.28,70.92
71.32,69.51
71.36,70.10
71.40,70.82
71.44,71.42
71.48,70.80
71.52,70.69
71.56,69.99
71.60,72.60
71.64,70.95
71.68,70.22
71.72,71.12
71.76,70.55
71.80,70.51
71.84,71.24
71.88,71.96
71.92,73.37
71.96,70.73
72.00,73.41
72.04,70.81
72.08,73.92
72.12,73.74
72.16,73.83
72.20,74.47
72.24,75.91
72.28,74.78
72.32,73.72
72.36,74.32
72.40,72.48
72.44,73.65
72.48,73.83
72.52,74.79
72.56,73.30
72.60,74.44
72.64,72.96
72.68,76.98
72.72,74.96
72.76,76.31
72.80,75.92
72.84,75.78
72.88,77.97
72.92,75.39
72.96,75.57
73.00,74.20
73.04,75.62
73.08,76.58
73.12,74.60
73.16,75.64
73.20,74.26
73.24,75.95
73.28,76.28
73.32,74.03
73.36,74.49
73.40,75.93
73.44,76.85
73.48,74.38
73.52,73.63
73.56,74.89
73.60,74.94
73.64,75.39
73.68,75.06
73.72,72.57
73.76,73.46
73.80,73.80
73.84,72.03
73.88,72.98
73.92,73.57
73.96,74.04
74.00,71.07
74.04,71.31
74.08,71.01
74.12,70.45
74.16,71.75
74.20,72.42
74.24,72.14
74.28,71.32
74.32,72.53
74.36,71.10
74.40,70.78
74.44,70.56
74.48,70.81
74.52,70.67
74.56,71.18
74.60,69.96
74.64,71.10
74.68,71.10
74.72,70.23
74.76,70.49
74.80,71.15
74.84,70.75
74.88,71.69
74.92,69.59
74.96,71.28
75.00,70.40
75.04,70.91
75.08,69.66
75.12,71.48
75.16,70.67
75.20,69.92
75.24,70.69
75.28,69.69
75.32,70.26
75.36,68.98
75.40,70.06
75.44,69.15
75.48,70.96
75.52,70.82
75.56,70.85
75.60,70.98
75.64,70.25
75.68,73.01
75.72,72.38
75.76,72.85
75.80,73.62
75.84,71.91
75.88,73.22
75.92,72.83
75.96,70.91
76.00,73.16
76.04,73.79
76.08,73.40
76.12,73.90
76.16,75.08
76.20,76.75
76.24,74.79
76.28,76.81
76.32,72.42
76.36,73.51
76.40,75.69
76.44,76.03
76.48,76.48
76.52,75.69
76.56,77.32
76.60,75.00
76.64,74.58
76.68,77.81
76.72,77.26
76.76,77.16
76.80,74.94
76.84,76.24
76.88,75.90
76.92,77.57
76.96,76.66
77.00,76.20
77.04,76.07
77.08,75.29
77.12,77.12
77.16,76.52
77.20,77.80
77.24,77.37
77.28,76.88
77.32,76.74
77.36,77.54
77.40,77.23
77.44,75.30
77.48,74.09
77.52,75.57
77.56,75.06
77.60,74.51
77.64,74.11
77.68,73.76
77.72,75.07
77.76,75.90
77.80,75.45
77.84,73.64
77.88,72.54
77.92,73.49
77.96,73.21
78.00,73.45
78.04,74.00
78.08,72.83
78.12,72.88
78.16,74.31
78.20,73.60
78.24,73.02
78.28,72.79
78.32,72.98
78.36,72.44
78.40,72.83
78.44,71.91
78.48,73.06
78.52,73.29
78.56,70.97
78.60,71.92
78.64,72.88
78.68,70.99
78.72,70.01
78.76,70.46
78.80,71.09
78.84,71.14
78.88,72.41
78.92,71.61
78.96,71.13
79.00,71.33
79.04,71.39
79.08,72.02
79.12,71.35
79.16,72.30
79.20,70.77
79.24,71.22
79.28,72.32
79.32,68.94
79.36,71.91
79.40,72.57
79.44,72.01
79.48,72.10
79.52,71.94
79.56,73.31
79.60,73.34
79.64,73.05
79.68,73.47
79.72,73.46
79.76,72.66
79.80,74.19
79.84,71.43
79.88,73.80
79.92,72.62
79.96,73.82
80.00,75.69
80.04,75.60
80.08,74.06
80.12,75.18
80.16,77.25
80.20,76.06
80.24,76.43
80.28,76.67
80.32,76.60
80.36,76.50
80.40,77.65
80.44,78.03
80.48,77.22
80.52,75.99
80.56,79.50
80.60,77.95
80.64,77.52
80.68,75.70
80.72,76.08
80.76,79.24
80.80,77.56
80.84,77.87
80.88,77.62
80.92,77.53
80.96,79.03
81.00,78.35
81.04,77.34
81.08,77.87
81.12,77.59
81.16,78.58
81.20,76.83
81.24,79.47
81.28,78.44
81.32,76.79
81.36,77.38
81.40,77.67
81.44,77.23
81.48,77.05
81.52,78.32
81.56,77.89
81.60,76.54
81.64,77.18
81.68,76.81
81.72,77.23
81.76,74.81
81.80,76.87
81.84,75.67
81.88,76.88
81.92,75.78
81.96,77.02
82.00,75.80
82.04,75.93
82.08,74.98
82.12,75.00
82.16,75.28
82.20,74.64
82.24,74.63
82.28,74.92
82.32,73.84
82.36,74.73
82.40,72.41
82.44,71.94
82.48,74.80
82.52,73.75
82.56,74.47
82.60,73.55
82.64,73.53
82.68,74.14
82.72,72.96
82.76,73.90
82.80,72.31
82.84,72.50
82.88,73.42
82.92,72.58
82.96,71.43
83.00,73.61
83.04,73.24
83.08,71.71
83.12,73.77
83.16,73.06
83.20,74.06
83.24,75.46
83.28,73.63
83.32,72.42
83.36,74.09
83.40,73.46
83.44,74.13
83.48,74.12
83.52,74.71
83.56,72.44
83.60,74.40
83.64,75.10
83.68,74.25
83.72,73.68
83.76,74.66
83.80,75.62
83.84,75.61
83.88,75.22
83.92,73.72
83.96,76.59
84.00,75.10
84.04,76.11
84.08,76.80
84.12,75.45
84.16,76.70
84.20,76.27
84.24,76.65
84.28,76.95
84.32,78.56
84.36,77.96
84.40,78.67
84.44,78.50
84.48,78.06
84.52,76.18
84.56,78.56
84.60,77.91
84.64,78.05
84.68,79.32
84.72,79.88
84.76,79.22
84.80,79.41
84.84,79.40
84.88,80.05
84.92,79.53
84.96,77.60
85.00,80.16
85.04,80.08
85.08,79.51
85.12,80.14
85.16,79.67
85.20,79.49
85.24,78.82
85.28,78.54
85.32,78.74
85.36,79.03
85.40,78.29
85.44,79.26
85.48,78.33
85.52,78.58
85.56,79.58
85.60,77.56
85.64,77.43
85.68,77.62
85.72,77.49
85.76,78.39
85.80,77.04
85.84,78.00
85.88,77.23
85.92,77.41
85.96,78.08
86.00,77.61
86.04,76.53
86.08,77.41
86.12,74.31
86.16,78.08
86.20,75.22
86.24,75.12
86.28,76.45
86.32,73.48
86.36,75.68
86.40,73.32
86.44,74.10
86.48,74.77
86.52,75.04
86.56,74.03
86.60,75.10
86.64,75.05
86.68,74.11
86.72,74.22
86.76,74.57
86.80,75.31
86.84,74.99
86.88,74.28
86.92,73.84
86.96,73.58
87.00,71.86
87.04,74.07
87.08,73.54
87.12,71.86
87.16,76.58
87.20,74.99
87.24,74.12
87.28,73.83
87.32,73.45
87.36,74.43
87.40,75.18
87.44,75.53
87.48,74.74
87.52,74.83
87.56,75.88
87.60,73.86
87.64,75.27
87.68,76.30
87.72,76.04
87.76,75.12
87.80,77.04
87.84,76.61
87.88,76.98
87.92,78.04
87.96,79.17
88.00,78.23
88.04,77.66
88.08,77.36
88.12,78.81
88.16,77.29
88.20,78.21
88.24,79.75
88.28,76.93
88.32,78.37
88.36,79.43
88.40,79.48
88.44,82.05
88.48,80.41
88.52,80.73
88.56,78.78
88.60,80.26
88.64,80.01
88.68,81.69
88.72,81.33
88.76,79.52
88.80,80.06
88.84,79.95
88.88,81.34
88.92,81.14
88.96,81.54
89.00,80.73
89.04,82.02
89.08,80.05
89.12,81.57
89.16,80.97
89.20,80.85
89.24,78.56
89.28,78.40
89.32,79.73
89.36,80.02
89.40,81.48
89.44,79.51
89.48,81.21
89.52,79.18
89.56,78.69
89.60,80.43
89.64,76.26
89.68,76.73
89.72,78.99
89.76,80.04
89.80,78.82
89.84,78.11
89.88,77.62
89.92,77.83
89.96,78.58
90.00,77.20
90.04,77.57
90.08,77.09
90.12,76.08
90.16,75.60
90.20,76.66
90.24,76.30
90.28,75.86
90.32,74.90
90.36,74.87
90.40,76.04
90.44,75.04
90.48,75.64
90.52,74.19
90.56,74.51
90.60,75.69
90.64,73.96
90.68,74.98
90.72,77.70
90.76,76.73
90.80,75.67
90.84,75.16
90.88,73.41
90.92,73.61
90.96,74.25
91.00,73.29
91.04,74.37
91.08,76.39
91.12,76.38
91.16,73.87
91.20,75.03
91.24,75.26
91.28,72.95
91.32,75.86
91.36,74.92
91.40,76.07
91.44,73.89
91.48,77.28
91.52,74.87
91.56,74.26
91.60,76.42
91.64,78.11
91.68,76.00
91.72,74.73
91.76,76.52
91.80,78.60
91.84,75.19
91.88,77.55
91.92,77.22
91.96,77.27
92.00,76.53
92.04,78.26
92.08,77.28
92.12,78.15
92.16,77.67
92.20,77.78
92.24,79.09
92.28,77.84
92.32,79.15
92.36,78.10
92.40,79.21
92.44,79.59
92.48,79.26
92.52,77.87
92.56,79.77
92.60,80.65
92.64,80.86
92.68,79.98
92.72,81.42
92.76,80.31
92.80,80.68
92.84,78.84
92.88,79.80
92.92,81.17
92.96,82.12
93.00,80.33
93.04,80.62
93.08,80.02
93.12,78.77
93.16,79.41
93.20,79.78
93.24,80.29
93.28,79.78
93.32,81.28
93.36,79.33
93.40,80.20
93.44,79.87
93.48,78.58
93.52,79.93
93.56,80.09
93.60,78.02
93.64,78.43
93.68,79.60
93.72,78.93
93.76,79.73
93.80,78.50
93.84,77.26
93.88,78.92
93.92,77.49
93.96,78.07
94.00,77.03
94.04,75.99
94.08,77.42
94.12,78.21
94.16,78.22
94.20,76.74
94.24,76.18
94.28,74.88
94.32,75.73
94.36,76.18
94.40,74.61
94.44,75.47
94.48,74.85
94.52,74.32
94.56,76.10
94.60,75.76
94.64,73.42
94.68,76.79
94.72,75.84
94.76,73.82
94.80,74.28
94.84,75.79
94.88,75.14
94.92,74.39
94.96,75.22
95.00,73.06
95.04,73.85
95.08,73.95
95.12,72.49
95.16,75.87
95.20,73.57
95.24,73.41
95.28,75.09
95.32,73.68
95.36,73.35
95.40,74.18
95.44,75.02
95.48,74.30
95.52,75.10
95.56,77.00
95.60,76.46
95.64,76.33
95.68,75.40
95.72,74.61
95.76,75.57
95.80,76.65
95.84,76.91
95.88,75.05
95.92,76.87
95.96,77.61
96.00,76.26
96.04,78.68
96.08,77.43
96.12,77.68
96.16,78.43
96.20,76.54
96.24,78.88
96.28,79.06
96.32,78.25
96.36,78.03
96.40,77.20
96.44,80.82
96.48,77.83
96.52,79.82
96.56,78.74
96.60,78.46
96.64,78.07
96.68,79.86
96.72,80.00
96.76,78.99
96.80,79.59
96.84,80.08
96.88,79.13
96.92,79.50
96.96,79.29
97.00,78.48
97.04,80.08
97.08,79.54
97.12,79.54
97.16,80.10
97.20,79.91
97.24,78.72
97.28,79.47
97.32,79.17
97.36,81.55
97.40,77.82
97.44,77.90
97.48,78.02
97.52,78.28
97.56,79.37
97.60,78.75
97.64,76.62
97.68,77.80
97.72,77.64
97.76,76.89
97.80,76.31
97.84,76.32
97.88,76.32
97.92,75.80
97.96,77.12
98.00,76.89
98.04,75.65
98.08,74.88
98.12,76.55
98.16,76.13
98.20,73.78
98.24,75.63
98.28,75.79
98.32,74.68
98.36,73.70
98.40,74.25
98.44,73.47
98.48,73.10
98.52,74.61
98.56,73.94
98.60,73.03
98.64,73.97
98.68,72.99
98.72,72.62
98.76,73.51
98.80,73.77
98.84,73.36
98.88,71.74
98.92,72.92
98.96,71.71
99.00,72.43
99.04,72.73
99.08,72.59
99.12,72.08
99.16,73.26
99.20,73.99
99.24,73.39
99.28,72.21
99.32,73.17
99.36,72.99
99.40,74.85
99.44,73.14
99.48,72.84
99.52,74.56
99.56,73.07
99.60,74.88
99.64,74.36
99.68,75.44
99.72,74.88
99.76,76.41
99.80,72.48
99.84,74.61
99.88,76.49
99.92,75.38
99.96,74.30
100.00,74.89
100.04,75.94
100.08,75.38
100.12,77.08
100.16,74.65
100.20,76.65
100.24,77.33
100.28,76.44
100.32,76.02
100.36,76.14
100.40,77.69
100.44,77.03
100.48,77.46
100.52,77.03
100.56,75.57
100.60,77.30
100.64,77.02
100.68,76.81
100.72,77.68
100.76,78.72
100.80,77.80
100.84,77.95
100.88,77.03
100.92,77.76
100.96,78.17
101.00,76.81
101.04,78.65
101.08,77.86
101.12,77.31
101.16,78.30
101.20,79.66
101.24,77.43
101.28,78.18
101.32,77.52
101.36,77.93
101.40,77.56
101.44,77.65
101.48,77.72
101.52,76.37
101.56,75.89
101.60,76.88
101.64,76.17
101.68,77.46
101.72,75.18
101.76,75.83
101.80,74.88
101.84,73.91
101.88,77.18
101.92,74.95
101.96,73.55
102.00,75.89
102.04,73.33
102.08,75.40
102.12,74.05
102.16,73.73
102.20,74.67
102.24,73.23
102.28,73.11
102.32,72.06
102.36,72.81
102.40,73.01
102.44,73.14
102.48,73.67
102.52,72.98
102.56,72.61
102.60,73.22
102.64,73.50
102.68,71.72
102.72,71.42
102.76,71.63
102.80,72.48
102.84,71.81
102.88,71.62
102.92,70.13
102.96,70.88
103.00,70.32
103.04,70.89
103.08,69.29
103.12,72.07
103.16,71.12
103.20,70.84
103.24,71.97
103.28,71.92
103.32,73.25
103.36,70.18
103.40,71.36
103.44,73.06
103.48,70.36
103.52,71.88
103.56,71.67
103.60,73.24
103.64,72.26
103.68,72.19
103.72,71.95
103.76,73.28
103.80,73.14
103.84,73.07
103.88,72.42
103.92,72.64
103.96,73.13
104.00,75.24
104.04,74.66
104.08,74.81
104.12,74.53
104.16,76.56
104.20,74.05
104.24,76.12
104.28,74.44
104.32,77.04
104.36,75.71
104.40,77.28
104.44,76.25
104.48,75.18
104.52,75.24
104.56,75.33
104.60,75.98
104.64,75.37
104.68,74.84
104.72,76.64
104.76,76.42
104.80,76.25
104.84,75.98
104.88,77.57
104.92,76.38
104.96,76.64
105.00,76.78
105.04,78.41
105.08,77.41
105.12,77.52
105.16,74.53
105.20,77.91
105.24,76.84
105.28,77.82
105.32,75.40
105.36,75.60
105.40,74.28
105.44,75.68
105.48,76.11
105.52,75.61
105.56,75.29
105.60,74.93
105.64,75.20
105.68,74.38
105.72,75.43
105.76,73.45
105.80,74.02
105.84,74.54
105.88,74.38
105.92,74.80
105.96,74.44
106.00,75.02
106.04,72.69
106.08,73.90
106.12,73.60
106.16,73.47
106.20,72.64
106.24,74.62
106.28,71.62
106.32,72.34
106.36,72.11
106.40,70.16
106.44,72.39
106.48,71.36
106.52,70.41
106.56,71.93
106.60,70.19
106.64,71.84
106.68,72.18
106.72,72.67
106.76,70.17
106.80,70.80
106.84,69.00
106.88,71.35
106.92,69.62
106.96,69.71
107.00,70.04
107.04,70.58
107.08,71.18
107.12,71.14
107.16,69.63
107.20,69.81
107.24,71.15
107.28,71.21
107.32,69.12
107.36,71.47
107.40,70.95
107.44,71.45
107.48,70.40
107.52,70.79
107.56,72.50
107.60,71.05
107.64,72.54
107.68,71.86
107.72,72.28
107.76,72.24
107.80,71.72
107.84,72.54
107.88,71.93
107.92,71.75
107.96,75.36
108.00,73.07
108.04,73.37
108.08,73.70
108.12,73.80
108.16,75.48
108.20,75.33
108.24,75.15
108.28,75.39
108.32,75.97
108.36,75.17
108.40,75.27
108.44,74.15
108.48,77.20
108.52,73.93
108.56,76.65
108.60,75.48
108.64,75.89
108.68,75.30
108.72,75.21
108.76,76.22
108.80,75.57
108.84,76.24
108.88,77.49
108.92,75.95
108.96,76.30
109.00,76.16
109.04,75.06
109.08,75.27
109.12,75.99
109.16,76.57
109.20,77.19
109.24,77.13
109.28,77.32
109.32,75.30
109.36,77.14
109.40,74.88
109.44,73.80
109.48,76.71
109.52,74.86
109.56,75.89
109.60,75.56
109.64,74.86
109.68,75.94
109.72,76.47
109.76,74.49
109.80,73.85
109.84,73.40
109.88,74.58
109.92,72.57
109.96,74.78
110.00,74.62
110.04,71.54
110.08,72.24
110.12,73.10
110.16,74.64
110.20,72.83
110.24,71.26
110.28,72.17
110.32,73.46
110.36,71.31
110.40,72.72
110.44,72.42
110.48,72.01
110.52,70.75
110.56,71.29
110.60,69.64
110.64,70.66
110.68,71.72
110.72,70.75
110.76,70.22
110.80,70.24
110.84,72.42
110.88,69.29
110.92,71.48
110.96,70.09
111.00,70.01
111.04,70.37
111.08,69.20
111.12,71.26
111.16,71.19
111.20,70.40
111.24,72.40
111.28,71.24
111.32,70.71
111.36,72.49
111.40,70.74
111.44,71.90
111.48,70.24
111.52,72.08
111.56,71.29
111.60,72.18
111.64,69.78
111.68,72.40
111.72,71.11
111.76,73.13
111.80,73.67
111.84,72.00
111.88,73.98
111.92,73.59
111.96,72.44
112.00,72.92
112.04,73.99
112.08,74.77
112.12,73.82
112.16,74.75
112.20,73.74
112.24,74.98
112.28,74.72
112.32,74.09
112.36,74.96
112.40,75.55
112.44,76.32
112.48,75.74
112.52,75.58
112.56,75.50
112.60,78.14
112.64,77.14
112.68,76.93
112.72,75.63
112.76,76.99
112.80,75.65
112.84,75.99
112.88,76.57
112.92,75.82
112.96,78.47
113.00,77.24
113.04,76.61
113.08,75.45
113.12,77.28
113.16,77.70
113.20,76.90
113.24,76.51
113.28,76.58
113.32,76.35
113.36,77.54
113.40,74.76
113.44,75.64
113.48,75.17
113.52,75.42
113.56,76.40
113.60,77.38
113.64,75.72
113.68,74.24
113.72,74.23
113.76,75.90
113.80,75.60
113.84,76.02
113.88,76.22
113.92,74.89
113.96,73.72
114.00,74.97
114.04,74.88
114.08,73.91
114.12,73.69
114.16,72.17
114.20,74.16
114.24,73.82
114.28,72.53
114.32,72.01
114.36,72.92
114.40,73.98
114.44,73.29
114.48,72.59
114.52,71.50
114.56,73.06
114.60,70.97
114.64,71.96
114.68,72.34
114.72,72.24
114.76,70.87
114.80,73.05
114.84,72.14
114.88,72.83
114.92,70.41
114.96,70.82
115.00,69.65
115.04,70.97
115.08,71.79
115.12,71.08
115.16,70.74
115.20,70.93
115.24,71.31
115.28,71.27
115.32,72.59
115.36,70.94
115.40,71.56
115.44,70.61
115.48,72.34
115.52,71.50
115.56,73.71
115.60,72.76
115.64,73.17
115.68,74.22
115.72,73.07
115.76,73.90
115.80,73.77
115.84,75.20
115.88,73.33
115.92,75.02
115.96,73.31
116.00,74.97
116.04,74.71
116.08,75.28
116.12,73.64
116.16,75.63
116.20,75.39
116.24,76.19
116.28,75.34
116.32,76.52
116.36,77.26
116.40,77.80
116.44,77.27
116.48,77.42
116.52,77.33
116.56,78.52
116.60,76.73
116.64,77.52
116.68,77.42
116.72,78.11
116.76,76.94
116.80,79.29
116.84,77.25
116.88,78.11
116.92,77.85
116.96,78.49
117.00,80.46
117.04,79.13
117.08,78.44
117.12,77.16
117.16,78.43
117.20,76.99
117.24,78.79
117.28,79.17
117.32,77.14
117.36,76.42
117.40,77.32
117.44,78.13
117.48,78.78
117.52,77.49
117.56,77.56
117.60,76.90
117.64,77.57
117.68,77.57
117.72,76.83
117.76,76.41
117.80,75.69
117.84,76.80
117.88,76.04
117.92,74.65
117.96,75.95
118.00,75.54
118.04,76.25
118.08,75.40
118.12,75.48
118.16,72.98
118.20,74.99
118.24,75.38
118.28,74.45
118.32,73.95
118.36,74.00
118.40,74.96
118.44,72.39
118.48,75.95
118.52,74.67
118.56,74.34
118.60,74.02
118.64,72.82
118.68,73.65
118.72,72.66
118.76,73.19
118.80,72.38
118.84,72.66
118.88,73.88
118.92,74.70
118.96,72.38
119.00,72.46
119.04,73.20
119.08,74.43
119.12,73.04
119.16,73.24
119.20,73.79
119.24,71.99
119.28,71.49
119.32,73.23
119.36,73.97
119.40,73.93
119.44,73.34
119.48,72.97
119.52,73.85
119.56,75.27
119.60,75.29
119.64,74.28
119.68,73.81
119.72,74.50
119.76,73.73
119.80,75.41
119.84,75.82
119.88,76.13
119.92,76.24
119.96,76.36
120.00,76.24
120.04,75.60
120.08,75.77
120.12,77.94
120.16,78.06
120.20,77.07
120.24,76.88
120.28,78.62
120.32,77.57
120.36,78.73
120.40,79.35
120.44,78.40
120.48,77.24
120.52,78.87
120.56,79.62
120.60,80.68
120.64,80.28
120.68,79.66
120.72,79.87
120.76,81.58
120.80,79.81
120.84,80.31
120.88,79.81
120.92,77.21
120.96,81.00
121.00,78.31
121.04,79.43
121.08,79.38
121.12,77.92
121.16,81.68
121.20,79.15
121.24,78.94
121.28,80.06
121.32,78.41
121.36,79.59
121.40,80.75
121.44,79.53
121.48,79.56
121.52,79.40
121.56,78.86
121.60,77.58
121.64,78.06
121.68,79.17
121.72,78.06
121.76,78.44
121.80,79.16
121.84,78.50
121.88,78.30
121.92,79.81
121.96,78.59
122.00,76.82
122.04,76.48
122.08,78.44
122.12,77.60
122.16,76.70
122.20,77.39
122.24,76.84
122.28,75.43
122.32,75.37
122.36,75.33
122.40,75.51
122.44,75.10
122.48,77.00
122.52,76.68
122.56,77.30
122.60,75.17
122.64,74.99
122.68,74.15
122.72,76.76
122.76,75.27
122.80,73.16
122.84,74.95
122.88,74.90
122.92,74.54
122.96,76.12
123.00,73.44
123.04,74.16
123.08,74.70
123.12,74.58
123.16,76.04
123.20,72.84
123.24,74.12
123.28,74.52
123.32,75.23
123.36,75.07
123.40,76.04
123.44,75.44
123.48,75.84
123.52,75.18
123.56,76.05
123.60,76.45
123.64,76.12
123.68,78.01
123.72,76.74
123.76,76.82
123.80,75.46
123.84,75.38
123.88,77.88
123.92,77.31
123.96,78.35
124.00,78.25
124.04,78.78
124.08,80.43
124.12,79.17
124.16,79.86
124.20,80.35
124.24,79.43
124.28,79.69
124.32,79.06
124.36,79.81
124.40,78.78
124.44,80.80
124.48,80.97
124.52,79.85
124.56,80.80
124.60,80.71
124.64,81.44
124.68,82.24
124.72,80.00
124.76,82.02
124.80,81.52
124.84,80.06
124.88,81.86
124.92,81.38
124.96,80.05
125.00,82.29
125.04,82.25
125.08,79.92
125.12,83.16
125.16,82.20
125.20,82.72
125.24,82.05
125.28,80.76
125.32,82.85
125.36,81.24
125.40,82.14
125.44,81.19
125.48,79.81
125.52,80.68
125.56,81.49
125.60,80.04
125.64,81.18
125.68,79.63
125.72,80.68
125.76,79.43
125.80,81.15
125.84,77.82
125.88,79.74
125.92,79.72
125.96,78.27
126.00,80.35
126.04,80.15
126.08,78.14
126.12,78.47
126.16,78.05
126.20,78.48
126.24,78.68
126.28,78.11
126.32,77.71
126.36,79.45
126.40,77.29
126.44,78.18
126.48,77.28
126.52,76.46
126.56,76.75
126.60,75.55
126.64,77.41
126.68,76.02
126.72,77.86
126.76,75.96
126.80,76.26
126.84,76.96
126.88,76.27
126.92,76.84
126.96,76.22
127.00,76.21
127.04,75.73
127.08,76.95
127.12,74.98
127.16,76.23
127.20,75.67
127.24,76.32
127.28,77.87
127.32,77.00
127.36,77.43
127.40,77.34
127.44,76.57
127.48,76.76
127.52,78.65
127.56,79.43
127.60,77.07
127.64,79.05
127.68,78.57
127.72,77.10
127.76,79.42
127.80,78.43
127.84,79.60
127.88,77.84
127.92,79.16
127.96,79.88
128.00,79.61
128.04,80.85
128.08,80.55
128.12,80.60
128.16,82.08
128.20,79.75
128.24,80.67
128.28,81.03
128.32,81.76
128.36,81.74
128.40,80.69
128.44,83.94
128.48,82.32
128.52,83.02
128.56,82.84
128.60,81.52
128.64,81.89
128.68,81.70
128.72,82.93
128.76,84.10
128.80,82.73
128.84,81.26
128.88,83.05
128.92,84.79
128.96,82.58
129.00,84.30
129.04,83.22
129.08,82.81
129.12,82.38
129.16,83.12
129.20,83.91
129.24,82.48
129.28,83.09
129.32,81.22
129.36,81.41
129.40,81.53
129.44,82.98
129.48,84.55
129.52,80.90
129.56,82.33
129.60,81.62
129.64,82.20
129.68,81.07
129.72,80.25
129.76,80.07
129.80,81.36
129.84,80.60
129.88,80.79
129.92,80.05
129.96,80.04
130.00,80.37
130.04,80.72
130.08,80.03
130.12,77.25
130.16,79.21
130.20,80.60
130.24,79.82
130.28,78.65
130.32,78.27
130.36,77.84
130.40,79.68
130.44,78.81
130.48,78.29
130.52,77.83
130.56,78.31
130.60,78.05
130.64,78.37
130.68,76.59
130.72,75.48
130.76,78.09
130.80,77.71
130.84,78.00
130.88,77.99
130.92,78.10
130.96,78.87
131.00,76.54
131.04,77.61
131.08,77.60
131.12,77.37
131.16,77.41
131.20,77.45
131.24,77.78
131.28,77.14
131.32,77.54
131.36,78.44
131.40,78.44
131.44,77.08
131.48,78.64
131.52,77.31
131.56,76.68
131.60,79.60
131.64,79.12
131.68,79.56
131.72,78.56
131.76,78.01
131.80,78.17
131.84,79.08
131.88,80.00
131.92,79.67
131.96,79.37
132.00,79.78
132.04,81.57
132.08,79.93
132.12,80.36
132.16,80.49
132.20,80.95
132.24,80.96
132.28,81.69
132.32,80.66
132.36,82.72
132.40,82.23
132.44,79.71
132.48,82.32
132.52,82.90
132.56,82.26
132.60,83.23
132.64,82.71
132.68,83.89
132.72,82.43
132.76,82.01
132.80,83.17
132.84,83.98
132.88,82.40
132.92,82.65
132.96,82.13
133.00,82.47
133.04,84.37
133.08,82.44
133.12,84.12
133.16,83.16
133.20,81.84
133.24,83.85
133.28,82.42
133.32,82.58
133.36,82.12
133.40,82.60
133.44,83.19
133.48,81.86
133.52,82.67
133.56,81.98
133.60,82.55
133.64,81.28
133.68,81.55
133.72,80.52
133.76,80.76
133.80,81.34
133.84,79.55
133.88,80.21
133.92,81.03
133.96,80.07
134.00,79.98
134.04,80.51
134.08,80.10
134.12,79.89
134.16,79.42
134.20,79.47
134.24,78.88
134.28,80.39
134.32,79.56
134.36,77.39
134.40,77.63
134.44,78.50
134.48,79.58
134.52,78.49
134.56,78.48
134.60,77.58
134.64,76.28
134.68,77.83
134.72,77.47
134.76,78.08
134.80,77.87
134.84,77.18
134.88,76.74
134.92,75.69
134.96,76.55
135.00,77.51
135.04,78.08
135.08,76.54
135.12,76.93
135.16,76.97
135.20,77.43
135.24,76.83
135.28,77.04
135.32,78.14
135.36,76.13
135.40,79.00
135.44,77.34
135.48,76.39
135.52,77.20
135.56,76.82
135.60,78.22
135.64,78.65
135.68,77.36
135.72,79.19
135.76,77.95
135.80,79.34
135.84,78.19
135.88,78.14
135.92,78.06
135.96,79.29
136.00,79.61
136.04,79.56
136.08,80.02
136.12,80.80
136.16,80.15
136.20,80.08
136.24,81.80
136.28,80.08
136.32,80.50
136.36,80.11
136.40,81.69
136.44,81.71
136.48,80.92
136.52,81.38
136.56,81.69
136.60,82.70
136.64,81.32
136.68,81.83
136.72,83.91
136.76,82.42
136.80,82.08
136.84,82.77
136.88,83.18
136.92,84.10
136.96,82.12
137.00,83.10
137.04,82.44
137.08,81.36
137.12,82.94
137.16,80.43
137.20,81.52
137.24,83.21
137.28,82.56
137.32,81.93
137.36,80.54
137.40,82.62
137.44,81.85
137.48,80.33
137.52,79.23
137.56,81.10
137.60,80.18
137.64,79.99
137.68,80.41
137.72,81.33
137.76,81.41
137.80,79.47
137.84,80.27
137.88,80.35
137.92,79.33
137.96,80.64
138.00,79.74
138.04,78.52
138.08,78.76
138.12,80.73
138.16,78.75
138.20,78.80
138.24,77.53
138.28,78.03
138.32,77.20
138.36,76.42
138.40,77.09
138.44,77.14
138.48,77.33
138.52,77.39
138.56,77.03
138.60,77.99
138.64,74.73
138.68,75.64
138.72,75.23
138.76,75.21
138.80,74.58
138.84,74.75
138.88,74.11
138.92,75.19
