# SIMULARE — semnal generat de genereaza_simulare.py, nu inregistrat. Rol: control pozitiv pentru validarea lantului de analiza.
t_s,ch1_o1,ch2_fp1,bpm,eticheta,calitate,simulat
54.3320,13.171,3.274,77.41,repaus,bun,1
54.3360,1.065,-18.625,76.02,repaus,bun,1
54.3400,17.721,-5.533,75.88,repaus,bun,1
54.3440,23.826,20.444,74.87,repaus,bun,1
54.3480,11.591,3.468,76.91,repaus,bun,1
54.3520,-0.347,-22.983,76.18,repaus,bun,1
54.3560,-15.709,-42.117,76.04,repaus,bun,1
54.3600,4.189,-12.613,77.11,repaus,bun,1
54.3640,27.348,17.390,75.68,repaus,bun,1
54.3680,14.877,-0.335,75.98,repaus,bun,1
54.3720,8.888,-16.287,76.55,repaus,bun,1
54.3760,-2.930,-31.181,76.28,repaus,bun,1
54.3800,22.361,-4.922,74.28,repaus,bun,1
54.3840,46.730,17.281,77.03,repaus,bun,1
54.3880,40.287,-3.805,74.66,repaus,bun,1
54.3920,27.770,-15.007,77.45,repaus,bun,1
54.3960,13.997,-41.106,74.97,repaus,bun,1
54.4000,31.571,-18.814,75.31,repaus,bun,1
54.4040,48.432,3.730,76.50,repaus,bun,1
54.4080,34.067,-9.730,75.72,repaus,bun,1
54.4120,13.501,-29.038,76.25,repaus,bun,1
54.4160,0.972,-45.017,75.91,repaus,bun,1
54.4200,13.223,-18.601,75.65,repaus,bun,1
54.4240,33.077,14.333,76.41,repaus,bun,1
54.4280,13.425,-1.947,76.89,repaus,bun,1
54.4320,4.285,-14.350,75.63,repaus,bun,1
54.4360,-4.483,-38.898,76.41,repaus,bun,1
54.4400,12.878,-13.431,76.55,repaus,bun,1
54.4440,34.794,11.055,76.23,repaus,bun,1
54.4480,11.454,-3.635,76.86,repaus,bun,1
54.4520,-1.354,-28.718,77.34,repaus,bun,1
54.4560,-11.003,-45.265,76.72,repaus,bun,1
54.4600,5.214,-12.087,75.64,repaus,bun,1
54.4640,27.494,9.666,75.52,repaus,bun,1
54.4680,22.092,-0.443,75.44,repaus,bun,1
54.4720,11.775,-10.931,76.38,repaus,bun,1
54.4760,9.678,-24.110,75.62,repaus,bun,1
54.4800,35.711,2.443,75.52,repaus,bun,1
54.4840,55.883,31.857,76.84,repaus,bun,1
54.4880,47.256,17.070,76.42,repaus,bun,1
54.4920,43.428,-4.799,75.78,repaus,bun,1
54.4960,30.006,-21.360,76.61,repaus,bun,1
54.5000,48.382,1.697,73.86,repaus,bun,1
54.5040,57.879,23.242,74.64,repaus,bun,1
54.5080,50.415,-2.435,76.72,repaus,bun,1
54.5120,28.253,-13.466,76.86,repaus,bun,1
54.5160,10.050,-35.212,75.71,repaus,bun,1
54.5200,21.115,-7.717,75.79,repaus,bun,1
54.5240,40.281,12.623,75.66,repaus,bun,1
54.5280,29.406,-5.844,75.13,repaus,bun,1
54.5320,12.732,-16.910,76.35,repaus,bun,1
54.5360,-3.906,-32.529,76.56,repaus,bun,1
54.5400,12.219,-12.454,77.01,repaus,bun,1
54.5440,34.892,14.435,75.93,repaus,bun,1
54.5480,21.573,-6.939,76.06,repaus,bun,1
54.5520,9.592,-35.341,75.93,repaus,bun,1
54.5560,-10.577,-55.405,76.68,repaus,bun,1
54.5600,9.071,-31.704,76.58,repaus,bun,1
54.5640,29.013,-7.513,77.00,repaus,bun,1
54.5680,17.908,-14.185,77.32,repaus,bun,1
54.5720,7.749,-24.363,75.84,repaus,bun,1
54.5760,-3.328,-38.363,75.44,repaus,bun,1
54.5800,17.880,-9.891,76.13,repaus,bun,1
54.5840,42.802,20.145,76.93,repaus,bun,1
54.5880,38.539,7.507,75.22,repaus,bun,1
54.5920,27.609,-4.777,75.94,repaus,bun,1
54.5960,15.910,-28.712,76.70,repaus,bun,1
54.6000,33.543,-1.730,75.87,repaus,bun,1
54.6040,50.700,16.393,75.77,repaus,bun,1
54.6080,35.954,-6.898,75.73,repaus,bun,1
54.6120,19.873,-22.268,75.60,repaus,bun,1
54.6160,-0.040,-42.688,75.15,repaus,bun,1
54.6200,14.541,-19.019,73.67,repaus,bun,1
54.6240,29.106,1.879,76.43,repaus,bun,1
54.6280,18.294,-10.695,76.10,repaus,bun,1
54.6320,1.122,-14.411,75.26,repaus,bun,1
54.6360,-6.334,-28.427,75.66,repaus,bun,1
54.6400,15.628,0.232,75.22,repaus,bun,1
54.6440,38.468,23.471,75.95,repaus,bun,1
54.6480,27.073,3.788,75.35,repaus,bun,1
54.6520,22.216,-14.267,76.30,repaus,bun,1
54.6560,-0.902,-25.425,77.95,repaus,bun,1
54.6600,24.562,1.284,76.66,repaus,bun,1
54.6640,43.535,28.694,75.00,repaus,bun,1
54.6680,29.383,7.243,77.06,repaus,bun,1
54.6720,17.055,-6.307,74.48,repaus,bun,1
54.6760,9.408,-22.343,75.66,repaus,bun,1
54.6800,32.084,-4.537,75.79,repaus,bun,1
54.6840,54.327,28.527,73.50,repaus,bun,1
54.6880,50.993,10.587,74.50,repaus,bun,1
54.6920,42.664,2.781,76.06,repaus,bun,1
54.6960,29.427,-11.413,75.01,repaus,bun,1
54.7000,44.132,6.889,75.85,repaus,bun,1
54.7040,65.412,33.417,75.07,repaus,bun,1
54.7080,49.924,9.892,75.02,repaus,bun,1
54.7120,33.788,-11.477,73.92,repaus,bun,1
54.7160,11.853,-31.293,73.94,repaus,bun,1
54.7200,26.664,-20.190,75.21,repaus,bun,1
54.7240,42.732,7.172,76.76,repaus,bun,1
54.7280,21.486,-5.438,76.25,repaus,bun,1
54.7320,-1.479,-19.496,75.44,repaus,bun,1
54.7360,-14.225,-42.582,76.03,repaus,bun,1
54.7400,4.497,-15.614,74.39,repaus,bun,1
54.7440,25.085,12.250,74.27,repaus,bun,1
54.7480,10.616,-3.023,77.03,repaus,bun,1
54.7520,5.481,-25.405,74.19,repaus,bun,1
54.7560,-8.514,-39.483,74.90,repaus,bun,1
54.7600,13.119,-10.263,75.03,repaus,bun,1
54.7640,38.129,9.528,75.94,repaus,bun,1
54.7680,29.903,-15.443,75.85,repaus,bun,1
54.7720,19.136,-29.878,75.69,repaus,bun,1
54.7760,13.325,-52.682,75.75,repaus,bun,1
54.7800,33.942,-24.666,75.58,repaus,bun,1
54.7840,53.736,2.895,76.24,repaus,bun,1
54.7880,41.479,-10.651,75.38,repaus,bun,1
54.7920,26.859,-14.247,75.02,repaus,bun,1
54.7960,21.225,-24.216,75.88,repaus,bun,1
54.8000,41.912,-6.245,76.63,repaus,bun,1
54.8040,56.769,22.033,74.58,repaus,bun,1
54.8080,41.896,-0.111,74.10,repaus,bun,1
54.8120,28.207,-18.412,74.07,repaus,bun,1
54.8160,6.368,-35.755,76.51,repaus,bun,1
54.8200,14.058,-14.120,76.11,repaus,bun,1
54.8240,31.293,10.609,73.86,repaus,bun,1
54.8280,15.635,-7.128,75.73,repaus,bun,1
54.8320,-1.792,-27.703,76.47,repaus,bun,1
54.8360,-20.988,-37.523,75.48,repaus,bun,1
54.8400,-3.993,-1.317,76.65,repaus,bun,1
54.8440,16.398,24.759,75.40,repaus,bun,1
54.8480,8.403,7.437,74.73,repaus,bun,1
54.8520,6.614,-7.967,74.42,repaus,bun,1
54.8560,-5.578,-29.112,75.35,repaus,bun,1
54.8600,23.885,-2.863,74.07,repaus,bun,1
54.8640,45.385,24.153,75.05,repaus,bun,1
54.8680,34.060,4.340,74.15,repaus,bun,1
54.8720,26.149,-11.113,75.09,repaus,bun,1
54.8760,7.926,-28.706,75.50,repaus,bun,1
54.8800,26.444,-9.294,75.10,repaus,bun,1
54.8840,51.125,9.756,75.35,repaus,bun,1
54.8880,39.604,-9.370,74.13,repaus,bun,1
54.8920,24.165,-22.544,74.32,repaus,bun,1
54.8960,8.061,-39.751,76.01,repaus,bun,1
54.9000,27.451,-18.591,74.33,repaus,bun,1
54.9040,41.838,14.800,73.53,repaus,bun,1
54.9080,29.106,-4.948,75.12,repaus,bun,1
54.9120,13.135,-22.528,74.58,repaus,bun,1
54.9160,1.959,-40.208,75.03,repaus,bun,1
54.9200,8.770,-19.970,75.72,repaus,bun,1
54.9240,27.503,-1.193,74.47,repaus,bun,1
54.9280,5.041,-22.406,74.27,repaus,bun,1
54.9320,-10.648,-38.508,75.43,repaus,bun,1
54.9360,-27.467,-58.481,74.79,repaus,bun,1
54.9400,-7.183,-31.362,76.11,repaus,bun,1
54.9440,24.115,-7.342,73.43,repaus,bun,1
54.9480,15.938,-25.042,75.56,repaus,bun,1
54.9520,5.257,-39.089,74.48,repaus,bun,1
54.9560,0.280,-47.031,76.14,repaus,bun,1
54.9600,28.453,-17.044,73.69,repaus,bun,1
54.9640,54.090,10.923,74.65,repaus,bun,1
54.9680,49.325,-14.374,75.51,repaus,bun,1
54.9720,41.521,-25.011,75.94,repaus,bun,1
54.9760,30.391,-37.932,74.74,repaus,bun,1
54.9800,51.757,-12.387,74.97,repaus,bun,1
54.9840,63.604,8.932,75.27,repaus,bun,1
54.9880,45.954,-11.707,73.08,repaus,bun,1
54.9920,32.609,-21.246,75.24,repaus,bun,1
54.9960,22.261,-39.867,76.09,repaus,bun,1
55.0000,38.181,-7.565,75.75,repaus,bun,1
55.0040,48.994,18.102,76.16,repaus,bun,1
55.0080,33.748,9.227,74.50,repaus,bun,1
55.0120,15.266,-10.273,74.92,repaus,bun,1
55.0160,-0.856,-31.890,75.39,repaus,bun,1
55.0200,18.791,-8.140,75.15,repaus,bun,1
55.0240,34.661,11.229,76.28,repaus,bun,1
55.0280,14.344,-14.002,76.09,repaus,bun,1
55.0320,-4.467,-34.083,74.28,repaus,bun,1
55.0360,-20.582,-47.162,73.88,repaus,bun,1
55.0400,-0.638,-30.846,75.00,repaus,bun,1
55.0440,14.334,-7.760,75.49,repaus,bun,1
55.0480,7.323,-21.580,74.84,repaus,bun,1
55.0520,1.183,-34.139,73.83,repaus,bun,1
55.0560,-9.528,-44.190,75.92,repaus,bun,1
55.0600,14.289,-30.961,74.35,repaus,bun,1
55.0640,39.484,1.395,75.41,repaus,bun,1
55.0680,32.211,-13.806,74.32,repaus,bun,1
55.0720,26.333,-27.589,74.22,repaus,bun,1
55.0760,18.723,-41.414,74.39,repaus,bun,1
55.0800,33.970,-25.809,73.98,repaus,bun,1
55.0840,48.147,6.890,73.49,repaus,bun,1
55.0880,35.732,-17.672,75.38,repaus,bun,1
55.0920,22.468,-28.905,76.01,repaus,bun,1
55.0960,3.607,-39.191,76.05,repaus,bun,1
55.1000,23.235,-10.667,75.92,repaus,bun,1
55.1040,38.702,12.685,74.36,repaus,bun,1
55.1080,24.579,-2.953,75.43,repaus,bun,1
55.1120,6.206,-17.209,75.79,repaus,bun,1
55.1160,-6.410,-33.638,74.93,repaus,bun,1
55.1200,12.598,-10.680,74.70,repaus,bun,1
55.1240,34.598,11.929,74.22,repaus,bun,1
55.1280,17.164,-14.556,74.64,repaus,bun,1
55.1320,4.367,-28.586,74.88,repaus,bun,1
55.1360,-10.676,-54.113,75.10,repaus,bun,1
55.1400,6.138,-28.981,76.11,repaus,bun,1
55.1440,28.131,-1.891,75.11,repaus,bun,1
55.1480,20.350,-17.497,73.13,repaus,bun,1
55.1520,13.889,-30.205,74.58,repaus,bun,1
55.1560,3.571,-40.905,75.07,repaus,bun,1
55.1600,27.063,-12.791,73.10,repaus,bun,1
55.1640,52.736,11.197,74.31,repaus,bun,1
55.1680,40.371,5.147,75.42,repaus,bun,1
55.1720,31.784,-12.304,73.61,repaus,bun,1
55.1760,22.412,-16.242,75.63,repaus,bun,1
55.1800,36.604,2.106,74.39,repaus,bun,1
55.1840,51.550,29.583,73.66,repaus,bun,1
55.1880,36.837,15.177,76.29,repaus,bun,1
55.1920,19.270,-1.765,75.18,repaus,bun,1
55.1960,-0.298,-26.983,74.94,repaus,bun,1
55.2000,11.126,-5.006,72.69,repaus,bun,1
55.2040,26.647,22.531,75.51,repaus,bun,1
55.2080,12.004,14.281,76.23,repaus,bun,1
55.2120,-6.599,-5.752,73.27,repaus,bun,1
55.2160,-21.359,-21.603,73.79,repaus,bun,1
55.2200,-2.824,-4.058,74.84,repaus,bun,1
55.2240,14.624,25.565,72.84,repaus,bun,1
55.2280,-1.315,6.601,75.47,repaus,bun,1
55.2320,-9.842,-14.839,73.89,repaus,bun,1
55.2360,-14.571,-34.419,75.01,repaus,bun,1
55.2400,2.056,-22.083,74.65,repaus,bun,1
55.2440,26.083,-7.770,76.10,repaus,bun,1
55.2480,12.452,-22.143,75.13,repaus,bun,1
55.2520,7.549,-41.294,76.02,repaus,bun,1
55.2560,-1.638,-58.484,74.38,repaus,bun,1
55.2600,21.368,-29.849,74.63,repaus,bun,1
55.2640,38.484,-5.836,77.66,repaus,bun,1
55.2680,29.823,-16.782,74.99,repaus,bun,1
55.2720,27.177,-24.924,74.92,repaus,bun,1
55.2760,14.074,-42.595,76.84,repaus,bun,1
55.2800,44.931,-18.453,74.64,repaus,bun,1
55.2840,59.611,5.675,75.22,repaus,bun,1
55.2880,51.888,-15.233,76.13,repaus,bun,1
55.2920,38.095,-27.844,76.11,repaus,bun,1
55.2960,16.187,-42.096,76.50,repaus,bun,1
55.3000,29.008,-25.040,73.07,repaus,bun,1
55.3040,42.085,-2.321,74.38,repaus,bun,1
55.3080,25.892,-22.918,75.65,repaus,bun,1
55.3120,10.555,-34.777,74.24,repaus,bun,1
55.3160,-4.770,-42.666,74.25,repaus,bun,1
55.3200,14.449,-20.154,74.61,repaus,bun,1
55.3240,38.295,10.683,76.14,repaus,bun,1
55.3280,31.591,1.964,77.57,repaus,bun,1
55.3320,22.281,-14.338,76.04,repaus,bun,1
55.3360,8.329,-33.462,76.90,repaus,bun,1
55.3400,30.970,-4.119,73.76,repaus,bun,1
55.3440,53.713,16.982,76.47,repaus,bun,1
55.3480,38.903,3.563,75.11,repaus,bun,1
55.3520,26.242,-19.476,75.08,repaus,bun,1
55.3560,15.313,-38.299,75.79,repaus,bun,1
55.3600,40.151,-8.366,75.08,repaus,bun,1
55.3640,60.549,12.086,75.85,repaus,bun,1
55.3680,54.766,-0.502,74.60,repaus,bun,1
55.3720,48.453,-12.314,76.44,repaus,bun,1
55.3760,35.192,-25.001,74.97,repaus,bun,1
55.3800,57.944,3.377,76.39,repaus,bun,1
55.3840,72.150,27.072,75.17,repaus,bun,1
55.3880,58.113,10.303,75.62,repaus,bun,1
55.3920,43.280,-3.433,75.57,repaus,bun,1
55.3960,29.959,-26.685,74.72,repaus,bun,1
55.4000,36.885,-4.416,76.37,repaus,bun,1
55.4040,47.419,18.709,75.08,repaus,bun,1
55.4080,29.237,-9.661,76.08,repaus,bun,1
55.4120,14.753,-21.727,76.48,repaus,bun,1
55.4160,-0.394,-39.068,75.11,repaus,bun,1
55.4200,19.073,-14.567,74.87,repaus,bun,1
55.4240,38.016,13.363,74.63,repaus,bun,1
55.4280,24.875,-2.218,74.85,repaus,bun,1
55.4320,20.471,-11.528,74.46,repaus,bun,1
55.4360,11.053,-34.272,76.63,repaus,bun,1
55.4400,35.396,-14.359,77.23,repaus,bun,1
55.4440,60.532,4.836,74.27,repaus,bun,1
55.4480,43.524,-14.607,75.75,repaus,bun,1
55.4520,31.780,-31.986,76.31,repaus,bun,1
55.4560,19.055,-51.936,75.88,repaus,bun,1
55.4600,45.704,-31.281,75.36,repaus,bun,1
55.4640,60.649,-3.547,76.00,repaus,bun,1
55.4680,56.876,-19.675,76.35,repaus,bun,1
55.4720,43.775,-28.391,74.70,repaus,bun,1
55.4760,27.453,-37.716,75.34,repaus,bun,1
55.4800,42.608,-12.051,75.38,repaus,bun,1
55.4840,59.796,19.384,75.35,repaus,bun,1
55.4880,41.255,10.691,75.21,repaus,bun,1
55.4920,25.595,-8.651,75.83,repaus,bun,1
55.4960,6.316,-18.769,75.96,repaus,bun,1
55.5000,17.735,6.069,77.17,repaus,bun,1
55.5040,30.589,24.656,75.63,repaus,bun,1
55.5080,8.347,3.467,75.11,repaus,bun,1
55.5120,-10.455,-22.718,74.82,repaus,bun,1
55.5160,-31.920,-37.397,76.72,repaus,bun,1
55.5200,-14.159,-4.185,76.64,repaus,bun,1
55.5240,9.369,21.324,75.10,repaus,bun,1
55.5280,-1.836,4.945,76.88,repaus,bun,1
55.5320,-8.848,-0.245,75.38,repaus,bun,1
55.5360,-19.260,-20.742,74.57,repaus,bun,1
55.5400,1.738,9.146,75.57,repaus,bun,1
55.5440,28.628,28.777,75.62,repaus,bun,1
55.5480,20.627,8.348,77.03,repaus,bun,1
55.5520,8.354,-9.437,76.46,repaus,bun,1
55.5560,-2.351,-32.758,75.36,repaus,bun,1
55.5600,18.314,-10.605,74.64,repaus,bun,1
55.5640,39.679,14.368,75.93,repaus,bun,1
55.5680,20.138,-6.203,76.57,repaus,bun,1
55.5720,5.162,-25.210,74.46,repaus,bun,1
55.5760,-12.317,-37.611,76.51,repaus,bun,1
55.5800,16.167,-4.005,73.81,repaus,bun,1
55.5840,37.166,22.391,75.27,repaus,bun,1
55.5880,23.174,5.210,76.57,repaus,bun,1
55.5920,12.801,-12.075,76.87,repaus,bun,1
55.5960,-2.301,-23.967,75.13,repaus,bun,1
55.6000,15.884,2.375,75.70,repaus,bun,1
55.6040,28.888,16.759,76.48,repaus,bun,1
55.6080,12.247,-1.755,75.72,repaus,bun,1
55.6120,-5.970,-21.700,74.70,repaus,bun,1
55.6160,-15.956,-48.200,75.71,repaus,bun,1
55.6200,-2.697,-20.075,75.96,repaus,bun,1
55.6240,23.669,4.702,75.78,repaus,bun,1
55.6280,11.314,-6.581,75.82,repaus,bun,1
55.6320,-3.026,-25.103,76.52,repaus,bun,1
55.6360,-17.842,-38.265,76.27,repaus,bun,1
55.6400,9.568,-8.070,75.44,repaus,bun,1
55.6440,30.986,19.295,76.32,repaus,bun,1
55.6480,27.740,-0.559,77.76,repaus,bun,1
55.6520,22.224,-22.432,78.06,repaus,bun,1
55.6560,16.054,-45.931,76.60,repaus,bun,1
55.6600,29.932,-21.875,76.85,repaus,bun,1
55.6640,47.659,8.449,75.57,repaus,bun,1
55.6680,35.851,-14.518,76.39,repaus,bun,1
55.6720,20.744,-24.239,74.72,repaus,bun,1
55.6760,3.276,-42.618,76.47,repaus,bun,1
55.6800,14.894,-24.492,75.40,repaus,bun,1
55.6840,31.082,9.273,75.31,repaus,bun,1
55.6880,15.518,-6.514,75.72,repaus,bun,1
55.6920,1.142,-12.360,77.19,repaus,bun,1
55.6960,-15.067,-24.282,77.27,repaus,bun,1
55.7000,3.533,3.163,74.99,repaus,bun,1
55.7040,22.660,26.489,76.74,repaus,bun,1
55.7080,4.757,6.046,76.95,repaus,bun,1
55.7120,-11.886,-13.225,75.78,repaus,bun,1
55.7160,-31.927,-26.011,76.83,repaus,bun,1
55.7200,-11.506,-5.250,75.85,repaus,bun,1
55.7240,15.812,13.946,77.80,repaus,bun,1
55.7280,2.847,-0.566,76.68,repaus,bun,1
55.7320,-6.419,-5.118,75.96,repaus,bun,1
55.7360,-12.406,-26.634,76.20,repaus,bun,1
55.7400,11.283,-2.965,77.81,repaus,bun,1
55.7440,38.115,19.242,76.54,repaus,bun,1
55.7480,24.466,8.792,77.05,repaus,bun,1
55.7520,18.223,-11.283,76.36,repaus,bun,1
55.7560,10.110,-30.042,75.22,repaus,bun,1
55.7600,33.527,-10.050,77.09,repaus,bun,1
55.7640,55.232,13.195,78.37,repaus,bun,1
55.7680,42.206,-3.209,76.26,repaus,bun,1
55.7720,33.059,-21.343,75.46,repaus,bun,1
55.7760,10.536,-41.399,76.37,repaus,bun,1
55.7800,29.155,-19.336,76.85,repaus,bun,1
55.7840,48.200,10.856,76.84,repaus,bun,1
55.7880,27.546,-2.955,76.94,repaus,bun,1
55.7920,9.703,-15.738,77.29,repaus,bun,1
55.7960,-8.721,-29.513,75.90,repaus,bun,1
55.8000,14.148,-9.600,77.58,repaus,bun,1
55.8040,30.439,22.168,79.22,repaus,bun,1
55.8080,16.886,3.389,75.52,repaus,bun,1
55.8120,3.279,-19.135,76.27,repaus,bun,1
55.8160,-16.068,-37.088,74.40,repaus,bun,1
55.8200,5.426,-11.574,75.85,repaus,bun,1
55.8240,19.749,4.066,77.37,repaus,bun,1
55.8280,8.011,-18.664,77.11,repaus,bun,1
55.8320,-4.004,-31.497,77.36,repaus,bun,1
55.8360,-14.074,-44.743,76.50,repaus,bun,1
55.8400,1.155,-19.890,75.61,repaus,bun,1
55.8440,26.787,6.983,78.04,repaus,bun,1
55.8480,18.835,-8.163,77.54,repaus,bun,1
55.8520,14.921,-18.180,77.04,repaus,bun,1
55.8560,7.118,-24.751,77.30,repaus,bun,1
55.8600,37.431,1.809,78.34,repaus,bun,1
55.8640,52.271,22.941,78.18,repaus,bun,1
55.8680,41.541,-1.999,76.97,repaus,bun,1
55.8720,21.489,-12.147,75.50,repaus,bun,1
55.8760,2.597,-35.020,74.90,repaus,bun,1
55.8800,19.336,-10.096,75.72,repaus,bun,1
55.8840,29.789,22.177,76.30,repaus,bun,1
55.8880,14.200,-0.758,77.57,repaus,bun,1
55.8920,-1.250,-16.322,77.35,repaus,bun,1
55.8960,-18.232,-20.094,77.88,repaus,bun,1
55.9000,3.984,6.081,76.45,repaus,bun,1
55.9040,21.849,33.062,78.40,repaus,bun,1
55.9080,9.413,19.201,76.89,repaus,bun,1
55.9120,0.728,4.936,77.53,repaus,bun,1
55.9160,-11.269,-18.525,76.97,repaus,bun,1
55.9200,7.870,-3.081,76.73,repaus,bun,1
55.9240,31.459,20.620,76.86,repaus,bun,1
55.9280,22.566,0.138,78.74,repaus,bun,1
55.9320,8.072,-21.641,78.16,repaus,bun,1
55.9360,-1.350,-40.980,78.22,repaus,bun,1
55.9400,24.467,-14.291,77.75,repaus,bun,1
55.9440,49.348,7.137,76.74,repaus,bun,1
55.9480,38.206,-9.404,79.13,repaus,bun,1
55.9520,22.360,-29.199,77.84,repaus,bun,1
55.9560,12.465,-37.098,76.25,repaus,bun,1
55.9600,43.327,-19.184,77.52,repaus,bun,1
55.9640,64.917,3.417,77.53,repaus,bun,1
55.9680,44.809,-10.929,78.95,repaus,bun,1
55.9720,32.634,-27.534,76.77,repaus,bun,1
55.9760,12.846,-50.377,78.17,repaus,bun,1
55.9800,28.283,-25.206,78.67,repaus,bun,1
55.9840,37.534,-1.837,77.81,repaus,bun,1
55.9880,19.013,-16.828,76.55,repaus,bun,1
55.9920,2.101,-32.261,76.20,repaus,bun,1
55.9960,-20.899,-42.590,79.12,repaus,bun,1
56.0000,-6.516,-15.966,78.17,repaus,bun,1
56.0040,15.058,14.594,76.72,repaus,bun,1
56.0080,-2.211,5.242,76.37,repaus,bun,1
56.0120,-13.537,-9.646,77.44,repaus,bun,1
56.0160,-18.325,-27.270,78.23,repaus,bun,1
56.0200,9.520,-0.730,76.78,repaus,bun,1
56.0240,27.918,21.827,78.54,repaus,bun,1
56.0280,11.642,-2.632,77.49,repaus,bun,1
56.0320,1.260,-24.449,79.21,repaus,bun,1
56.0360,-7.312,-42.175,76.25,repaus,bun,1
56.0400,23.528,-19.690,76.86,repaus,bun,1
56.0440,40.624,7.827,77.93,repaus,bun,1
56.0480,30.750,-8.460,77.28,repaus,bun,1
56.0520,24.062,-21.190,78.27,repaus,bun,1
56.0560,10.865,-42.244,77.28,repaus,bun,1
56.0600,38.421,-6.619,77.21,repaus,bun,1
56.0640,67.701,20.480,76.91,repaus,bun,1
56.0680,47.771,12.244,76.69,repaus,bun,1
56.0720,39.770,-10.718,77.81,repaus,bun,1
56.0760,17.469,-31.261,78.37,repaus,bun,1
56.0800,31.816,-13.520,78.02,repaus,bun,1
56.0840,45.933,14.161,79.37,repaus,bun,1
56.0880,24.522,-7.303,78.73,repaus,bun,1
56.0920,11.141,-26.644,78.28,repaus,bun,1
56.0960,-14.603,-46.688,77.53,repaus,bun,1
56.1000,5.626,-19.448,76.83,repaus,bun,1
56.1040,20.893,13.085,80.36,repaus,bun,1
56.1080,9.031,2.225,79.40,repaus,bun,1
56.1120,0.774,-13.646,78.28,repaus,bun,1
56.1160,-8.722,-25.447,79.15,repaus,bun,1
56.1200,12.993,-0.070,78.37,repaus,bun,1
56.1240,44.152,28.427,77.32,repaus,bun,1
56.1280,30.593,0.090,77.43,repaus,bun,1
56.1320,18.077,-17.920,77.76,repaus,bun,1
56.1360,7.698,-42.191,78.42,repaus,bun,1
56.1400,29.225,-21.940,78.47,repaus,bun,1
56.1440,48.476,4.216,77.91,repaus,bun,1
56.1480,32.358,-19.047,78.25,repaus,bun,1
56.1520,19.652,-36.961,76.94,repaus,bun,1
56.1560,8.184,-52.000,78.40,repaus,bun,1
56.1600,28.993,-22.559,77.63,repaus,bun,1
56.1640,49.144,4.162,77.94,repaus,bun,1
56.1680,38.531,-15.999,77.91,repaus,bun,1
56.1720,23.653,-27.427,76.69,repaus,bun,1
56.1760,-0.283,-45.483,78.61,repaus,bun,1
56.1800,14.967,-22.495,79.31,repaus,bun,1
56.1840,29.637,2.265,79.71,repaus,bun,1
56.1880,9.238,-16.062,78.24,repaus,bun,1
56.1920,-11.713,-25.349,79.13,repaus,bun,1
56.1960,-33.490,-39.033,78.37,repaus,bun,1
56.2000,-11.459,-17.112,78.60,repaus,bun,1
56.2040,8.301,7.408,78.67,repaus,bun,1
56.2080,-3.432,-4.591,79.22,repaus,bun,1
56.2120,-10.151,-11.220,79.51,repaus,bun,1
56.2160,-22.419,-25.724,78.15,repaus,bun,1
56.2200,-0.488,-4.078,79.47,repaus,bun,1
56.2240,33.931,22.983,76.99,repaus,bun,1
56.2280,29.213,1.667,78.41,repaus,bun,1
56.2320,24.560,-13.553,79.92,repaus,bun,1
56.2360,13.774,-33.566,78.58,repaus,bun,1
56.2400,39.568,-5.830,77.08,repaus,bun,1
56.2440,59.743,22.697,79.15,repaus,bun,1
56.2480,44.118,0.181,79.21,repaus,bun,1
56.2520,30.042,-16.278,78.43,repaus,bun,1
56.2560,14.156,-39.749,78.60,repaus,bun,1
56.2600,34.063,-17.992,80.61,repaus,bun,1
56.2640,53.619,9.218,79.38,repaus,bun,1
56.2680,40.224,3.964,78.45,repaus,bun,1
56.2720,26.940,-7.128,78.84,repaus,bun,1
56.2760,7.909,-31.293,77.79,repaus,bun,1
56.2800,23.939,-4.825,79.34,repaus,bun,1
56.2840,40.938,13.759,77.39,repaus,bun,1
56.2880,20.146,-8.145,80.46,repaus,bun,1
56.2920,-0.741,-25.861,78.74,repaus,bun,1
56.2960,-16.176,-45.439,79.70,repaus,bun,1
56.3000,-1.456,-18.893,78.99,repaus,bun,1
56.3040,13.810,7.325,80.41,repaus,bun,1
56.3080,1.248,-14.888,80.46,repaus,bun,1
56.3120,-13.977,-28.327,78.58,repaus,bun,1
56.3160,-18.515,-47.627,78.82,repaus,bun,1
56.3200,4.116,-22.931,76.68,repaus,bun,1
56.3240,24.392,3.830,79.89,repaus,bun,1
56.3280,16.864,-10.706,79.34,repaus,bun,1
56.3320,11.828,-22.080,78.80,repaus,bun,1
56.3360,8.383,-45.845,79.69,repaus,bun,1
56.3400,32.875,-13.748,77.77,repaus,bun,1
56.3440,50.736,12.344,79.42,repaus,bun,1
56.3480,30.186,-15.005,77.95,repaus,bun,1
56.3520,20.632,-36.850,80.71,repaus,bun,1
56.3560,5.963,-60.312,79.30,repaus,bun,1
56.3600,29.136,-37.923,79.03,repaus,bun,1
56.3640,43.057,-3.218,78.55,repaus,bun,1
56.3680,25.360,-20.789,78.32,repaus,bun,1
56.3720,16.505,-41.444,78.37,repaus,bun,1
56.3760,7.609,-48.774,80.28,repaus,bun,1
56.3800,19.878,-14.002,80.10,repaus,bun,1
56.3840,38.825,17.264,78.87,repaus,bun,1
56.3880,21.419,1.467,79.49,repaus,bun,1
56.3920,6.754,-12.224,79.98,repaus,bun,1
56.3960,-6.560,-28.024,79.42,repaus,bun,1
