# SIMULARE — semnal generat de genereaza_simulare.py, nu inregistrat. Rol: control pozitiv pentru validarea lantului de analiza.
t_s,bpm
69.32,73.98
69.36,73.22
69.40,74.32
69.44,73.55
69.48,72.93
69.52,73.71
69.56,72.10
69.60,73.03
69.64,72.29
69.68,73.37
69.72,73.21
69.76,72.42
69.80,70.92
69.84,71.88
69.88,72.43
69.92,72.10
69.96,69.34
70.00,71.16
70.04,70.22
70.08,70.55
70.12,69.00
70.16,69.95
70.20,69.17
70.24,70.00
70.28,70.07
70.32,70.24
70.36,68.63
70.40,69.55
70.44,69.47
70.48,69.76
70.52,68.11
70.56,68.97
70.60,70.11
70.64,67.67
70.68,68.67
70.72,69.65
70.76,67.69
70.80,67.98
70.84,68.25
70.88,68.28
70.92,68.49
70.96,67.40
71.00,67.20
71.04,67.51
71.08,68.32
71.12,69.36
71.16,69.61
71.20,70.40
71.24,67.22
71.28,68.99
71.32,66.87
71.36,70.08
71.40,67.94
71.44,67.91
71.48,69.51
71.52,70.36
71.56,70.66
71.60,70.27
71.64,68.85
71.68,71.11
71.72,69.48
71.76,70.66
71.80,69.95
71.84,70.67
71.88,69.52
71.92,71.39
71.96,70.99
72.00,69.65
72.04,71.63
72.08,71.83
72.12,72.46
72.16,70.53
72.20,71.89
72.24,71.90
72.28,72.79
72.32,74.02
72.36,72.85
72.40,72.98
72.44,74.32
72.48,73.39
72.52,74.14
72.56,73.24
72.60,73.72
72.64,74.80
72.68,74.03
72.72,73.73
72.76,73.52
72.80,73.98
72.84,75.29
72.88,74.99
72.92,74.74
72.96,74.78
73.00,72.63
73.04,74.55
73.08,74.92
73.12,74.23
73.16,73.38
73.20,74.04
73.24,73.39
73.28,72.40
73.32,74.27
73.36,73.96
73.40,74.23
73.44,74.16
73.48,72.90
73.52,73.49
73.56,74.63
73.60,72.98
73.64,72.30
73.68,71.59
73.72,73.63
73.76,72.65
73.80,71.93
73.84,72.05
73.88,71.48
73.92,72.33
73.96,71.06
74.00,71.39
74.04,71.32
74.08,71.90
74.12,71.13
74.16,71.55
74.20,69.61
74.24,71.80
74.28,70.12
74.32,70.97
74.36,68.50
74.40,69.90
74.44,68.29
74.48,70.12
74.52,68.83
74.56,69.60
74.60,70.47
74.64,67.64
74.68,68.38
74.72,67.20
74.76,68.49
74.80,69.21
74.84,68.70
74.88,67.43
74.92,68.45
74.96,69.07
75.00,68.79
75.04,66.77
75.08,68.94
75.12,70.10
75.16,68.86
75.20,68.66
75.24,69.05
75.28,68.82
75.32,71.02
75.36,68.37
75.40,70.30
75.44,68.31
75.48,68.59
75.52,70.46
75.56,71.30
75.60,69.60
75.64,72.04
75.68,69.84
75.72,70.35
75.76,69.70
75.80,72.54
75.84,71.09
75.88,72.13
75.92,70.60
75.96,69.38
76.00,72.02
76.04,72.88
76.08,73.13
76.12,71.38
76.16,71.08
76.20,74.01
76.24,74.42
76.28,73.50
76.32,74.08
76.36,72.66
76.40,73.89
76.44,73.48
76.48,72.47
76.52,73.85
76.56,73.75
76.60,74.10
76.64,76.08
76.68,73.96
76.72,74.29
76.76,75.49
76.80,74.84
76.84,76.09
76.88,74.95
76.92,74.78
76.96,74.65
77.00,74.61
77.04,75.94
77.08,76.00
77.12,74.27
77.16,74.97
77.20,74.73
77.24,76.48
77.28,76.31
77.32,73.72
77.36,74.55
77.40,73.40
77.44,75.05
77.48,73.96
77.52,75.37
77.56,73.08
77.60,73.33
77.64,73.03
77.68,74.83
77.72,73.89
77.76,72.56
77.80,73.55
77.84,75.01
77.88,73.21
77.92,72.05
77.96,72.49
78.00,72.77
78.04,72.25
78.08,71.76
78.12,72.67
78.16,71.30
78.20,70.99
78.24,69.72
78.28,70.92
78.32,71.45
78.36,70.12
78.40,70.51
78.44,70.42
78.48,70.89
78.52,71.44
78.56,71.59
78.60,71.16
78.64,71.07
78.68,69.88
78.72,70.36
78.76,68.73
78.80,70.70
78.84,70.40
78.88,69.67
78.92,70.20
78.96,71.42
79.00,70.79
79.04,70.25
79.08,71.09
79.12,70.08
79.16,69.93
79.20,70.02
79.24,71.08
79.28,70.82
79.32,71.29
79.36,72.43
79.40,71.44
79.44,70.57
79.48,73.48
79.52,70.73
79.56,73.10
79.60,70.31
79.64,71.19
79.68,71.11
79.72,70.12
79.76,72.30
79.80,72.81
79.84,72.31
79.88,73.76
79.92,72.87
79.96,71.99
80.00,73.20
80.04,73.98
80.08,74.48
80.12,73.83
80.16,73.45
80.20,73.17
80.24,74.68
80.28,77.00
80.32,74.77
80.36,75.59
80.40,74.31
80.44,74.88
80.48,75.85
80.52,75.39
80.56,74.05
80.60,77.11
80.64,75.16
80.68,75.97
80.72,76.51
80.76,76.53
80.80,77.48
80.84,75.66
80.88,76.17
80.92,75.27
80.96,77.86
81.00,77.09
81.04,76.90
81.08,77.27
81.12,75.98
81.16,75.74
81.20,77.49
81.24,75.49
81.28,76.74
81.32,77.00
81.36,77.07
81.40,76.98
81.44,76.33
81.48,75.52
81.52,77.16
81.56,75.14
81.60,75.95
81.64,73.66
81.68,75.83
81.72,77.31
81.76,74.97
81.80,75.16
81.84,74.33
81.88,75.02
81.92,75.66
81.96,73.97
82.00,74.90
82.04,73.86
82.08,75.47
82.12,74.91
82.16,74.96
82.20,72.66
82.24,73.65
82.28,72.64
82.32,73.36
82.36,71.53
82.40,71.54
82.44,72.40
82.48,72.01
82.52,72.07
82.56,72.18
82.60,73.83
82.64,72.75
82.68,73.56
82.72,73.62
82.76,72.63
82.80,70.64
82.84,71.52
82.88,72.48
82.92,70.83
82.96,71.72
83.00,70.89
83.04,72.11
83.08,71.80
83.12,72.26
83.16,71.64
83.20,72.40
83.24,72.02
83.28,72.85
83.32,70.87
83.36,72.76
83.40,71.56
83.44,73.16
83.48,73.44
83.52,71.56
83.56,73.21
83.60,73.81
83.64,72.73
83.68,74.54
83.72,72.04
83.76,73.60
83.80,75.07
83.84,73.14
83.88,73.13
83.92,74.05
83.96,73.80
84.00,75.90
84.04,73.90
84.08,76.61
84.12,76.22
84.16,75.27
84.20,74.39
84.24,75.28
84.28,76.91
84.32,76.18
84.36,76.70
84.40,78.68
84.44,76.14
84.48,78.02
84.52,76.01
84.56,76.90
84.60,75.16
84.64,77.82
84.68,77.69
84.72,77.57
84.76,78.20
84.80,76.56
84.84,78.50
84.88,80.27
84.92,78.03
84.96,79.22
85.00,77.21
85.04,76.68
85.08,78.21
85.12,78.59
85.16,77.98
85.20,78.67
85.24,78.71
85.28,78.12
85.32,77.59
85.36,77.73
85.40,78.79
85.44,78.96
85.48,77.79
85.52,76.64
85.56,77.66
85.60,76.51
85.64,77.08
85.68,75.77
85.72,78.00
85.76,75.87
85.80,76.07
85.84,76.81
85.88,74.93
85.92,75.50
85.96,76.78
86.00,77.67
86.04,75.53
86.08,74.56
86.12,73.37
86.16,76.15
86.20,74.73
86.24,74.91
86.28,74.53
86.32,75.88
86.36,74.07
86.40,74.84
86.44,73.45
86.48,71.53
86.52,74.85
86.56,73.67
86.60,73.87
86.64,75.17
86.68,72.77
86.72,73.23
86.76,72.92
86.80,71.79
86.84,73.89
86.88,73.05
86.92,73.37
86.96,72.25
87.00,75.16
87.04,72.85
87.08,71.02
87.12,73.80
87.16,73.43
87.20,72.52
87.24,73.96
87.28,72.77
87.32,74.27
87.36,74.07
87.40,73.22
87.44,74.59
87.48,74.58
87.52,74.21
87.56,72.81
87.60,75.99
87.64,74.38
87.68,75.03
87.72,76.67
87.76,75.01
87.80,76.14
87.84,76.84
87.88,76.29
87.92,75.64
87.96,75.28
88.00,77.17
88.04,75.12
88.08,77.98
88.12,77.17
88.16,77.43
88.20,78.05
88.24,77.25
88.28,78.55
88.32,79.47
88.36,78.39
88.40,77.96
88.44,78.29
88.48,79.13
88.52,78.52
88.56,79.51
88.60,79.78
88.64,78.82
88.68,80.83
88.72,80.21
88.76,80.38
88.80,79.47
88.84,79.37
88.88,80.61
88.92,80.22
88.96,79.64
89.00,78.58
89.04,80.85
89.08,79.93
89.12,79.17
89.16,79.02
89.20,79.00
89.24,78.89
89.28,78.36
89.32,81.41
89.36,79.69
89.40,79.62
89.44,77.42
89.48,79.61
89.52,79.98
89.56,80.47
89.60,79.58
89.64,78.06
89.68,77.79
89.72,78.76
89.76,77.99
89.80,79.51
89.84,78.53
89.88,78.65
89.92,77.56
89.96,78.60
90.00,77.97
90.04,77.16
90.08,77.62
90.12,77.60
90.16,78.66
90.20,74.24
90.24,73.68
90.28,72.21
90.32,71.34
90.36,71.62
90.40,70.27
90.44,69.47
90.48,69.88
90.52,68.34
90.56,67.04
90.60,68.68
90.64,68.00
90.68,66.36
90.72,67.69
90.76,67.31
90.80,67.47
90.84,67.58
90.88,68.04
90.92,68.84
90.96,69.57
91.00,68.58
91.04,69.66
91.08,69.98
91.12,71.89
91.16,72.99
91.20,74.34
91.24,78.13
91.28,79.23
91.32,81.08
91.36,84.54
91.40,84.71
91.44,86.47
91.48,88.24
91.52,89.17
91.56,91.58
91.60,92.54
91.64,94.36
91.68,93.70
91.72,96.66
91.76,97.35
91.80,99.89
91.84,100.79
91.88,102.08
91.92,100.07
91.96,101.27
92.00,103.58
92.04,103.74
92.08,104.79
92.12,105.12
92.16,105.70
92.20,106.15
92.24,105.83
92.28,106.47
92.32,107.89
92.36,106.81
92.40,107.94
92.44,108.05
92.48,109.00
92.52,106.84
92.56,109.16
92.60,109.83
92.64,108.61
92.68,110.52
92.72,109.30
92.76,111.00
92.80,111.26
92.84,109.92
92.88,109.03
92.92,109.65
92.96,110.45
93.00,109.86
93.04,109.19
93.08,110.78
93.12,110.40
93.16,109.59
93.20,109.52
93.24,110.12
93.28,110.55
93.32,109.91
93.36,110.28
93.40,110.45
93.44,108.07
93.48,107.65
93.52,109.54
93.56,109.38
93.60,107.13
93.64,107.71
93.68,106.73
93.72,106.82
93.76,106.00
93.80,105.48
93.84,104.86
93.88,105.77
93.92,102.92
93.96,105.45
94.00,103.58
94.04,104.37
94.08,104.75
94.12,102.34
94.16,102.91
94.20,103.22
94.24,103.54
94.28,101.51
94.32,101.53
94.36,101.49
94.40,100.00
94.44,99.62
94.48,101.27
94.52,99.81
94.56,98.84
94.60,99.43
94.64,99.88
94.68,100.37
94.72,96.98
94.76,98.11
94.80,98.92
94.84,96.66
94.88,96.84
94.92,97.39
94.96,99.41
95.00,96.74
95.04,96.37
95.08,96.93
95.12,96.01
95.16,96.92
95.20,96.33
95.24,95.58
95.28,97.36
95.32,94.44
95.36,95.02
95.40,96.42
95.44,97.44
95.48,96.66
95.52,94.89
95.56,95.14
95.60,93.91
95.64,96.88
95.68,95.34
95.72,94.37
95.76,97.97
95.80,95.25
95.84,95.32
95.88,95.34
95.92,95.06
95.96,97.27
96.00,95.87
96.04,96.14
96.08,95.59
96.12,96.87
96.16,97.39
96.20,93.96
96.24,97.30
96.28,97.46
96.32,95.54
96.36,95.76
96.40,97.16
96.44,95.09
96.48,96.28
96.52,95.97
96.56,96.04
96.60,95.77
96.64,96.51
96.68,97.10
96.72,96.44
96.76,97.02
96.80,96.08
96.84,96.28
96.88,97.41
96.92,93.33
96.96,94.99
97.00,95.07
97.04,96.84
97.08,94.61
97.12,95.14
97.16,94.10
97.20,94.54
97.24,93.95
97.28,93.54
97.32,93.46
97.36,92.91
97.40,91.92
97.44,93.29
97.48,93.16
97.52,91.55
97.56,93.34
97.60,91.49
97.64,91.97
97.68,89.93
97.72,91.82
97.76,90.77
97.80,90.68
97.84,90.77
97.88,90.18
97.92,87.89
97.96,89.79
98.00,88.31
98.04,88.74
98.08,88.40
98.12,89.61
98.16,87.23
98.20,86.51
98.24,86.91
98.28,86.59
98.32,86.25
98.36,86.00
98.40,85.40
98.44,84.42
98.48,85.44
98.52,86.05
98.56,85.94
98.60,85.36
98.64,85.97
98.68,84.02
98.72,84.57
98.76,86.32
98.80,84.11
98.84,85.71
98.88,85.31
98.92,84.41
98.96,82.52
99.00,82.28
99.04,82.69
99.08,83.55
99.12,82.06
99.16,84.33
99.20,82.58
99.24,83.98
99.28,82.63
99.32,83.05
99.36,84.92
99.40,81.83
99.44,83.60
99.48,82.60
99.52,83.90
99.56,82.47
99.60,83.18
99.64,83.45
99.68,83.44
99.72,83.41
99.76,84.45
99.80,84.87
99.84,83.92
99.88,84.04
99.92,85.50
99.96,85.23
100.00,84.15
100.04,85.88
100.08,85.14
100.12,84.83
100.16,84.71
100.20,83.91
100.24,84.21
100.28,84.66
100.32,84.61
100.36,86.54
100.40,85.31
100.44,84.65
100.48,86.33
100.52,84.63
100.56,84.22
100.60,85.69
100.64,85.11
100.68,85.35
100.72,86.73
100.76,84.68
100.80,83.75
100.84,83.88
100.88,85.70
100.92,84.92
100.96,85.07
101.00,86.47
101.04,83.97
101.08,85.54
101.12,84.88
101.16,83.64
101.20,83.97
101.24,85.45
101.28,83.79
101.32,85.06
101.36,82.94
101.40,82.03
101.44,84.34
101.48,81.16
101.52,83.69
101.56,83.78
101.60,83.09
101.64,83.81
101.68,80.25
101.72,83.75
101.76,81.67
101.80,81.18
101.84,81.69
101.88,80.54
101.92,81.25
101.96,80.67
102.00,80.22
102.04,79.47
102.08,79.74
102.12,79.84
102.16,79.45
102.20,78.56
102.24,79.51
102.28,78.69
102.32,78.02
102.36,78.01
102.40,77.24
102.44,77.47
102.48,79.28
102.52,77.03
102.56,77.66
102.60,77.51
102.64,76.44
102.68,76.97
102.72,75.32
102.76,75.78
102.80,76.49
102.84,77.49
102.88,75.89
102.92,76.29
102.96,75.73
103.00,75.20
103.04,76.44
103.08,76.01
103.12,74.17
103.16,76.27
103.20,76.40
103.24,75.96
103.28,74.50
103.32,75.83
103.36,75.88
103.40,75.97
103.44,76.56
103.48,76.87
103.52,76.72
103.56,76.85
103.60,76.25
103.64,76.21
103.68,77.38
103.72,76.51
103.76,77.09
103.80,77.88
103.84,75.54
103.88,78.05
103.92,76.64
103.96,77.92
104.00,76.79
104.04,78.63
104.08,77.97
104.12,78.21
104.16,78.33
104.20,78.88
104.24,78.57
104.28,78.92
104.32,79.42
104.36,78.72
104.40,79.09
104.44,78.04
104.48,79.16
104.52,79.94
104.56,79.17
104.60,80.34
104.64,78.66
104.68,79.74
104.72,80.06
104.76,80.31
104.80,79.74
104.84,78.59
104.88,80.11
104.92,80.83
104.96,79.05
105.00,80.50
105.04,79.55
105.08,82.40
105.12,79.92
105.16,82.09
105.20,79.96
105.24,79.54
105.28,78.28
105.32,78.42
105.36,81.02
105.40,77.58
105.44,77.29
105.48,79.12
105.52,78.12
105.56,77.41
105.60,77.45
105.64,78.63
105.68,77.92
105.72,77.67
105.76,77.90
105.80,76.32
105.84,76.21
105.88,76.70
105.92,76.55
105.96,76.43
106.00,76.03
106.04,76.24
106.08,75.06
106.12,75.11
106.16,74.24
106.20,73.90
106.24,73.96
106.28,74.13
106.32,74.14
106.36,73.75
106.40,72.71
106.44,73.33
106.48,74.53
106.52,73.22
106.56,72.02
106.60,73.74
106.64,73.77
106.68,71.15
106.72,71.16
106.76,70.63
106.80,70.85
106.84,71.04
106.88,72.73
106.92,72.49
106.96,71.54
107.00,72.76
107.04,72.18
107.08,72.93
107.12,72.43
107.16,70.62
107.20,70.69
107.24,73.65
107.28,72.06
107.32,71.50
107.36,73.56
107.40,71.86
107.44,73.52
107.48,72.97
107.52,73.23
107.56,73.45
107.60,70.97
107.64,72.89
107.68,73.32
107.72,73.46
107.76,74.06
107.80,73.00
107.84,72.56
107.88,72.35
107.92,74.19
107.96,75.10
108.00,75.99
108.04,75.40
108.08,74.24
108.12,74.41
108.16,75.42
108.20,76.53
108.24,75.43
108.28,77.31
108.32,74.86
108.36,76.39
108.40,77.74
108.44,74.78
108.48,75.92
108.52,78.21
108.56,75.09
108.60,77.49
108.64,76.01
108.68,77.33
108.72,76.70
108.76,75.99
108.80,78.22
108.84,76.55
108.88,75.48
108.92,75.87
108.96,76.94
109.00,76.56
109.04,76.10
109.08,76.57
109.12,78.10
109.16,77.51
109.20,76.40
109.24,74.90
109.28,77.13
109.32,77.92
109.36,76.10
109.40,75.19
109.44,75.00
109.48,76.07
109.52,73.87
109.56,77.87
109.60,74.83
109.64,74.12
109.68,75.27
109.72,73.39
109.76,74.55
109.80,74.42
109.84,74.39
109.88,73.90
109.92,73.87
109.96,73.97
110.00,72.67
110.04,72.06
110.08,73.71
110.12,72.52
110.16,71.15
110.20,71.47
110.24,72.06
110.28,72.67
110.32,72.69
110.36,72.59
110.40,71.26
110.44,72.14
110.48,73.28
110.52,70.68
110.56,69.98
110.60,70.19
110.64,69.97
110.68,72.96
110.72,71.72
110.76,70.13
110.80,71.78
110.84,69.74
110.88,71.12
110.92,70.87
110.96,69.48
111.00,68.97
111.04,71.74
111.08,70.58
111.12,70.79
111.16,69.54
111.20,70.61
111.24,70.45
111.28,72.21
111.32,71.76
111.36,69.61
111.40,69.48
111.44,71.05
111.48,70.00
111.52,70.74
111.56,71.73
111.60,72.31
111.64,71.07
111.68,72.16
111.72,71.83
111.76,72.95
111.80,71.87
111.84,71.70
111.88,73.85
111.92,72.15
111.96,72.87
112.00,74.11
112.04,75.03
112.08,72.34
112.12,73.79
112.16,75.03
112.20,75.37
112.24,74.26
112.28,75.96
112.32,74.28
112.36,74.87
112.40,74.39
112.44,77.12
112.48,76.50
112.52,75.41
112.56,75.56
112.60,75.31
112.64,77.89
112.68,77.12
112.72,76.95
112.76,77.16
112.80,77.96
112.84,75.47
112.88,75.17
112.92,75.86
112.96,76.24
113.00,75.77
113.04,74.93
113.08,74.89
113.12,76.61
113.16,77.71
113.20,75.69
113.24,75.72
113.28,75.81
113.32,75.72
113.36,74.71
113.40,75.09
113.44,74.57
113.48,75.15
113.52,74.97
113.56,74.04
113.60,75.10
113.64,73.68
113.68,74.63
113.72,73.40
113.76,76.45
113.80,75.00
113.84,74.75
113.88,75.30
113.92,73.41
113.96,75.45
114.00,72.05
114.04,73.15
114.08,73.73
114.12,74.92
114.16,73.15
114.20,72.77
114.24,73.14
114.28,73.93
114.32,72.69
114.36,70.76
114.40,71.88
114.44,71.46
114.48,71.26
114.52,71.67
114.56,72.97
114.60,70.83
114.64,70.39
114.68,72.27
114.72,71.11
114.76,70.44
114.80,69.97
114.84,70.53
114.88,71.18
114.92,71.92
114.96,71.34
115.00,70.44
115.04,70.89
115.08,71.84
115.12,71.81
115.16,70.98
115.20,71.59
115.24,73.16
115.28,72.05
115.32,73.07
115.36,71.95
115.40,70.90
115.44,71.12
115.48,72.52
115.52,72.65
115.56,72.84
115.60,73.11
115.64,72.10
115.68,73.47
115.72,73.36
115.76,72.53
115.80,73.34
115.84,74.66
115.88,72.69
115.92,74.84
115.96,72.96
116.00,74.44
116.04,73.86
116.08,74.63
116.12,74.26
116.16,74.71
116.20,74.85
116.24,74.42
116.28,74.52
116.32,75.02
116.36,75.86
116.40,75.61
116.44,77.03
116.48,76.35
116.52,76.67
116.56,76.16
116.60,74.60
116.64,76.49
116.68,75.22
116.72,75.99
116.76,77.09
116.80,78.32
116.84,77.28
116.88,77.46
116.92,77.39
116.96,78.09
117.00,76.04
117.04,77.17
117.08,77.43
117.12,77.38
117.16,77.04
117.20,77.79
117.24,78.30
117.28,76.61
117.32,78.49
117.36,77.51
117.40,76.69
117.44,76.10
117.48,75.67
117.52,77.50
117.56,76.17
117.60,75.83
117.64,77.47
117.68,77.28
117.72,76.32
117.76,76.24
117.80,77.31
117.84,76.11
117.88,75.93
117.92,73.75
117.96,75.22
118.00,75.38
118.04,72.95
118.08,74.18
118.12,74.17
118.16,75.52
118.20,74.10
118.24,74.25
118.28,75.62
118.32,74.71
118.36,73.68
118.40,73.34
118.44,72.66
118.48,74.60
118.52,72.67
118.56,72.39
118.60,73.53
118.64,72.08
118.68,73.70
118.72,73.67
118.76,73.32
118.80,72.24
118.84,72.48
118.88,72.95
118.92,73.48
118.96,74.63
119.00,70.79
119.04,68.94
119.08,70.94
119.12,69.22
119.16,69.77
119.20,68.51
119.24,70.29
119.28,68.61
119.32,67.50
119.36,67.85
119.40,67.91
119.44,68.64
119.48,67.35
119.52,67.38
119.56,68.21
119.60,68.76
119.64,68.60
119.68,68.49
119.72,69.11
119.76,70.29
119.80,70.62
119.84,71.85
119.88,70.06
119.92,71.31
119.96,74.77
120.00,75.86
120.04,76.18
120.08,80.45
120.12,82.83
120.16,83.05
120.20,85.05
120.24,86.04
120.28,87.35
120.32,89.30
120.36,89.47
120.40,89.80
120.44,93.18
120.48,94.14
120.52,95.67
120.56,95.56
120.60,96.48
120.64,95.97
120.68,97.51
120.72,97.98
120.76,98.43
120.80,100.44
120.84,101.30
120.88,100.52
120.92,103.64
120.96,101.69
121.00,101.91
121.04,102.64
121.08,101.80
121.12,103.43
121.16,100.56
121.20,102.69
121.24,103.59
121.28,104.13
121.32,102.65
121.36,102.79
121.40,104.34
121.44,102.70
121.48,104.63
121.52,104.04
121.56,104.08
121.60,101.43
121.64,102.06
121.68,102.00
121.72,103.23
121.76,104.61
121.80,104.11
121.84,100.84
121.88,101.78
121.92,99.97
121.96,102.05
122.00,102.05
122.04,100.90
122.08,100.96
122.12,98.23
122.16,100.18
122.20,101.23
122.24,100.43
122.28,99.41
122.32,99.79
122.36,96.91
122.40,98.76
122.44,99.52
122.48,97.28
122.52,98.44
122.56,96.68
122.60,96.69
122.64,97.46
122.68,96.50
122.72,98.30
122.76,97.28
122.80,96.06
122.84,96.85
122.88,95.86
122.92,96.14
122.96,97.00
123.00,94.80
123.04,96.01
123.08,95.16
123.12,96.93
123.16,95.48
123.20,95.51
123.24,95.45
123.28,95.86
123.32,93.19
123.36,94.41
123.40,95.80
123.44,95.67
123.48,94.81
123.52,95.00
123.56,95.19
123.60,93.69
123.64,95.34
123.68,94.41
123.72,94.26
123.76,96.31
123.80,96.67
123.84,95.82
123.88,94.99
123.92,94.72
123.96,96.60
124.00,96.37
124.04,96.32
124.08,96.46
124.12,96.38
124.16,95.79
124.20,96.13
124.24,96.36
124.28,95.69
124.32,95.76
124.36,95.09
124.40,96.53
124.44,94.46
124.48,94.58
124.52,98.22
124.56,95.71
124.60,97.01
124.64,95.07
124.68,97.22
124.72,97.07
124.76,97.76
124.80,96.33
124.84,97.00
124.88,95.32
124.92,98.05
124.96,95.95
125.00,97.31
125.04,97.38
125.08,99.39
125.12,95.68
125.16,97.26
125.20,96.73
125.24,95.12
125.28,94.55
125.32,96.32
125.36,96.37
125.40,94.92
125.44,95.29
125.48,94.34
125.52,93.29
125.56,95.90
125.60,96.23
125.64,94.20
125.68,94.17
125.72,93.06
125.76,92.13
125.80,92.70
125.84,92.64
125.88,91.08
125.92,91.59
125.96,92.69
126.00,91.15
126.04,91.41
126.08,91.27
126.12,90.90
126.16,90.57
126.20,90.06
126.24,88.74
126.28,89.55
126.32,89.59
126.36,87.95
126.40,88.60
126.44,89.32
126.48,88.39
126.52,87.50
126.56,87.36
126.60,87.18
126.64,86.47
126.68,85.09
126.72,86.61
126.76,87.28
126.80,86.28
126.84,87.61
126.88,85.59
126.92,87.30
126.96,86.46
127.00,85.29
127.04,86.53
127.08,85.42
127.12,87.21
127.16,86.90
127.20,85.97
127.24,86.03
127.28,86.46
127.32,85.74
127.36,85.57
127.40,85.21
127.44,87.11
127.48,87.73
127.52,86.47
127.56,85.90
127.60,86.19
127.64,86.72
127.68,88.39
127.72,84.57
127.76,87.22
127.80,87.99
127.84,87.87
127.88,87.12
127.92,86.72
127.96,88.74
128.00,88.57
128.04,89.30
128.08,87.40
128.12,87.44
128.16,88.51
128.20,87.47
128.24,88.23
128.28,88.91
128.32,88.35
128.36,90.51
128.40,88.14
128.44,89.90
128.48,90.46
128.52,89.07
128.56,88.81
128.60,91.53
128.64,87.84
128.68,89.36
128.72,89.85
128.76,91.37
128.80,88.95
128.84,88.90
128.88,90.37
128.92,89.61
128.96,89.39
129.00,89.09
129.04,88.39
129.08,90.28
129.12,88.76
129.16,89.34
129.20,89.51
129.24,89.83
129.28,89.45
129.32,87.60
129.36,89.12
129.40,86.91
129.44,88.19
129.48,89.00
129.52,86.92
129.56,88.44
129.60,87.31
129.64,86.57
129.68,88.57
129.72,86.33
129.76,86.18
129.80,86.65
129.84,85.94
129.88,85.66
129.92,85.86
129.96,84.46
130.00,85.14
130.04,86.00
130.08,84.10
130.12,83.52
130.16,83.93
130.20,84.97
130.24,84.39
130.28,82.93
130.32,83.10
130.36,84.12
130.40,82.70
130.44,81.13
130.48,81.69
130.52,83.02
130.56,83.64
130.60,80.79
130.64,81.50
130.68,80.81
130.72,80.71
130.76,79.39
130.80,82.29
130.84,82.40
130.88,81.21
130.92,80.83
130.96,82.00
131.00,82.21
131.04,80.77
131.08,81.87
131.12,81.30
131.16,81.49
131.20,80.77
131.24,80.05
131.28,80.38
131.32,82.05
131.36,82.56
131.40,82.17
131.44,83.49
131.48,83.08
131.52,80.56
131.56,81.26
131.60,82.47
131.64,81.64
131.68,80.42
131.72,83.28
131.76,81.90
131.80,84.03
131.84,81.53
131.88,82.03
131.92,81.85
131.96,82.26
132.00,83.63
132.04,84.27
132.08,85.03
132.12,84.18
132.16,83.37
132.20,84.39
132.24,82.70
132.28,86.71
132.32,83.20
132.36,83.25
132.40,85.82
132.44,83.80
132.48,84.20
132.52,85.40
132.56,84.39
132.60,86.40
132.64,84.45
132.68,85.29
132.72,86.15
132.76,84.41
132.80,86.07
132.84,85.60
132.88,84.98
132.92,85.73
132.96,86.90
133.00,85.99
133.04,84.19
133.08,84.08
133.12,84.58
133.16,86.97
133.20,84.09
133.24,85.60
133.28,83.45
133.32,84.47
133.36,86.31
133.40,83.26
133.44,82.88
133.48,84.75
133.52,85.48
133.56,84.88
133.60,84.89
133.64,81.83
133.68,83.82
133.72,84.06
133.76,81.94
133.80,82.79
133.84,84.00
133.88,83.10
133.92,81.88
133.96,82.77
134.00,83.42
134.04,83.11
134.08,82.00
134.12,80.32
134.16,80.42
134.20,81.66
134.24,79.27
134.28,80.55
134.32,81.25
134.36,79.65
134.40,78.70
134.44,80.40
134.48,79.53
134.52,77.80
134.56,78.89
134.60,78.14
134.64,79.50
134.68,77.93
134.72,79.08
134.76,79.06
134.80,78.02
134.84,77.88
134.88,78.24
134.92,78.47
134.96,76.73
135.00,78.34
135.04,78.65
135.08,79.34
135.12,79.33
135.16,78.82
135.20,78.72
135.24,77.78
135.28,77.79
135.32,77.63
135.36,79.50
135.40,78.24
135.44,79.34
135.48,80.49
135.52,79.21
135.56,79.31
135.60,79.91
135.64,78.55
135.68,79.23
135.72,79.69
135.76,80.12
135.80,78.93
135.84,80.27
135.88,80.50
135.92,81.68
135.96,81.17
136.00,80.67
136.04,80.61
136.08,80.36
136.12,80.06
136.16,81.22
136.20,81.04
136.24,82.27
136.28,80.99
136.32,82.40
136.36,81.03
136.40,82.38
136.44,81.76
136.48,81.39
136.52,81.73
136.56,81.65
136.60,82.48
136.64,83.50
136.68,83.30
136.72,82.92
136.76,83.03
136.80,83.84
136.84,83.22
136.88,84.00
136.92,81.52
136.96,83.48
137.00,84.31
137.04,81.88
137.08,82.36
137.12,80.92
137.16,82.25
137.20,81.53
137.24,82.66
137.28,83.53
137.32,81.98
137.36,81.48
137.40,82.38
137.44,80.60
137.48,81.73
137.52,81.78
137.56,80.65
137.60,79.61
137.64,80.01
137.68,80.84
137.72,79.90
137.76,79.05
137.80,79.79
137.84,79.42
137.88,79.97
137.92,79.80
137.96,80.67
138.00,79.01
138.04,78.25
138.08,77.58
138.12,78.93
138.16,77.63
138.20,78.40
138.24,78.83
138.28,78.49
138.32,76.08
138.36,77.50
138.40,77.27
138.44,77.51
138.48,76.84
138.52,76.43
138.56,74.02
138.60,75.74
138.64,75.67
138.68,75.98
138.72,77.11
138.76,76.67
138.80,76.36
138.84,76.07
138.88,74.43
138.92,75.62
