# SIMULARE — semnal generat de genereaza_simulare.py, nu inregistrat. Rol: control pozitiv pentru validarea lantului de analiza.
t_s,bpm
69.32,67.12
69.36,66.95
69.40,63.76
69.44,63.98
69.48,65.02
69.52,66.41
69.56,65.34
69.60,64.09
69.64,63.89
69.68,63.00
69.72,65.29
69.76,66.63
69.80,63.72
69.84,64.86
69.88,62.98
69.92,63.94
69.96,63.74
70.00,62.50
70.04,61.97
70.08,61.58
70.12,61.45
70.16,61.99
70.20,62.62
70.24,63.01
70.28,62.13
70.32,61.85
70.36,61.18
70.40,60.64
70.44,60.23
70.48,62.72
70.52,60.92
70.56,60.56
70.60,59.62
70.64,60.55
70.68,60.87
70.72,60.10
70.76,60.37
70.80,60.19
70.84,60.32
70.88,58.37
70.92,59.71
70.96,60.85
71.00,61.29
71.04,59.27
71.08,58.91
71.12,58.84
71.16,59.24
71.20,61.77
71.24,60.38
71.28,60.05
71.32,60.13
71.36,58.95
71.40,59.29
71.44,61.29
71.48,61.58
71.52,59.10
71.56,60.00
71.60,60.71
71.64,62.66
71.68,62.26
71.72,62.12
71.76,62.17
71.80,61.40
71.84,61.36
71.88,63.24
71.92,61.52
71.96,63.20
72.00,64.22
72.04,63.64
72.08,62.52
72.12,63.68
72.16,63.85
72.20,63.63
72.24,62.56
72.28,63.63
72.32,65.82
72.36,64.53
72.40,64.01
72.44,64.47
72.48,64.86
72.52,64.43
72.56,63.60
72.60,66.66
72.64,65.43
72.68,66.13
72.72,64.75
72.76,64.26
72.80,66.25
72.84,63.88
72.88,64.94
72.92,65.55
72.96,66.63
73.00,66.66
73.04,66.38
73.08,65.64
73.12,65.78
73.16,66.02
73.20,65.38
73.24,64.37
73.28,65.82
73.32,64.04
73.36,65.78
73.40,65.31
73.44,65.93
73.48,64.89
73.52,64.61
73.56,65.59
73.60,64.49
73.64,63.13
73.68,62.68
73.72,64.48
73.76,66.50
73.80,63.96
73.84,62.70
73.88,64.20
73.92,63.44
73.96,64.68
74.00,63.92
74.04,62.94
74.08,61.34
74.12,61.22
74.16,61.85
74.20,62.64
74.24,62.23
74.28,62.15
74.32,60.60
74.36,62.98
74.40,61.74
74.44,60.23
74.48,61.08
74.52,61.32
74.56,60.57
74.60,59.08
74.64,60.90
74.68,61.05
74.72,59.69
74.76,59.51
74.80,59.63
74.84,59.74
74.88,61.17
74.92,60.11
74.96,58.40
75.00,60.85
75.04,60.26
75.08,60.28
75.12,59.27
75.16,60.97
75.20,57.91
75.24,60.42
75.28,59.64
75.32,59.43
75.36,60.11
75.40,59.65
75.44,61.67
75.48,60.51
75.52,62.80
75.56,60.44
75.60,61.36
75.64,61.16
75.68,61.88
75.72,62.92
75.76,62.41
75.80,61.58
75.84,62.21
75.88,64.49
75.92,63.20
75.96,64.43
76.00,65.02
76.04,63.51
76.08,63.43
76.12,63.87
76.16,65.14
76.20,65.51
76.24,64.76
76.28,66.81
76.32,65.17
76.36,64.51
76.40,64.86
76.44,65.88
76.48,64.49
76.52,65.44
76.56,66.23
76.60,65.53
76.64,65.38
76.68,65.47
76.72,65.43
76.76,66.09
76.80,65.53
76.84,66.58
76.88,65.80
76.92,67.30
76.96,68.21
77.00,67.79
77.04,66.70
77.08,66.49
77.12,65.67
77.16,66.14
77.20,66.27
77.24,65.92
77.28,68.71
77.32,66.35
77.36,66.03
77.40,65.93
77.44,66.49
77.48,64.09
77.52,66.80
77.56,65.21
77.60,65.09
77.64,64.09
77.68,63.24
77.72,63.92
77.76,65.21
77.80,65.80
77.84,64.75
77.88,63.85
77.92,63.05
77.96,64.42
78.00,63.79
78.04,64.30
78.08,63.97
78.12,64.18
78.16,63.79
78.20,62.21
78.24,63.08
78.28,63.37
78.32,62.52
78.36,62.69
78.40,63.35
78.44,62.52
78.48,62.47
78.52,61.27
78.56,61.92
78.60,61.88
78.64,62.10
78.68,61.70
78.72,62.05
78.76,61.50
78.80,62.28
78.84,61.30
78.88,61.92
78.92,62.29
78.96,60.64
79.00,59.07
79.04,62.97
79.08,60.80
79.12,62.44
79.16,61.35
79.20,61.07
79.24,62.25
79.28,62.03
79.32,61.66
79.36,60.45
79.40,62.28
79.44,63.52
79.48,63.62
79.52,62.22
79.56,61.80
79.60,62.78
79.64,63.47
79.68,63.60
79.72,64.24
79.76,64.15
79.80,64.87
79.84,64.56
79.88,66.44
79.92,66.03
79.96,63.64
80.00,64.34
80.04,65.37
80.08,65.27
80.12,65.71
80.16,65.82
80.20,66.61
80.24,65.53
80.28,67.88
80.32,66.23
80.36,66.65
80.40,67.12
80.44,68.02
80.48,66.25
80.52,67.91
80.56,67.88
80.60,66.87
80.64,67.36
80.68,67.26
80.72,69.08
80.76,66.30
80.80,67.75
80.84,69.13
80.88,68.38
80.92,68.10
80.96,67.91
81.00,66.69
81.04,68.94
81.08,67.49
81.12,68.09
81.16,67.46
81.20,69.84
81.24,67.95
81.28,67.26
81.32,69.03
81.36,67.56
81.40,67.66
81.44,66.95
81.48,69.53
81.52,66.46
81.56,67.50
81.60,68.97
81.64,67.89
81.68,65.26
81.72,67.89
81.76,66.15
81.80,67.21
81.84,67.58
81.88,65.74
81.92,65.63
81.96,66.48
82.00,66.38
82.04,65.30
82.08,64.81
82.12,65.79
82.16,64.46
82.20,64.38
82.24,64.24
82.28,63.49
82.32,65.46
82.36,65.48
82.40,65.31
82.44,64.01
82.48,64.01
82.52,63.22
82.56,63.11
82.60,64.34
82.64,62.68
82.68,65.15
82.72,62.68
82.76,62.45
82.80,64.01
82.84,61.51
82.88,62.88
82.92,62.42
82.96,63.29
83.00,61.73
83.04,63.24
83.08,62.68
83.12,61.08
83.16,64.72
83.20,63.59
83.24,63.74
83.28,62.52
83.32,62.65
83.36,63.55
83.40,63.68
83.44,65.90
83.48,62.23
83.52,64.28
83.56,64.26
83.60,65.62
83.64,64.00
83.68,64.48
83.72,65.33
83.76,65.21
83.80,66.08
83.84,64.97
83.88,66.03
83.92,65.84
83.96,64.69
84.00,65.95
84.04,67.10
84.08,65.36
84.12,65.93
84.16,67.72
84.20,67.65
84.24,68.33
84.28,68.80
84.32,65.64
84.36,67.07
84.40,69.49
84.44,69.49
84.48,69.60
84.52,69.52
84.56,67.94
84.60,68.57
84.64,69.05
84.68,70.13
84.72,68.63
84.76,70.01
84.80,69.02
84.84,70.32
84.88,68.06
84.92,69.48
84.96,69.27
85.00,69.39
85.04,69.91
85.08,70.52
85.12,69.36
85.16,70.38
85.20,69.99
85.24,70.06
85.28,69.14
85.32,69.65
85.36,69.27
85.40,69.27
85.44,68.44
85.48,68.78
85.52,69.84
85.56,66.45
85.60,67.70
85.64,68.17
85.68,68.35
85.72,68.26
85.76,66.80
85.80,67.89
85.84,67.69
85.88,68.30
85.92,67.61
85.96,69.55
86.00,67.63
86.04,65.53
86.08,66.54
86.12,66.36
86.16,66.77
86.20,65.00
86.24,66.59
86.28,66.70
86.32,65.84
86.36,65.62
86.40,66.54
86.44,63.16
86.48,64.86
86.52,65.75
86.56,64.83
86.60,65.20
86.64,63.37
86.68,63.14
86.72,64.10
86.76,65.41
86.80,63.94
86.84,62.96
86.88,62.77
86.92,64.06
86.96,64.29
87.00,64.53
87.04,64.22
87.08,63.05
87.12,63.05
87.16,63.23
87.20,63.34
87.24,64.62
87.28,65.69
87.32,66.29
87.36,64.75
87.40,64.20
87.44,65.54
87.48,65.44
87.52,65.54
87.56,66.67
87.60,66.21
87.64,64.75
87.68,66.00
87.72,66.10
87.76,66.57
87.80,67.70
87.84,66.39
87.88,67.31
87.92,66.33
87.96,67.54
88.00,67.34
88.04,68.78
88.08,69.39
88.12,66.96
88.16,67.91
88.20,66.42
88.24,68.94
88.28,69.89
88.32,68.98
88.36,69.65
88.40,68.04
88.44,68.02
88.48,70.11
88.52,69.55
88.56,70.87
88.60,71.19
88.64,71.04
88.68,70.12
88.72,71.01
88.76,70.91
88.80,72.15
88.84,70.23
88.88,71.53
88.92,69.28
88.96,70.74
89.00,69.67
89.04,69.41
89.08,71.17
89.12,71.44
89.16,70.27
89.20,70.45
89.24,70.90
89.28,71.58
89.32,71.55
89.36,70.71
89.40,70.64
89.44,70.97
89.48,68.46
89.52,71.16
89.56,70.24
89.60,68.00
89.64,70.63
89.68,69.74
89.72,68.88
89.76,68.51
89.80,67.95
89.84,67.93
89.88,68.51
89.92,69.91
89.96,67.65
90.00,67.39
90.04,68.37
90.08,67.07
90.12,65.62
90.16,68.14
90.20,69.41
90.24,67.86
90.28,66.21
90.32,66.24
90.36,67.78
90.40,67.95
90.44,65.92
90.48,66.69
90.52,66.52
90.56,66.79
90.60,65.47
90.64,66.65
90.68,65.00
90.72,64.81
90.76,67.13
90.80,65.67
90.84,65.14
90.88,64.39
90.92,64.91
90.96,65.90
91.00,65.99
91.04,65.46
91.08,64.33
91.12,65.59
91.16,65.82
91.20,65.49
91.24,64.74
91.28,65.65
91.32,65.45
91.36,66.85
91.40,65.94
91.44,66.03
91.48,66.67
91.52,65.34
91.56,66.75
91.60,67.46
91.64,65.53
91.68,67.06
91.72,68.92
91.76,67.36
91.80,68.35
91.84,69.34
91.88,68.56
91.92,68.38
91.96,69.32
92.00,67.95
92.04,67.37
92.08,69.61
92.12,68.89
92.16,67.95
92.20,68.62
92.24,69.52
92.28,68.97
92.32,68.87
92.36,70.78
92.40,71.58
92.44,70.81
92.48,71.09
92.52,70.69
92.56,70.54
92.60,71.06
92.64,70.86
92.68,70.54
92.72,71.10
92.76,71.31
92.80,73.40
92.84,72.37
92.88,70.69
92.92,71.66
92.96,70.58
93.00,72.60
93.04,71.47
93.08,71.35
93.12,71.32
93.16,70.86
93.20,68.58
93.24,68.34
93.28,68.42
93.32,69.02
93.36,66.48
93.40,65.79
93.44,65.35
93.48,65.69
93.52,64.90
93.56,63.76
93.60,63.78
93.64,62.60
93.68,63.71
93.72,63.51
93.76,62.51
93.80,63.37
93.84,63.46
93.88,61.98
93.92,61.73
93.96,62.86
94.00,63.20
94.04,62.36
94.08,63.57
94.12,62.47
94.16,65.70
94.20,67.19
94.24,69.39
94.28,70.56
94.32,73.93
94.36,75.82
94.40,75.69
94.44,78.05
94.48,79.48
94.52,81.17
94.56,79.56
94.60,81.61
94.64,84.21
94.68,86.18
94.72,86.41
94.76,84.79
94.80,86.41
94.84,88.29
94.88,89.52
94.92,89.23
94.96,89.08
95.00,90.33
95.04,89.32
95.08,90.09
95.12,91.12
95.16,92.39
95.20,91.59
95.24,93.46
95.28,93.39
95.32,93.46
95.36,93.02
95.40,93.71
95.44,93.75
95.48,94.07
95.52,95.32
95.56,94.73
95.60,95.48
95.64,94.96
95.68,96.15
95.72,93.70
95.76,95.52
95.80,96.50
95.84,96.35
95.88,97.11
95.92,97.17
95.96,95.91
96.00,95.85
96.04,97.54
96.08,96.04
96.12,99.37
96.16,96.36
96.20,97.92
96.24,98.59
96.28,99.08
96.32,97.21
96.36,96.97
96.40,99.05
96.44,97.35
96.48,99.43
96.52,100.04
96.56,98.04
96.60,98.44
96.64,98.39
96.68,99.14
96.72,98.50
96.76,98.01
96.80,98.94
96.84,97.43
96.88,99.93
96.92,97.94
96.96,98.31
97.00,97.89
97.04,97.21
97.08,98.66
97.12,96.11
97.16,97.11
97.20,96.90
97.24,96.68
97.28,97.45
97.32,94.08
97.36,95.82
97.40,93.84
97.44,94.19
97.48,94.23
97.52,95.54
97.56,92.41
97.60,94.84
97.64,92.36
97.68,93.41
97.72,91.81
97.76,92.84
97.80,91.35
97.84,91.27
97.88,92.51
97.92,90.91
97.96,89.08
98.00,90.01
98.04,89.24
98.08,88.98
98.12,88.23
98.16,89.29
98.20,87.67
98.24,86.34
98.28,88.46
98.32,88.83
98.36,84.86
98.40,87.91
98.44,85.57
98.48,87.07
98.52,85.60
98.56,85.26
98.60,84.46
98.64,84.68
98.68,84.26
98.72,82.97
98.76,83.99
98.80,82.90
98.84,84.27
98.88,83.14
98.92,82.40
98.96,83.48
99.00,82.16
99.04,84.03
99.08,80.98
99.12,80.81
99.16,82.73
99.20,83.05
99.24,82.07
99.28,83.01
99.32,82.13
99.36,82.17
99.40,82.71
99.44,81.75
99.48,82.96
99.52,83.10
99.56,83.36
99.60,79.54
99.64,81.65
99.68,82.63
99.72,82.04
99.76,82.84
99.80,83.29
99.84,82.66
99.88,81.81
99.92,80.79
99.96,83.49
100.00,82.16
100.04,82.56
100.08,81.07
100.12,82.34
100.16,83.66
100.20,82.66
100.24,81.60
100.28,82.37
100.32,80.63
100.36,82.70
100.40,82.65
100.44,83.63
100.48,83.22
100.52,82.36
100.56,83.11
100.60,83.79
100.64,81.97
100.68,81.29
100.72,82.19
100.76,82.45
100.80,81.96
100.84,83.18
100.88,81.70
100.92,82.19
100.96,83.29
101.00,82.17
101.04,81.73
101.08,82.72
101.12,80.63
101.16,82.32
101.20,81.80
101.24,80.79
101.28,82.33
101.32,81.19
101.36,81.02
101.40,81.83
101.44,81.30
101.48,79.54
101.52,79.85
101.56,79.25
101.60,79.81
101.64,79.92
101.68,78.56
101.72,78.94
101.76,77.09
101.80,77.31
101.84,79.08
101.88,77.11
101.92,78.10
101.96,77.38
102.00,76.39
102.04,74.96
102.08,76.66
102.12,75.96
102.16,75.04
102.20,74.84
102.24,74.29
102.28,74.79
102.32,73.46
102.36,73.31
102.40,74.26
102.44,73.37
102.48,75.10
102.52,73.34
102.56,73.12
102.60,74.11
102.64,72.03
102.68,72.51
102.72,71.18
102.76,71.69
102.80,71.58
102.84,71.37
102.88,71.04
102.92,70.68
102.96,70.15
103.00,71.45
103.04,72.62
103.08,70.72
103.12,71.07
103.16,72.35
103.20,71.38
103.24,70.73
103.28,70.69
103.32,71.91
103.36,71.14
103.40,70.67
103.44,71.29
103.48,71.30
103.52,70.75
103.56,69.93
103.60,71.73
103.64,69.80
103.68,70.79
103.72,72.19
103.76,71.53
103.80,72.84
103.84,72.36
103.88,71.34
103.92,73.55
103.96,72.50
104.00,72.63
104.04,74.20
104.08,74.57
104.12,72.18
104.16,72.73
104.20,73.89
104.24,73.59
104.28,72.63
104.32,72.08
104.36,73.83
104.40,72.86
104.44,69.91
104.48,72.65
104.52,73.69
104.56,75.21
104.60,73.70
104.64,74.07
104.68,73.11
104.72,74.83
104.76,73.74
104.80,75.89
104.84,73.64
104.88,73.80
104.92,72.93
104.96,73.70
105.00,73.02
105.04,74.02
105.08,73.09
105.12,72.33
105.16,73.09
105.20,74.39
105.24,73.94
105.28,73.00
105.32,73.05
105.36,72.82
105.40,72.47
105.44,71.34
105.48,72.55
105.52,72.50
105.56,71.36
105.60,71.70
105.64,70.09
105.68,70.28
105.72,70.66
105.76,70.62
105.80,72.51
105.84,69.98
105.88,69.83
105.92,70.13
105.96,68.05
106.00,67.38
106.04,68.83
106.08,70.88
106.12,68.81
106.16,68.49
106.20,69.40
106.24,67.78
106.28,68.00
106.32,67.60
106.36,67.66
106.40,65.78
106.44,67.11
106.48,66.62
106.52,67.51
106.56,66.55
106.60,66.43
106.64,64.94
106.68,65.15
106.72,66.26
106.76,66.52
106.80,65.43
106.84,65.93
106.88,65.10
106.92,64.13
106.96,64.68
107.00,66.24
107.04,65.78
107.08,66.54
107.12,65.70
107.16,66.63
107.20,64.60
107.24,66.55
107.28,65.22
107.32,65.52
107.36,65.80
107.40,65.51
107.44,65.84
107.48,65.66
107.52,64.85
107.56,66.85
107.60,66.51
107.64,65.37
107.68,66.19
107.72,65.32
107.76,66.49
107.80,67.05
107.84,66.08
107.88,67.41
107.92,69.41
107.96,68.80
108.00,67.14
108.04,67.69
108.08,68.54
108.12,67.52
108.16,69.80
108.20,67.39
108.24,68.63
108.28,68.94
108.32,69.48
108.36,67.71
108.40,69.65
108.44,68.01
108.48,69.49
108.52,69.59
108.56,70.37
108.60,69.04
108.64,69.77
108.68,68.73
108.72,69.23
108.76,68.96
108.80,69.66
108.84,69.70
108.88,70.82
108.92,70.59
108.96,69.19
109.00,70.26
109.04,69.74
109.08,69.15
109.12,70.37
109.16,68.85
109.20,70.03
109.24,70.77
109.28,69.91
109.32,69.08
109.36,67.71
109.40,70.19
109.44,69.05
109.48,69.01
109.52,68.54
109.56,68.81
109.60,68.28
109.64,67.44
109.68,66.62
109.72,68.37
109.76,67.90
109.80,68.01
109.84,67.09
109.88,67.44
109.92,65.35
109.96,65.81
110.00,65.52
110.04,66.11
110.08,65.36
110.12,67.50
110.16,65.04
110.20,63.42
110.24,65.46
110.28,63.87
110.32,64.21
110.36,63.95
110.40,65.64
110.44,63.92
110.48,63.98
110.52,62.46
110.56,64.31
110.60,63.78
110.64,63.42
110.68,63.62
110.72,61.73
110.76,62.56
110.80,64.37
110.84,62.28
110.88,62.36
110.92,62.93
110.96,62.59
111.00,62.12
111.04,64.09
111.08,61.42
111.12,63.17
111.16,63.08
111.20,64.66
111.24,62.95
111.28,62.93
111.32,63.97
111.36,62.51
111.40,64.07
111.44,62.20
111.48,64.40
111.52,62.92
111.56,63.07
111.60,61.97
111.64,62.81
111.68,65.93
111.72,63.85
111.76,65.56
111.80,64.73
111.84,65.28
111.88,63.08
111.92,66.33
111.96,63.33
112.00,64.41
112.04,66.23
112.08,66.08
112.12,65.56
112.16,64.98
112.20,66.08
112.24,66.25
112.28,64.99
112.32,68.78
112.36,66.68
112.40,66.25
112.44,66.90
112.48,66.55
112.52,66.79
112.56,67.89
112.60,68.98
112.64,66.99
112.68,66.30
112.72,69.12
112.76,67.76
112.80,69.17
112.84,67.87
112.88,69.77
112.92,67.88
112.96,68.41
113.00,68.35
113.04,69.33
113.08,67.69
113.12,67.76
113.16,68.26
113.20,69.07
113.24,69.01
113.28,68.99
113.32,67.02
113.36,69.38
113.40,66.80
113.44,67.99
113.48,67.24
113.52,68.12
113.56,66.94
113.60,68.28
113.64,67.89
113.68,66.42
113.72,66.99
113.76,67.73
113.80,65.52
113.84,66.15
113.88,65.09
113.92,67.49
113.96,64.83
114.00,64.88
114.04,66.26
114.08,64.21
114.12,64.24
114.16,64.66
114.20,64.62
114.24,66.34
114.28,63.54
114.32,65.26
114.36,63.07
114.40,62.78
114.44,63.94
114.48,64.11
114.52,63.18
114.56,63.56
114.60,64.46
114.64,61.36
114.68,62.63
114.72,62.53
114.76,61.19
114.80,62.22
114.84,62.75
114.88,62.61
114.92,62.28
114.96,62.37
115.00,61.92
115.04,62.76
115.08,61.91
115.12,62.59
115.16,63.45
115.20,63.10
115.24,62.46
115.28,61.65
115.32,64.88
115.36,63.29
115.40,62.34
115.44,63.96
115.48,62.16
115.52,63.90
115.56,63.43
115.60,62.57
115.64,64.35
115.68,62.98
115.72,64.19
115.76,64.91
115.80,65.22
115.84,63.47
115.88,64.82
115.92,65.61
115.96,67.13
116.00,64.34
116.04,65.74
116.08,66.55
116.12,65.56
116.16,66.72
116.20,66.62
116.24,67.09
116.28,66.70
116.32,67.77
116.36,67.18
116.40,66.58
116.44,67.57
116.48,69.50
116.52,69.18
116.56,67.33
116.60,67.56
116.64,68.68
116.68,69.85
116.72,68.58
116.76,68.19
116.80,68.61
116.84,68.04
116.88,69.85
116.92,69.45
116.96,68.57
117.00,67.57
117.04,68.69
117.08,70.95
117.12,69.10
117.16,71.45
117.20,67.93
117.24,68.31
117.28,70.29
117.32,68.53
117.36,68.85
117.40,69.15
117.44,67.90
117.48,68.89
117.52,69.14
117.56,66.16
117.60,68.96
117.64,67.23
117.68,67.09
117.72,68.74
117.76,68.08
117.80,66.84
117.84,66.56
117.88,67.83
117.92,67.13
117.96,67.04
118.00,66.53
118.04,65.31
118.08,66.68
118.12,65.69
118.16,66.79
118.20,65.50
118.24,67.43
118.28,65.80
118.32,65.65
118.36,65.22
118.40,64.72
118.44,66.14
118.48,63.68
118.52,63.48
118.56,64.75
118.60,64.29
118.64,65.37
118.68,64.42
118.72,64.40
118.76,64.86
118.80,65.80
118.84,64.40
118.88,65.25
118.92,63.94
118.96,63.20
119.00,62.47
119.04,65.45
119.08,65.78
119.12,63.28
119.16,63.57
119.20,64.20
119.24,64.45
119.28,63.41
119.32,64.24
119.36,63.16
119.40,64.72
119.44,67.21
119.48,65.65
119.52,64.89
119.56,65.55
119.60,64.12
119.64,65.47
119.68,66.53
119.72,66.43
119.76,64.99
119.80,66.97
119.84,64.05
119.88,66.16
119.92,67.31
119.96,66.44
120.00,66.58
120.04,69.07
120.08,67.77
120.12,69.08
120.16,68.74
120.20,68.30
120.24,68.74
120.28,69.93
120.32,70.11
120.36,67.77
120.40,68.76
120.44,69.87
120.48,69.43
120.52,70.51
120.56,70.03
120.60,71.13
120.64,70.05
120.68,70.75
120.72,69.21
120.76,71.86
120.80,70.27
120.84,71.46
120.88,70.51
120.92,71.69
120.96,72.35
121.00,69.00
121.04,71.47
121.08,71.15
121.12,71.68
121.16,70.12
121.20,69.79
121.24,72.32
121.28,70.32
121.32,70.46
121.36,69.57
121.40,69.90
121.44,70.86
121.48,70.47
121.52,69.89
121.56,70.37
121.60,70.07
121.64,69.04
121.68,69.85
121.72,69.22
121.76,69.51
121.80,69.32
121.84,69.97
121.88,69.15
121.92,68.63
121.96,69.16
122.00,68.03
122.04,68.72
122.08,68.57
122.12,68.32
122.16,68.01
122.20,67.37
122.24,69.05
122.28,67.19
122.32,67.23
122.36,66.77
122.40,68.74
122.44,66.26
122.48,68.96
122.52,66.46
122.56,67.57
122.60,67.10
122.64,64.98
122.68,63.95
122.72,63.78
122.76,62.66
122.80,62.72
122.84,61.71
122.88,61.51
122.92,61.32
122.96,62.40
123.00,60.07
123.04,60.84
123.08,61.40
123.12,60.96
123.16,61.52
123.20,60.39
123.24,59.95
123.28,62.07
123.32,61.39
123.36,61.15
123.40,59.09
123.44,61.49
123.48,60.35
123.52,61.59
123.56,62.02
123.60,64.44
123.64,63.19
123.68,65.63
123.72,68.37
123.76,71.02
123.80,73.82
123.84,74.10
123.88,76.45
123.92,79.21
123.96,79.12
124.00,81.74
124.04,82.79
124.08,84.68
124.12,86.16
124.16,87.41
124.20,87.66
124.24,88.15
124.28,90.86
124.32,93.28
124.36,92.18
124.40,93.21
124.44,94.01
124.48,94.32
124.52,95.15
124.56,95.43
124.60,96.77
124.64,96.25
124.68,97.04
124.72,98.74
124.76,98.16
124.80,97.58
124.84,97.01
124.88,97.57
124.92,97.88
124.96,97.75
125.00,99.20
125.04,99.20
125.08,100.54
125.12,99.29
125.16,98.84
125.20,101.55
125.24,100.26
125.28,99.24
125.32,99.06
125.36,98.59
125.40,100.30
125.44,99.87
125.48,101.13
125.52,101.01
125.56,99.22
125.60,98.03
125.64,98.36
125.68,98.93
125.72,97.42
125.76,99.11
125.80,97.68
125.84,97.61
125.88,97.61
125.92,97.82
125.96,97.03
126.00,96.90
126.04,97.99
126.08,92.80
126.12,97.01
126.16,96.29
126.20,95.59
126.24,94.32
126.28,93.81
126.32,94.79
126.36,94.46
126.40,93.55
126.44,95.11
126.48,92.59
126.52,94.39
126.56,92.30
126.60,90.96
126.64,91.66
126.68,92.76
126.72,91.00
126.76,92.03
126.80,90.31
126.84,90.76
126.88,91.05
126.92,91.56
126.96,91.94
127.00,89.96
127.04,89.22
127.08,88.43
127.12,90.66
127.16,90.14
127.20,88.85
127.24,88.24
127.28,89.46
127.32,89.38
127.36,89.33
127.40,90.74
127.44,90.44
127.48,90.04
127.52,88.43
127.56,88.45
127.60,89.97
127.64,90.59
127.68,89.65
127.72,90.62
127.76,89.45
127.80,88.88
127.84,89.09
127.88,88.99
127.92,89.13
127.96,91.08
128.00,89.67
128.04,90.89
128.08,89.07
128.12,88.46
128.16,89.84
128.20,90.61
128.24,91.87
128.28,91.08
128.32,91.08
128.36,90.73
128.40,90.33
128.44,90.25
128.48,90.07
128.52,90.97
128.56,91.34
128.60,91.39
128.64,91.97
128.68,90.99
128.72,89.54
128.76,92.47
128.80,92.48
128.84,90.68
128.88,91.54
128.92,89.77
128.96,91.05
129.00,90.54
129.04,89.89
129.08,90.54
129.12,91.17
129.16,89.01
129.20,88.88
129.24,89.58
129.28,90.47
129.32,88.47
129.36,88.03
129.40,87.23
129.44,88.00
129.48,88.63
129.52,90.00
129.56,85.44
129.60,86.93
129.64,85.92
129.68,86.16
129.72,88.06
129.76,86.42
129.80,87.14
129.84,85.45
129.88,86.70
129.92,86.64
129.96,84.79
130.00,83.78
130.04,82.56
130.08,83.99
130.12,83.76
130.16,84.37
130.20,83.59
130.24,82.73
130.28,82.52
130.32,82.12
130.36,81.52
130.40,80.59
130.44,81.08
130.48,81.61
130.52,83.22
130.56,81.16
130.60,80.18
130.64,80.68
130.68,79.71
130.72,79.63
130.76,79.41
130.80,79.66
130.84,77.96
130.88,77.86
130.92,80.99
130.96,77.74
131.00,78.96
131.04,79.53
131.08,78.83
131.12,79.78
131.16,78.34
131.20,78.65
131.24,79.62
131.28,78.37
131.32,78.94
131.36,79.35
131.40,80.63
131.44,78.67
131.48,79.40
131.52,80.08
131.56,78.21
131.60,80.27
131.64,78.94
131.68,80.84
131.72,80.05
131.76,77.39
131.80,79.68
131.84,79.35
131.88,80.61
131.92,80.78
131.96,80.45
132.00,79.54
132.04,79.69
132.08,78.66
132.12,80.32
132.16,80.42
132.20,80.69
132.24,82.57
132.28,80.75
132.32,79.20
132.36,82.30
132.40,81.19
132.44,80.17
132.48,82.27
132.52,79.35
132.56,81.51
132.60,82.23
132.64,81.50
132.68,81.74
132.72,81.18
132.76,80.45
132.80,81.98
132.84,81.41
132.88,81.54
132.92,80.22
132.96,82.71
133.00,81.33
133.04,80.19
133.08,82.15
133.12,82.56
133.16,81.66
133.20,81.77
133.24,81.61
133.28,81.38
133.32,81.02
133.36,81.38
133.40,81.09
133.44,79.61
133.48,79.81
133.52,79.90
133.56,81.02
133.60,78.50
133.64,77.87
133.68,79.53
133.72,80.16
133.76,78.07
133.80,78.00
133.84,77.18
133.88,76.29
133.92,75.78
133.96,76.97
134.00,76.02
134.04,76.02
134.08,78.88
134.12,76.85
134.16,74.82
134.20,76.60
134.24,73.99
134.28,75.00
134.32,74.97
134.36,75.94
134.40,74.24
134.44,73.47
134.48,74.82
134.52,75.92
134.56,72.96
134.60,73.44
134.64,73.69
134.68,74.81
134.72,71.68
134.76,72.38
134.80,73.00
134.84,72.31
134.88,73.70
134.92,72.56
134.96,71.47
135.00,72.11
135.04,72.62
135.08,73.81
135.12,73.56
135.16,74.31
135.20,70.82
135.24,72.38
135.28,73.01
135.32,74.05
135.36,73.95
135.40,72.99
135.44,74.47
135.48,73.45
135.52,72.35
135.56,74.10
135.60,73.67
135.64,74.17
135.68,73.19
135.72,74.36
135.76,73.18
135.80,75.01
135.84,72.73
135.88,73.99
135.92,73.67
135.96,72.78
136.00,73.77
136.04,74.94
136.08,75.86
136.12,73.54
136.16,75.68
136.20,76.56
136.24,76.95
136.28,75.63
136.32,74.46
136.36,77.30
136.40,75.26
136.44,74.86
136.48,77.27
136.52,75.11
136.56,75.48
136.60,78.33
136.64,76.33
136.68,75.81
136.72,75.60
136.76,76.67
136.80,77.50
136.84,76.63
136.88,78.11
136.92,77.19
136.96,77.50
137.00,75.94
137.04,76.81
137.08,76.91
137.12,76.90
137.16,77.79
137.20,77.20
137.24,76.65
137.28,77.21
137.32,75.43
137.36,76.31
137.40,77.49
137.44,73.53
137.48,75.29
137.52,76.76
137.56,75.60
137.60,71.89
137.64,75.42
137.68,74.71
137.72,74.92
137.76,74.84
137.80,74.81
137.84,73.01
137.88,74.48
137.92,72.59
137.96,72.28
138.00,72.91
138.04,72.37
138.08,72.22
138.12,71.53
138.16,70.65
138.20,71.16
138.24,71.12
138.28,68.58
138.32,71.88
138.36,69.36
138.40,69.97
138.44,71.08
138.48,69.79
138.52,69.58
138.56,68.58
138.60,69.53
138.64,68.98
138.68,68.85
138.72,68.88
138.76,69.26
138.80,68.43
138.84,69.77
138.88,68.02
138.92,68.47
