# SIMULARE — semnal generat de genereaza_simulare.py, nu inregistrat. Rol: control pozitiv pentru validarea lantului de analiza.
t_s,ch1_o1,ch2_fp1,bpm,eticheta,calitate,simulat
51.5840,22.937,1.373,67.80,repaus,bun,1
51.5880,9.525,-6.780,68.01,repaus,bun,1
51.5920,-7.708,-26.850,68.61,repaus,bun,1
51.5960,-24.372,-40.771,71.21,repaus,bun,1
51.6000,-11.384,-31.910,69.22,repaus,bun,1
51.6040,6.772,2.478,69.08,repaus,bun,1
51.6080,-14.408,-15.400,67.83,repaus,bun,1
51.6120,-22.244,-27.069,68.85,repaus,bun,1
51.6160,-38.058,-40.045,68.28,repaus,bun,1
51.6200,-17.113,-7.543,67.58,repaus,bun,1
51.6240,1.699,25.421,68.16,repaus,bun,1
51.6280,-6.073,4.467,70.33,repaus,bun,1
51.6320,-13.965,-2.648,69.23,repaus,bun,1
51.6360,-28.867,-13.435,70.28,repaus,bun,1
51.6400,-10.534,1.525,69.47,repaus,bun,1
51.6440,10.142,16.803,70.14,repaus,bun,1
51.6480,0.503,-0.089,67.85,repaus,bun,1
51.6520,-4.766,-16.992,69.34,repaus,bun,1
51.6560,-15.865,-35.436,68.94,repaus,bun,1
51.6600,4.046,-10.806,69.49,repaus,bun,1
51.6640,25.103,9.931,69.11,repaus,bun,1
51.6680,14.823,-9.321,68.60,repaus,bun,1
51.6720,10.064,-17.483,70.37,repaus,bun,1
51.6760,-5.748,-21.958,69.22,repaus,bun,1
51.6800,18.726,-5.268,69.75,repaus,bun,1
51.6840,37.707,16.530,69.69,repaus,bun,1
51.6880,21.218,-4.817,69.25,repaus,bun,1
51.6920,7.079,-11.532,69.91,repaus,bun,1
51.6960,-5.548,-32.871,69.75,repaus,bun,1
51.7000,1.468,-13.571,68.46,repaus,bun,1
51.7040,6.429,12.154,68.92,repaus,bun,1
51.7080,-10.161,-11.999,68.47,repaus,bun,1
51.7120,-20.671,-22.865,69.94,repaus,bun,1
51.7160,-40.266,-32.177,70.37,repaus,bun,1
51.7200,-19.733,-5.360,68.53,repaus,bun,1
51.7240,-2.871,11.011,69.64,repaus,bun,1
51.7280,-18.267,-3.679,69.40,repaus,bun,1
51.7320,-26.882,-18.938,69.67,repaus,bun,1
51.7360,-39.745,-30.689,69.61,repaus,bun,1
51.7400,-19.007,-14.224,70.35,repaus,bun,1
51.7440,0.827,-0.470,68.49,repaus,bun,1
51.7480,-5.422,-14.465,69.92,repaus,bun,1
51.7520,-19.020,-27.832,69.32,repaus,bun,1
51.7560,-25.935,-51.325,69.87,repaus,bun,1
51.7600,-5.515,-34.249,70.77,repaus,bun,1
51.7640,14.443,-9.397,69.89,repaus,bun,1
51.7680,-1.959,-27.188,70.80,repaus,bun,1
51.7720,-9.386,-38.513,69.80,repaus,bun,1
51.7760,-13.748,-47.123,68.86,repaus,bun,1
51.7800,10.310,-27.861,69.13,repaus,bun,1
51.7840,32.784,1.759,70.16,repaus,bun,1
51.7880,24.520,-7.503,70.64,repaus,bun,1
51.7920,18.618,-26.390,69.15,repaus,bun,1
51.7960,1.753,-37.648,69.26,repaus,bun,1
51.8000,14.223,-15.794,69.24,repaus,bun,1
51.8040,23.726,7.548,70.23,repaus,bun,1
51.8080,9.576,-8.980,69.45,repaus,bun,1
51.8120,-7.076,-21.957,68.60,repaus,bun,1
51.8160,-23.807,-32.282,67.88,repaus,bun,1
51.8200,-11.840,-10.556,68.83,repaus,bun,1
51.8240,6.160,13.663,69.37,repaus,bun,1
51.8280,-3.435,15.227,70.17,repaus,bun,1
51.8320,-20.101,-0.429,70.13,repaus,bun,1
51.8360,-32.522,-8.820,69.39,repaus,bun,1
51.8400,-3.133,9.110,70.62,repaus,bun,1
51.8440,18.845,29.605,70.36,repaus,bun,1
51.8480,7.617,9.246,70.76,repaus,bun,1
51.8520,-1.055,-15.615,69.53,repaus,bun,1
51.8560,-3.640,-31.740,69.57,repaus,bun,1
51.8600,5.489,-11.618,70.96,repaus,bun,1
51.8640,19.249,11.049,69.47,repaus,bun,1
51.8680,9.430,0.993,70.51,repaus,bun,1
51.8720,0.775,-14.850,69.97,repaus,bun,1
51.8760,-13.475,-32.879,69.98,repaus,bun,1
51.8800,4.720,-13.825,70.85,repaus,bun,1
51.8840,24.049,15.607,70.01,repaus,bun,1
51.8880,10.258,0.676,69.02,repaus,bun,1
51.8920,-1.119,-15.386,68.86,repaus,bun,1
51.8960,-16.438,-32.862,69.04,repaus,bun,1
51.9000,-5.769,-22.067,71.62,repaus,bun,1
51.9040,8.968,1.837,69.49,repaus,bun,1
51.9080,-10.987,-15.097,70.57,repaus,bun,1
51.9120,-23.361,-20.816,69.23,repaus,bun,1
51.9160,-44.957,-42.546,69.77,repaus,bun,1
51.9200,-30.971,-21.323,69.84,repaus,bun,1
51.9240,-19.332,0.315,69.74,repaus,bun,1
51.9280,-27.564,-10.320,70.03,repaus,bun,1
51.9320,-36.724,-19.794,71.59,repaus,bun,1
51.9360,-36.786,-31.434,71.65,repaus,bun,1
51.9400,-16.936,-6.835,69.99,repaus,bun,1
51.9440,6.816,12.999,69.99,repaus,bun,1
51.9480,-5.338,-3.505,68.15,repaus,bun,1
51.9520,-10.392,-29.122,69.69,repaus,bun,1
51.9560,-14.648,-47.199,68.80,repaus,bun,1
51.9600,4.343,-24.277,69.60,repaus,bun,1
51.9640,30.697,2.613,70.40,repaus,bun,1
51.9680,17.130,-17.861,70.59,repaus,bun,1
51.9720,7.770,-31.977,69.93,repaus,bun,1
51.9760,-2.848,-41.849,71.98,repaus,bun,1
51.9800,14.183,-22.306,71.07,repaus,bun,1
51.9840,33.993,15.120,71.33,repaus,bun,1
51.9880,18.876,10.064,71.32,repaus,bun,1
51.9920,10.030,-7.648,71.65,repaus,bun,1
51.9960,-0.758,-21.274,70.64,repaus,bun,1
52.0000,11.400,-2.362,69.02,repaus,bun,1
52.0040,23.918,14.846,70.90,repaus,bun,1
52.0080,5.587,3.386,70.28,repaus,bun,1
52.0120,-10.549,-13.124,69.86,repaus,bun,1
52.0160,-26.937,-28.803,69.91,repaus,bun,1
52.0200,-18.128,-6.852,71.10,repaus,bun,1
52.0240,-8.666,21.200,70.58,repaus,bun,1
52.0280,-18.009,2.635,69.44,repaus,bun,1
52.0320,-29.184,-15.161,71.10,repaus,bun,1
52.0360,-37.423,-25.952,71.46,repaus,bun,1
52.0400,-16.668,-4.910,71.47,repaus,bun,1
52.0440,8.642,26.132,70.68,repaus,bun,1
52.0480,-5.716,8.793,70.31,repaus,bun,1
52.0520,-12.071,-13.908,70.37,repaus,bun,1
52.0560,-15.760,-41.769,70.81,repaus,bun,1
52.0600,0.651,-30.853,71.17,repaus,bun,1
52.0640,22.702,-4.412,71.45,repaus,bun,1
52.0680,9.752,-27.998,72.35,repaus,bun,1
52.0720,-6.974,-35.611,69.40,repaus,bun,1
52.0760,-12.824,-46.048,69.23,repaus,bun,1
52.0800,6.033,-22.856,70.85,repaus,bun,1
52.0840,18.397,-2.990,71.10,repaus,bun,1
52.0880,1.141,-6.078,71.62,repaus,bun,1
52.0920,-6.227,-16.695,69.59,repaus,bun,1
52.0960,-23.064,-44.019,71.43,repaus,bun,1
52.1000,-4.459,-15.212,71.79,repaus,bun,1
52.1040,12.751,9.998,69.78,repaus,bun,1
52.1080,-5.200,-12.850,72.34,repaus,bun,1
52.1120,-22.091,-28.775,70.18,repaus,bun,1
52.1160,-32.957,-41.372,69.99,repaus,bun,1
52.1200,-17.817,-25.236,72.05,repaus,bun,1
52.1240,-4.736,-1.347,71.46,repaus,bun,1
52.1280,-17.032,-12.425,71.31,repaus,bun,1
52.1320,-23.644,-25.836,69.42,repaus,bun,1
52.1360,-34.950,-33.407,71.20,repaus,bun,1
52.1400,-14.570,-11.153,70.76,repaus,bun,1
52.1440,8.583,10.422,72.73,repaus,bun,1
52.1480,5.313,-4.392,71.77,repaus,bun,1
52.1520,0.473,-13.674,70.68,repaus,bun,1
52.1560,-6.915,-29.752,71.17,repaus,bun,1
52.1600,11.842,-7.388,72.62,repaus,bun,1
52.1640,34.629,10.809,69.88,repaus,bun,1
52.1680,23.913,-3.917,71.19,repaus,bun,1
52.1720,14.425,-12.223,72.30,repaus,bun,1
52.1760,4.045,-31.571,72.19,repaus,bun,1
52.1800,18.282,-7.619,71.77,repaus,bun,1
52.1840,30.961,19.182,72.26,repaus,bun,1
52.1880,13.354,-0.341,71.13,repaus,bun,1
52.1920,-2.838,-8.257,70.79,repaus,bun,1
52.1960,-16.392,-18.091,71.40,repaus,bun,1
52.2000,-3.660,-0.179,72.29,repaus,bun,1
52.2040,11.275,16.413,71.84,repaus,bun,1
52.2080,-4.244,1.126,70.11,repaus,bun,1
52.2120,-16.220,-18.294,72.72,repaus,bun,1
52.2160,-29.889,-34.490,70.82,repaus,bun,1
52.2200,-10.231,-19.589,69.80,repaus,bun,1
52.2240,0.906,-1.965,71.15,repaus,bun,1
52.2280,-15.924,-15.414,71.50,repaus,bun,1
52.2320,-25.937,-29.321,70.42,repaus,bun,1
52.2360,-39.487,-44.733,72.93,repaus,bun,1
52.2400,-15.340,-19.906,71.38,repaus,bun,1
52.2440,7.568,-0.983,72.16,repaus,bun,1
52.2480,5.870,-14.746,71.90,repaus,bun,1
52.2520,-9.579,-33.438,70.17,repaus,bun,1
52.2560,-13.942,-50.649,73.43,repaus,bun,1
52.2600,9.771,-29.616,72.43,repaus,bun,1
52.2640,32.972,-5.786,71.27,repaus,bun,1
52.2680,24.351,-20.771,68.80,repaus,bun,1
52.2720,8.830,-39.026,72.93,repaus,bun,1
52.2760,-3.664,-59.879,72.01,repaus,bun,1
52.2800,14.764,-32.159,72.46,repaus,bun,1
52.2840,30.741,1.120,71.99,repaus,bun,1
52.2880,9.501,-16.752,73.11,repaus,bun,1
52.2920,-5.811,-27.058,70.69,repaus,bun,1
52.2960,-12.460,-36.194,72.87,repaus,bun,1
52.3000,3.890,-11.108,71.82,repaus,bun,1
52.3040,20.182,-0.048,71.75,repaus,bun,1
52.3080,1.731,-14.487,73.07,repaus,bun,1
52.3120,-9.264,-29.764,71.24,repaus,bun,1
52.3160,-20.830,-47.358,72.51,repaus,bun,1
52.3200,-4.085,-24.254,69.92,repaus,bun,1
52.3240,10.409,2.054,73.63,repaus,bun,1
52.3280,-2.993,-9.378,71.88,repaus,bun,1
52.3320,-13.524,-19.128,71.20,repaus,bun,1
52.3360,-29.918,-40.313,70.95,repaus,bun,1
52.3400,-12.418,-10.434,71.71,repaus,bun,1
52.3440,7.567,13.640,72.70,repaus,bun,1
52.3480,-0.652,3.749,72.68,repaus,bun,1
52.3520,-5.550,-17.164,72.02,repaus,bun,1
52.3560,-12.683,-31.584,73.25,repaus,bun,1
52.3600,10.162,-10.969,71.44,repaus,bun,1
52.3640,36.746,3.024,71.19,repaus,bun,1
52.3680,24.308,-15.415,72.14,repaus,bun,1
52.3720,11.378,-31.457,72.57,repaus,bun,1
52.3760,1.073,-38.329,73.29,repaus,bun,1
52.3800,10.513,-12.758,70.54,repaus,bun,1
52.3840,23.823,9.368,72.75,repaus,bun,1
52.3880,5.741,-0.581,72.24,repaus,bun,1
52.3920,-12.944,-19.942,71.02,repaus,bun,1
52.3960,-29.367,-31.785,71.67,repaus,bun,1
52.4000,-14.656,-7.626,72.44,repaus,bun,1
52.4040,-2.933,7.142,70.52,repaus,bun,1
52.4080,-13.034,-10.385,72.86,repaus,bun,1
52.4120,-21.991,-34.417,71.43,repaus,bun,1
52.4160,-32.567,-46.001,72.47,repaus,bun,1
52.4200,-12.786,-32.688,70.74,repaus,bun,1
52.4240,11.174,-12.343,72.76,repaus,bun,1
52.4280,-4.486,-30.303,72.43,repaus,bun,1
52.4320,-18.678,-42.744,72.37,repaus,bun,1
52.4360,-30.215,-58.230,73.39,repaus,bun,1
52.4400,-10.200,-41.933,71.52,repaus,bun,1
52.4440,11.397,-16.306,72.08,repaus,bun,1
52.4480,2.191,-26.237,73.30,repaus,bun,1
52.4520,-0.341,-35.459,72.76,repaus,bun,1
52.4560,-12.594,-47.536,73.12,repaus,bun,1
52.4600,14.926,-28.666,72.91,repaus,bun,1
52.4640,37.808,-4.646,72.52,repaus,bun,1
52.4680,26.048,-17.893,73.03,repaus,bun,1
52.4720,21.475,-35.445,73.03,repaus,bun,1
52.4760,9.936,-54.410,70.64,repaus,bun,1
52.4800,23.541,-22.916,72.36,repaus,bun,1
52.4840,44.545,5.594,71.64,repaus,bun,1
52.4880,22.730,-0.782,72.56,repaus,bun,1
52.4920,0.707,-16.622,73.19,repaus,bun,1
52.4960,-19.157,-34.233,72.75,repaus,bun,1
52.5000,-8.016,-6.433,71.34,repaus,bun,1
52.5040,7.630,18.698,72.47,repaus,bun,1
52.5080,-8.528,0.329,73.81,repaus,bun,1
52.5120,-26.257,-17.293,73.37,repaus,bun,1
52.5160,-38.456,-36.270,72.46,repaus,bun,1
52.5200,-19.362,-18.169,72.49,repaus,bun,1
52.5240,0.207,2.615,71.82,repaus,bun,1
52.5280,-10.831,-19.231,74.66,repaus,bun,1
52.5320,-21.899,-28.172,72.80,repaus,bun,1
52.5360,-29.760,-42.424,72.79,repaus,bun,1
52.5400,-10.546,-12.607,72.62,repaus,bun,1
52.5440,4.609,11.418,73.55,repaus,bun,1
52.5480,-12.160,-2.085,73.10,repaus,bun,1
52.5520,-16.305,-17.851,72.99,repaus,bun,1
52.5560,-22.519,-31.409,72.07,repaus,bun,1
52.5600,-2.159,-9.922,73.14,repaus,bun,1
52.5640,20.099,14.534,72.76,repaus,bun,1
52.5680,10.358,-5.563,72.46,repaus,bun,1
52.5720,-3.768,-21.987,72.12,repaus,bun,1
52.5760,-16.986,-37.993,73.07,repaus,bun,1
52.5800,8.622,-18.372,73.20,repaus,bun,1
52.5840,22.785,5.854,74.46,repaus,bun,1
52.5880,9.210,-9.107,72.37,repaus,bun,1
52.5920,-8.837,-22.122,73.52,repaus,bun,1
52.5960,-25.546,-33.859,73.29,repaus,bun,1
52.6000,-9.367,-5.859,74.68,repaus,bun,1
52.6040,-1.738,18.799,73.92,repaus,bun,1
52.6080,-14.275,5.353,73.16,repaus,bun,1
52.6120,-28.559,-17.137,73.17,repaus,bun,1
52.6160,-36.102,-31.065,72.67,repaus,bun,1
52.6200,-13.765,-17.981,73.43,repaus,bun,1
52.6240,8.102,4.803,73.26,repaus,bun,1
52.6280,-2.013,-14.979,73.17,repaus,bun,1
52.6320,-13.523,-31.209,73.43,repaus,bun,1
52.6360,-17.751,-48.410,74.15,repaus,bun,1
52.6400,5.784,-26.720,73.32,repaus,bun,1
52.6440,27.070,8.032,71.30,repaus,bun,1
52.6480,19.385,-3.357,73.26,repaus,bun,1
52.6520,4.408,-17.448,72.59,repaus,bun,1
52.6560,-11.144,-26.384,72.95,repaus,bun,1
52.6600,9.612,0.321,72.31,repaus,bun,1
52.6640,31.951,23.351,72.41,repaus,bun,1
52.6680,24.176,3.964,73.45,repaus,bun,1
52.6720,9.091,-11.974,73.53,repaus,bun,1
52.6760,2.252,-30.435,73.83,repaus,bun,1
52.6800,18.363,-12.187,72.83,repaus,bun,1
52.6840,29.350,3.849,73.17,repaus,bun,1
52.6880,15.272,-9.183,73.60,repaus,bun,1
52.6920,-5.802,-34.126,73.47,repaus,bun,1
52.6960,-23.810,-41.734,74.56,repaus,bun,1
52.7000,-13.668,-10.652,73.72,repaus,bun,1
52.7040,-1.781,15.743,73.56,repaus,bun,1
52.7080,-22.511,-1.322,74.06,repaus,bun,1
52.7120,-34.598,-12.984,73.70,repaus,bun,1
52.7160,-54.191,-35.720,73.15,repaus,bun,1
52.7200,-31.288,-10.770,73.24,repaus,bun,1
52.7240,-9.066,-1.503,72.89,repaus,bun,1
52.7280,-11.582,-25.790,73.12,repaus,bun,1
52.7320,-21.260,-47.339,73.64,repaus,bun,1
52.7360,-32.763,-60.382,73.38,repaus,bun,1
52.7400,-12.060,-32.947,72.06,repaus,bun,1
52.7440,11.097,-16.124,73.20,repaus,bun,1
52.7480,1.067,-22.718,72.63,repaus,bun,1
52.7520,-2.868,-28.920,73.69,repaus,bun,1
52.7560,-25.352,-37.168,74.57,repaus,bun,1
52.7600,-0.578,-14.077,73.12,repaus,bun,1
52.7640,15.166,8.923,72.17,repaus,bun,1
52.7680,13.982,-10.091,73.27,repaus,bun,1
52.7720,2.430,-23.726,73.33,repaus,bun,1
52.7760,-2.028,-40.393,73.31,repaus,bun,1
52.7800,12.980,-18.200,71.86,repaus,bun,1
52.7840,34.224,-0.293,74.66,repaus,bun,1
52.7880,18.681,-17.095,74.35,repaus,bun,1
52.7920,5.129,-37.665,72.70,repaus,bun,1
52.7960,-16.474,-45.044,73.40,repaus,bun,1
52.8000,-12.523,-21.846,72.57,repaus,bun,1
52.8040,4.876,5.700,73.93,repaus,bun,1
52.8080,-12.305,-4.790,75.05,repaus,bun,1
52.8120,-20.262,-18.092,71.81,repaus,bun,1
52.8160,-33.935,-37.148,72.87,repaus,bun,1
52.8200,-16.815,-10.177,74.02,repaus,bun,1
52.8240,4.544,7.480,72.68,repaus,bun,1
52.8280,-4.793,-8.795,73.71,repaus,bun,1
52.8320,-13.113,-28.278,73.41,repaus,bun,1
52.8360,-14.549,-41.237,73.29,repaus,bun,1
52.8400,3.275,-12.989,74.31,repaus,bun,1
52.8440,21.611,15.172,72.91,repaus,bun,1
52.8480,7.571,0.384,74.66,repaus,bun,1
52.8520,-1.382,-11.331,72.21,repaus,bun,1
52.8560,-11.776,-18.060,73.44,repaus,bun,1
52.8600,5.005,4.344,72.69,repaus,bun,1
52.8640,21.209,27.086,72.62,repaus,bun,1
52.8680,8.386,14.132,73.44,repaus,bun,1
52.8720,-6.833,-3.360,72.64,repaus,bun,1
52.8760,-17.695,-18.332,73.24,repaus,bun,1
52.8800,-4.009,-3.750,75.14,repaus,bun,1
52.8840,14.574,5.536,73.87,repaus,bun,1
52.8880,2.297,-10.124,74.17,repaus,bun,1
52.8920,-7.219,-28.970,73.66,repaus,bun,1
52.8960,-23.346,-42.509,73.98,repaus,bun,1
52.9000,-11.481,-18.190,73.13,repaus,bun,1
52.9040,-1.362,0.645,72.03,repaus,bun,1
52.9080,-15.791,-11.586,74.56,repaus,bun,1
52.9120,-26.943,-24.608,72.71,repaus,bun,1
52.9160,-40.215,-40.607,74.11,repaus,bun,1
52.9200,-28.995,-14.165,73.74,repaus,bun,1
52.9240,-6.540,3.762,74.01,repaus,bun,1
52.9280,-12.017,-19.474,72.87,repaus,bun,1
52.9320,-16.819,-37.544,74.00,repaus,bun,1
52.9360,-22.425,-52.483,73.49,repaus,bun,1
52.9400,3.799,-25.832,73.02,repaus,bun,1
52.9440,23.963,-6.575,74.36,repaus,bun,1
52.9480,23.734,-27.325,75.21,repaus,bun,1
52.9520,10.004,-40.812,73.94,repaus,bun,1
52.9560,2.758,-41.856,72.76,repaus,bun,1
52.9600,23.891,-14.870,73.97,repaus,bun,1
52.9640,43.684,8.685,74.73,repaus,bun,1
52.9680,29.979,2.984,73.00,repaus,bun,1
52.9720,16.533,-21.523,73.67,repaus,bun,1
52.9760,3.091,-35.334,72.16,repaus,bun,1
52.9800,15.893,-13.903,74.12,repaus,bun,1
52.9840,34.424,5.479,73.58,repaus,bun,1
52.9880,21.571,-8.423,74.35,repaus,bun,1
52.9920,0.644,-29.700,73.14,repaus,bun,1
52.9960,-17.462,-47.862,74.35,repaus,bun,1
53.0000,-1.230,-25.524,73.17,repaus,bun,1
53.0040,19.610,4.380,73.14,repaus,bun,1
53.0080,2.560,-3.446,72.73,repaus,bun,1
53.0120,-18.079,-17.314,75.14,repaus,bun,1
53.0160,-33.101,-33.563,72.11,repaus,bun,1
53.0200,-16.576,-12.041,74.02,repaus,bun,1
53.0240,1.334,13.542,74.32,repaus,bun,1
53.0280,-17.263,0.601,73.74,repaus,bun,1
53.0320,-22.974,-18.548,72.45,repaus,bun,1
53.0360,-28.750,-32.490,72.65,repaus,bun,1
53.0400,-3.005,-12.727,73.40,repaus,bun,1
53.0440,20.386,10.486,74.24,repaus,bun,1
53.0480,12.406,-10.545,73.40,repaus,bun,1
53.0520,5.270,-26.654,74.27,repaus,bun,1
53.0560,-10.112,-33.532,72.05,repaus,bun,1
53.0600,23.042,-9.890,72.31,repaus,bun,1
53.0640,36.338,18.185,72.41,repaus,bun,1
53.0680,20.694,-0.274,74.12,repaus,bun,1
53.0720,2.338,-16.402,73.63,repaus,bun,1
53.0760,-9.751,-43.045,72.39,repaus,bun,1
53.0800,10.890,-14.419,73.41,repaus,bun,1
53.0840,26.048,4.244,73.21,repaus,bun,1
53.0880,6.299,-30.819,74.29,repaus,bun,1
53.0920,-11.046,-45.094,74.65,repaus,bun,1
53.0960,-21.491,-55.312,73.61,repaus,bun,1
53.1000,-5.094,-36.498,73.56,repaus,bun,1
53.1040,13.875,-9.691,72.28,repaus,bun,1
53.1080,-5.544,-21.278,72.72,repaus,bun,1
53.1120,-16.919,-37.770,74.77,repaus,bun,1
53.1160,-29.394,-44.340,74.41,repaus,bun,1
53.1200,-13.551,-18.692,72.29,repaus,bun,1
53.1240,7.988,6.257,74.45,repaus,bun,1
53.1280,-8.353,-13.518,72.28,repaus,bun,1
53.1320,-17.563,-29.405,73.84,repaus,bun,1
53.1360,-21.985,-41.912,73.19,repaus,bun,1
53.1400,5.750,-17.236,73.09,repaus,bun,1
53.1440,27.698,4.017,72.95,repaus,bun,1
53.1480,20.712,-14.330,73.20,repaus,bun,1
53.1520,17.321,-21.359,73.92,repaus,bun,1
53.1560,6.505,-37.554,73.97,repaus,bun,1
53.1600,23.397,-6.981,73.01,repaus,bun,1
53.1640,41.623,20.126,74.09,repaus,bun,1
53.1680,25.641,14.061,72.90,repaus,bun,1
53.1720,11.147,4.278,73.35,repaus,bun,1
53.1760,-8.030,-18.116,72.88,repaus,bun,1
53.1800,1.889,6.170,74.38,repaus,bun,1
53.1840,15.688,25.347,74.00,repaus,bun,1
53.1880,-0.123,2.730,73.21,repaus,bun,1
53.1920,-12.575,-13.710,73.24,repaus,bun,1
53.1960,-27.179,-38.002,71.72,repaus,bun,1
53.2000,-13.579,-13.704,73.00,repaus,bun,1
53.2040,5.169,6.912,73.56,repaus,bun,1
53.2080,-6.035,-11.513,74.97,repaus,bun,1
53.2120,-16.872,-28.800,73.15,repaus,bun,1
53.2160,-31.723,-38.147,72.57,repaus,bun,1
53.2200,-10.849,-6.696,70.97,repaus,bun,1
53.2240,2.171,16.675,74.98,repaus,bun,1
53.2280,-8.967,-8.911,73.53,repaus,bun,1
53.2320,-22.067,-23.719,73.13,repaus,bun,1
53.2360,-32.826,-37.143,73.64,repaus,bun,1
53.2400,-6.472,-20.733,72.77,repaus,bun,1
53.2440,19.388,2.741,73.35,repaus,bun,1
53.2480,13.060,-13.050,73.24,repaus,bun,1
53.2520,6.402,-32.940,72.05,repaus,bun,1
53.2560,-2.922,-48.589,73.10,repaus,bun,1
53.2600,17.042,-24.668,73.30,repaus,bun,1
53.2640,37.778,-4.288,74.82,repaus,bun,1
53.2680,26.962,-13.567,73.67,repaus,bun,1
53.2720,12.343,-23.209,74.62,repaus,bun,1
53.2760,-14.409,-33.668,72.98,repaus,bun,1
53.2800,9.148,-10.035,74.15,repaus,bun,1
53.2840,26.240,6.487,72.21,repaus,bun,1
53.2880,10.462,-13.526,73.06,repaus,bun,1
53.2920,-6.760,-29.906,73.50,repaus,bun,1
53.2960,-21.273,-49.612,71.55,repaus,bun,1
53.3000,-7.200,-35.186,75.42,repaus,bun,1
53.3040,11.332,-13.927,72.80,repaus,bun,1
53.3080,0.059,-22.783,73.02,repaus,bun,1
53.3120,-16.295,-37.463,73.47,repaus,bun,1
53.3160,-28.157,-45.183,71.91,repaus,bun,1
53.3200,-7.818,-15.482,73.48,repaus,bun,1
53.3240,6.898,15.920,72.37,repaus,bun,1
53.3280,-2.577,4.529,72.84,repaus,bun,1
53.3320,-16.891,-11.002,72.76,repaus,bun,1
53.3360,-23.533,-21.782,72.30,repaus,bun,1
53.3400,-2.695,0.521,74.27,repaus,bun,1
53.3440,17.044,23.480,72.43,repaus,bun,1
53.3480,7.422,2.671,71.82,repaus,bun,1
53.3520,0.129,-10.330,74.12,repaus,bun,1
53.3560,-12.336,-31.909,73.37,repaus,bun,1
53.3600,13.844,-7.420,73.09,repaus,bun,1
53.3640,36.259,16.569,72.73,repaus,bun,1
53.3680,25.855,-0.645,73.61,repaus,bun,1
53.3720,7.002,-12.609,73.99,repaus,bun,1
53.3760,-8.927,-19.968,71.89,repaus,bun,1
53.3800,8.676,-4.433,73.17,repaus,bun,1
53.3840,21.790,10.979,73.42,repaus,bun,1
53.3880,-1.851,-9.098,72.87,repaus,bun,1
53.3920,-14.931,-34.643,72.44,repaus,bun,1
53.3960,-29.882,-52.384,74.87,repaus,bun,1
53.4000,-15.454,-30.877,73.10,repaus,bun,1
53.4040,-1.302,-14.750,73.30,repaus,bun,1
53.4080,-11.731,-27.448,73.16,repaus,bun,1
53.4120,-15.638,-42.597,72.31,repaus,bun,1
53.4160,-20.073,-61.230,71.95,repaus,bun,1
53.4200,-4.325,-34.766,74.05,repaus,bun,1
53.4240,20.677,0.182,74.18,repaus,bun,1
53.4280,10.740,-11.817,73.22,repaus,bun,1
53.4320,-7.667,-26.840,72.52,repaus,bun,1
53.4360,-16.112,-48.499,71.77,repaus,bun,1
53.4400,11.091,-17.121,71.84,repaus,bun,1
53.4440,32.178,6.408,73.06,repaus,bun,1
53.4480,22.021,-9.176,72.54,repaus,bun,1
53.4520,12.654,-29.685,73.62,repaus,bun,1
53.4560,5.308,-48.964,71.96,repaus,bun,1
53.4600,24.569,-31.224,74.20,repaus,bun,1
53.4640,51.457,2.016,72.62,repaus,bun,1
53.4680,29.320,-6.280,71.11,repaus,bun,1
53.4720,12.557,-22.850,72.21,repaus,bun,1
53.4760,1.861,-32.315,70.95,repaus,bun,1
53.4800,18.086,-10.739,70.84,repaus,bun,1
53.4840,24.932,19.718,73.29,repaus,bun,1
53.4880,5.184,1.609,73.82,repaus,bun,1
53.4920,-15.975,-11.682,71.77,repaus,bun,1
53.4960,-32.125,-38.542,73.02,repaus,bun,1
53.5000,-19.698,-17.118,70.57,repaus,bun,1
53.5040,-3.348,14.175,72.21,repaus,bun,1
53.5080,-16.251,-0.594,73.87,repaus,bun,1
53.5120,-22.812,-22.600,72.79,repaus,bun,1
53.5160,-25.668,-32.910,70.28,repaus,bun,1
53.5200,-8.471,-4.391,73.26,repaus,bun,1
53.5240,13.439,24.128,72.59,repaus,bun,1
53.5280,7.739,14.962,73.98,repaus,bun,1
53.5320,-10.470,2.226,71.80,repaus,bun,1
53.5360,-23.725,-17.722,73.43,repaus,bun,1
53.5400,-0.867,4.383,70.72,repaus,bun,1
53.5440,14.964,29.737,73.00,repaus,bun,1
53.5480,8.277,18.153,71.64,repaus,bun,1
53.5520,0.525,-10.007,71.98,repaus,bun,1
53.5560,-15.506,-35.669,73.08,repaus,bun,1
53.5600,6.903,-13.941,73.52,repaus,bun,1
53.5640,32.519,2.077,71.47,repaus,bun,1
53.5680,14.037,-9.117,71.23,repaus,bun,1
53.5720,1.863,-23.099,72.57,repaus,bun,1
53.5760,-9.927,-40.676,72.99,repaus,bun,1
53.5800,3.612,-8.489,72.67,repaus,bun,1
53.5840,16.827,8.355,69.94,repaus,bun,1
53.5880,5.008,-4.251,72.19,repaus,bun,1
53.5920,-17.186,-28.289,71.46,repaus,bun,1
53.5960,-32.825,-43.866,70.85,repaus,bun,1
53.6000,-19.196,-22.709,73.39,repaus,bun,1
53.6040,-2.183,0.233,72.31,repaus,bun,1
53.6080,-15.870,-12.244,72.13,repaus,bun,1
53.6120,-19.383,-30.635,71.48,repaus,bun,1
53.6160,-29.797,-40.369,71.79,repaus,bun,1
