# SIMULARE — semnal generat de genereaza_simulare.py, nu inregistrat. Rol: control pozitiv pentru validarea lantului de analiza.
t_s,bpm
69.32,74.01
69.36,73.91
69.40,75.12
69.44,75.50
69.48,73.08
69.52,73.21
69.56,74.03
69.60,74.22
69.64,72.04
69.68,72.89
69.72,72.09
69.76,73.82
69.80,73.28
69.84,72.81
69.88,71.75
69.92,72.82
69.96,73.04
70.00,70.29
70.04,73.36
70.08,72.24
70.12,72.56
70.16,71.21
70.20,69.95
70.24,69.72
70.28,69.79
70.32,70.06
70.36,70.39
70.40,70.79
70.44,70.11
70.48,69.12
70.52,71.39
70.56,69.92
70.60,70.25
70.64,69.92
70.68,68.83
70.72,69.44
70.76,69.47
70.80,68.07
70.84,69.10
70.88,68.85
70.92,68.83
70.96,68.59
71.00,66.56
71.04,67.36
71.08,68.58
71.12,67.83
71.16,69.32
71.20,69.17
71.24,68.08
71.28,68.34
71.32,70.26
71.36,68.87
71.40,69.69
71.44,70.08
71.48,71.39
71.52,70.44
71.56,69.63
71.60,71.48
71.64,70.04
71.68,71.13
71.72,70.47
71.76,71.38
71.80,71.80
71.84,71.29
71.88,72.46
71.92,70.15
71.96,71.08
72.00,71.56
72.04,72.19
72.08,74.01
72.12,70.85
72.16,73.47
72.20,72.62
72.24,71.90
72.28,73.62
72.32,74.65
72.36,73.85
72.40,73.75
72.44,73.12
72.48,73.68
72.52,73.53
72.56,73.42
72.60,75.55
72.64,76.73
72.68,74.84
72.72,73.97
72.76,75.72
72.80,74.90
72.84,74.87
72.88,75.36
72.92,75.32
72.96,75.07
73.00,76.50
73.04,74.10
73.08,75.74
73.12,74.49
73.16,75.08
73.20,77.44
73.24,74.90
73.28,74.55
73.32,75.03
73.36,75.28
73.40,73.37
73.44,74.88
73.48,74.18
73.52,74.52
73.56,73.31
73.60,72.81
73.64,74.13
73.68,72.19
73.72,73.26
73.76,73.53
73.80,72.30
73.84,72.11
73.88,71.46
73.92,72.22
73.96,71.33
74.00,72.66
74.04,71.25
74.08,72.01
74.12,72.27
74.16,72.48
74.20,72.14
74.24,71.13
74.28,71.34
74.32,70.82
74.36,70.87
74.40,69.61
74.44,71.34
74.48,69.01
74.52,68.82
74.56,69.60
74.60,69.10
74.64,69.63
74.68,71.09
74.72,69.90
74.76,68.93
74.80,70.81
74.84,70.87
74.88,67.89
74.92,69.84
74.96,67.33
75.00,68.85
75.04,69.38
75.08,67.43
75.12,69.07
75.16,69.14
75.20,69.28
75.24,71.92
75.28,69.11
75.32,68.25
75.36,69.95
75.40,70.36
75.44,70.33
75.48,70.39
75.52,69.87
75.56,69.76
75.60,72.75
75.64,71.68
75.68,71.01
75.72,71.65
75.76,69.84
75.80,70.21
75.84,72.38
75.88,72.64
75.92,72.81
75.96,72.43
76.00,71.08
76.04,71.17
76.08,73.48
76.12,72.40
76.16,72.33
76.20,74.05
76.24,73.45
76.28,72.81
76.32,75.12
76.36,75.31
76.40,73.84
76.44,74.24
76.48,75.33
76.52,73.97
76.56,74.39
76.60,76.48
76.64,74.62
76.68,76.05
76.72,74.84
76.76,75.37
76.80,75.14
76.84,75.33
76.88,75.40
76.92,76.04
76.96,75.15
77.00,76.40
77.04,75.15
77.08,76.57
77.12,76.52
77.16,75.58
77.20,75.77
77.24,76.00
77.28,74.95
77.32,75.44
77.36,75.95
77.40,74.94
77.44,75.25
77.48,73.71
77.52,73.86
77.56,74.85
77.60,73.95
77.64,73.04
77.68,76.05
77.72,75.71
77.76,75.37
77.80,74.15
77.84,74.03
77.88,74.60
77.92,74.97
77.96,73.94
78.00,73.05
78.04,74.74
78.08,74.23
78.12,72.70
78.16,71.96
78.20,72.10
78.24,73.12
78.28,72.88
78.32,73.00
78.36,72.08
78.40,72.32
78.44,72.43
78.48,72.47
78.52,73.59
78.56,73.04
78.60,72.40
78.64,71.44
78.68,73.02
78.72,71.04
78.76,72.29
78.80,71.55
78.84,71.85
78.88,70.82
78.92,72.05
78.96,71.22
79.00,72.41
79.04,70.69
79.08,70.43
79.12,71.45
79.16,69.87
79.20,72.39
79.24,71.43
79.28,71.30
79.32,71.13
79.36,70.33
79.40,72.54
79.44,73.44
79.48,72.02
79.52,70.56
79.56,72.46
79.60,71.56
79.64,74.83
79.68,72.50
79.72,73.90
79.76,73.16
79.80,73.54
79.84,73.33
79.88,74.72
79.92,75.19
79.96,72.98
80.00,73.99
80.04,74.87
80.08,74.83
80.12,74.47
80.16,74.85
80.20,75.40
80.24,77.40
80.28,75.71
80.32,74.62
80.36,78.08
80.40,77.00
80.44,77.17
80.48,78.51
80.52,76.27
80.56,75.03
80.60,78.23
80.64,78.95
80.68,77.98
80.72,78.15
80.76,77.37
80.80,78.82
80.84,78.56
80.88,78.54
80.92,78.26
80.96,78.15
81.00,80.75
81.04,78.36
81.08,77.58
81.12,78.35
81.16,76.90
81.20,77.87
81.24,76.98
81.28,78.52
81.32,78.31
81.36,78.51
81.40,78.71
81.44,78.69
81.48,77.96
81.52,78.92
81.56,76.85
81.60,77.05
81.64,78.07
81.68,77.66
81.72,76.53
81.76,75.81
81.80,75.62
81.84,77.19
81.88,76.44
81.92,75.55
81.96,76.72
82.00,75.58
82.04,75.14
82.08,75.81
82.12,75.14
82.16,76.97
82.20,74.49
82.24,75.06
82.28,73.81
82.32,69.79
82.36,70.49
82.40,70.85
82.44,70.35
82.48,69.49
82.52,70.13
82.56,69.61
82.60,69.59
82.64,68.87
82.68,66.91
82.72,68.48
82.76,68.42
82.80,66.84
82.84,66.33
82.88,65.31
82.92,66.19
82.96,66.55
83.00,68.03
83.04,69.07
83.08,67.25
83.12,67.98
83.16,68.86
83.20,67.99
83.24,68.94
83.28,71.23
83.32,73.35
83.36,76.05
83.40,78.98
83.44,79.51
83.48,82.12
83.52,85.38
83.56,84.60
83.60,88.51
83.64,87.66
83.68,89.99
83.72,92.77
83.76,93.92
83.80,93.57
83.84,95.25
83.88,95.88
83.92,96.91
83.96,97.77
84.00,98.63
84.04,101.97
84.08,102.85
84.12,100.79
84.16,101.93
84.20,103.35
84.24,103.36
84.28,104.44
84.32,103.66
84.36,104.91
84.40,107.25
84.44,104.23
84.48,105.95
84.52,107.70
84.56,107.70
84.60,106.15
84.64,108.58
84.68,108.84
84.72,107.41
84.76,107.06
84.80,108.26
84.84,108.12
84.88,109.72
84.92,109.70
84.96,109.66
85.00,108.69
85.04,108.72
85.08,109.51
85.12,107.85
85.16,108.01
85.20,107.79
85.24,108.89
85.28,108.07
85.32,109.31
85.36,108.38
85.40,107.62
85.44,107.14
85.48,107.93
85.52,106.88
85.56,107.58
85.60,107.15
85.64,107.72
85.68,105.41
85.72,106.34
85.76,106.32
85.80,106.56
85.84,105.06
85.88,105.18
85.92,106.00
85.96,103.16
86.00,104.43
86.04,102.12
86.08,102.34
86.12,102.86
86.16,102.22
86.20,102.25
86.24,103.07
86.28,101.61
86.32,100.51
86.36,102.47
86.40,100.86
86.44,99.93
86.48,99.18
86.52,99.55
86.56,99.01
86.60,99.22
86.64,97.64
86.68,99.17
86.72,98.25
86.76,99.15
86.80,98.25
86.84,98.04
86.88,98.05
86.92,96.84
86.96,95.60
87.00,97.83
87.04,95.56
87.08,96.91
87.12,96.21
87.16,97.79
87.20,97.19
87.24,94.17
87.28,96.12
87.32,95.60
87.36,95.15
87.40,97.24
87.44,93.71
87.48,95.52
87.52,96.59
87.56,96.07
87.60,98.23
87.64,95.81
87.68,97.05
87.72,94.22
87.76,96.48
87.80,96.36
87.84,94.85
87.88,94.75
87.92,95.72
87.96,95.26
88.00,96.62
88.04,97.13
88.08,95.59
88.12,96.21
88.16,97.14
88.20,97.59
88.24,96.92
88.28,97.58
88.32,96.23
88.36,97.38
88.40,97.59
88.44,95.51
88.48,98.70
88.52,98.28
88.56,97.36
88.60,97.47
88.64,97.23
88.68,97.45
88.72,98.08
88.76,96.56
88.80,95.32
88.84,94.78
88.88,96.98
88.92,97.05
88.96,95.87
89.00,96.17
89.04,95.47
89.08,94.57
89.12,96.57
89.16,95.40
89.20,94.91
89.24,97.08
89.28,95.81
89.32,94.83
89.36,95.10
89.40,94.32
89.44,95.75
89.48,94.67
89.52,93.90
89.56,95.28
89.60,93.14
89.64,92.86
89.68,93.53
89.72,93.11
89.76,92.94
89.80,91.90
89.84,90.82
89.88,91.95
89.92,91.46
89.96,92.51
90.00,90.23
90.04,91.83
90.08,90.08
90.12,91.45
90.16,88.87
90.20,90.94
90.24,89.44
90.28,90.49
90.32,86.62
90.36,89.42
90.40,87.76
90.44,88.89
90.48,87.21
90.52,87.75
90.56,89.77
90.60,86.41
90.64,87.07
90.68,87.03
90.72,85.00
90.76,86.86
90.80,85.45
90.84,86.92
90.88,85.62
90.92,86.38
90.96,84.20
91.00,83.78
91.04,85.55
91.08,83.69
91.12,84.83
91.16,85.12
91.20,84.83
91.24,84.87
91.28,85.84
91.32,85.24
91.36,85.00
91.40,85.36
91.44,83.98
91.48,84.14
91.52,86.02
91.56,85.28
91.60,86.36
91.64,85.57
91.68,86.06
91.72,85.75
91.76,87.71
91.80,86.12
91.84,86.43
91.88,85.70
91.92,85.66
91.96,85.88
92.00,86.75
92.04,87.05
92.08,85.47
92.12,86.09
92.16,86.85
92.20,86.71
92.24,85.40
92.28,87.19
92.32,88.88
92.36,88.74
92.40,88.70
92.44,90.18
92.48,90.24
92.52,87.18
92.56,88.12
92.60,89.44
92.64,87.34
92.68,88.12
92.72,87.19
92.76,87.51
92.80,87.58
92.84,87.10
92.88,87.43
92.92,88.45
92.96,87.01
93.00,87.93
93.04,88.13
93.08,88.31
93.12,87.52
93.16,87.41
93.20,87.91
93.24,89.25
93.28,87.52
93.32,88.89
93.36,86.58
93.40,87.13
93.44,85.73
93.48,86.24
93.52,84.44
93.56,86.68
93.60,84.15
93.64,86.44
93.68,84.13
93.72,85.61
93.76,85.86
93.80,84.58
93.84,85.10
93.88,84.68
93.92,83.75
93.96,85.37
94.00,84.22
94.04,82.85
94.08,82.28
94.12,81.54
94.16,82.76
94.20,80.57
94.24,82.18
94.28,81.26
94.32,80.83
94.36,81.90
94.40,82.06
94.44,80.38
94.48,79.93
94.52,80.14
94.56,80.20
94.60,81.10
94.64,78.82
94.68,79.58
94.72,81.42
94.76,79.39
94.80,80.38
94.84,77.30
94.88,77.96
94.92,79.23
94.96,78.88
95.00,79.92
95.04,78.53
95.08,79.39
95.12,78.94
95.16,79.00
95.20,79.57
95.24,80.25
95.28,80.28
95.32,78.97
95.36,79.10
95.40,79.19
95.44,80.90
95.48,80.45
95.52,80.36
95.56,78.63
95.60,80.97
95.64,79.17
95.68,79.09
95.72,79.13
95.76,80.43
95.80,81.13
95.84,79.44
95.88,80.00
95.92,81.65
95.96,80.30
96.00,81.56
96.04,80.94
96.08,81.94
96.12,81.75
96.16,81.20
96.20,82.23
96.24,80.84
96.28,81.17
96.32,81.24
96.36,83.89
96.40,80.29
96.44,82.17
96.48,82.11
96.52,84.63
96.56,81.69
96.60,81.07
96.64,82.48
96.68,82.35
96.72,82.32
96.76,81.31
96.80,83.77
96.84,83.24
96.88,82.08
96.92,82.65
96.96,82.70
97.00,83.09
97.04,82.25
97.08,82.51
97.12,82.99
97.16,82.91
97.20,82.17
97.24,82.55
97.28,82.14
97.32,83.33
97.36,81.15
97.40,83.11
97.44,82.63
97.48,80.81
97.52,81.13
97.56,81.17
97.60,80.92
97.64,81.66
97.68,80.25
97.72,80.75
97.76,81.26
97.80,79.09
97.84,81.50
97.88,78.34
97.92,81.67
97.96,77.46
98.00,78.35
98.04,79.29
98.08,75.97
98.12,77.76
98.16,78.82
98.20,76.79
98.24,77.44
98.28,76.92
98.32,77.59
98.36,75.59
98.40,75.82
98.44,77.13
98.48,76.29
98.52,75.58
98.56,74.84
98.60,76.27
98.64,76.32
98.68,76.52
98.72,76.39
98.76,75.04
98.80,75.16
98.84,75.92
98.88,77.19
98.92,75.21
98.96,73.88
99.00,73.93
99.04,75.25
99.08,74.34
99.12,76.07
99.16,74.87
99.20,74.52
99.24,76.10
99.28,75.23
99.32,73.53
99.36,73.74
99.40,78.10
99.44,74.27
99.48,74.10
99.52,76.30
99.56,75.73
99.60,76.29
99.64,77.19
99.68,75.35
99.72,76.79
99.76,75.26
99.80,75.09
99.84,76.67
99.88,76.61
99.92,77.35
99.96,76.89
100.00,77.57
100.04,78.06
100.08,77.29
100.12,75.43
100.16,75.60
100.20,77.78
100.24,78.33
100.28,76.99
100.32,77.14
100.36,77.74
100.40,78.61
100.44,77.62
100.48,79.41
100.52,78.60
100.56,77.66
100.60,80.54
100.64,80.38
100.68,78.27
100.72,79.10
100.76,78.93
100.80,80.40
100.84,79.41
100.88,80.11
100.92,81.70
100.96,79.11
101.00,78.86
101.04,78.56
101.08,80.78
101.12,80.73
101.16,79.20
101.20,79.52
101.24,79.98
101.28,78.18
101.32,79.26
101.36,79.88
101.40,77.96
101.44,80.20
101.48,78.40
101.52,78.87
101.56,78.63
101.60,77.82
101.64,76.84
101.68,76.26
101.72,76.73
101.76,77.27
101.80,76.19
101.84,79.06
101.88,75.76
101.92,77.20
101.96,76.29
102.00,74.23
102.04,76.30
102.08,76.25
102.12,75.87
102.16,73.96
102.20,75.46
102.24,73.16
102.28,73.80
102.32,74.73
102.36,72.65
102.40,72.09
102.44,73.68
102.48,73.51
102.52,72.87
102.56,72.21
102.60,72.90
102.64,72.41
102.68,72.77
102.72,72.93
102.76,72.85
102.80,72.68
102.84,71.57
102.88,72.71
102.92,73.85
102.96,72.74
103.00,72.69
103.04,71.50
103.08,73.54
103.12,74.24
103.16,71.86
103.20,71.56
103.24,71.88
103.28,72.80
103.32,74.01
103.36,72.24
103.40,72.25
103.44,71.45
103.48,71.83
103.52,71.72
103.56,72.83
103.60,72.73
103.64,72.77
103.68,74.13
103.72,72.81
103.76,73.56
103.80,73.63
103.84,74.13
103.88,73.45
103.92,73.77
103.96,74.94
104.00,74.72
104.04,75.25
104.08,74.05
104.12,75.14
104.16,76.06
104.20,73.42
104.24,75.48
104.28,74.48
104.32,76.27
104.36,77.26
104.40,77.23
104.44,76.20
104.48,76.52
104.52,76.68
104.56,76.99
104.60,76.67
104.64,76.52
104.68,76.60
104.72,78.47
104.76,76.69
104.80,77.57
104.84,78.54
104.88,75.79
104.92,76.25
104.96,76.64
105.00,78.24
105.04,78.02
105.08,77.43
105.12,78.87
105.16,76.08
105.20,76.49
105.24,78.05
105.28,77.59
105.32,76.97
105.36,78.74
105.40,75.35
105.44,76.99
105.48,76.50
105.52,76.96
105.56,74.78
105.60,75.72
105.64,75.83
105.68,77.06
105.72,75.70
105.76,74.59
105.80,76.16
105.84,75.68
105.88,72.51
105.92,73.76
105.96,74.18
106.00,73.11
106.04,73.32
106.08,73.14
106.12,74.12
106.16,73.98
106.20,73.25
106.24,73.27
106.28,71.49
106.32,72.73
106.36,71.47
106.40,75.15
106.44,72.03
106.48,72.00
106.52,71.23
106.56,70.58
106.60,71.23
106.64,73.23
106.68,69.33
106.72,72.37
106.76,71.24
106.80,71.24
106.84,71.06
106.88,70.45
106.92,72.21
106.96,72.10
107.00,69.78
107.04,71.11
107.08,71.24
107.12,71.78
107.16,70.16
107.20,71.28
107.24,72.06
107.28,70.77
107.32,70.26
107.36,71.95
107.40,70.71
107.44,71.18
107.48,73.13
107.52,72.87
107.56,71.70
107.60,71.68
107.64,71.66
107.68,72.77
107.72,72.77
107.76,72.82
107.80,73.11
107.84,74.20
107.88,74.77
107.92,74.99
107.96,74.17
108.00,73.12
108.04,75.60
108.08,74.24
108.12,74.43
108.16,75.21
108.20,74.19
108.24,74.02
108.28,74.53
108.32,74.96
108.36,74.47
108.40,75.61
108.44,74.59
108.48,75.96
108.52,74.83
108.56,75.86
108.60,76.13
108.64,76.98
108.68,73.90
108.72,76.85
108.76,75.52
108.80,77.25
108.84,76.98
108.88,75.15
108.92,75.71
108.96,76.03
109.00,76.77
109.04,76.16
109.08,76.83
109.12,77.85
109.16,78.03
109.20,75.88
109.24,74.82
109.28,78.30
109.32,76.54
109.36,76.07
109.40,74.29
109.44,75.32
109.48,75.09
109.52,74.86
109.56,75.87
109.60,74.06
109.64,76.42
109.68,75.88
109.72,74.15
109.76,74.98
109.80,73.89
109.84,75.07
109.88,74.26
109.92,73.88
109.96,72.61
110.00,75.02
110.04,73.26
110.08,73.38
110.12,72.91
110.16,73.20
110.20,73.24
110.24,72.60
110.28,72.53
110.32,72.93
110.36,74.25
110.40,72.43
110.44,73.20
110.48,69.59
110.52,68.38
110.56,69.12
110.60,67.88
110.64,67.23
110.68,67.77
110.72,66.10
110.76,66.87
110.80,65.07
110.84,65.55
110.88,66.74
110.92,65.81
110.96,65.04
111.00,65.96
111.04,64.27
111.08,64.18
111.12,64.35
111.16,64.21
111.20,64.39
111.24,66.59
111.28,65.01
111.32,66.07
111.36,66.18
111.40,65.91
111.44,69.99
111.48,72.44
111.52,74.22
111.56,75.27
111.60,76.46
111.64,80.70
111.68,81.31
111.72,83.45
111.76,84.04
111.80,84.28
111.84,85.74
111.88,87.22
111.92,87.40
111.96,91.22
112.00,93.70
112.04,91.41
112.08,92.39
112.12,92.97
112.16,94.78
112.20,95.86
112.24,95.01
112.28,95.93
112.32,97.51
112.36,98.86
112.40,98.08
112.44,99.80
112.48,98.78
112.52,99.99
112.56,101.01
112.60,102.44
112.64,100.83
112.68,100.38
112.72,101.02
112.76,102.50
112.80,101.93
112.84,101.97
112.88,100.97
112.92,101.76
112.96,101.97
113.00,102.53
113.04,101.58
113.08,101.62
113.12,101.11
113.16,104.95
113.20,104.06
113.24,102.30
113.28,103.16
113.32,100.63
113.36,103.25
113.40,101.41
113.44,103.04
113.48,101.46
113.52,101.52
113.56,100.47
113.60,101.06
113.64,101.78
113.68,101.72
113.72,101.10
113.76,97.65
113.80,99.48
113.84,100.56
113.88,98.88
113.92,98.98
113.96,100.16
114.00,99.38
114.04,98.35
114.08,97.99
114.12,97.02
114.16,97.64
114.20,94.97
114.24,96.23
114.28,95.28
114.32,95.34
114.36,96.42
114.40,93.80
114.44,96.02
114.48,95.54
114.52,93.94
114.56,94.11
114.60,94.66
114.64,93.85
114.68,93.61
114.72,91.54
114.76,92.83
114.80,92.98
114.84,93.34
114.88,92.43
114.92,93.48
114.96,93.93
115.00,91.89
115.04,93.57
115.08,92.01
115.12,90.52
115.16,91.21
115.20,93.05
115.24,91.74
115.28,91.34
115.32,92.34
115.36,90.90
115.40,91.73
115.44,92.49
115.48,91.90
115.52,92.04
115.56,91.68
115.60,92.07
115.64,92.08
115.68,92.41
115.72,92.13
115.76,91.83
115.80,92.24
115.84,91.99
115.88,91.48
115.92,94.15
115.96,93.32
116.00,91.44
116.04,93.78
116.08,92.39
116.12,94.83
116.16,91.77
116.20,90.45
116.24,92.51
116.28,92.36
116.32,93.61
116.36,94.02
116.40,93.86
116.44,92.04
116.48,92.13
116.52,91.17
116.56,92.55
116.60,92.57
116.64,93.57
116.68,94.59
116.72,94.64
116.76,92.27
116.80,91.72
116.84,91.33
116.88,91.33
116.92,92.68
116.96,93.07
117.00,92.89
117.04,93.08
117.08,92.88
117.12,95.15
117.16,93.16
117.20,91.14
117.24,90.78
117.28,91.22
117.32,91.70
117.36,90.36
117.40,91.25
117.44,93.18
117.48,90.08
117.52,91.59
117.56,90.13
117.60,90.42
117.64,88.81
117.68,88.60
117.72,88.68
117.76,90.16
117.80,89.38
117.84,88.73
117.88,88.30
117.92,87.46
117.96,86.17
118.00,86.68
118.04,87.10
118.08,87.66
118.12,86.72
118.16,87.63
118.20,88.43
118.24,87.28
118.28,87.78
118.32,86.53
118.36,86.67
118.40,84.36
118.44,85.19
118.48,84.91
118.52,85.28
118.56,83.91
118.60,84.12
118.64,84.80
118.68,83.98
118.72,83.64
118.76,84.19
118.80,83.59
118.84,82.26
118.88,83.26
118.92,84.00
118.96,84.21
119.00,82.96
119.04,83.53
119.08,80.60
119.12,81.86
119.16,82.73
119.20,83.03
119.24,83.48
119.28,82.29
119.32,81.70
119.36,82.57
119.40,84.61
119.44,82.98
119.48,82.94
119.52,83.95
119.56,82.57
119.60,83.42
119.64,82.97
119.68,85.88
119.72,83.75
119.76,83.24
119.80,83.58
119.84,84.10
119.88,83.56
119.92,83.94
119.96,83.61
120.00,84.28
120.04,85.13
120.08,85.36
120.12,83.57
120.16,85.08
120.20,87.14
120.24,86.20
120.28,84.37
120.32,85.68
120.36,84.10
120.40,84.10
120.44,86.56
120.48,84.91
120.52,85.31
120.56,86.97
120.60,87.47
120.64,85.30
120.68,86.54
120.72,86.54
120.76,86.21
120.80,86.44
120.84,87.31
120.88,85.92
120.92,87.65
120.96,87.66
121.00,86.12
121.04,88.07
121.08,86.93
121.12,86.59
121.16,85.81
121.20,86.86
121.24,87.49
121.28,84.92
121.32,86.75
121.36,83.93
121.40,85.15
121.44,84.99
121.48,84.99
121.52,85.59
121.56,84.52
121.60,84.43
121.64,82.64
121.68,84.44
121.72,83.91
121.76,84.95
121.80,83.78
121.84,84.45
121.88,82.16
121.92,83.53
121.96,84.27
122.00,83.58
122.04,82.59
122.08,81.87
122.12,80.90
122.16,82.97
122.20,82.34
122.24,81.86
122.28,82.01
122.32,80.64
122.36,79.29
122.40,82.09
122.44,81.16
122.48,81.02
122.52,79.34
122.56,80.80
122.60,79.86
122.64,80.38
122.68,80.34
122.72,79.87
122.76,79.28
122.80,78.11
122.84,80.36
122.88,77.73
122.92,78.74
122.96,78.93
123.00,77.88
123.04,78.33
123.08,79.12
123.12,79.86
123.16,79.12
123.20,78.68
123.24,77.16
123.28,79.63
123.32,79.74
123.36,78.82
123.40,79.63
123.44,80.32
123.48,78.72
123.52,79.84
123.56,78.86
123.60,81.77
123.64,80.94
123.68,79.92
123.72,80.44
123.76,79.75
123.80,80.14
123.84,82.39
123.88,80.85
123.92,79.36
123.96,81.50
124.00,82.07
124.04,81.68
124.08,81.37
124.12,83.49
124.16,82.78
124.20,82.95
124.24,83.27
124.28,84.08
124.32,82.39
124.36,83.83
124.40,85.83
124.44,83.51
124.48,84.11
124.52,82.45
124.56,83.32
124.60,83.76
124.64,85.66
124.68,84.15
124.72,83.00
124.76,84.32
124.80,85.25
124.84,85.65
124.88,83.64
124.92,84.80
124.96,85.72
125.00,85.23
125.04,84.10
125.08,85.05
125.12,83.29
125.16,84.02
125.20,84.60
125.24,84.42
125.28,85.37
125.32,85.40
125.36,83.63
125.40,83.53
125.44,84.58
125.48,83.73
125.52,83.74
125.56,82.74
125.60,82.70
125.64,83.88
125.68,83.83
125.72,82.00
125.76,82.80
125.80,80.53
125.84,83.78
125.88,82.94
125.92,82.56
125.96,80.63
126.00,81.89
126.04,82.21
126.08,79.20
126.12,79.60
126.16,80.38
126.20,80.26
126.24,79.17
126.28,81.93
126.32,80.05
126.36,79.52
126.40,79.85
126.44,78.95
126.48,78.93
126.52,78.56
126.56,78.12
126.60,80.45
126.64,78.46
126.68,78.54
126.72,78.92
126.76,78.16
126.80,78.32
126.84,78.71
126.88,79.94
126.92,77.91
126.96,77.73
127.00,78.84
127.04,78.35
127.08,79.27
127.12,78.31
127.16,78.23
127.20,76.75
127.24,78.52
127.28,79.10
127.32,78.46
127.36,77.94
127.40,77.88
127.44,79.39
127.48,76.99
127.52,80.28
127.56,79.74
127.60,78.09
127.64,79.46
127.68,79.43
127.72,79.50
127.76,79.70
127.80,79.06
127.84,81.30
127.88,80.41
127.92,81.17
127.96,81.51
128.00,81.31
128.04,81.59
128.08,79.27
128.12,82.91
128.16,81.17
128.20,81.77
128.24,81.06
128.28,81.88
128.32,83.03
128.36,81.38
128.40,82.65
128.44,83.79
128.48,83.13
128.52,82.88
128.56,82.27
128.60,83.08
128.64,83.85
128.68,83.46
128.72,83.60
128.76,83.41
128.80,83.08
128.84,84.99
128.88,84.13
128.92,84.61
128.96,84.44
129.00,83.10
129.04,84.09
129.08,83.09
129.12,83.62
129.16,84.59
129.20,84.97
129.24,83.35
129.28,84.72
129.32,83.22
129.36,83.43
129.40,82.76
129.44,82.82
129.48,83.54
129.52,82.67
129.56,82.77
129.60,81.69
129.64,82.39
129.68,81.84
129.72,81.72
129.76,82.65
129.80,81.60
129.84,80.42
129.88,81.76
129.92,80.75
129.96,81.92
130.00,80.56
130.04,81.03
130.08,80.10
130.12,78.70
130.16,78.67
130.20,81.40
130.24,81.00
130.28,79.01
130.32,79.72
130.36,79.04
130.40,79.26
130.44,78.89
130.48,78.86
130.52,78.40
130.56,78.86
130.60,78.08
130.64,78.40
130.68,79.20
130.72,78.19
130.76,78.24
130.80,77.30
130.84,78.36
130.88,77.70
130.92,78.03
130.96,78.44
131.00,76.75
131.04,77.97
131.08,75.85
131.12,78.48
131.16,76.73
131.20,77.42
131.24,77.78
131.28,78.29
131.32,78.30
131.36,78.83
131.40,78.05
131.44,78.48
131.48,77.60
131.52,80.00
131.56,78.32
131.60,78.71
131.64,79.78
131.68,81.19
131.72,79.30
131.76,80.98
131.80,80.16
131.84,79.77
131.88,80.02
131.92,79.09
131.96,80.86
132.00,80.48
132.04,81.04
132.08,82.55
132.12,82.60
132.16,83.20
132.20,81.24
132.24,81.05
132.28,79.07
132.32,80.47
132.36,82.29
132.40,82.22
132.44,82.58
132.48,81.85
132.52,82.97
132.56,81.97
132.60,82.70
132.64,82.74
132.68,84.48
132.72,81.98
132.76,82.96
132.80,82.36
132.84,82.94
132.88,83.43
132.92,83.35
132.96,84.13
133.00,83.69
133.04,82.81
133.08,82.13
133.12,84.02
133.16,85.10
133.20,82.45
133.24,84.79
133.28,84.00
133.32,83.22
133.36,83.33
133.40,82.90
133.44,82.05
133.48,83.94
133.52,80.72
133.56,83.44
133.60,81.35
133.64,80.76
133.68,81.38
133.72,82.19
133.76,81.05
133.80,81.51
133.84,79.67
133.88,79.23
133.92,82.39
133.96,80.36
134.00,79.92
134.04,80.88
134.08,79.99
134.12,79.16
134.16,78.84
134.20,79.76
134.24,78.92
134.28,78.81
134.32,79.36
134.36,78.96
134.40,78.43
134.44,78.40
134.48,79.01
134.52,79.34
134.56,75.81
134.60,77.66
134.64,78.05
134.68,76.91
134.72,76.17
134.76,77.11
134.80,76.57
134.84,76.43
134.88,77.07
134.92,76.99
134.96,76.78
135.00,76.64
135.04,77.39
135.08,76.05
135.12,77.25
135.16,78.19
135.20,78.51
135.24,77.78
135.28,77.06
135.32,78.86
135.36,77.47
135.40,78.53
135.44,77.44
135.48,78.07
135.52,77.85
135.56,77.61
135.60,77.15
135.64,79.17
135.68,79.32
135.72,79.37
135.76,78.96
135.80,78.55
135.84,81.01
135.88,79.26
135.92,79.99
135.96,79.59
136.00,79.25
136.04,79.86
136.08,79.42
136.12,80.70
136.16,80.16
136.20,80.74
136.24,80.91
136.28,81.81
136.32,81.24
136.36,80.87
136.40,81.21
136.44,81.77
136.48,81.59
136.52,81.58
136.56,82.56
136.60,81.91
136.64,81.11
136.68,82.48
136.72,82.04
136.76,80.77
136.80,82.25
136.84,83.17
136.88,80.98
136.92,81.95
136.96,81.07
137.00,82.60
137.04,81.67
137.08,82.21
137.12,81.37
137.16,81.69
137.20,81.66
137.24,80.31
137.28,83.25
137.32,81.89
137.36,82.29
137.40,81.16
137.44,81.04
137.48,80.05
137.52,80.66
137.56,80.90
137.60,80.13
137.64,81.06
137.68,81.14
137.72,79.91
137.76,80.06
137.80,80.92
137.84,80.06
137.88,81.65
137.92,79.61
137.96,80.26
138.00,80.80
138.04,79.56
138.08,79.95
138.12,79.17
138.16,78.92
138.20,80.62
138.24,77.31
138.28,78.79
138.32,80.23
138.36,78.52
138.40,77.59
138.44,78.73
138.48,77.92
138.52,77.45
138.56,76.82
138.60,76.78
138.64,76.04
138.68,75.10
138.72,77.37
138.76,76.17
138.80,74.99
138.84,76.62
138.88,76.56
138.92,78.25
