# SIMULARE — semnal generat de genereaza_simulare.py, nu inregistrat. Rol: control pozitiv pentru validarea lantului de analiza.
t_s,bpm
69.32,64.52
69.36,63.73
69.40,63.43
69.44,63.89
69.48,66.39
69.52,62.73
69.56,64.02
69.60,63.55
69.64,63.30
69.68,62.47
69.72,63.44
69.76,63.35
69.80,61.00
69.84,61.40
69.88,62.11
69.92,60.77
69.96,62.57
70.00,61.31
70.04,60.68
70.08,61.12
70.12,60.68
70.16,60.15
70.20,59.97
70.24,59.59
70.28,59.28
70.32,58.60
70.36,61.35
70.40,59.76
70.44,59.15
70.48,59.70
70.52,59.31
70.56,59.84
70.60,58.61
70.64,58.36
70.68,58.97
70.72,58.72
70.76,58.84
70.80,56.78
70.84,57.95
70.88,57.02
70.92,59.59
70.96,59.14
71.00,60.77
71.04,58.15
71.08,57.79
71.12,59.30
71.16,57.58
71.20,58.48
71.24,59.65
71.28,58.05
71.32,57.96
71.36,59.35
71.40,58.24
71.44,60.53
71.48,59.12
71.52,59.00
71.56,59.94
71.60,61.16
71.64,61.29
71.68,59.88
71.72,59.88
71.76,59.79
71.80,61.99
71.84,61.01
71.88,60.72
71.92,60.25
71.96,60.09
72.00,61.46
72.04,61.70
72.08,62.00
72.12,63.07
72.16,60.11
72.20,62.32
72.24,61.28
72.28,63.08
72.32,63.62
72.36,62.03
72.40,62.60
72.44,64.68
72.48,64.61
72.52,63.42
72.56,65.15
72.60,64.32
72.64,64.59
72.68,63.89
72.72,65.08
72.76,64.26
72.80,63.61
72.84,65.65
72.88,64.64
72.92,65.49
72.96,64.60
73.00,63.72
73.04,66.20
73.08,64.95
73.12,65.48
73.16,63.63
73.20,64.05
73.24,63.22
73.28,62.62
73.32,63.53
73.36,63.97
73.40,64.88
73.44,65.03
73.48,63.64
73.52,63.46
73.56,62.04
73.60,62.71
73.64,64.58
73.68,63.66
73.72,64.15
73.76,62.28
73.80,61.99
73.84,61.91
73.88,62.50
73.92,63.50
73.96,61.41
74.00,61.46
74.04,62.32
74.08,61.21
74.12,62.63
74.16,61.28
74.20,61.82
74.24,61.64
74.28,59.80
74.32,59.15
74.36,60.76
74.40,60.02
74.44,59.68
74.48,59.82
74.52,60.23
74.56,58.84
74.60,59.50
74.64,60.47
74.68,57.86
74.72,59.04
74.76,59.99
74.80,58.82
74.84,60.76
74.88,57.93
74.92,59.09
74.96,59.61
75.00,60.05
75.04,58.66
75.08,58.71
75.12,58.51
75.16,57.43
75.20,59.79
75.24,60.21
75.28,58.79
75.32,60.20
75.36,59.74
75.40,60.62
75.44,59.26
75.48,60.66
75.52,60.04
75.56,61.36
75.60,61.57
75.64,60.85
75.68,58.81
75.72,61.24
75.76,59.64
75.80,61.56
75.84,62.70
75.88,62.28
75.92,61.56
75.96,62.35
76.00,62.64
76.04,63.58
76.08,64.69
76.12,62.22
76.16,62.35
76.20,62.63
76.24,62.74
76.28,63.21
76.32,64.33
76.36,65.74
76.40,64.17
76.44,65.25
76.48,65.57
76.52,63.52
76.56,64.46
76.60,66.59
76.64,64.57
76.68,64.67
76.72,64.33
76.76,65.59
76.80,64.33
76.84,64.98
76.88,63.99
76.92,66.05
76.96,66.26
77.00,66.50
77.04,65.63
77.08,66.98
77.12,67.10
77.16,64.34
77.20,64.57
77.24,64.36
77.28,65.15
77.32,66.36
77.36,64.75
77.40,63.91
77.44,66.35
77.48,65.67
77.52,65.38
77.56,64.10
77.60,66.33
77.64,65.60
77.68,63.72
77.72,63.40
77.76,64.80
77.80,62.20
77.84,64.11
77.88,64.01
77.92,61.29
77.96,63.96
78.00,63.82
78.04,62.55
78.08,62.80
78.12,62.22
78.16,61.67
78.20,61.41
78.24,63.04
78.28,61.06
78.32,61.53
78.36,61.47
78.40,60.47
78.44,61.54
78.48,61.96
78.52,63.00
78.56,59.65
78.60,59.38
78.64,59.87
78.68,59.73
78.72,61.24
78.76,60.93
78.80,60.23
78.84,61.21
78.88,61.26
78.92,59.98
78.96,58.53
79.00,60.76
79.04,60.38
79.08,59.76
79.12,60.57
79.16,61.11
79.20,61.27
79.24,61.09
79.28,61.84
79.32,60.44
79.36,59.62
79.40,59.97
79.44,60.45
79.48,63.09
79.52,58.83
79.56,61.12
79.60,61.85
79.64,62.46
79.68,62.72
79.72,62.05
79.76,61.21
79.80,62.71
79.84,63.77
79.88,63.78
79.92,63.06
79.96,63.65
80.00,62.97
80.04,63.66
80.08,62.84
80.12,66.10
80.16,64.31
80.20,64.60
80.24,64.86
80.28,66.18
80.32,64.12
80.36,64.45
80.40,66.98
80.44,66.05
80.48,67.03
80.52,65.68
80.56,68.56
80.60,65.47
80.64,67.65
80.68,66.17
80.72,67.62
80.76,66.28
80.80,68.84
80.84,67.12
80.88,65.99
80.92,68.24
80.96,65.27
81.00,67.16
81.04,67.58
81.08,65.78
81.12,67.35
81.16,67.15
81.20,66.69
81.24,68.08
81.28,66.12
81.32,66.12
81.36,67.11
81.40,67.76
81.44,66.84
81.48,66.24
81.52,66.38
81.56,67.06
81.60,65.13
81.64,67.56
81.68,67.08
81.72,64.53
81.76,67.20
81.80,66.89
81.84,65.44
81.88,64.95
81.92,64.50
81.96,64.83
82.00,65.55
82.04,63.67
82.08,65.47
82.12,61.96
82.16,64.10
82.20,62.09
82.24,63.00
82.28,62.32
82.32,63.90
82.36,62.07
82.40,62.87
82.44,61.98
82.48,63.72
82.52,62.12
82.56,63.52
82.60,61.18
82.64,63.55
82.68,62.26
82.72,60.87
82.76,61.34
82.80,62.36
82.84,62.00
82.88,61.38
82.92,61.25
82.96,61.09
83.00,62.36
83.04,62.75
83.08,62.73
83.12,61.39
83.16,63.39
83.20,62.24
83.24,61.53
83.28,62.03
83.32,61.49
83.36,61.50
83.40,63.37
83.44,61.06
83.48,61.72
83.52,63.33
83.56,63.49
83.60,62.74
83.64,63.69
83.68,64.27
83.72,65.11
83.76,64.23
83.80,63.73
83.84,63.57
83.88,65.33
83.92,64.58
83.96,64.33
84.00,66.42
84.04,64.65
84.08,64.46
84.12,67.29
84.16,68.08
84.20,68.14
84.24,65.71
84.28,67.69
84.32,66.44
84.36,67.65
84.40,67.18
84.44,66.57
84.48,68.19
84.52,67.22
84.56,68.67
84.60,67.89
84.64,68.21
84.68,67.08
84.72,69.21
84.76,69.06
84.80,68.93
84.84,67.00
84.88,68.26
84.92,68.89
84.96,68.99
85.00,68.19
85.04,69.20
85.08,68.80
85.12,68.83
85.16,67.50
85.20,70.20
85.24,68.22
85.28,68.58
85.32,69.23
85.36,68.77
85.40,68.46
85.44,68.13
85.48,67.03
85.52,68.06
85.56,69.05
85.60,67.85
85.64,67.03
85.68,66.01
85.72,66.86
85.76,67.70
85.80,66.14
85.84,66.92
85.88,65.72
85.92,67.03
85.96,65.87
86.00,65.89
86.04,65.59
86.08,65.42
86.12,64.44
86.16,63.55
86.20,65.35
86.24,63.39
86.28,65.03
86.32,64.02
86.36,64.03
86.40,65.11
86.44,63.48
86.48,64.60
86.52,64.88
86.56,62.94
86.60,63.91
86.64,62.76
86.68,63.55
86.72,64.19
86.76,64.01
86.80,62.78
86.84,63.22
86.88,63.01
86.92,62.39
86.96,63.61
87.00,63.17
87.04,63.62
87.08,64.01
87.12,62.89
87.16,61.96
87.20,63.88
87.24,61.56
87.28,62.97
87.32,62.54
87.36,65.36
87.40,64.24
87.44,62.60
87.48,63.61
87.52,65.37
87.56,63.12
87.60,63.77
87.64,65.27
87.68,64.54
87.72,65.22
87.76,64.30
87.80,65.51
87.84,64.68
87.88,65.97
87.92,65.58
87.96,65.79
88.00,65.77
88.04,67.90
88.08,67.74
88.12,66.09
88.16,67.05
88.20,66.97
88.24,68.95
88.28,67.81
88.32,68.85
88.36,68.50
88.40,68.85
88.44,69.25
88.48,66.30
88.52,69.61
88.56,70.16
88.60,68.57
88.64,67.49
88.68,68.99
88.72,70.30
88.76,68.96
88.80,70.26
88.84,70.21
88.88,68.76
88.92,68.24
88.96,70.34
89.00,69.53
89.04,69.43
89.08,68.62
89.12,68.37
89.16,70.28
89.20,69.41
89.24,69.72
89.28,69.20
89.32,68.05
89.36,68.54
89.40,69.02
89.44,68.29
89.48,69.05
89.52,67.85
89.56,68.36
89.60,69.44
89.64,67.12
89.68,68.60
89.72,67.68
89.76,67.25
89.80,68.11
89.84,66.89
89.88,67.35
89.92,67.48
89.96,68.02
90.00,65.88
90.04,66.76
90.08,66.05
90.12,65.54
90.16,66.25
90.20,65.11
90.24,65.60
90.28,64.24
90.32,66.14
90.36,64.67
90.40,64.56
90.44,62.14
90.48,63.24
90.52,64.90
90.56,63.79
90.60,64.34
90.64,63.38
90.68,63.28
90.72,63.63
90.76,63.05
90.80,64.46
90.84,62.58
90.88,62.76
90.92,61.68
90.96,63.81
91.00,64.74
91.04,64.41
91.08,63.50
91.12,63.49
91.16,63.71
91.20,63.64
91.24,65.36
91.28,63.73
91.32,62.05
91.36,65.50
91.40,62.96
91.44,65.51
91.48,65.34
91.52,65.37
91.56,63.59
91.60,64.12
91.64,64.18
91.68,66.71
91.72,66.47
91.76,65.02
91.80,64.29
91.84,66.73
91.88,63.74
91.92,66.63
91.96,66.19
92.00,65.86
92.04,67.11
92.08,67.77
92.12,66.89
92.16,67.39
92.20,67.92
92.24,66.54
92.28,67.94
92.32,68.61
92.36,69.18
92.40,70.05
92.44,68.31
92.48,69.91
92.52,67.94
92.56,69.47
92.60,70.32
92.64,69.51
92.68,68.50
92.72,68.34
92.76,68.33
92.80,70.49
92.84,69.81
92.88,70.12
92.92,69.69
92.96,69.89
93.00,69.38
93.04,68.82
93.08,68.86
93.12,69.69
93.16,68.87
93.20,69.98
93.24,70.14
93.28,69.02
93.32,69.86
93.36,68.10
93.40,68.73
93.44,67.99
93.48,68.70
93.52,68.25
93.56,69.93
93.60,68.91
93.64,68.82
93.68,66.54
93.72,68.07
93.76,67.78
93.80,67.35
93.84,67.35
93.88,65.65
93.92,67.12
93.96,67.38
94.00,66.64
94.04,66.80
94.08,66.50
94.12,67.43
94.16,66.23
94.20,64.72
94.24,65.18
94.28,64.37
94.32,64.78
94.36,65.07
94.40,64.93
94.44,65.01
94.48,64.85
94.52,64.52
94.56,64.08
94.60,62.98
94.64,63.68
94.68,63.59
94.72,65.35
94.76,62.81
94.80,64.32
94.84,62.30
94.88,63.06
94.92,64.81
94.96,62.41
95.00,64.69
95.04,65.11
95.08,63.31
95.12,64.88
95.16,63.85
95.20,63.48
95.24,63.60
95.28,64.93
95.32,64.44
95.36,63.64
95.40,63.40
95.44,65.06
95.48,65.45
95.52,64.34
95.56,64.31
95.60,66.74
95.64,64.25
95.68,65.77
95.72,65.63
95.76,65.96
95.80,63.74
95.84,65.87
95.88,65.03
95.92,65.63
95.96,68.36
96.00,67.91
96.04,67.75
96.08,68.53
96.12,66.65
96.16,67.41
96.20,66.17
96.24,68.69
96.28,68.36
96.32,67.64
96.36,66.36
96.40,67.84
96.44,67.78
96.48,68.08
96.52,69.54
96.56,68.20
96.60,68.60
96.64,69.44
96.68,68.77
96.72,70.37
96.76,69.07
96.80,69.64
96.84,70.91
96.88,67.05
96.92,69.73
96.96,70.36
97.00,68.84
97.04,68.33
97.08,68.78
97.12,68.03
97.16,68.69
97.20,68.21
97.24,69.49
97.28,67.77
97.32,68.72
97.36,68.60
97.40,68.74
97.44,68.64
97.48,68.80
97.52,68.29
97.56,70.02
97.60,67.53
97.64,68.76
97.68,68.71
97.72,67.48
97.76,67.38
97.80,66.45
97.84,65.99
97.88,66.43
97.92,66.71
97.96,66.60
98.00,64.77
98.04,67.73
98.08,66.21
98.12,66.09
98.16,66.13
98.20,66.59
98.24,64.42
98.28,66.49
98.32,64.35
98.36,62.70
98.40,65.75
98.44,61.35
98.48,60.86
98.52,60.23
98.56,61.51
98.60,61.99
98.64,59.91
98.68,60.57
98.72,57.85
98.76,59.30
98.80,58.90
98.84,57.43
98.88,57.89
98.92,58.47
98.96,56.74
99.00,58.01
99.04,58.91
99.08,58.00
99.12,57.04
99.16,57.49
99.20,57.62
99.24,58.55
99.28,59.37
99.32,59.58
99.36,59.44
99.40,60.71
99.44,63.23
99.48,65.90
99.52,66.88
99.56,70.33
99.60,70.24
99.64,71.70
99.68,72.98
99.72,72.61
99.76,76.14
99.80,76.55
99.84,76.57
99.88,77.90
99.92,79.26
99.96,81.94
100.00,82.89
100.04,80.15
100.08,83.36
100.12,82.11
100.16,84.12
100.20,85.16
100.24,85.40
100.28,86.40
100.32,87.86
100.36,88.04
100.40,89.84
100.44,88.27
100.48,89.30
100.52,88.53
100.56,91.56
100.60,90.49
100.64,88.54
100.68,90.77
100.72,88.95
100.76,91.00
100.80,90.03
100.84,89.94
100.88,90.78
100.92,91.78
100.96,90.03
101.00,91.10
101.04,91.78
101.08,92.31
101.12,89.77
101.16,92.30
101.20,90.47
101.24,89.36
101.28,89.24
101.32,90.10
101.36,90.09
101.40,90.29
101.44,90.98
101.48,89.85
101.52,89.40
101.56,89.27
101.60,89.39
101.64,87.89
101.68,88.89
101.72,89.26
101.76,88.54
101.80,89.53
101.84,88.29
101.88,87.34
101.92,87.69
101.96,86.03
102.00,86.65
102.04,86.58
102.08,86.09
102.12,85.10
102.16,84.96
102.20,84.31
102.24,85.09
102.28,84.29
102.32,82.99
102.36,83.34
102.40,83.55
102.44,83.81
102.48,82.80
102.52,83.03
102.56,81.69
102.60,81.72
102.64,81.89
102.68,82.13
102.72,81.57
102.76,80.53
102.80,81.17
102.84,80.23
102.88,80.41
102.92,80.22
102.96,81.52
103.00,80.07
103.04,77.97
103.08,79.64
103.12,79.03
103.16,80.34
103.20,78.12
103.24,79.30
103.28,78.85
103.32,78.87
103.36,79.06
103.40,79.89
103.44,78.47
103.48,79.40
103.52,77.86
103.56,77.91
103.60,80.61
103.64,79.66
103.68,80.73
103.72,79.63
103.76,79.38
103.80,78.04
103.84,78.91
103.88,78.29
103.92,79.97
103.96,78.66
104.00,79.68
104.04,78.05
104.08,78.86
104.12,79.26
104.16,79.50
104.20,80.40
104.24,80.98
104.28,81.04
104.32,79.97
104.36,79.27
104.40,79.49
104.44,80.12
104.48,81.22
104.52,81.21
104.56,78.60
104.60,78.88
104.64,79.71
104.68,79.71
104.72,79.37
104.76,78.36
104.80,78.75
104.84,81.26
104.88,80.57
104.92,80.89
104.96,81.16
105.00,78.47
105.04,78.71
105.08,79.38
105.12,79.95
105.16,78.39
105.20,81.34
105.24,77.44
105.28,79.31
105.32,77.96
105.36,77.44
105.40,79.55
105.44,78.20
105.48,77.46
105.52,77.17
105.56,76.58
105.60,76.74
105.64,77.71
105.68,76.73
105.72,75.03
105.76,75.68
105.80,76.97
105.84,75.20
105.88,74.31
105.92,73.79
105.96,73.69
106.00,74.41
106.04,74.59
106.08,71.63
106.12,73.02
106.16,73.67
106.20,72.70
106.24,71.73
106.28,71.98
106.32,72.56
106.36,72.70
106.40,71.55
106.44,71.02
106.48,70.90
106.52,71.67
106.56,69.87
106.60,70.49
106.64,72.00
106.68,69.39
106.72,69.40
106.76,69.09
106.80,68.60
106.84,69.08
106.88,69.92
106.92,67.33
106.96,69.65
107.00,69.26
107.04,69.36
107.08,70.61
107.12,68.77
107.16,67.64
107.20,70.08
107.24,71.34
107.28,69.66
107.32,67.35
107.36,71.20
107.40,66.95
107.44,69.82
107.48,68.44
107.52,69.10
107.56,70.34
107.60,70.51
107.64,69.04
107.68,69.30
107.72,67.66
107.76,69.43
107.80,70.23
107.84,70.58
107.88,69.58
107.92,70.36
107.96,69.32
108.00,69.15
108.04,69.95
108.08,69.97
108.12,70.69
108.16,71.97
108.20,70.37
108.24,70.44
108.28,70.07
108.32,71.47
108.36,72.93
108.40,70.71
108.44,73.32
108.48,72.34
108.52,72.13
108.56,71.61
108.60,72.44
108.64,73.02
108.68,72.30
108.72,71.62
108.76,71.83
108.80,71.00
108.84,71.32
108.88,72.26
108.92,71.49
108.96,72.54
109.00,72.25
109.04,71.28
109.08,71.01
109.12,71.50
109.16,71.64
109.20,72.00
109.24,70.39
109.28,71.52
109.32,70.93
109.36,71.18
109.40,71.05
109.44,69.26
109.48,70.86
109.52,71.99
109.56,69.97
109.60,70.05
109.64,71.44
109.68,69.26
109.72,68.70
109.76,68.75
109.80,67.10
109.84,69.77
109.88,67.73
109.92,69.34
109.96,68.14
110.00,69.92
110.04,66.45
110.08,66.30
110.12,67.47
110.16,67.07
110.20,67.04
110.24,67.34
110.28,66.17
110.32,66.87
110.36,65.56
110.40,64.79
110.44,64.06
110.48,64.43
110.52,64.58
110.56,64.23
110.60,65.23
110.64,64.72
110.68,64.94
110.72,64.83
110.76,64.16
110.80,64.14
110.84,64.90
110.88,65.11
110.92,64.88
110.96,63.35
111.00,64.28
111.04,64.28
111.08,62.53
111.12,63.17
111.16,63.61
111.20,65.01
111.24,62.74
111.28,64.81
111.32,65.10
111.36,64.15
111.40,64.63
111.44,63.88
111.48,64.92
111.52,66.07
111.56,64.28
111.60,63.88
111.64,65.44
111.68,66.32
111.72,65.64
111.76,64.61
111.80,64.28
111.84,65.85
111.88,67.02
111.92,65.89
111.96,67.63
112.00,66.53
112.04,66.82
112.08,67.18
112.12,67.83
112.16,67.68
112.20,68.85
112.24,68.16
112.28,68.82
112.32,68.52
112.36,66.67
112.40,68.32
112.44,68.34
112.48,67.69
112.52,68.39
112.56,67.75
112.60,69.17
112.64,69.53
112.68,69.11
112.72,69.16
112.76,68.16
112.80,69.52
112.84,69.45
112.88,68.54
112.92,69.05
112.96,69.11
113.00,69.37
113.04,69.96
113.08,67.56
113.12,69.11
113.16,69.19
113.20,69.19
113.24,69.47
113.28,70.03
113.32,68.39
113.36,68.17
113.40,68.58
113.44,66.69
113.48,68.73
113.52,66.85
113.56,67.77
113.60,67.86
113.64,68.78
113.68,67.65
113.72,66.90
113.76,66.07
113.80,66.00
113.84,66.07
113.88,66.36
113.92,66.24
113.96,65.61
114.00,66.36
114.04,66.02
114.08,64.39
114.12,65.23
114.16,65.48
114.20,63.21
114.24,63.86
114.28,63.71
114.32,63.24
114.36,64.66
114.40,65.06
114.44,64.61
114.48,64.33
114.52,63.58
114.56,63.72
114.60,65.20
114.64,61.62
114.68,62.96
114.72,61.52
114.76,62.02
114.80,63.69
114.84,62.08
114.88,64.07
114.92,62.66
114.96,62.59
115.00,61.81
115.04,62.40
115.08,63.67
115.12,61.94
115.16,62.35
115.20,63.79
115.24,62.02
115.28,61.06
115.32,63.96
115.36,64.69
115.40,63.51
115.44,64.26
115.48,64.32
115.52,62.19
115.56,63.29
115.60,63.54
115.64,65.74
115.68,64.77
115.72,64.55
115.76,63.95
115.80,64.66
115.84,65.73
115.88,66.07
115.92,65.07
115.96,64.89
116.00,65.09
116.04,64.76
116.08,67.29
116.12,66.15
116.16,66.30
116.20,68.67
116.24,65.62
116.28,65.98
116.32,68.70
116.36,67.24
116.40,68.92
116.44,67.75
116.48,69.11
116.52,67.20
116.56,67.62
116.60,67.63
116.64,67.35
116.68,68.35
116.72,68.84
116.76,67.87
116.80,67.95
116.84,69.07
116.88,67.58
116.92,68.15
116.96,67.30
117.00,66.31
117.04,68.23
117.08,68.28
117.12,67.98
117.16,67.24
117.20,69.24
117.24,68.82
117.28,67.28
117.32,68.05
117.36,68.82
117.40,70.04
117.44,68.30
117.48,67.29
117.52,68.84
117.56,67.79
117.60,67.21
117.64,67.34
117.68,66.58
117.72,66.80
117.76,67.49
117.80,64.91
117.84,67.52
117.88,66.33
117.92,65.93
117.96,66.30
118.00,65.35
118.04,65.69
118.08,64.77
118.12,64.99
118.16,65.40
118.20,65.64
118.24,67.04
118.28,65.35
118.32,62.73
118.36,65.45
118.40,63.94
118.44,63.86
118.48,63.80
118.52,63.63
118.56,62.81
118.60,64.56
118.64,63.76
118.68,63.10
118.72,64.73
118.76,64.20
118.80,61.74
118.84,62.65
118.88,62.79
118.92,63.41
118.96,62.11
119.00,65.45
119.04,62.61
119.08,63.82
119.12,62.34
119.16,64.01
119.20,63.80
119.24,61.65
119.28,64.51
119.32,63.57
119.36,63.26
119.40,65.74
119.44,64.21
119.48,64.58
119.52,64.59
119.56,64.03
119.60,63.48
119.64,66.95
119.68,64.37
119.72,65.16
119.76,64.80
119.80,66.59
119.84,66.11
119.88,66.69
119.92,66.75
119.96,66.47
120.00,66.78
120.04,65.72
120.08,65.78
120.12,65.04
120.16,68.20
120.20,66.66
120.24,67.87
120.28,69.51
120.32,69.44
120.36,68.42
120.40,68.08
120.44,69.04
120.48,68.64
120.52,68.77
120.56,67.78
120.60,70.43
120.64,70.18
120.68,69.74
120.72,69.45
120.76,68.71
120.80,69.73
120.84,70.37
120.88,71.80
120.92,69.42
120.96,70.65
121.00,68.99
121.04,71.35
121.08,69.45
121.12,70.05
121.16,68.48
121.20,69.44
121.24,69.19
121.28,70.63
121.32,68.15
121.36,68.39
121.40,68.70
121.44,69.58
121.48,69.44
121.52,70.06
121.56,69.29
121.60,67.94
121.64,66.44
121.68,68.67
121.72,68.69
121.76,68.67
121.80,68.26
121.84,69.80
121.88,64.86
121.92,67.38
121.96,66.50
122.00,66.92
122.04,67.70
122.08,66.96
122.12,65.62
122.16,68.01
122.20,65.72
122.24,65.66
122.28,66.25
122.32,66.02
122.36,66.89
122.40,66.06
122.44,65.92
122.48,66.48
122.52,65.12
122.56,64.14
122.60,66.08
122.64,64.39
122.68,64.17
122.72,64.09
122.76,64.28
122.80,63.92
122.84,64.69
122.88,65.15
122.92,64.77
122.96,64.74
123.00,63.14
123.04,63.71
123.08,62.79
123.12,65.10
123.16,63.17
123.20,64.01
123.24,64.06
123.28,65.23
123.32,65.27
123.36,66.46
123.40,66.03
123.44,65.25
123.48,64.95
123.52,66.04
123.56,63.98
123.60,66.47
123.64,65.77
123.68,65.84
123.72,66.49
123.76,66.47
123.80,67.44
123.84,65.44
123.88,66.90
123.92,67.90
123.96,66.09
124.00,68.38
124.04,68.12
124.08,67.04
124.12,67.73
124.16,68.71
124.20,69.47
124.24,70.42
124.28,69.31
124.32,70.39
124.36,69.60
124.40,70.71
124.44,69.59
124.48,69.80
124.52,70.48
124.56,69.60
124.60,69.01
124.64,70.62
124.68,70.55
124.72,70.71
124.76,69.00
124.80,69.70
124.84,68.87
124.88,69.96
124.92,69.57
124.96,71.69
125.00,70.61
125.04,70.21
125.08,71.70
125.12,71.52
125.16,70.70
125.20,69.92
125.24,69.62
125.28,71.35
125.32,70.37
125.36,70.77
125.40,70.97
125.44,69.21
125.48,70.74
125.52,70.54
125.56,70.76
125.60,67.76
125.64,69.21
125.68,67.76
125.72,68.63
125.76,68.77
125.80,68.79
125.84,68.63
125.88,68.17
125.92,66.84
125.96,70.09
126.00,68.57
126.04,67.77
126.08,69.48
126.12,67.73
126.16,67.98
126.20,67.49
126.24,68.29
126.28,66.51
126.32,68.44
126.36,67.47
126.40,66.85
126.44,66.80
126.48,66.39
126.52,65.80
126.56,65.29
126.60,67.22
126.64,67.50
126.68,63.42
126.72,65.63
126.76,66.43
126.80,67.02
126.84,63.92
126.88,64.92
126.92,65.71
126.96,65.96
127.00,67.00
127.04,63.90
127.08,62.77
127.12,66.31
127.16,64.62
127.20,65.26
127.24,65.83
127.28,65.97
127.32,66.68
127.36,66.88
127.40,66.54
127.44,66.69
127.48,66.85
127.52,66.14
127.56,66.85
127.60,66.54
127.64,66.76
127.68,66.21
127.72,69.01
127.76,67.70
127.80,68.11
127.84,66.69
127.88,68.62
127.92,67.95
127.96,69.06
128.00,68.40
128.04,70.01
128.08,68.70
128.12,69.04
128.16,69.37
128.20,69.39
128.24,69.45
128.28,69.71
128.32,70.35
128.36,71.69
128.40,70.88
128.44,72.47
128.48,70.66
128.52,70.95
128.56,70.10
128.60,68.99
128.64,70.80
128.68,72.31
128.72,71.93
128.76,72.36
128.80,71.64
128.84,72.28
128.88,69.79
128.92,71.58
128.96,72.28
129.00,71.94
129.04,72.34
129.08,72.51
129.12,71.50
129.16,72.43
129.20,73.06
129.24,71.88
129.28,70.69
129.32,73.17
129.36,72.09
129.40,71.56
129.44,71.63
129.48,70.21
129.52,69.62
129.56,70.78
129.60,72.70
129.64,69.27
129.68,69.22
129.72,69.31
129.76,70.84
129.80,71.85
129.84,70.84
129.88,71.29
129.92,69.41
129.96,69.25
130.00,70.15
130.04,68.04
130.08,68.42
130.12,67.92
130.16,67.26
130.20,68.96
130.24,68.65
130.28,67.18
130.32,66.86
130.36,69.84
130.40,67.38
130.44,68.35
130.48,67.78
130.52,66.42
130.56,66.54
130.60,67.56
130.64,65.78
130.68,66.10
130.72,65.00
130.76,65.47
130.80,65.65
130.84,64.91
130.88,67.45
130.92,66.73
130.96,65.32
131.00,66.48
131.04,66.62
131.08,64.81
131.12,66.28
131.16,65.95
131.20,66.47
131.24,67.06
131.28,66.74
131.32,65.67
131.36,66.81
131.40,66.75
131.44,65.64
131.48,65.35
131.52,68.09
131.56,67.89
131.60,67.24
131.64,67.39
131.68,67.07
131.72,68.37
131.76,69.29
131.80,69.07
131.84,68.30
131.88,70.32
131.92,68.00
131.96,67.28
132.00,68.73
132.04,70.05
132.08,69.90
132.12,70.32
132.16,69.47
132.20,70.25
132.24,71.18
132.28,69.98
132.32,71.09
132.36,69.63
132.40,71.11
132.44,70.51
132.48,71.32
132.52,71.35
132.56,70.07
132.60,72.74
132.64,71.60
132.68,73.62
132.72,71.25
132.76,72.16
132.80,72.68
132.84,72.76
132.88,71.89
132.92,73.02
132.96,71.15
133.00,72.03
133.04,70.95
133.08,72.18
133.12,71.21
133.16,69.77
133.20,71.76
133.24,71.42
133.28,69.96
133.32,72.31
133.36,70.85
133.40,72.07
133.44,70.21
133.48,72.21
133.52,71.27
133.56,70.96
133.60,71.43
133.64,70.08
133.68,71.43
133.72,70.17
133.76,71.25
133.80,69.34
133.84,69.81
133.88,69.96
133.92,69.69
133.96,68.23
134.00,67.68
134.04,67.97
134.08,69.95
134.12,67.88
134.16,69.38
134.20,69.53
134.24,66.93
134.28,67.78
134.32,67.08
134.36,67.44
134.40,67.08
134.44,67.58
134.48,67.28
134.52,67.55
134.56,66.63
134.60,65.85
134.64,67.18
134.68,66.05
134.72,67.10
134.76,64.74
134.80,65.93
134.84,65.95
134.88,65.12
134.92,65.50
134.96,66.20
135.00,65.46
135.04,66.75
135.08,65.88
135.12,67.25
135.16,65.55
135.20,66.93
135.24,65.50
135.28,64.97
135.32,65.28
135.36,65.75
135.40,66.36
135.44,66.57
135.48,66.74
135.52,67.48
135.56,68.55
135.60,66.88
135.64,66.87
135.68,66.96
135.72,66.23
135.76,67.94
135.80,66.68
135.84,67.49
135.88,68.49
135.92,67.22
135.96,67.33
136.00,68.88
136.04,67.81
136.08,68.76
136.12,68.62
136.16,69.37
136.20,68.81
136.24,69.79
136.28,70.08
136.32,70.14
136.36,68.72
136.40,70.49
136.44,70.88
136.48,70.96
136.52,72.00
136.56,70.09
136.60,70.16
136.64,71.47
136.68,71.33
136.72,69.96
136.76,72.98
136.80,71.53
136.84,70.13
136.88,70.91
136.92,71.77
136.96,68.96
137.00,71.74
137.04,71.76
137.08,71.76
137.12,73.47
137.16,71.29
137.20,70.17
137.24,70.95
137.28,70.32
137.32,70.56
137.36,71.25
137.40,69.25
137.44,71.38
137.48,70.46
137.52,69.05
137.56,70.77
137.60,72.06
137.64,71.29
137.68,69.50
137.72,68.98
137.76,69.08
137.80,69.33
137.84,68.39
137.88,67.48
137.92,68.15
137.96,68.99
138.00,67.41
138.04,66.99
138.08,66.58
138.12,69.62
138.16,68.14
138.20,66.95
138.24,66.13
138.28,65.11
138.32,67.03
138.36,65.97
138.40,65.70
138.44,66.64
138.48,66.27
138.52,65.64
138.56,65.51
138.60,65.73
138.64,64.80
138.68,65.17
138.72,64.79
138.76,65.10
138.80,64.65
138.84,63.46
138.88,64.59
138.92,65.11
