# SIMULARE — semnal generat de genereaza_simulare.py, nu inregistrat. Rol: control pozitiv pentru validarea lantului de analiza.
t_s,ch1_o1,ch2_fp1,bpm,eticheta,calitate,simulat
8.0360,-0.678,-25.366,70.74,repaus,bun,1
8.0400,14.737,-2.474,70.23,repaus,bun,1
8.0440,30.933,15.381,71.50,repaus,bun,1
8.0480,10.251,-10.247,71.36,repaus,bun,1
8.0520,-4.399,-22.489,70.20,repaus,bun,1
8.0560,-19.432,-48.697,72.43,repaus,bun,1
8.0600,-2.061,-24.308,70.90,repaus,bun,1
8.0640,11.726,4.133,71.57,repaus,bun,1
8.0680,-1.114,-3.580,70.11,repaus,bun,1
8.0720,-13.621,-15.146,73.78,repaus,bun,1
8.0760,-21.034,-33.714,71.12,repaus,bun,1
8.0800,-2.536,-5.853,71.70,repaus,bun,1
8.0840,16.644,25.116,70.95,repaus,bun,1
8.0880,5.140,8.344,72.52,repaus,bun,1
8.0920,-1.077,-7.875,72.47,repaus,bun,1
8.0960,-18.346,-18.608,71.23,repaus,bun,1
8.1000,1.831,5.227,72.16,repaus,bun,1
8.1040,21.318,28.899,72.66,repaus,bun,1
8.1080,9.974,8.099,70.54,repaus,bun,1
8.1120,3.072,-12.769,72.33,repaus,bun,1
8.1160,-9.158,-29.087,71.52,repaus,bun,1
8.1200,21.399,-5.044,73.25,repaus,bun,1
8.1240,40.684,24.545,71.70,repaus,bun,1
8.1280,33.987,6.680,72.00,repaus,bun,1
8.1320,19.976,6.781,73.43,repaus,bun,1
8.1360,3.603,-2.633,72.09,repaus,bun,1
8.1400,28.388,17.188,72.80,repaus,bun,1
8.1440,37.511,36.036,70.75,repaus,bun,1
8.1480,12.080,19.262,72.07,repaus,bun,1
8.1520,-9.445,7.778,71.29,repaus,bun,1
8.1560,-24.678,-11.117,71.82,repaus,bun,1
8.1600,-10.569,12.839,70.49,repaus,bun,1
8.1640,6.364,34.759,70.77,repaus,bun,1
8.1680,-8.253,8.489,70.89,repaus,bun,1
8.1720,-26.199,-7.619,70.14,repaus,bun,1
8.1760,-45.745,-26.071,70.90,repaus,bun,1
8.1800,-21.461,-2.232,73.42,repaus,bun,1
8.1840,1.100,35.489,73.07,repaus,bun,1
8.1880,-3.867,14.557,72.93,repaus,bun,1
8.1920,-9.800,3.283,70.97,repaus,bun,1
8.1960,-27.883,-12.839,73.25,repaus,bun,1
8.2000,-5.193,9.544,72.19,repaus,bun,1
8.2040,17.979,33.707,73.72,repaus,bun,1
8.2080,10.561,13.438,72.50,repaus,bun,1
8.2120,2.483,-8.995,72.70,repaus,bun,1
8.2160,-9.656,-39.557,71.92,repaus,bun,1
8.2200,12.984,-13.694,72.13,repaus,bun,1
8.2240,37.952,17.713,72.95,repaus,bun,1
8.2280,24.277,0.441,71.45,repaus,bun,1
8.2320,15.425,-16.345,72.43,repaus,bun,1
8.2360,3.337,-30.658,72.77,repaus,bun,1
8.2400,25.119,0.201,71.07,repaus,bun,1
8.2440,39.020,24.278,70.85,repaus,bun,1
8.2480,23.195,18.191,72.67,repaus,bun,1
8.2520,13.402,1.206,70.84,repaus,bun,1
8.2560,-10.738,-16.772,72.14,repaus,bun,1
8.2600,-0.103,8.148,72.21,repaus,bun,1
8.2640,10.939,26.029,72.11,repaus,bun,1
8.2680,-4.424,9.344,72.35,repaus,bun,1
8.2720,-21.878,-13.492,73.91,repaus,bun,1
8.2760,-34.395,-23.310,72.93,repaus,bun,1
8.2800,-14.599,5.086,71.29,repaus,bun,1
8.2840,0.493,33.638,71.43,repaus,bun,1
8.2880,-5.277,26.053,71.59,repaus,bun,1
8.2920,-16.254,12.772,72.25,repaus,bun,1
8.2960,-24.315,-2.233,70.95,repaus,bun,1
8.3000,2.036,20.913,71.57,repaus,bun,1
8.3040,17.743,42.741,72.64,repaus,bun,1
8.3080,7.667,17.246,71.77,repaus,bun,1
8.3120,-5.058,2.106,71.24,repaus,bun,1
8.3160,-23.494,-20.361,73.46,repaus,bun,1
8.3200,1.306,10.572,71.06,repaus,bun,1
8.3240,26.591,36.000,73.02,repaus,bun,1
8.3280,12.946,10.409,72.08,repaus,bun,1
8.3320,-0.530,-4.094,71.63,repaus,bun,1
8.3360,-17.451,-27.044,73.43,repaus,bun,1
8.3400,12.182,7.944,73.32,repaus,bun,1
8.3440,27.669,36.391,72.10,repaus,bun,1
8.3480,11.883,19.619,71.06,repaus,bun,1
8.3520,-4.368,-4.360,70.99,repaus,bun,1
8.3560,-24.017,-22.007,74.52,repaus,bun,1
8.3600,-14.232,0.424,71.94,repaus,bun,1
8.3640,0.681,28.818,74.18,repaus,bun,1
8.3680,-13.199,5.359,73.75,repaus,bun,1
8.3720,-32.802,-6.943,73.93,repaus,bun,1
8.3760,-42.793,-26.512,73.88,repaus,bun,1
8.3800,-13.056,-2.289,74.18,repaus,bun,1
8.3840,0.859,25.235,72.90,repaus,bun,1
8.3880,1.453,5.184,71.48,repaus,bun,1
8.3920,-8.495,-9.226,72.69,repaus,bun,1
8.3960,-17.846,-25.647,73.38,repaus,bun,1
8.4000,6.606,7.565,72.14,repaus,bun,1
8.4040,28.881,29.569,72.43,repaus,bun,1
8.4080,20.052,9.574,73.03,repaus,bun,1
8.4120,10.829,-12.230,71.77,repaus,bun,1
8.4160,-0.629,-29.377,73.12,repaus,bun,1
8.4200,22.606,-10.052,72.05,repaus,bun,1
8.4240,35.612,14.677,71.58,repaus,bun,1
8.4280,20.767,-9.214,72.22,repaus,bun,1
8.4320,15.017,-24.912,71.85,repaus,bun,1
8.4360,1.502,-39.340,71.53,repaus,bun,1
8.4400,15.522,-5.884,72.42,repaus,bun,1
8.4440,33.046,32.041,73.68,repaus,bun,1
8.4480,16.816,18.968,73.93,repaus,bun,1
8.4520,-4.408,3.901,72.41,repaus,bun,1
8.4560,-26.289,-8.605,72.79,repaus,bun,1
8.4600,-12.213,18.626,74.27,repaus,bun,1
8.4640,9.721,38.474,72.90,repaus,bun,1
8.4680,-9.828,21.090,73.64,repaus,bun,1
8.4720,-27.199,4.076,72.08,repaus,bun,1
8.4760,-44.282,-20.045,73.77,repaus,bun,1
8.4800,-27.813,-1.957,74.31,repaus,bun,1
8.4840,-2.654,28.802,72.44,repaus,bun,1
8.4880,-14.065,16.613,72.27,repaus,bun,1
8.4920,-20.098,4.988,73.38,repaus,bun,1
8.4960,-25.663,-12.887,75.26,repaus,bun,1
8.5000,-4.585,15.456,72.76,repaus,bun,1
8.5040,27.599,44.535,73.20,repaus,bun,1
8.5080,9.992,29.989,74.25,repaus,bun,1
8.5120,1.167,6.873,72.98,repaus,bun,1
8.5160,-17.830,-14.643,73.36,repaus,bun,1
8.5200,3.173,3.026,73.19,repaus,bun,1
8.5240,22.252,13.859,74.14,repaus,bun,1
8.5280,5.310,1.372,72.88,repaus,bun,1
8.5320,0.105,-7.917,72.65,repaus,bun,1
8.5360,-12.316,-29.666,71.51,repaus,bun,1
8.5400,6.999,-12.812,72.08,repaus,bun,1
8.5440,24.684,17.707,73.02,repaus,bun,1
8.5480,13.503,3.886,72.88,repaus,bun,1
8.5520,0.269,-14.847,73.68,repaus,bun,1
8.5560,-16.151,-29.288,72.30,repaus,bun,1
8.5600,-1.451,-4.151,74.31,repaus,bun,1
8.5640,18.510,17.504,74.54,repaus,bun,1
8.5680,-3.977,2.518,74.81,repaus,bun,1
8.5720,-15.375,-15.445,74.28,repaus,bun,1
8.5760,-33.874,-35.888,73.54,repaus,bun,1
8.5800,-17.136,-15.017,74.42,repaus,bun,1
8.5840,3.904,12.057,74.64,repaus,bun,1
8.5880,0.549,-3.909,74.93,repaus,bun,1
8.5920,-3.721,-12.465,73.90,repaus,bun,1
8.5960,-16.305,-26.989,74.28,repaus,bun,1
8.6000,2.461,-1.928,72.07,repaus,bun,1
8.6040,36.802,23.361,72.32,repaus,bun,1
8.6080,21.222,9.797,72.69,repaus,bun,1
8.6120,12.349,-7.459,74.30,repaus,bun,1
8.6160,2.163,-24.424,73.80,repaus,bun,1
8.6200,18.831,2.931,74.45,repaus,bun,1
8.6240,36.585,31.382,74.32,repaus,bun,1
8.6280,17.307,5.231,74.20,repaus,bun,1
8.6320,-4.810,-14.847,73.37,repaus,bun,1
8.6360,-17.657,-36.345,73.57,repaus,bun,1
8.6400,4.195,-7.320,74.77,repaus,bun,1
8.6440,17.348,23.618,73.97,repaus,bun,1
8.6480,9.099,10.351,74.85,repaus,bun,1
8.6520,-11.434,1.359,72.71,repaus,bun,1
8.6560,-22.490,-8.242,74.08,repaus,bun,1
8.6600,-15.550,13.228,73.67,repaus,bun,1
8.6640,6.189,40.291,74.73,repaus,bun,1
8.6680,-16.197,25.195,73.27,repaus,bun,1
8.6720,-29.864,1.314,72.00,repaus,bun,1
8.6760,-46.464,-20.721,74.79,repaus,bun,1
8.6800,-28.707,10.446,72.72,repaus,bun,1
8.6840,-5.921,27.896,75.38,repaus,bun,1
8.6880,-18.433,2.940,73.76,repaus,bun,1
8.6920,-31.028,-10.449,71.91,repaus,bun,1
8.6960,-41.203,-25.562,73.42,repaus,bun,1
8.7000,-8.665,-3.935,73.79,repaus,bun,1
8.7040,15.399,15.240,74.16,repaus,bun,1
8.7080,4.155,4.145,72.72,repaus,bun,1
8.7120,-2.368,-14.843,73.53,repaus,bun,1
8.7160,-5.861,-31.363,75.08,repaus,bun,1
8.7200,17.855,-12.428,73.16,repaus,bun,1
8.7240,30.686,5.845,73.30,repaus,bun,1
8.7280,25.389,-6.618,73.33,repaus,bun,1
8.7320,3.723,-17.997,73.13,repaus,bun,1
8.7360,-4.588,-44.521,73.91,repaus,bun,1
8.7400,6.507,-16.784,74.03,repaus,bun,1
8.7440,25.197,5.263,74.83,repaus,bun,1
8.7480,5.043,-8.277,74.87,repaus,bun,1
8.7520,-11.520,-21.413,74.15,repaus,bun,1
8.7560,-30.209,-35.776,76.37,repaus,bun,1
8.7600,-10.089,-7.487,73.32,repaus,bun,1
8.7640,8.983,28.529,75.24,repaus,bun,1
8.7680,-5.559,21.720,73.99,repaus,bun,1
8.7720,-21.256,7.286,73.77,repaus,bun,1
8.7760,-33.682,-13.340,74.04,repaus,bun,1
8.7800,-11.462,8.773,74.54,repaus,bun,1
8.7840,5.903,32.547,72.59,repaus,bun,1
8.7880,-6.625,12.391,73.72,repaus,bun,1
8.7920,-17.476,-3.245,74.37,repaus,bun,1
8.7960,-22.040,-6.186,73.31,repaus,bun,1
8.8000,0.816,8.594,72.84,repaus,bun,1
8.8040,20.895,32.519,73.78,repaus,bun,1
8.8080,13.910,17.837,73.28,repaus,bun,1
8.8120,1.119,1.503,74.90,repaus,bun,1
8.8160,-4.844,-11.611,74.07,repaus,bun,1
8.8200,19.430,10.820,73.59,repaus,bun,1
8.8240,30.783,29.915,75.30,repaus,bun,1
8.8280,16.379,13.076,73.58,repaus,bun,1
8.8320,-1.589,-9.846,75.09,repaus,bun,1
8.8360,-24.449,-29.492,73.02,repaus,bun,1
8.8400,-11.804,-6.316,73.14,repaus,bun,1
8.8440,8.716,18.987,73.99,repaus,bun,1
8.8480,-10.854,4.133,73.03,repaus,bun,1
8.8520,-24.290,-5.837,73.68,repaus,bun,1
8.8560,-33.899,-18.949,72.54,repaus,bun,1
8.8600,-13.877,12.169,73.13,repaus,bun,1
8.8640,7.927,35.657,74.98,repaus,bun,1
8.8680,-5.547,20.197,72.85,repaus,bun,1
8.8720,-14.390,7.315,73.98,repaus,bun,1
8.8760,-26.834,-10.464,74.48,repaus,bun,1
8.8800,-8.297,2.308,73.56,repaus,bun,1
8.8840,9.209,16.701,75.00,repaus,bun,1
8.8880,-5.898,-5.995,74.19,repaus,bun,1
8.8920,-7.642,-20.774,74.38,repaus,bun,1
8.8960,-26.706,-45.611,74.94,repaus,bun,1
8.9000,-0.955,-20.607,75.21,repaus,bun,1
8.9040,26.587,2.946,74.28,repaus,bun,1
8.9080,24.086,-11.718,73.06,repaus,bun,1
8.9120,14.517,-26.609,73.73,repaus,bun,1
8.9160,8.590,-41.914,74.78,repaus,bun,1
8.9200,31.828,-16.123,72.98,repaus,bun,1
8.9240,56.719,6.769,74.13,repaus,bun,1
8.9280,37.952,-11.220,75.67,repaus,bun,1
8.9320,21.334,-27.579,73.73,repaus,bun,1
8.9360,5.582,-38.648,74.78,repaus,bun,1
8.9400,13.401,-13.394,74.45,repaus,bun,1
8.9440,25.873,11.792,74.82,repaus,bun,1
8.9480,6.528,1.731,74.24,repaus,bun,1
8.9520,-11.701,-4.244,74.43,repaus,bun,1
8.9560,-29.940,-16.595,75.32,repaus,bun,1
8.9600,-12.909,13.992,75.10,repaus,bun,1
8.9640,4.260,41.405,72.36,repaus,bun,1
8.9680,-8.276,30.031,74.42,repaus,bun,1
8.9720,-19.765,14.445,73.83,repaus,bun,1
8.9760,-36.673,0.772,74.26,repaus,bun,1
8.9800,-10.512,27.893,74.47,repaus,bun,1
8.9840,1.630,48.163,74.19,repaus,bun,1
8.9880,-13.651,26.461,73.21,repaus,bun,1
8.9920,-22.855,6.128,73.82,repaus,bun,1
8.9960,-31.699,-9.860,74.19,repaus,bun,1
9.0000,-11.998,14.128,74.82,repaus,bun,1
9.0040,12.502,34.607,75.56,repaus,bun,1
9.0080,2.841,18.840,75.08,repaus,bun,1
9.0120,-6.043,0.909,74.63,repaus,bun,1
9.0160,-21.757,-17.777,73.86,repaus,bun,1
9.0200,3.582,6.881,74.07,repaus,bun,1
9.0240,31.625,31.342,74.40,repaus,bun,1
9.0280,14.252,10.537,73.76,repaus,bun,1
9.0320,-0.882,-2.600,73.51,repaus,bun,1
9.0360,-12.815,-26.184,73.50,repaus,bun,1
9.0400,-4.405,-2.944,73.31,repaus,bun,1
9.0440,13.405,18.672,74.12,repaus,bun,1
9.0480,-1.301,-3.454,75.49,repaus,bun,1
9.0520,-17.685,-5.817,75.94,repaus,bun,1
9.0560,-40.079,-33.056,72.68,repaus,bun,1
9.0600,-17.418,-4.256,75.74,repaus,bun,1
9.0640,6.799,25.827,73.42,repaus,bun,1
9.0680,-6.212,7.830,72.68,repaus,bun,1
9.0720,-20.071,-5.857,73.05,repaus,bun,1
9.0760,-27.968,-22.877,74.98,repaus,bun,1
9.0800,2.525,9.982,74.71,repaus,bun,1
9.0840,25.524,33.353,74.63,repaus,bun,1
9.0880,22.709,14.747,73.42,repaus,bun,1
9.0920,1.207,-4.511,74.05,repaus,bun,1
9.0960,-8.095,-25.567,75.16,repaus,bun,1
9.1000,12.012,-3.277,73.78,repaus,bun,1
9.1040,31.626,18.704,74.28,repaus,bun,1
9.1080,23.352,-1.020,74.72,repaus,bun,1
9.1120,4.935,-11.007,74.40,repaus,bun,1
9.1160,-2.547,-22.546,73.84,repaus,bun,1
9.1200,15.452,4.742,74.73,repaus,bun,1
9.1240,35.923,30.661,73.45,repaus,bun,1
9.1280,26.261,21.796,74.32,repaus,bun,1
9.1320,11.110,1.193,73.17,repaus,bun,1
9.1360,-6.464,-22.728,73.72,repaus,bun,1
9.1400,7.635,3.473,74.19,repaus,bun,1
9.1440,22.401,22.741,73.25,repaus,bun,1
9.1480,-1.471,9.170,73.21,repaus,bun,1
9.1520,-28.393,-2.274,73.36,repaus,bun,1
9.1560,-44.264,-19.889,74.19,repaus,bun,1
9.1600,-25.888,6.532,74.24,repaus,bun,1
9.1640,-12.382,28.467,74.21,repaus,bun,1
9.1680,-23.463,19.130,73.98,repaus,bun,1
9.1720,-35.128,-3.829,74.52,repaus,bun,1
9.1760,-43.064,-12.635,72.86,repaus,bun,1
9.1800,-17.724,15.502,74.27,repaus,bun,1
9.1840,10.144,42.411,73.99,repaus,bun,1
9.1880,2.997,15.287,73.52,repaus,bun,1
9.1920,-6.581,4.855,74.69,repaus,bun,1
9.1960,-20.770,-18.272,74.88,repaus,bun,1
9.2000,1.571,5.776,73.93,repaus,bun,1
9.2040,32.162,21.624,73.34,repaus,bun,1
9.2080,21.127,7.472,75.15,repaus,bun,1
9.2120,7.778,-8.793,74.33,repaus,bun,1
9.2160,-10.954,-22.921,73.64,repaus,bun,1
9.2200,10.603,0.507,72.58,repaus,bun,1
9.2240,35.741,23.670,73.28,repaus,bun,1
9.2280,19.024,3.135,73.76,repaus,bun,1
9.2320,8.226,-12.570,74.25,repaus,bun,1
9.2360,-1.467,-24.622,72.95,repaus,bun,1
9.2400,17.239,-2.414,74.33,repaus,bun,1
9.2440,38.523,13.085,73.85,repaus,bun,1
9.2480,12.726,-4.810,73.62,repaus,bun,1
9.2520,-6.795,-17.086,72.33,repaus,bun,1
9.2560,-24.357,-30.616,74.22,repaus,bun,1
9.2600,-10.613,-7.978,74.43,repaus,bun,1
9.2640,10.011,9.451,72.56,repaus,bun,1
9.2680,3.839,-0.787,72.30,repaus,bun,1
9.2720,-8.058,-11.330,74.59,repaus,bun,1
9.2760,-20.377,-20.302,74.65,repaus,bun,1
9.2800,-2.706,16.622,73.34,repaus,bun,1
9.2840,22.908,35.245,74.83,repaus,bun,1
9.2880,13.152,13.455,73.57,repaus,bun,1
9.2920,2.142,1.138,74.34,repaus,bun,1
9.2960,-8.644,-16.835,73.57,repaus,bun,1
9.3000,20.166,-0.386,74.71,repaus,bun,1
9.3040,41.467,19.727,76.19,repaus,bun,1
9.3080,25.869,1.671,74.09,repaus,bun,1
9.3120,11.842,-11.720,75.86,repaus,bun,1
9.3160,-10.285,-21.454,73.60,repaus,bun,1
9.3200,7.631,3.406,73.40,repaus,bun,1
9.3240,18.825,28.903,72.90,repaus,bun,1
9.3280,9.792,20.641,74.23,repaus,bun,1
9.3320,-12.865,7.223,74.60,repaus,bun,1
9.3360,-23.113,-5.145,74.67,repaus,bun,1
9.3400,-3.933,18.605,74.00,repaus,bun,1
9.3440,15.373,43.844,72.67,repaus,bun,1
9.3480,-7.014,27.617,74.87,repaus,bun,1
9.3520,-25.989,11.881,74.11,repaus,bun,1
9.3560,-36.899,-13.774,72.85,repaus,bun,1
9.3600,-19.322,5.688,73.20,repaus,bun,1
9.3640,-4.762,30.140,73.56,repaus,bun,1
9.3680,-9.191,9.019,73.55,repaus,bun,1
9.3720,-14.452,-3.283,74.19,repaus,bun,1
9.3760,-26.443,-20.084,73.01,repaus,bun,1
9.3800,-10.383,3.609,74.10,repaus,bun,1
9.3840,14.182,34.854,72.31,repaus,bun,1
9.3880,9.336,18.267,73.97,repaus,bun,1
9.3920,6.272,-10.442,73.92,repaus,bun,1
9.3960,-0.827,-25.947,73.34,repaus,bun,1
9.4000,21.764,-0.883,73.74,repaus,bun,1
9.4040,37.642,18.416,75.14,repaus,bun,1
9.4080,32.252,-5.753,74.23,repaus,bun,1
9.4120,17.381,-21.879,72.22,repaus,bun,1
9.4160,5.671,-39.917,73.20,repaus,bun,1
9.4200,18.350,-16.534,74.83,repaus,bun,1
9.4240,34.599,6.478,74.54,repaus,bun,1
9.4280,14.952,-3.574,71.44,repaus,bun,1
9.4320,5.473,-9.090,73.56,repaus,bun,1
9.4360,-16.759,-16.121,73.80,repaus,bun,1
9.4400,2.158,11.336,74.41,repaus,bun,1
9.4440,15.179,36.201,74.06,repaus,bun,1
9.4480,6.010,25.360,72.39,repaus,bun,1
9.4520,-7.345,7.516,72.91,repaus,bun,1
9.4560,-34.299,-15.930,74.27,repaus,bun,1
9.4600,-16.819,4.145,74.77,repaus,bun,1
9.4640,-2.762,27.697,74.77,repaus,bun,1
9.4680,-16.529,9.092,73.17,repaus,bun,1
9.4720,-23.347,-6.023,73.34,repaus,bun,1
9.4760,-35.391,-18.679,73.68,repaus,bun,1
9.4800,-14.697,10.127,72.18,repaus,bun,1
9.4840,6.077,43.037,73.39,repaus,bun,1
9.4880,2.067,29.161,72.84,repaus,bun,1
9.4920,-7.309,12.150,72.64,repaus,bun,1
9.4960,-14.769,-8.953,71.52,repaus,bun,1
9.5000,2.911,8.985,72.95,repaus,bun,1
9.5040,30.649,26.321,74.59,repaus,bun,1
9.5080,20.893,9.837,73.26,repaus,bun,1
9.5120,6.748,-5.865,72.94,repaus,bun,1
9.5160,-7.431,-24.069,75.11,repaus,bun,1
9.5200,6.424,-1.822,73.64,repaus,bun,1
9.5240,21.249,15.522,72.68,repaus,bun,1
9.5280,5.233,2.115,72.25,repaus,bun,1
9.5320,-5.965,-12.751,74.66,repaus,bun,1
9.5360,-20.035,-28.397,74.01,repaus,bun,1
9.5400,-7.206,1.566,71.99,repaus,bun,1
9.5440,18.060,32.862,74.23,repaus,bun,1
9.5480,1.052,16.417,71.86,repaus,bun,1
9.5520,-16.695,4.122,72.61,repaus,bun,1
9.5560,-23.409,-18.504,71.53,repaus,bun,1
9.5600,-6.606,2.657,73.71,repaus,bun,1
9.5640,17.516,23.583,74.58,repaus,bun,1
9.5680,8.128,11.248,72.72,repaus,bun,1
9.5720,-6.339,-12.502,73.05,repaus,bun,1
9.5760,-20.080,-33.983,73.07,repaus,bun,1
9.5800,6.318,-2.425,73.80,repaus,bun,1
9.5840,29.364,18.874,72.05,repaus,bun,1
9.5880,12.472,5.036,73.53,repaus,bun,1
9.5920,6.985,-15.287,74.67,repaus,bun,1
9.5960,5.687,-33.172,74.12,repaus,bun,1
9.6000,25.472,2.767,73.26,repaus,bun,1
9.6040,46.309,24.761,72.02,repaus,bun,1
9.6080,35.242,3.788,71.57,repaus,bun,1
9.6120,19.732,-20.283,71.70,repaus,bun,1
9.6160,1.478,-28.175,73.87,repaus,bun,1
9.6200,15.548,-9.358,73.29,repaus,bun,1
9.6240,33.908,21.201,73.90,repaus,bun,1
9.6280,12.243,5.214,73.54,repaus,bun,1
9.6320,-8.008,-11.804,73.91,repaus,bun,1
9.6360,-19.918,-21.388,73.99,repaus,bun,1
9.6400,-4.900,18.832,73.53,repaus,bun,1
9.6440,13.541,48.681,73.60,repaus,bun,1
9.6480,-8.308,27.367,73.84,repaus,bun,1
9.6520,-19.180,14.242,73.24,repaus,bun,1
9.6560,-33.616,-1.688,74.02,repaus,bun,1
9.6600,-14.061,22.192,70.95,repaus,bun,1
9.6640,3.857,39.139,72.57,repaus,bun,1
9.6680,-4.923,12.805,73.26,repaus,bun,1
9.6720,-18.333,-6.582,73.33,repaus,bun,1
9.6760,-31.954,-21.494,72.46,repaus,bun,1
9.6800,-14.833,10.917,74.13,repaus,bun,1
9.6840,6.076,27.666,73.55,repaus,bun,1
9.6880,-1.039,11.557,72.95,repaus,bun,1
9.6920,-2.839,-7.421,72.96,repaus,bun,1
9.6960,-15.564,-24.274,72.76,repaus,bun,1
9.7000,12.823,1.066,73.11,repaus,bun,1
9.7040,37.340,30.321,72.70,repaus,bun,1
9.7080,30.014,9.954,71.78,repaus,bun,1
9.7120,20.239,-13.875,73.16,repaus,bun,1
9.7160,-2.339,-26.443,75.07,repaus,bun,1
9.7200,22.300,-5.103,71.87,repaus,bun,1
9.7240,38.339,17.859,72.64,repaus,bun,1
9.7280,18.932,-5.776,72.27,repaus,bun,1
9.7320,6.632,-24.627,71.34,repaus,bun,1
9.7360,-15.213,-43.093,72.04,repaus,bun,1
9.7400,-0.670,-14.750,71.69,repaus,bun,1
9.7440,14.895,20.975,72.90,repaus,bun,1
9.7480,5.059,8.089,72.17,repaus,bun,1
9.7520,-18.298,-8.018,72.85,repaus,bun,1
9.7560,-23.789,-23.213,71.78,repaus,bun,1
9.7600,-1.160,19.290,71.46,repaus,bun,1
9.7640,21.432,43.281,73.30,repaus,bun,1
9.7680,11.440,21.601,72.32,repaus,bun,1
9.7720,3.315,7.208,72.18,repaus,bun,1
9.7760,-9.157,0.424,72.08,repaus,bun,1
9.7800,4.773,31.501,72.81,repaus,bun,1
9.7840,23.965,64.074,71.81,repaus,bun,1
9.7880,13.374,56.275,70.39,repaus,bun,1
9.7920,3.283,45.927,71.97,repaus,bun,1
9.7960,-8.768,39.187,71.41,repaus,bun,1
9.8000,18.484,80.350,72.70,repaus,bun,1
9.8040,33.730,117.150,71.57,repaus,bun,1
9.8080,25.594,110.891,72.37,repaus,bun,1
9.8120,11.833,101.802,71.16,repaus,bun,1
9.8160,-5.557,84.887,71.39,repaus,bun,1
9.8200,16.966,122.148,71.39,repaus,bun,1
9.8240,29.650,158.118,72.65,repaus,bun,1
9.8280,9.287,149.319,71.59,repaus,bun,1
9.8320,-8.978,146.569,70.50,repaus,bun,1
9.8360,-29.105,137.247,72.78,repaus,bun,1
9.8400,-14.693,170.461,73.14,repaus,bun,1
9.8440,-3.770,203.351,72.64,repaus,bun,1
9.8480,-15.166,203.292,71.27,repaus,bun,1
9.8520,-36.868,187.400,71.78,repaus,bun,1
9.8560,-49.963,166.918,70.97,repaus,bun,1
9.8600,-26.429,190.097,72.12,repaus,bun,1
9.8640,2.640,215.116,72.17,repaus,bun,1
9.8680,-7.185,193.242,71.84,repaus,bun,1
9.8720,-20.056,172.205,70.80,repaus,bun,1
9.8760,-18.942,156.077,71.51,repaus,bun,1
9.8800,6.039,171.401,71.84,repaus,bun,1
9.8840,21.068,195.151,71.63,repaus,bun,1
9.8880,4.902,179.351,71.05,repaus,bun,1
9.8920,-5.839,162.093,71.86,repaus,bun,1
9.8960,-15.741,145.520,71.34,repaus,bun,1
9.9000,8.970,166.096,71.60,repaus,bun,1
9.9040,24.983,191.132,72.62,repaus,bun,1
9.9080,14.572,167.988,70.61,repaus,bun,1
9.9120,5.922,145.355,71.91,repaus,bun,1
9.9160,-6.151,122.853,71.67,repaus,bun,1
9.9200,11.379,135.786,71.72,repaus,bun,1
9.9240,32.001,154.819,71.18,repaus,bun,1
9.9280,18.034,127.782,70.19,repaus,bun,1
9.9320,0.973,103.895,71.79,repaus,bun,1
9.9360,-16.258,82.882,71.63,repaus,bun,1
9.9400,1.015,101.405,71.09,repaus,bun,1
9.9440,10.296,120.044,72.31,repaus,bun,1
9.9480,-5.461,91.112,70.62,repaus,bun,1
9.9520,-22.502,73.032,70.93,repaus,bun,1
9.9560,-37.060,51.637,71.87,repaus,bun,1
9.9600,-19.405,75.431,70.05,repaus,bun,1
9.9640,9.549,102.725,71.61,repaus,bun,1
9.9680,-3.137,69.490,70.38,repaus,bun,1
9.9720,-16.916,50.440,71.28,repaus,bun,1
9.9760,-21.221,15.203,72.38,repaus,bun,1
9.9800,3.796,29.408,70.22,repaus,bun,1
9.9840,24.041,45.287,70.77,repaus,bun,1
9.9880,11.924,18.223,70.07,repaus,bun,1
9.9920,-5.971,1.432,71.67,repaus,bun,1
9.9960,-19.507,-18.816,70.00,repaus,bun,1
10.0000,4.882,9.688,71.60,repaus,bun,1
10.0040,26.210,29.755,71.24,repaus,bun,1
10.0080,21.241,19.863,70.50,repaus,bun,1
10.0120,4.443,2.699,70.92,repaus,bun,1
10.0160,-11.710,-14.957,70.50,repaus,bun,1
10.0200,10.078,19.264,71.41,repaus,bun,1
10.0240,23.875,43.996,72.90,repaus,bun,1
10.0280,8.764,18.578,71.43,repaus,bun,1
10.0320,-10.960,0.645,70.26,repaus,bun,1
10.0360,-23.260,-17.448,70.28,repaus,bun,1
10.0400,-7.333,-0.311,71.30,repaus,bun,1
10.0440,10.063,21.587,71.67,repaus,bun,1
10.0480,-7.880,13.125,71.05,repaus,bun,1
10.0520,-20.369,-4.864,71.22,repaus,bun,1
10.0560,-28.290,-21.835,70.43,repaus,bun,1
10.0600,-9.018,3.970,72.23,repaus,bun,1
10.0640,14.425,27.551,70.93,repaus,bun,1
10.0680,5.783,8.252,72.67,repaus,bun,1
10.0720,-0.695,-9.804,70.84,repaus,bun,1
10.0760,-7.702,-27.139,71.35,repaus,bun,1
10.0800,14.576,-5.398,71.49,repaus,bun,1
10.0840,38.431,7.016,68.54,repaus,bun,1
10.0880,25.602,-5.496,69.61,repaus,bun,1
10.0920,15.401,-26.587,71.51,repaus,bun,1
10.0960,5.711,-45.892,72.26,repaus,bun,1
10.1000,15.946,-14.146,70.47,repaus,bun,1
