# SIMULARE — semnal generat de genereaza_simulare.py, nu inregistrat. Rol: control pozitiv pentru validarea lantului de analiza.
t_s,bpm
69.32,66.70
69.36,66.56
69.40,67.20
69.44,66.03
69.48,65.70
69.52,66.74
69.56,66.04
69.60,66.56
69.64,66.03
69.68,64.74
69.72,64.48
69.76,65.31
69.80,65.22
69.84,66.06
69.88,65.60
69.92,65.72
69.96,62.99
70.00,63.10
70.04,62.77
70.08,65.83
70.12,64.12
70.16,63.11
70.20,64.56
70.24,63.05
70.28,62.96
70.32,63.29
70.36,62.58
70.40,63.67
70.44,62.82
70.48,62.98
70.52,61.92
70.56,62.13
70.60,62.35
70.64,62.70
70.68,62.12
70.72,62.00
70.76,61.69
70.80,62.67
70.84,60.31
70.88,62.00
70.92,61.42
70.96,61.62
71.00,62.32
71.04,63.51
71.08,60.78
71.12,62.61
71.16,61.71
71.20,61.00
71.24,61.73
71.28,62.24
71.32,61.45
71.36,61.59
71.40,60.28
71.44,62.38
71.48,61.32
71.52,61.47
71.56,62.63
71.60,61.37
71.64,62.48
71.68,63.04
71.72,61.12
71.76,62.46
71.80,63.84
71.84,62.01
71.88,64.04
71.92,65.92
71.96,63.93
72.00,63.35
72.04,66.06
72.08,64.99
72.12,64.67
72.16,64.57
72.20,65.26
72.24,64.78
72.28,65.06
72.32,65.88
72.36,66.26
72.40,65.74
72.44,66.57
72.48,66.10
72.52,65.88
72.56,67.04
72.60,67.17
72.64,66.91
72.68,66.59
72.72,66.37
72.76,66.31
72.80,67.97
72.84,66.19
72.88,68.23
72.92,69.99
72.96,66.48
73.00,67.80
73.04,66.97
73.08,67.85
73.12,65.73
73.16,68.33
73.20,68.19
73.24,68.41
73.28,67.57
73.32,68.26
73.36,67.55
73.40,67.63
73.44,65.96
73.48,66.22
73.52,67.62
73.56,66.27
73.60,64.77
73.64,66.05
73.68,66.55
73.72,64.39
73.76,65.26
73.80,66.33
73.84,66.73
73.88,64.60
73.92,63.73
73.96,63.78
74.00,66.27
74.04,64.54
74.08,64.25
74.12,65.41
74.16,62.86
74.20,63.53
74.24,63.04
74.28,63.44
74.32,62.95
74.36,62.62
74.40,63.20
74.44,62.90
74.48,61.33
74.52,62.84
74.56,61.31
74.60,61.06
74.64,62.63
74.68,62.97
74.72,61.34
74.76,62.03
74.80,61.26
74.84,61.97
74.88,60.18
74.92,64.00
74.96,61.16
75.00,62.64
75.04,63.77
75.08,63.20
75.12,62.81
75.16,62.27
75.20,62.06
75.24,62.46
75.28,62.46
75.32,63.83
75.36,62.19
75.40,62.66
75.44,63.33
75.48,62.34
75.52,62.53
75.56,63.69
75.60,62.26
75.64,64.37
75.68,65.13
75.72,63.21
75.76,62.89
75.80,65.34
75.84,63.57
75.88,65.26
75.92,64.07
75.96,63.43
76.00,63.61
76.04,65.74
76.08,66.01
76.12,66.66
76.16,65.24
76.20,66.56
76.24,66.98
76.28,67.99
76.32,67.50
76.36,66.26
76.40,68.69
76.44,66.44
76.48,66.85
76.52,69.29
76.56,68.82
76.60,66.38
76.64,66.89
76.68,66.42
76.72,66.76
76.76,69.68
76.80,69.21
76.84,66.52
76.88,68.52
76.92,68.17
76.96,68.32
77.00,67.37
77.04,69.10
77.08,69.31
77.12,68.34
77.16,67.87
77.20,70.57
77.24,69.42
77.28,68.42
77.32,68.51
77.36,69.01
77.40,68.74
77.44,66.64
77.48,69.07
77.52,69.33
77.56,66.28
77.60,66.24
77.64,68.12
77.68,65.47
77.72,67.42
77.76,66.08
77.80,66.08
77.84,65.90
77.88,66.97
77.92,65.72
77.96,66.62
78.00,66.04
78.04,66.02
78.08,65.43
78.12,65.67
78.16,65.00
78.20,65.02
78.24,65.43
78.28,66.63
78.32,64.65
78.36,62.78
78.40,63.70
78.44,64.04
78.48,64.91
78.52,64.14
78.56,64.09
78.60,63.08
78.64,63.36
78.68,63.40
78.72,62.84
78.76,63.24
78.80,62.87
78.84,62.02
78.88,63.13
78.92,63.45
78.96,62.96
79.00,61.95
79.04,63.69
79.08,63.68
79.12,63.39
79.16,65.01
79.20,63.26
79.24,62.06
79.28,64.47
79.32,62.36
79.36,63.26
79.40,61.87
79.44,63.75
79.48,62.91
79.52,64.71
79.56,63.94
79.60,64.82
79.64,66.15
79.68,65.34
79.72,67.35
79.76,65.57
79.80,65.99
79.84,66.93
79.88,65.57
79.92,66.09
79.96,66.80
80.00,67.66
80.04,67.98
80.08,66.35
80.12,67.03
80.16,65.55
80.20,67.36
80.24,67.34
80.28,66.82
80.32,69.27
80.36,69.19
80.40,67.70
80.44,67.40
80.48,68.59
80.52,69.28
80.56,67.42
80.60,69.71
80.64,70.23
80.68,68.41
80.72,69.93
80.76,70.10
80.80,70.04
80.84,70.94
80.88,69.34
80.92,68.16
80.96,71.47
81.00,68.73
81.04,69.50
81.08,69.28
81.12,68.85
81.16,70.15
81.20,69.79
81.24,67.95
81.28,69.32
81.32,68.99
81.36,68.63
81.40,68.81
81.44,70.23
81.48,69.08
81.52,70.87
81.56,69.85
81.60,67.40
81.64,68.19
81.68,68.38
81.72,69.77
81.76,68.87
81.80,68.75
81.84,67.11
81.88,68.89
81.92,68.42
81.96,68.26
82.00,66.75
82.04,67.64
82.08,67.77
82.12,67.75
82.16,66.43
82.20,66.88
82.24,68.05
82.28,67.24
82.32,65.36
82.36,65.59
82.40,65.35
82.44,65.19
82.48,67.14
82.52,65.54
82.56,65.17
82.60,65.46
82.64,66.13
82.68,65.92
82.72,63.83
82.76,64.98
82.80,67.70
82.84,65.36
82.88,64.72
82.92,67.06
82.96,65.75
83.00,64.07
83.04,64.79
83.08,64.72
83.12,64.82
83.16,64.71
83.20,64.57
83.24,66.80
83.28,64.84
83.32,67.06
83.36,65.54
83.40,64.32
83.44,64.16
83.48,66.82
83.52,65.46
83.56,66.14
83.60,66.20
83.64,66.02
83.68,65.58
83.72,65.69
83.76,68.17
83.80,66.13
83.84,66.39
83.88,66.93
83.92,68.26
83.96,67.26
84.00,68.26
84.04,69.22
84.08,67.67
84.12,68.75
84.16,68.90
84.20,68.31
84.24,68.67
84.28,68.66
84.32,69.38
84.36,70.20
84.40,69.44
84.44,69.73
84.48,70.55
84.52,70.00
84.56,70.49
84.60,71.24
84.64,70.79
84.68,69.45
84.72,70.71
84.76,71.62
84.80,70.34
84.84,72.19
84.88,70.73
84.92,71.50
84.96,70.74
85.00,71.13
85.04,71.45
85.08,70.44
85.12,70.42
85.16,72.25
85.20,72.43
85.24,71.32
85.28,71.18
85.32,71.84
85.36,71.80
85.40,71.39
85.44,70.70
85.48,70.43
85.52,70.67
85.56,70.94
85.60,70.83
85.64,71.39
85.68,70.64
85.72,70.99
85.76,68.05
85.80,69.30
85.84,67.96
85.88,70.52
85.92,70.07
85.96,69.51
86.00,67.95
86.04,69.03
86.08,69.20
86.12,68.83
86.16,67.57
86.20,67.34
86.24,68.31
86.28,68.47
86.32,67.68
86.36,66.77
86.40,67.50
86.44,67.71
86.48,67.36
86.52,67.56
86.56,67.31
86.60,67.70
86.64,66.29
86.68,66.27
86.72,65.33
86.76,67.13
86.80,66.67
86.84,66.24
86.88,66.04
86.92,67.24
86.96,65.92
87.00,67.26
87.04,65.75
87.08,65.85
87.12,68.10
87.16,66.14
87.20,66.15
87.24,65.99
87.28,66.37
87.32,66.54
87.36,66.53
87.40,67.43
87.44,65.22
87.48,65.69
87.52,67.03
87.56,67.87
87.60,68.61
87.64,69.49
87.68,67.78
87.72,67.47
87.76,67.33
87.80,68.78
87.84,68.18
87.88,69.12
87.92,69.57
87.96,69.18
88.00,69.50
88.04,69.77
88.08,67.82
88.12,69.69
88.16,69.53
88.20,72.72
88.24,70.37
88.28,69.53
88.32,70.55
88.36,70.04
88.40,70.57
88.44,70.99
88.48,72.22
88.52,71.39
88.56,71.03
88.60,71.39
88.64,73.16
88.68,72.44
88.72,71.90
88.76,72.18
88.80,72.19
88.84,71.61
88.88,70.59
88.92,71.35
88.96,71.86
89.00,72.03
89.04,71.53
89.08,72.70
89.12,70.65
89.16,73.26
89.20,73.85
89.24,70.94
89.28,72.34
89.32,70.67
89.36,71.34
89.40,72.09
89.44,71.21
89.48,70.34
89.52,71.44
89.56,71.15
89.60,71.87
89.64,70.65
89.68,70.75
89.72,70.14
89.76,71.88
89.80,69.65
89.84,70.94
89.88,69.56
89.92,69.66
89.96,69.70
90.00,68.55
90.04,67.35
90.08,70.74
90.12,69.39
90.16,68.67
90.20,67.15
90.24,67.23
90.28,65.46
90.32,67.68
90.36,68.52
90.40,68.21
90.44,68.13
90.48,68.04
90.52,68.16
90.56,68.62
90.60,67.43
90.64,67.37
90.68,66.76
90.72,67.92
90.76,67.70
90.80,66.82
90.84,66.56
90.88,65.77
90.92,66.08
90.96,66.94
91.00,67.16
91.04,66.26
91.08,65.51
91.12,65.85
91.16,66.83
91.20,67.19
91.24,66.82
91.28,67.70
91.32,66.31
91.36,66.15
91.40,66.54
91.44,65.66
91.48,66.58
91.52,67.46
91.56,67.01
91.60,67.78
91.64,67.31
91.68,68.93
91.72,68.90
91.76,68.41
91.80,69.14
91.84,68.76
91.88,68.98
91.92,69.31
91.96,70.76
92.00,70.63
92.04,70.12
92.08,69.61
92.12,69.37
92.16,68.74
92.20,70.67
92.24,70.05
92.28,71.50
92.32,70.01
92.36,70.80
92.40,70.20
92.44,71.57
92.48,71.68
92.52,70.82
92.56,71.04
92.60,72.35
92.64,73.39
92.68,71.47
92.72,71.14
92.76,71.44
92.80,73.09
92.84,72.31
92.88,71.62
92.92,72.48
92.96,73.44
93.00,73.25
93.04,72.55
93.08,70.80
93.12,73.76
93.16,71.68
93.20,72.56
93.24,71.46
93.28,71.63
93.32,71.05
93.36,73.14
93.40,72.36
93.44,71.88
93.48,72.11
93.52,71.71
93.56,70.50
93.60,70.42
93.64,70.57
93.68,71.07
93.72,70.68
93.76,70.87
93.80,70.64
93.84,69.76
93.88,69.10
93.92,68.25
93.96,69.39
94.00,69.58
94.04,69.49
94.08,68.69
94.12,68.68
94.16,67.05
94.20,68.53
94.24,69.53
94.28,67.56
94.32,69.71
94.36,68.72
94.40,67.77
94.44,66.74
94.48,66.45
94.52,65.80
94.56,68.39
94.60,64.25
94.64,65.11
94.68,63.84
94.72,66.12
94.76,64.37
94.80,67.61
94.84,64.71
94.88,65.03
94.92,65.35
94.96,66.53
95.00,65.27
95.04,66.60
95.08,65.84
95.12,65.25
95.16,66.18
95.20,64.97
95.24,65.88
95.28,65.26
95.32,66.59
95.36,66.98
95.40,65.70
95.44,66.26
95.48,67.74
95.52,67.15
95.56,67.67
95.60,66.73
95.64,66.80
95.68,66.57
95.72,68.47
95.76,67.05
95.80,66.99
95.84,67.98
95.88,67.65
95.92,69.29
95.96,67.91
96.00,68.27
96.04,70.57
96.08,68.89
96.12,69.38
96.16,71.39
96.20,68.84
96.24,68.49
96.28,69.16
96.32,68.65
96.36,69.72
96.40,71.45
96.44,71.59
96.48,69.86
96.52,71.08
96.56,72.41
96.60,70.05
96.64,70.22
96.68,72.90
96.72,71.18
96.76,71.91
96.80,70.54
96.84,70.46
96.88,72.00
96.92,70.75
96.96,72.28
97.00,72.23
97.04,72.21
97.08,71.58
97.12,71.29
97.16,71.50
97.20,70.61
97.24,69.86
97.28,72.17
97.32,71.16
97.36,70.30
97.40,71.01
97.44,70.98
97.48,69.79
97.52,71.05
97.56,71.59
97.60,69.43
97.64,70.55
97.68,69.79
97.72,69.16
97.76,69.07
97.80,67.60
97.84,69.04
97.88,69.46
97.92,68.28
97.96,67.60
98.00,67.99
98.04,68.22
98.08,67.77
98.12,67.61
98.16,67.27
98.20,66.69
98.24,66.00
98.28,65.98
98.32,67.68
98.36,65.24
98.40,67.03
98.44,66.09
98.48,65.99
98.52,66.84
98.56,64.93
98.60,65.74
98.64,64.52
98.68,65.68
98.72,64.78
98.76,63.77
98.80,64.62
98.84,65.05
98.88,65.47
98.92,63.88
98.96,63.34
99.00,65.71
99.04,63.80
99.08,65.05
99.12,66.08
99.16,63.46
99.20,65.56
99.24,64.18
99.28,63.51
99.32,65.89
99.36,64.36
99.40,66.29
99.44,64.73
99.48,65.36
99.52,66.74
99.56,65.63
99.60,65.82
99.64,65.71
99.68,65.63
99.72,65.17
99.76,66.01
99.80,66.02
99.84,67.72
99.88,66.52
99.92,65.36
99.96,67.08
100.00,65.61
100.04,66.93
100.08,67.18
100.12,69.05
100.16,69.30
100.20,68.46
100.24,68.79
100.28,68.60
100.32,68.51
100.36,67.35
100.40,68.73
100.44,68.55
100.48,70.47
100.52,71.08
100.56,70.23
100.60,70.62
100.64,71.10
100.68,70.30
100.72,70.77
100.76,68.63
100.80,70.34
100.84,70.06
100.88,68.93
100.92,70.42
100.96,70.58
101.00,69.31
101.04,70.42
101.08,71.03
101.12,70.56
101.16,69.85
101.20,70.39
101.24,69.81
101.28,71.02
101.32,69.38
101.36,68.75
101.40,69.41
101.44,70.45
101.48,69.41
101.52,69.56
101.56,69.40
101.60,68.47
101.64,68.46
101.68,68.23
101.72,66.96
101.76,68.67
101.80,66.50
101.84,68.85
101.88,66.75
101.92,67.62
101.96,66.45
102.00,67.05
102.04,67.55
102.08,65.93
102.12,66.56
102.16,66.15
102.20,65.31
102.24,66.30
102.28,65.67
102.32,65.74
102.36,65.30
102.40,64.71
102.44,65.88
102.48,63.81
102.52,64.76
102.56,65.69
102.60,63.64
102.64,63.40
102.68,64.61
102.72,62.67
102.76,63.57
102.80,62.39
102.84,64.18
102.88,64.41
102.92,66.25
102.96,63.72
103.00,62.12
103.04,62.42
103.08,63.29
103.12,63.46
103.16,62.73
103.20,63.99
103.24,65.26
103.28,64.84
103.32,63.80
103.36,62.83
103.40,64.35
103.44,65.26
103.48,63.46
103.52,64.46
103.56,62.86
103.60,64.46
103.64,64.78
103.68,64.49
103.72,64.24
103.76,64.05
103.80,65.77
103.84,65.61
103.88,66.45
103.92,66.18
103.96,66.02
104.00,66.00
104.04,65.75
104.08,67.20
104.12,65.73
104.16,69.17
104.20,65.98
104.24,67.87
104.28,68.18
104.32,67.58
104.36,68.69
104.40,69.48
104.44,68.03
104.48,66.74
104.52,70.12
104.56,68.60
104.60,69.80
104.64,68.34
104.68,69.02
104.72,69.78
104.76,69.11
104.80,68.76
104.84,68.74
104.88,69.00
104.92,68.47
104.96,67.31
105.00,69.10
105.04,68.84
105.08,69.20
105.12,66.90
105.16,68.70
105.20,66.64
105.24,67.85
105.28,66.92
105.32,68.90
105.36,68.46
105.40,69.05
105.44,67.69
105.48,68.83
105.52,67.33
105.56,67.54
105.60,67.74
105.64,68.68
105.68,68.09
105.72,65.30
105.76,65.69
105.80,66.10
105.84,66.76
105.88,65.51
105.92,65.70
105.96,66.74
106.00,66.12
106.04,63.89
106.08,65.59
106.12,65.07
106.16,64.64
106.20,65.59
106.24,64.75
106.28,64.33
106.32,64.26
106.36,63.98
106.40,64.44
106.44,64.19
106.48,64.01
106.52,61.63
106.56,64.57
106.60,63.08
106.64,62.13
106.68,61.97
106.72,63.27
106.76,64.77
106.80,62.86
106.84,61.87
106.88,62.69
106.92,62.63
106.96,61.30
107.00,61.55
107.04,62.02
107.08,62.81
107.12,62.47
107.16,62.69
107.20,63.42
107.24,63.36
107.28,61.89
107.32,61.36
107.36,62.07
107.40,62.79
107.44,63.04
107.48,62.56
107.52,61.55
107.56,64.09
107.60,63.53
107.64,65.32
107.68,64.94
107.72,64.89
107.76,64.83
107.80,66.32
107.84,65.31
107.88,64.61
107.92,64.06
107.96,64.60
108.00,66.05
108.04,66.26
108.08,65.59
108.12,64.68
108.16,66.04
108.20,66.07
108.24,66.56
108.28,67.14
108.32,67.08
108.36,66.88
108.40,66.54
108.44,66.71
108.48,65.37
108.52,67.36
108.56,66.41
108.60,67.90
108.64,68.97
108.68,65.96
108.72,67.08
108.76,68.09
108.80,65.98
108.84,67.99
108.88,68.82
108.92,68.69
108.96,68.67
109.00,68.12
109.04,68.38
109.08,69.74
109.12,68.81
109.16,67.95
109.20,68.15
109.24,67.87
109.28,67.61
109.32,66.96
109.36,67.35
109.40,68.26
109.44,66.58
109.48,67.83
109.52,65.55
109.56,65.95
109.60,67.60
109.64,67.84
109.68,66.99
109.72,66.27
109.76,66.54
109.80,66.28
109.84,66.16
109.88,65.85
109.92,65.04
109.96,65.69
110.00,65.92
110.04,66.41
110.08,64.04
110.12,65.55
110.16,63.40
110.20,63.25
110.24,63.60
110.28,63.19
110.32,63.94
110.36,63.05
110.40,63.21
110.44,64.32
110.48,63.53
110.52,61.01
110.56,63.35
110.60,62.61
110.64,63.19
110.68,63.65
110.72,64.21
110.76,61.15
110.80,63.37
110.84,62.91
110.88,63.10
110.92,60.91
110.96,61.64
111.00,63.06
111.04,62.09
111.08,61.45
111.12,62.75
111.16,61.95
111.20,63.01
111.24,62.62
111.28,62.44
111.32,61.96
111.36,63.08
111.40,62.69
111.44,64.08
111.48,63.33
111.52,61.48
111.56,64.25
111.60,63.89
111.64,61.67
111.68,62.19
111.72,64.93
111.76,66.36
111.80,64.40
111.84,66.10
111.88,65.49
111.92,64.81
111.96,66.44
112.00,65.59
112.04,65.92
112.08,66.14
112.12,67.07
112.16,66.68
112.20,64.99
112.24,67.14
112.28,68.13
112.32,67.28
112.36,67.21
112.40,66.14
112.44,67.96
112.48,67.08
112.52,67.18
112.56,65.91
112.60,67.10
112.64,68.76
112.68,69.11
112.72,66.76
112.76,66.31
112.80,68.99
112.84,69.33
112.88,68.10
112.92,68.65
112.96,69.04
113.00,68.65
113.04,69.20
113.08,68.36
113.12,69.58
113.16,69.09
113.20,66.56
113.24,71.21
113.28,68.18
113.32,67.38
113.36,69.21
113.40,68.17
113.44,67.91
113.48,67.86
113.52,69.30
113.56,67.31
113.60,70.07
113.64,66.96
113.68,68.21
113.72,65.47
113.76,67.13
113.80,65.63
113.84,67.33
113.88,65.38
113.92,66.40
113.96,66.70
114.00,66.15
114.04,65.84
114.08,65.77
114.12,66.06
114.16,65.86
114.20,64.21
114.24,64.15
114.28,63.48
114.32,65.23
114.36,65.72
114.40,63.88
114.44,64.08
114.48,64.59
114.52,62.12
114.56,64.56
114.60,64.10
114.64,62.14
114.68,64.69
114.72,64.85
114.76,63.54
114.80,64.32
114.84,63.97
114.88,64.04
114.92,63.91
114.96,64.49
115.00,64.10
115.04,63.05
115.08,63.09
115.12,65.08
115.16,63.28
115.20,62.21
115.24,63.67
115.28,63.53
115.32,63.77
115.36,62.28
115.40,62.47
115.44,64.57
115.48,65.64
115.52,64.71
115.56,64.21
115.60,64.55
115.64,65.85
115.68,65.98
115.72,65.65
115.76,63.42
115.80,65.40
115.84,65.66
115.88,67.22
115.92,66.27
115.96,66.04
116.00,67.09
116.04,67.86
116.08,68.07
116.12,67.98
116.16,67.65
116.20,69.60
116.24,69.17
116.28,68.53
116.32,68.71
116.36,69.63
116.40,68.30
116.44,68.13
116.48,69.42
116.52,69.71
116.56,68.60
116.60,70.55
116.64,70.09
116.68,69.95
116.72,69.65
116.76,70.80
116.80,69.73
116.84,70.62
116.88,70.82
116.92,70.99
116.96,69.30
117.00,72.04
117.04,71.45
117.08,69.29
117.12,70.84
117.16,70.70
117.20,69.56
117.24,69.63
117.28,69.86
117.32,71.78
117.36,70.53
117.40,70.85
117.44,70.28
117.48,69.19
117.52,69.09
117.56,70.51
117.60,70.15
117.64,69.89
117.68,69.61
117.72,71.02
117.76,68.46
117.80,69.54
117.84,70.00
117.88,67.71
117.92,68.82
117.96,68.75
118.00,67.36
118.04,68.19
118.08,69.45
118.12,66.75
118.16,67.60
118.20,66.46
118.24,67.54
118.28,68.28
118.32,66.83
118.36,65.54
118.40,66.59
118.44,66.24
118.48,67.08
118.52,67.41
118.56,66.83
118.60,65.94
118.64,67.11
118.68,66.09
118.72,65.82
118.76,65.85
118.80,66.97
118.84,66.56
118.88,67.31
118.92,65.07
118.96,64.94
119.00,66.72
119.04,65.26
119.08,66.72
119.12,65.27
119.16,66.33
119.20,68.12
119.24,64.78
119.28,66.57
119.32,65.15
119.36,66.31
119.40,65.26
119.44,65.78
119.48,65.36
119.52,67.63
119.56,67.12
119.60,68.51
119.64,68.78
119.68,67.36
119.72,68.96
119.76,67.59
119.80,67.99
119.84,69.26
119.88,69.03
119.92,69.24
119.96,69.77
120.00,69.56
120.04,70.30
120.08,67.26
120.12,66.32
120.16,67.78
120.20,65.81
120.24,67.36
120.28,66.90
120.32,65.92
120.36,66.77
120.40,66.08
120.44,66.21
120.48,66.04
120.52,66.69
120.56,66.21
120.60,67.76
120.64,67.63
120.68,65.79
120.72,66.55
120.76,69.11
120.80,65.98
120.84,68.05
120.88,69.08
120.92,67.17
120.96,68.67
121.00,69.42
121.04,71.76
121.08,72.69
121.12,75.31
121.16,77.07
121.20,77.20
121.24,78.96
121.28,80.90
121.32,81.38
121.36,82.23
121.40,84.71
121.44,83.23
121.48,85.42
121.52,87.81
121.56,88.21
121.60,88.75
121.64,89.50
121.68,89.33
121.72,90.83
121.76,89.59
121.80,91.01
121.84,90.71
121.88,90.49
121.92,90.50
121.96,92.46
122.00,92.17
122.04,91.15
122.08,91.64
122.12,92.32
122.16,93.27
122.20,93.27
122.24,91.00
122.28,92.45
122.32,93.19
122.36,92.19
122.40,91.77
122.44,93.41
122.48,92.86
122.52,91.31
122.56,91.91
122.60,92.51
122.64,93.69
122.68,90.00
122.72,90.66
122.76,92.28
122.80,91.89
122.84,92.45
122.88,90.35
122.92,90.77
122.96,92.36
123.00,92.16
123.04,92.93
123.08,91.78
123.12,89.85
123.16,90.17
123.20,92.88
123.24,90.37
123.28,91.23
123.32,92.32
123.36,92.71
123.40,90.47
123.44,93.21
123.48,91.67
123.52,92.68
123.56,92.79
123.60,92.00
123.64,92.42
123.68,91.65
123.72,94.08
123.76,91.35
123.80,93.54
123.84,92.45
123.88,91.62
123.92,92.42
123.96,91.70
124.00,94.43
124.04,91.86
124.08,91.22
124.12,92.29
124.16,92.28
124.20,94.81
124.24,92.34
124.28,95.27
124.32,93.72
124.36,92.28
124.40,93.81
124.44,94.45
124.48,94.27
124.52,93.63
124.56,92.26
124.60,94.14
124.64,93.38
124.68,92.89
124.72,94.01
124.76,93.01
124.80,92.87
124.84,93.44
124.88,93.40
124.92,92.67
124.96,92.63
125.00,92.21
125.04,91.15
125.08,93.47
125.12,91.98
125.16,92.31
125.20,91.30
125.24,92.47
125.28,91.22
125.32,91.23
125.36,92.40
125.40,92.57
125.44,90.41
125.48,91.01
125.52,88.98
125.56,90.06
125.60,88.67
125.64,88.32
125.68,90.69
125.72,90.03
125.76,88.63
125.80,89.54
125.84,89.55
125.88,86.85
125.92,87.50
125.96,86.53
126.00,87.15
126.04,86.33
126.08,86.42
126.12,85.37
126.16,86.38
126.20,85.66
126.24,84.81
126.28,84.51
126.32,86.44
126.36,84.40
126.40,86.02
126.44,83.11
126.48,84.77
126.52,83.64
126.56,83.44
126.60,82.35
126.64,82.49
126.68,83.65
126.72,83.43
126.76,82.59
126.80,80.48
126.84,81.87
126.88,81.77
126.92,81.58
126.96,82.40
127.00,80.36
127.04,80.57
127.08,83.24
127.12,81.49
127.16,79.90
127.20,81.76
127.24,81.74
127.28,81.28
127.32,81.85
127.36,81.57
127.40,81.88
127.44,80.02
127.48,81.86
127.52,81.82
127.56,81.82
127.60,80.25
127.64,83.30
127.68,82.79
127.72,82.98
127.76,82.13
127.80,81.74
127.84,80.78
127.88,83.21
127.92,83.09
127.96,83.34
128.00,80.48
128.04,83.51
128.08,83.00
128.12,83.67
128.16,82.24
128.20,83.99
128.24,85.56
128.28,83.24
128.32,82.80
128.36,84.49
128.40,83.88
128.44,83.58
128.48,85.12
128.52,82.58
128.56,83.75
128.60,83.73
128.64,83.96
128.68,83.93
128.72,82.01
128.76,83.33
128.80,83.92
128.84,84.26
128.88,83.53
128.92,83.95
128.96,84.86
129.00,84.28
129.04,85.79
129.08,83.36
129.12,84.68
129.16,84.32
129.20,83.72
129.24,84.20
129.28,83.05
129.32,82.94
129.36,82.93
129.40,80.36
129.44,83.33
129.48,81.23
129.52,81.83
129.56,83.38
129.60,81.51
129.64,82.75
129.68,82.79
129.72,80.90
129.76,79.01
129.80,81.15
129.84,81.18
129.88,79.35
129.92,79.58
129.96,79.90
130.00,79.52
130.04,80.25
130.08,78.24
130.12,79.23
130.16,77.89
130.20,79.78
130.24,80.02
130.28,77.93
130.32,77.99
130.36,78.28
130.40,78.15
130.44,75.22
130.48,78.14
130.52,77.69
130.56,76.73
130.60,75.24
130.64,76.13
130.68,77.76
130.72,76.13
130.76,77.13
130.80,76.21
130.84,76.28
130.88,76.86
130.92,75.84
130.96,76.18
131.00,75.09
131.04,74.26
131.08,75.59
131.12,75.81
131.16,75.84
131.20,74.70
131.24,75.98
131.28,75.38
131.32,74.56
131.36,75.02
131.40,74.67
131.44,76.79
131.48,74.78
131.52,75.09
131.56,75.99
131.60,76.81
131.64,75.42
131.68,76.10
131.72,78.21
131.76,76.12
131.80,76.76
131.84,76.95
131.88,74.59
131.92,75.83
131.96,78.12
132.00,78.33
132.04,78.83
132.08,77.51
132.12,78.80
132.16,77.67
132.20,79.49
132.24,78.93
132.28,77.24
132.32,76.88
132.36,78.15
132.40,79.34
132.44,78.41
132.48,79.31
132.52,80.06
132.56,78.10
132.60,79.56
132.64,78.16
132.68,79.84
132.72,82.05
132.76,79.16
132.80,79.50
132.84,78.40
132.88,79.91
132.92,81.28
132.96,81.90
133.00,80.36
133.04,79.38
133.08,79.09
133.12,79.08
133.16,79.58
133.20,78.88
133.24,80.77
133.28,77.97
133.32,77.89
133.36,79.44
133.40,78.80
133.44,75.98
133.48,78.06
133.52,77.48
133.56,77.07
133.60,77.61
133.64,77.63
133.68,77.11
133.72,78.11
133.76,77.68
133.80,77.81
133.84,76.11
133.88,76.67
133.92,76.67
133.96,74.86
134.00,75.92
134.04,75.00
134.08,76.68
134.12,74.50
134.16,74.21
134.20,73.27
134.24,75.04
134.28,74.42
134.32,74.44
134.36,73.30
134.40,73.96
134.44,74.68
134.48,72.21
134.52,72.65
134.56,72.55
134.60,73.63
134.64,71.34
134.68,73.04
134.72,73.57
134.76,72.60
134.80,71.42
134.84,71.21
134.88,71.03
134.92,71.27
134.96,71.55
135.00,72.14
135.04,71.19
135.08,71.15
135.12,73.34
135.16,72.44
135.20,72.37
135.24,72.91
135.28,72.13
135.32,72.57
135.36,70.70
135.40,73.74
135.44,73.52
135.48,72.95
135.52,70.99
135.56,72.88
135.60,72.49
135.64,73.67
135.68,72.76
135.72,72.43
135.76,72.41
135.80,74.75
135.84,74.17
135.88,73.42
135.92,74.30
135.96,72.63
136.00,75.59
136.04,74.52
136.08,73.48
136.12,74.37
136.16,76.06
136.20,75.61
136.24,75.38
136.28,74.20
136.32,76.29
136.36,75.89
136.40,75.46
136.44,74.88
136.48,76.05
136.52,73.91
136.56,76.53
136.60,75.79
136.64,77.11
136.68,76.79
136.72,78.13
136.76,77.16
136.80,77.87
136.84,76.96
136.88,77.34
136.92,75.94
136.96,77.84
137.00,76.32
137.04,76.78
137.08,76.23
137.12,77.45
137.16,75.28
137.20,76.05
137.24,75.52
137.28,76.33
137.32,75.82
137.36,75.59
137.40,75.55
137.44,74.51
137.48,74.23
137.52,75.86
137.56,73.87
137.60,74.66
137.64,75.78
137.68,74.22
137.72,74.14
137.76,76.05
137.80,73.05
137.84,74.20
137.88,72.29
137.92,73.51
137.96,74.97
138.00,71.52
138.04,72.11
138.08,72.86
138.12,71.28
138.16,72.94
138.20,72.38
138.24,72.59
138.28,71.11
138.32,71.17
138.36,71.60
138.40,70.89
138.44,70.87
138.48,69.25
138.52,70.91
138.56,70.18
138.60,70.51
138.64,70.00
138.68,69.93
138.72,69.23
138.76,68.73
138.80,70.04
138.84,69.09
138.88,70.30
138.92,66.66
