# SIMULARE — semnal generat de genereaza_simulare.py, nu inregistrat. Rol: control pozitiv pentru validarea lantului de analiza.
t_s,bpm
69.32,64.08
69.36,64.66
69.40,62.12
69.44,62.74
69.48,64.04
69.52,63.49
69.56,62.28
69.60,62.63
69.64,62.66
69.68,60.50
69.72,61.79
69.76,61.95
69.80,61.75
69.84,61.14
69.88,61.66
69.92,62.85
69.96,60.09
70.00,60.39
70.04,60.82
70.08,60.00
70.12,59.78
70.16,59.66
70.20,62.24
70.24,60.13
70.28,58.63
70.32,60.29
70.36,59.61
70.40,59.13
70.44,59.03
70.48,58.22
70.52,58.01
70.56,56.71
70.60,57.25
70.64,58.10
70.68,56.85
70.72,58.85
70.76,58.25
70.80,58.11
70.84,57.09
70.88,57.04
70.92,58.48
70.96,57.79
71.00,57.91
71.04,56.95
71.08,57.04
71.12,56.98
71.16,57.88
71.20,57.60
71.24,57.90
71.28,58.11
71.32,58.09
71.36,58.56
71.40,58.54
71.44,58.29
71.48,57.85
71.52,58.23
71.56,58.85
71.60,57.74
71.64,58.60
71.68,58.07
71.72,60.27
71.76,58.59
71.80,59.80
71.84,58.68
71.88,60.30
71.92,61.32
71.96,60.09
72.00,60.18
72.04,59.61
72.08,61.18
72.12,59.28
72.16,61.33
72.20,61.34
72.24,60.97
72.28,60.75
72.32,62.28
72.36,61.74
72.40,60.79
72.44,63.66
72.48,63.16
72.52,63.72
72.56,60.83
72.60,62.63
72.64,63.97
72.68,63.56
72.72,63.02
72.76,65.09
72.80,63.87
72.84,62.93
72.88,64.27
72.92,63.66
72.96,64.72
73.00,64.96
73.04,63.67
73.08,63.28
73.12,65.41
73.16,63.98
73.20,64.28
73.24,64.58
73.28,62.68
73.32,63.91
73.36,64.33
73.40,63.04
73.44,63.78
73.48,63.30
73.52,62.79
73.56,63.73
73.60,62.14
73.64,63.61
73.68,64.58
73.72,62.21
73.76,61.47
73.80,61.85
73.84,60.76
73.88,60.29
73.92,63.04
73.96,61.44
74.00,61.60
74.04,61.96
74.08,61.21
74.12,62.97
74.16,60.46
74.20,60.73
74.24,59.06
74.28,60.45
74.32,59.76
74.36,59.00
74.40,60.04
74.44,58.84
74.48,58.58
74.52,61.11
74.56,59.44
74.60,58.81
74.64,59.13
74.68,58.55
74.72,60.18
74.76,57.92
74.80,58.87
74.84,59.16
74.88,59.91
74.92,58.62
74.96,59.79
75.00,57.85
75.04,58.85
75.08,59.66
75.12,59.37
75.16,58.97
75.20,59.70
75.24,59.79
75.28,58.11
75.32,59.94
75.36,59.35
75.40,58.62
75.44,57.85
75.48,60.26
75.52,59.33
75.56,61.04
75.60,59.88
75.64,61.38
75.68,61.25
75.72,61.06
75.76,59.63
75.80,60.43
75.84,61.84
75.88,63.06
75.92,60.19
75.96,60.95
76.00,61.29
76.04,63.07
76.08,62.67
76.12,63.68
76.16,63.65
76.20,63.99
76.24,63.62
76.28,63.60
76.32,65.16
76.36,63.28
76.40,62.44
76.44,63.16
76.48,64.05
76.52,64.95
76.56,64.75
76.60,64.08
76.64,64.62
76.68,64.92
76.72,65.03
76.76,65.22
76.80,64.72
76.84,65.75
76.88,66.20
76.92,63.91
76.96,66.74
77.00,65.69
77.04,66.88
77.08,65.68
77.12,65.10
77.16,66.14
77.20,62.51
77.24,62.53
77.28,61.49
77.32,59.71
77.36,59.87
77.40,61.34
77.44,57.55
77.48,59.08
77.52,57.24
77.56,57.27
77.60,56.86
77.64,56.13
77.68,55.98
77.72,55.86
77.76,58.06
77.80,55.77
77.84,54.78
77.88,55.94
77.92,57.34
77.96,56.72
78.00,56.59
78.04,57.35
78.08,55.53
78.12,55.70
78.16,59.09
78.20,62.24
78.24,65.94
78.28,67.83
78.32,69.78
78.36,71.75
78.40,72.55
78.44,75.34
78.48,77.39
78.52,79.24
78.56,80.78
78.60,83.49
78.64,85.12
78.68,84.55
78.72,85.44
78.76,87.54
78.80,87.77
78.84,89.07
78.88,91.22
78.92,90.00
78.96,90.69
79.00,92.27
79.04,92.47
79.08,93.96
79.12,93.72
79.16,95.15
79.20,94.86
79.24,96.24
79.28,96.89
79.32,96.71
79.36,97.27
79.40,96.85
79.44,99.75
79.48,98.00
79.52,97.72
79.56,99.87
79.60,100.88
79.64,100.92
79.68,98.98
79.72,101.20
79.76,99.77
79.80,99.27
79.84,99.96
79.88,101.19
79.92,100.49
79.96,102.01
80.00,101.92
80.04,102.99
80.08,102.80
80.12,102.53
80.16,103.30
80.20,102.20
80.24,103.41
80.28,102.07
80.32,102.74
80.36,104.42
80.40,102.09
80.44,101.04
80.48,101.82
80.52,102.71
80.56,103.43
80.60,102.85
80.64,103.41
80.68,102.06
80.72,103.32
80.76,101.78
80.80,100.15
80.84,102.69
80.88,103.85
80.92,101.33
80.96,101.63
81.00,100.86
81.04,102.89
81.08,100.44
81.12,101.65
81.16,102.31
81.20,102.94
81.24,100.54
81.28,100.41
81.32,99.99
81.36,98.56
81.40,100.85
81.44,99.71
81.48,97.29
81.52,97.32
81.56,98.40
81.60,98.14
81.64,95.83
81.68,97.19
81.72,96.67
81.76,96.79
81.80,95.99
81.84,97.05
81.88,95.46
81.92,93.94
81.96,94.60
82.00,93.93
82.04,93.07
82.08,95.54
82.12,92.48
82.16,92.22
82.20,94.08
82.24,91.68
82.28,89.83
82.32,90.60
82.36,91.28
82.40,90.26
82.44,89.77
82.48,90.27
82.52,89.48
82.56,88.76
82.60,89.89
82.64,88.26
82.68,87.44
82.72,87.44
82.76,88.59
82.80,86.92
82.84,88.38
82.88,86.94
82.92,86.87
82.96,87.50
83.00,87.31
83.04,86.61
83.08,85.65
83.12,84.89
83.16,86.51
83.20,84.20
83.24,86.68
83.28,86.81
83.32,86.11
83.36,86.19
83.40,84.94
83.44,87.03
83.48,85.23
83.52,85.36
83.56,84.43
83.60,84.61
83.64,84.72
83.68,85.54
83.72,85.01
83.76,85.83
83.80,83.83
83.84,85.23
83.88,85.16
83.92,85.41
83.96,85.56
84.00,86.71
84.04,84.96
84.08,86.32
84.12,85.95
84.16,86.50
84.20,87.28
84.24,86.07
84.28,86.08
84.32,86.47
84.36,86.05
84.40,87.24
84.44,87.67
84.48,88.41
84.52,84.70
84.56,86.76
84.60,86.41
84.64,87.75
84.68,85.76
84.72,86.54
84.76,85.99
84.80,84.92
84.84,86.05
84.88,86.20
84.92,85.56
84.96,84.84
85.00,83.48
85.04,85.38
85.08,84.27
85.12,87.10
85.16,85.45
85.20,84.53
85.24,84.54
85.28,83.83
85.32,83.42
85.36,83.37
85.40,83.53
85.44,83.13
85.48,85.14
85.52,83.65
85.56,83.38
85.60,83.36
85.64,82.35
85.68,80.77
85.72,81.44
85.76,81.72
85.80,79.89
85.84,81.74
85.88,79.03
85.92,78.93
85.96,80.66
86.00,80.29
86.04,79.31
86.08,78.68
86.12,80.02
86.16,78.55
86.20,78.68
86.24,78.05
86.28,77.28
86.32,77.95
86.36,76.76
86.40,77.96
86.44,77.88
86.48,77.37
86.52,77.60
86.56,76.56
86.60,75.96
86.64,76.23
86.68,76.33
86.72,77.72
86.76,76.23
86.80,75.32
86.84,74.10
86.88,73.73
86.92,75.64
86.96,74.04
87.00,76.61
87.04,73.97
87.08,75.07
87.12,74.99
87.16,75.21
87.20,73.47
87.24,74.70
87.28,75.34
87.32,74.76
87.36,76.03
87.40,74.64
87.44,73.98
87.48,74.82
87.52,73.55
87.56,74.66
87.60,75.53
87.64,74.57
87.68,72.62
87.72,74.04
87.76,75.04
87.80,75.68
87.84,75.45
87.88,76.14
87.92,76.85
87.96,75.21
88.00,76.73
88.04,75.06
88.08,74.05
88.12,75.78
88.16,77.43
88.20,77.08
88.24,76.21
88.28,75.68
88.32,73.89
88.36,78.01
88.40,75.77
88.44,76.05
88.48,78.90
88.52,74.78
88.56,76.27
88.60,76.91
88.64,77.68
88.68,77.00
88.72,77.41
88.76,76.63
88.80,78.46
88.84,77.71
88.88,77.49
88.92,76.77
88.96,76.61
89.00,78.10
89.04,76.85
89.08,78.37
89.12,76.74
89.16,77.03
89.20,75.57
89.24,76.70
89.28,76.46
89.32,76.75
89.36,74.84
89.40,76.03
89.44,76.64
89.48,75.54
89.52,75.25
89.56,74.24
89.60,76.05
89.64,75.52
89.68,74.69
89.72,73.17
89.76,74.24
89.80,74.84
89.84,74.13
89.88,73.63
89.92,73.68
89.96,73.93
90.00,73.04
90.04,73.23
90.08,73.37
90.12,72.45
90.16,72.27
90.20,71.12
90.24,71.62
90.28,70.52
90.32,70.44
90.36,70.10
90.40,71.37
90.44,70.74
90.48,71.02
90.52,69.59
90.56,71.19
90.60,68.61
90.64,68.61
90.68,69.64
90.72,68.20
90.76,67.42
90.80,68.27
90.84,69.58
90.88,68.99
90.92,67.82
90.96,67.94
91.00,68.60
91.04,68.45
91.08,69.10
91.12,67.84
91.16,68.30
91.20,70.56
91.24,68.30
91.28,69.14
91.32,68.63
91.36,68.83
91.40,70.63
91.44,67.13
91.48,70.37
91.52,68.27
91.56,70.92
91.60,69.07
91.64,68.45
91.68,68.81
91.72,69.63
91.76,69.95
91.80,67.87
91.84,68.66
91.88,70.11
91.92,70.23
91.96,71.93
92.00,71.04
92.04,71.81
92.08,70.03
92.12,71.52
92.16,71.39
92.20,73.70
92.24,72.70
92.28,72.12
92.32,71.54
92.36,71.08
92.40,71.59
92.44,71.38
92.48,71.25
92.52,72.10
92.56,72.78
92.60,73.91
92.64,72.13
92.68,73.04
92.72,70.91
92.76,71.26
92.80,72.06
92.84,73.23
92.88,72.42
92.92,73.13
92.96,72.41
93.00,73.64
93.04,70.21
93.08,72.28
93.12,73.34
93.16,74.45
93.20,71.85
93.24,72.26
93.28,70.90
93.32,72.04
93.36,71.12
93.40,72.02
93.44,69.25
93.48,70.63
93.52,70.38
93.56,70.80
93.60,71.55
93.64,70.54
93.68,70.14
93.72,70.61
93.76,69.64
93.80,70.00
93.84,69.68
93.88,70.40
93.92,69.30
93.96,69.26
94.00,69.34
94.04,68.14
94.08,68.70
94.12,68.95
94.16,68.26
94.20,65.34
94.24,68.61
94.28,67.33
94.32,67.09
94.36,66.61
94.40,64.99
94.44,67.09
94.48,67.62
94.52,65.59
94.56,66.36
94.60,65.99
94.64,65.84
94.68,66.54
94.72,66.18
94.76,64.92
94.80,64.95
94.84,63.60
94.88,65.42
94.92,66.87
94.96,64.02
95.00,63.93
95.04,66.43
95.08,66.38
95.12,65.92
95.16,66.17
95.20,64.62
95.24,65.84
95.28,65.28
95.32,65.08
95.36,65.92
95.40,66.34
95.44,64.15
95.48,66.56
95.52,65.43
95.56,67.39
95.60,66.04
95.64,65.62
95.68,65.29
95.72,65.85
95.76,67.08
95.80,65.91
95.84,67.19
95.88,67.89
95.92,68.23
95.96,67.49
96.00,69.43
96.04,69.20
96.08,68.22
96.12,66.88
96.16,67.83
96.20,68.20
96.24,68.68
96.28,68.74
96.32,67.49
96.36,68.26
96.40,69.28
96.44,68.38
96.48,69.86
96.52,69.52
96.56,70.23
96.60,68.86
96.64,69.45
96.68,70.20
96.72,70.71
96.76,69.83
96.80,69.55
96.84,69.93
96.88,69.34
96.92,71.07
96.96,69.96
97.00,68.76
97.04,70.18
97.08,70.78
97.12,69.70
97.16,71.39
97.20,70.74
97.24,69.17
97.28,68.99
97.32,69.74
97.36,68.56
97.40,68.94
97.44,68.35
97.48,68.15
97.52,68.23
97.56,68.14
97.60,67.80
97.64,66.87
97.68,68.93
97.72,68.00
97.76,66.56
97.80,66.97
97.84,66.08
97.88,66.38
97.92,66.79
97.96,65.73
98.00,66.83
98.04,66.69
98.08,65.10
98.12,66.73
98.16,65.44
98.20,66.37
98.24,62.31
98.28,62.96
98.32,65.10
98.36,65.39
98.40,63.99
98.44,64.25
98.48,63.43
98.52,64.22
98.56,61.74
98.60,63.82
98.64,64.35
98.68,62.80
98.72,62.95
98.76,62.62
98.80,63.56
98.84,62.51
98.88,61.64
98.92,63.91
98.96,65.03
99.00,63.45
99.04,64.96
99.08,63.85
99.12,62.98
99.16,64.73
99.20,61.94
99.24,61.79
99.28,63.19
99.32,63.17
99.36,62.60
99.40,62.85
99.44,63.82
99.48,62.53
99.52,60.35
99.56,63.80
99.60,62.35
99.64,63.65
99.68,63.51
99.72,64.49
99.76,64.92
99.80,64.78
99.84,65.39
99.88,64.93
99.92,65.52
99.96,65.09
100.00,63.98
100.04,65.93
100.08,66.68
100.12,67.28
100.16,67.20
100.20,65.73
100.24,66.39
100.28,67.02
100.32,66.64
100.36,67.23
100.40,68.12
100.44,65.92
100.48,66.46
100.52,67.82
100.56,67.07
100.60,68.84
100.64,67.13
100.68,67.63
100.72,67.87
100.76,67.87
100.80,67.59
100.84,67.24
100.88,68.69
100.92,67.66
100.96,68.24
101.00,68.31
101.04,67.56
101.08,68.46
101.12,67.75
101.16,66.50
101.20,67.76
101.24,68.89
101.28,67.12
101.32,67.64
101.36,65.56
101.40,69.73
101.44,67.98
101.48,65.68
101.52,66.68
101.56,66.08
101.60,66.43
101.64,64.76
101.68,65.39
101.72,65.96
101.76,66.16
101.80,65.56
101.84,66.02
101.88,66.47
101.92,65.29
101.96,65.40
102.00,63.85
102.04,64.59
102.08,64.73
102.12,65.90
102.16,64.53
102.20,63.83
102.24,64.97
102.28,63.70
102.32,62.87
102.36,63.41
102.40,64.04
102.44,62.87
102.48,62.88
102.52,63.68
102.56,63.73
102.60,61.87
102.64,61.37
102.68,61.53
102.72,61.08
102.76,58.73
102.80,58.12
102.84,58.32
102.88,56.79
102.92,58.14
102.96,55.64
103.00,56.58
103.04,55.73
103.08,55.51
103.12,54.30
103.16,55.09
103.20,54.80
103.24,54.00
103.28,54.51
103.32,52.84
103.36,53.47
103.40,52.39
103.44,55.20
103.48,54.75
103.52,56.08
103.56,56.14
103.60,53.85
103.64,56.05
103.68,55.82
103.72,59.64
103.76,59.61
103.80,64.23
103.84,65.11
103.88,68.75
103.92,68.81
103.96,71.94
104.00,75.24
104.04,76.63
104.08,77.76
104.12,80.12
104.16,80.00
104.20,80.91
104.24,83.37
104.28,85.47
104.32,86.95
104.36,89.10
104.40,85.64
104.44,88.61
104.48,89.37
104.52,90.30
104.56,90.80
104.60,92.74
104.64,93.71
104.68,91.52
104.72,93.54
104.76,93.37
104.80,94.12
104.84,95.72
104.88,94.15
104.92,95.76
104.96,95.48
105.00,96.25
105.04,96.98
105.08,97.48
105.12,96.96
105.16,97.90
105.20,96.10
105.24,96.72
105.28,94.47
105.32,97.16
105.36,96.19
105.40,96.26
105.44,98.16
105.48,96.06
105.52,97.04
105.56,95.72
105.60,95.68
105.64,94.76
105.68,94.24
105.72,93.69
105.76,94.28
105.80,93.27
105.84,94.77
105.88,93.51
105.92,92.78
105.96,94.19
106.00,90.86
106.04,93.49
106.08,92.07
106.12,92.80
106.16,93.64
106.20,90.76
106.24,92.31
106.28,90.17
106.32,89.96
106.36,91.23
106.40,89.73
106.44,88.11
106.48,89.56
106.52,88.30
106.56,88.67
106.60,88.80
106.64,87.89
106.68,86.55
106.72,88.04
106.76,87.23
106.80,86.43
106.84,86.34
106.88,87.64
106.92,86.43
106.96,86.16
107.00,85.79
107.04,87.67
107.08,85.09
107.12,83.66
107.16,85.43
107.20,85.01
107.24,85.16
107.28,86.36
107.32,84.07
107.36,84.46
107.40,84.87
107.44,85.29
107.48,84.13
107.52,86.09
107.56,84.46
107.60,84.20
107.64,83.90
107.68,85.06
107.72,84.95
107.76,84.11
107.80,86.79
107.84,83.61
107.88,84.88
107.92,85.09
107.96,84.90
108.00,85.23
108.04,85.77
108.08,85.01
108.12,84.68
108.16,85.85
108.20,83.42
108.24,84.27
108.28,84.46
108.32,84.03
108.36,86.06
108.40,84.19
108.44,84.31
108.48,86.03
108.52,85.84
108.56,85.33
108.60,84.71
108.64,85.16
108.68,83.80
108.72,83.55
108.76,84.94
108.80,85.32
108.84,84.79
108.88,82.06
108.92,83.08
108.96,85.95
109.00,84.70
109.04,84.26
109.08,83.85
109.12,83.91
109.16,81.87
109.20,82.73
109.24,82.79
109.28,83.51
109.32,83.43
109.36,82.25
109.40,81.13
109.44,81.56
109.48,82.73
109.52,81.88
109.56,81.54
109.60,79.68
109.64,81.69
109.68,80.00
109.72,80.01
109.76,79.98
109.80,79.52
109.84,79.52
109.88,78.13
109.92,78.28
109.96,77.87
110.00,78.40
110.04,75.30
110.08,75.85
110.12,75.83
110.16,74.88
110.20,74.27
110.24,74.72
110.28,75.01
110.32,74.96
110.36,75.40
110.40,75.04
110.44,75.13
110.48,74.74
110.52,74.42
110.56,74.47
110.60,72.49
110.64,73.43
110.68,72.88
110.72,73.16
110.76,73.36
110.80,72.14
110.84,71.48
110.88,71.14
110.92,73.62
110.96,71.95
111.00,72.23
111.04,71.98
111.08,70.92
111.12,70.87
111.16,71.20
111.20,72.33
111.24,73.03
111.28,73.08
111.32,72.05
111.36,71.14
111.40,72.40
111.44,70.73
111.48,71.18
111.52,72.43
111.56,72.40
111.60,71.82
111.64,72.24
111.68,72.67
111.72,71.80
111.76,71.87
111.80,72.45
111.84,71.85
111.88,73.16
111.92,73.46
111.96,72.91
112.00,72.00
112.04,72.89
112.08,73.23
112.12,73.12
112.16,72.61
112.20,73.67
112.24,72.10
112.28,74.23
112.32,73.75
112.36,73.87
112.40,73.33
112.44,74.90
112.48,75.57
112.52,74.36
112.56,73.11
112.60,74.86
112.64,73.40
112.68,73.82
112.72,74.18
112.76,74.05
112.80,73.43
112.84,73.89
112.88,73.85
112.92,74.64
112.96,74.85
113.00,74.84
113.04,74.14
113.08,74.13
113.12,74.44
113.16,73.18
113.20,72.52
113.24,73.39
113.28,73.02
113.32,73.54
113.36,72.98
113.40,73.07
113.44,74.21
113.48,72.45
113.52,72.88
113.56,73.71
113.60,72.15
113.64,72.06
113.68,71.96
113.72,71.50
113.76,69.82
113.80,69.97
113.84,70.83
113.88,70.66
113.92,71.86
113.96,70.77
114.00,70.99
114.04,70.38
114.08,69.71
114.12,68.07
114.16,69.37
114.20,68.62
114.24,69.68
114.28,68.76
114.32,68.24
114.36,66.63
114.40,68.38
114.44,65.53
114.48,67.49
114.52,66.65
114.56,67.52
114.60,66.42
114.64,67.41
114.68,65.99
114.72,67.46
114.76,65.39
114.80,67.33
114.84,66.09
114.88,65.79
114.92,67.04
114.96,67.51
115.00,66.57
115.04,65.51
115.08,65.54
115.12,65.07
115.16,65.87
115.20,64.71
115.24,66.17
115.28,65.30
115.32,64.35
115.36,66.81
115.40,66.27
115.44,67.76
115.48,66.38
115.52,67.36
115.56,65.07
115.60,67.10
115.64,66.97
115.68,66.41
115.72,69.18
115.76,68.71
115.80,68.40
115.84,65.99
115.88,68.14
115.92,66.65
115.96,67.34
116.00,68.33
116.04,68.84
116.08,67.81
116.12,68.12
116.16,70.24
116.20,70.44
116.24,70.03
116.28,69.54
116.32,68.27
116.36,68.88
116.40,67.82
116.44,67.80
116.48,70.97
116.52,70.92
116.56,70.26
116.60,70.22
116.64,71.09
116.68,69.94
116.72,70.87
116.76,71.22
116.80,69.74
116.84,71.21
116.88,69.13
116.92,70.82
116.96,70.59
117.00,69.21
117.04,71.63
117.08,70.61
117.12,69.36
117.16,70.14
117.20,71.23
117.24,73.24
117.28,70.37
117.32,71.73
117.36,70.59
117.40,70.34
117.44,69.55
117.48,70.54
117.52,70.69
117.56,69.36
117.60,70.10
117.64,70.11
117.68,67.56
117.72,68.32
117.76,68.70
117.80,68.86
117.84,69.23
117.88,67.87
117.92,66.94
117.96,68.69
118.00,66.47
118.04,66.40
118.08,65.84
118.12,66.93
118.16,65.93
118.20,65.05
118.24,66.21
118.28,65.01
118.32,65.47
118.36,65.01
118.40,66.69
118.44,67.59
118.48,62.00
118.52,65.04
118.56,64.63
118.60,65.64
118.64,64.40
118.68,65.04
118.72,63.83
118.76,63.66
118.80,65.14
118.84,64.23
118.88,63.35
118.92,63.48
118.96,64.85
119.00,63.84
119.04,62.43
119.08,63.43
119.12,64.63
119.16,65.99
119.20,64.53
119.24,63.07
119.28,64.62
119.32,65.30
119.36,64.12
119.40,65.12
119.44,64.66
119.48,66.23
119.52,64.99
119.56,65.91
119.60,66.07
119.64,67.35
119.68,65.40
119.72,65.10
119.76,66.59
119.80,66.01
119.84,65.13
119.88,66.56
119.92,67.36
119.96,65.88
120.00,66.30
120.04,66.85
120.08,66.76
120.12,67.19
120.16,66.71
120.20,66.58
120.24,68.04
120.28,67.39
120.32,68.51
120.36,67.66
120.40,69.12
120.44,68.04
120.48,71.60
120.52,70.70
120.56,70.01
120.60,69.01
120.64,69.65
120.68,68.48
120.72,70.73
120.76,71.00
120.80,70.29
120.84,70.78
120.88,68.75
120.92,70.56
120.96,69.93
121.00,69.54
121.04,69.82
121.08,70.39
121.12,70.40
121.16,70.42
121.20,69.73
121.24,70.33
121.28,70.43
121.32,69.84
121.36,71.06
121.40,69.20
121.44,72.13
121.48,69.41
121.52,68.50
121.56,67.12
121.60,69.84
121.64,66.66
121.68,67.69
121.72,69.83
121.76,68.31
121.80,68.22
121.84,68.49
121.88,66.84
121.92,67.16
121.96,65.62
122.00,69.01
122.04,66.43
122.08,68.25
122.12,66.12
122.16,66.36
122.20,65.58
122.24,67.07
122.28,65.35
122.32,67.81
122.36,65.41
122.40,67.11
122.44,66.11
122.48,64.48
122.52,64.05
122.56,66.41
122.60,65.47
122.64,65.86
122.68,64.77
122.72,63.50
122.76,65.06
122.80,66.08
122.84,64.22
122.88,64.82
122.92,63.59
122.96,64.84
123.00,65.13
123.04,62.89
123.08,64.00
123.12,65.44
123.16,66.18
123.20,64.46
123.24,65.11
123.28,65.02
123.32,65.25
123.36,65.29
123.40,65.39
123.44,65.87
123.48,65.57
123.52,64.82
123.56,64.11
123.60,65.21
123.64,66.06
123.68,65.53
123.72,65.90
123.76,66.24
123.80,65.15
123.84,66.06
123.88,66.95
123.92,67.58
123.96,67.06
124.00,67.63
124.04,69.75
124.08,68.81
124.12,67.86
124.16,67.56
124.20,68.88
124.24,68.12
124.28,66.72
124.32,69.70
124.36,69.04
124.40,69.28
124.44,69.81
124.48,68.33
124.52,70.66
124.56,71.89
124.60,69.28
124.64,70.32
124.68,71.12
124.72,71.69
124.76,71.44
124.80,69.21
124.84,69.98
124.88,69.93
124.92,69.89
124.96,69.15
125.00,71.08
125.04,68.93
125.08,72.17
125.12,70.88
125.16,70.26
125.20,70.05
125.24,70.35
125.28,71.98
125.32,68.88
125.36,69.14
125.40,71.09
125.44,69.86
125.48,68.99
125.52,70.58
125.56,68.57
125.60,69.51
125.64,68.61
125.68,71.05
125.72,70.18
125.76,69.51
125.80,69.11
125.84,68.17
125.88,67.55
125.92,68.45
125.96,67.78
126.00,69.81
126.04,67.29
126.08,67.50
126.12,66.77
126.16,67.46
126.20,67.53
126.24,67.70
126.28,66.17
126.32,64.78
126.36,66.93
126.40,66.57
126.44,66.86
126.48,65.95
126.52,67.17
126.56,65.72
126.60,63.99
126.64,65.90
126.68,65.54
126.72,66.10
126.76,65.07
126.80,65.21
126.84,65.07
126.88,65.88
126.92,65.07
126.96,66.06
127.00,66.27
127.04,66.22
127.08,67.39
127.12,65.14
127.16,66.20
127.20,64.69
127.24,64.24
127.28,65.71
127.32,65.31
127.36,65.34
127.40,65.98
127.44,67.24
127.48,66.40
127.52,65.22
127.56,66.80
127.60,66.37
127.64,68.14
127.68,69.59
127.72,68.22
127.76,67.55
127.80,66.54
127.84,67.98
127.88,68.38
127.92,69.22
127.96,69.22
128.00,68.76
128.04,69.84
128.08,70.36
128.12,68.43
128.16,71.07
128.20,70.13
128.24,68.06
128.28,69.49
128.32,70.47
128.36,71.80
128.40,71.28
128.44,71.74
128.48,70.26
128.52,72.44
128.56,72.41
128.60,69.79
128.64,71.96
128.68,70.96
128.72,71.75
128.76,70.47
128.80,72.59
128.84,70.72
128.88,73.61
128.92,71.83
128.96,71.23
129.00,71.23
129.04,72.04
129.08,70.42
129.12,69.72
129.16,71.93
129.20,71.67
129.24,71.36
129.28,72.13
129.32,70.97
129.36,71.46
129.40,71.12
129.44,71.24
129.48,72.17
129.52,69.92
129.56,71.98
129.60,70.74
129.64,70.57
129.68,68.97
129.72,71.17
129.76,68.69
129.80,69.91
129.84,67.72
129.88,68.46
129.92,68.58
129.96,70.35
130.00,69.30
130.04,68.58
130.08,68.54
130.12,69.71
130.16,69.06
130.20,68.30
130.24,67.22
130.28,68.20
130.32,66.70
130.36,66.76
130.40,67.14
130.44,69.16
130.48,68.05
130.52,66.82
130.56,65.34
130.60,65.57
130.64,65.41
130.68,65.91
130.72,65.36
130.76,67.04
130.80,64.82
130.84,66.92
130.88,66.78
130.92,68.11
130.96,66.13
131.00,65.85
131.04,66.15
131.08,66.12
131.12,67.64
131.16,66.86
131.20,65.12
131.24,66.67
131.28,65.71
131.32,67.65
131.36,67.84
131.40,67.14
131.44,66.80
131.48,65.57
131.52,67.49
131.56,67.11
131.60,66.78
131.64,67.52
131.68,69.10
131.72,68.61
131.76,68.30
131.80,67.86
131.84,67.83
131.88,67.48
131.92,69.09
131.96,68.26
132.00,68.62
132.04,65.67
132.08,67.35
132.12,69.02
132.16,68.45
132.20,67.52
132.24,65.73
132.28,66.13
132.32,66.49
132.36,66.09
132.40,64.70
132.44,66.43
132.48,66.27
132.52,67.47
132.56,65.08
132.60,67.00
132.64,66.30
132.68,67.73
132.72,67.70
132.76,65.72
132.80,67.17
132.84,64.92
132.88,66.64
132.92,67.00
132.96,68.31
133.00,67.64
133.04,73.07
133.08,73.86
133.12,76.29
133.16,77.36
133.20,77.09
133.24,80.78
133.28,81.80
133.32,83.13
133.36,83.59
133.40,83.61
133.44,85.33
133.48,86.21
133.52,89.12
133.56,88.65
133.60,90.30
133.64,89.12
133.68,88.78
133.72,89.40
133.76,90.92
133.80,90.46
133.84,92.98
133.88,90.27
133.92,90.40
133.96,93.56
134.00,90.87
134.04,90.06
134.08,92.30
134.12,92.41
134.16,91.42
134.20,91.92
134.24,92.58
134.28,90.69
134.32,91.43
134.36,92.67
134.40,91.80
134.44,93.60
134.48,91.42
134.52,92.21
134.56,92.09
134.60,90.99
134.64,90.53
134.68,91.36
134.72,90.21
134.76,90.12
134.80,89.77
134.84,91.49
134.88,89.25
134.92,91.65
134.96,90.88
135.00,90.86
135.04,90.01
135.08,90.57
135.12,91.20
135.16,91.33
135.20,90.51
135.24,90.75
135.28,91.95
135.32,90.74
135.36,90.79
135.40,91.88
135.44,90.22
135.48,90.24
135.52,90.04
135.56,91.06
135.60,90.96
135.64,89.76
135.68,90.42
135.72,91.13
135.76,92.11
135.80,92.29
135.84,91.28
135.88,90.93
135.92,91.13
135.96,90.84
136.00,89.21
136.04,90.90
136.08,89.93
136.12,91.35
136.16,91.72
136.20,91.01
136.24,89.68
136.28,90.73
136.32,91.47
136.36,90.27
136.40,90.31
136.44,90.98
136.48,92.52
136.52,90.99
136.56,92.08
136.60,92.04
136.64,90.06
136.68,89.60
136.72,90.63
136.76,89.27
136.80,91.13
136.84,91.32
136.88,90.45
136.92,90.71
136.96,90.73
137.00,91.24
137.04,88.83
137.08,89.57
137.12,90.27
137.16,89.97
137.20,90.62
137.24,88.94
137.28,88.68
137.32,88.69
137.36,87.54
137.40,87.32
137.44,88.92
137.48,87.92
137.52,88.60
137.56,87.29
137.60,87.73
137.64,87.90
137.68,86.55
137.72,86.18
137.76,86.66
137.80,84.42
137.84,84.08
137.88,83.12
137.92,84.86
137.96,83.80
138.00,83.58
138.04,83.23
138.08,83.42
138.12,83.10
138.16,82.75
138.20,84.13
138.24,81.85
138.28,83.02
138.32,81.04
138.36,82.08
138.40,81.07
138.44,81.98
138.48,78.70
138.52,80.13
138.56,79.89
138.60,79.60
138.64,78.68
138.68,80.04
138.72,79.64
138.76,78.73
138.80,78.24
138.84,77.69
138.88,78.71
138.92,77.76
