# SIMULARE — semnal generat de genereaza_simulare.py, nu inregistrat. Rol: control pozitiv pentru validarea lantului de analiza.
t_s,ch1_o1,ch2_fp1,bpm,eticheta,calitate,simulat
26.0960,-22.967,-8.880,64.42,repaus,bun,1
26.1000,-5.662,8.988,62.22,repaus,bun,1
26.1040,3.912,23.281,63.65,repaus,bun,1
26.1080,-0.686,13.467,63.64,repaus,bun,1
26.1120,-4.002,7.905,64.16,repaus,bun,1
26.1160,0.344,3.014,62.06,repaus,bun,1
26.1200,14.753,14.481,64.12,repaus,bun,1
26.1240,33.099,28.485,61.46,repaus,bun,1
26.1280,25.561,20.728,64.36,repaus,bun,1
26.1320,20.800,9.742,62.65,repaus,bun,1
26.1360,7.835,2.049,63.53,repaus,bun,1
26.1400,27.089,14.162,64.20,repaus,bun,1
26.1440,32.640,22.650,65.28,repaus,bun,1
26.1480,20.080,8.755,63.53,repaus,bun,1
26.1520,10.843,-3.936,63.60,repaus,bun,1
26.1560,-2.001,-16.278,61.11,repaus,bun,1
26.1600,0.254,9.217,64.62,repaus,bun,1
26.1640,17.680,18.964,63.04,repaus,bun,1
26.1680,5.276,20.258,62.78,repaus,bun,1
26.1720,-5.923,7.691,63.88,repaus,bun,1
26.1760,-14.535,-0.838,63.85,repaus,bun,1
26.1800,-1.788,13.029,62.71,repaus,bun,1
26.1840,5.319,36.473,64.62,repaus,bun,1
26.1880,-1.957,19.953,63.02,repaus,bun,1
26.1920,-13.817,5.429,63.92,repaus,bun,1
26.1960,-22.526,-5.816,62.69,repaus,bun,1
26.2000,-15.885,-1.241,62.59,repaus,bun,1
26.2040,-1.751,8.969,61.87,repaus,bun,1
26.2080,-11.974,-5.301,62.82,repaus,bun,1
26.2120,-13.118,-14.764,63.55,repaus,bun,1
26.2160,-14.416,-27.559,62.15,repaus,bun,1
26.2200,2.560,-4.126,65.39,repaus,bun,1
26.2240,19.276,13.305,62.67,repaus,bun,1
26.2280,16.715,6.619,63.58,repaus,bun,1
26.2320,9.182,2.068,62.93,repaus,bun,1
26.2360,8.459,-12.195,63.71,repaus,bun,1
26.2400,23.503,-2.464,61.79,repaus,bun,1
26.2440,33.653,8.144,61.51,repaus,bun,1
26.2480,25.138,-1.987,64.34,repaus,bun,1
26.2520,10.686,-13.395,63.40,repaus,bun,1
26.2560,-8.319,-24.357,63.23,repaus,bun,1
26.2600,3.853,3.923,63.73,repaus,bun,1
26.2640,8.263,17.617,61.93,repaus,bun,1
26.2680,-4.117,10.345,63.42,repaus,bun,1
26.2720,-11.576,8.976,62.75,repaus,bun,1
26.2760,-12.347,2.350,62.79,repaus,bun,1
26.2800,0.235,20.667,62.95,repaus,bun,1
26.2840,4.342,40.423,63.75,repaus,bun,1
26.2880,-2.744,34.215,62.39,repaus,bun,1
26.2920,-7.467,26.058,61.56,repaus,bun,1
26.2960,-17.017,3.698,61.17,repaus,bun,1
26.3000,2.598,18.897,62.00,repaus,bun,1
26.3040,16.172,35.106,63.04,repaus,bun,1
26.3080,13.535,19.263,63.42,repaus,bun,1
26.3120,-0.373,10.308,61.73,repaus,bun,1
26.3160,-6.014,-3.561,63.22,repaus,bun,1
26.3200,9.857,10.592,62.25,repaus,bun,1
26.3240,29.540,31.220,63.24,repaus,bun,1
26.3280,20.205,17.333,62.66,repaus,bun,1
26.3320,18.042,8.610,62.85,repaus,bun,1
26.3360,15.155,-4.180,62.31,repaus,bun,1
26.3400,16.272,4.913,62.92,repaus,bun,1
26.3440,27.958,24.007,63.21,repaus,bun,1
26.3480,13.044,9.273,63.16,repaus,bun,1
26.3520,-3.229,-1.154,60.82,repaus,bun,1
26.3560,-11.199,-16.428,62.96,repaus,bun,1
26.3600,-8.507,-2.794,62.56,repaus,bun,1
26.3640,-3.963,10.446,61.45,repaus,bun,1
26.3680,-9.442,-2.574,61.56,repaus,bun,1
26.3720,-21.035,-7.689,63.70,repaus,bun,1
26.3760,-30.404,-16.623,61.91,repaus,bun,1
26.3800,-17.141,-2.018,61.38,repaus,bun,1
26.3840,-2.511,20.793,63.20,repaus,bun,1
26.3880,-7.451,18.462,62.18,repaus,bun,1
26.3920,-16.896,8.957,64.07,repaus,bun,1
26.3960,-24.167,-6.908,62.81,repaus,bun,1
26.4000,-7.896,-5.692,62.26,repaus,bun,1
26.4040,12.484,12.284,60.85,repaus,bun,1
26.4080,7.745,2.182,63.21,repaus,bun,1
26.4120,6.741,-8.091,60.33,repaus,bun,1
26.4160,0.391,-17.021,62.39,repaus,bun,1
26.4200,11.471,1.401,61.52,repaus,bun,1
26.4240,25.840,17.830,62.29,repaus,bun,1
26.4280,23.995,4.685,61.54,repaus,bun,1
26.4320,19.873,0.194,61.18,repaus,bun,1
26.4360,18.295,-7.624,62.22,repaus,bun,1
26.4400,33.191,13.870,63.04,repaus,bun,1
26.4440,39.312,33.027,61.88,repaus,bun,1
26.4480,28.632,18.702,62.89,repaus,bun,1
26.4520,13.917,16.272,61.41,repaus,bun,1
26.4560,-2.331,-0.174,62.27,repaus,bun,1
26.4600,-2.078,10.267,63.60,repaus,bun,1
26.4640,6.589,28.206,61.84,repaus,bun,1
26.4680,-6.324,9.650,62.40,repaus,bun,1
26.4720,-17.300,4.766,62.26,repaus,bun,1
26.4760,-28.951,2.372,61.92,repaus,bun,1
26.4800,-19.260,13.945,61.50,repaus,bun,1
26.4840,-2.225,32.316,62.46,repaus,bun,1
26.4880,-7.525,26.188,62.38,repaus,bun,1
26.4920,-8.174,20.864,62.19,repaus,bun,1
26.4960,-13.297,9.141,62.62,repaus,bun,1
26.5000,-1.273,24.126,62.92,repaus,bun,1
26.5040,10.252,32.601,60.57,repaus,bun,1
26.5080,3.929,20.059,62.39,repaus,bun,1
26.5120,-6.352,8.055,62.91,repaus,bun,1
26.5160,-3.122,-12.118,62.91,repaus,bun,1
26.5200,4.778,-1.043,61.96,repaus,bun,1
26.5240,12.403,12.521,60.34,repaus,bun,1
26.5280,8.535,2.062,62.25,repaus,bun,1
26.5320,3.363,-15.437,61.76,repaus,bun,1
26.5360,-2.363,-22.685,62.95,repaus,bun,1
26.5400,13.067,-4.786,61.34,repaus,bun,1
26.5440,23.186,16.810,61.81,repaus,bun,1
26.5480,5.776,2.373,62.81,repaus,bun,1
26.5520,-7.325,-10.085,61.94,repaus,bun,1
26.5560,-13.766,-17.726,60.27,repaus,bun,1
26.5600,-7.773,-0.326,60.12,repaus,bun,1
26.5640,-2.329,7.261,62.42,repaus,bun,1
26.5680,-7.379,-6.537,61.79,repaus,bun,1
26.5720,-17.668,-21.379,62.01,repaus,bun,1
26.5760,-32.427,-25.811,62.11,repaus,bun,1
26.5800,-21.986,-2.697,60.65,repaus,bun,1
26.5840,-8.101,14.364,61.83,repaus,bun,1
26.5880,-6.322,2.518,60.49,repaus,bun,1
26.5920,-6.123,-6.483,60.72,repaus,bun,1
26.5960,-8.047,-7.650,60.61,repaus,bun,1
26.6000,10.017,13.454,60.83,repaus,bun,1
26.6040,23.192,25.050,60.55,repaus,bun,1
26.6080,20.753,14.554,59.85,repaus,bun,1
26.6120,18.581,8.289,60.88,repaus,bun,1
26.6160,7.350,-3.687,61.29,repaus,bun,1
26.6200,13.901,2.991,61.50,repaus,bun,1
26.6240,21.016,22.051,62.68,repaus,bun,1
26.6280,15.433,8.401,61.85,repaus,bun,1
26.6320,12.036,-5.628,61.86,repaus,bun,1
26.6360,3.986,-1.146,62.04,repaus,bun,1
26.6400,6.239,9.366,61.79,repaus,bun,1
26.6440,17.393,24.266,60.91,repaus,bun,1
26.6480,7.840,14.684,62.60,repaus,bun,1
26.6520,-0.976,7.416,62.44,repaus,bun,1
26.6560,-7.606,-0.194,61.64,repaus,bun,1
26.6600,-2.093,8.239,62.29,repaus,bun,1
26.6640,0.160,15.046,61.06,repaus,bun,1
26.6680,-12.791,7.344,60.51,repaus,bun,1
26.6720,-25.919,-2.184,61.71,repaus,bun,1
26.6760,-33.120,-20.307,61.09,repaus,bun,1
26.6800,-24.551,-7.449,60.54,repaus,bun,1
26.6840,-10.088,2.391,61.02,repaus,bun,1
26.6880,-13.526,-0.642,59.72,repaus,bun,1
26.6920,-19.100,-10.045,61.25,repaus,bun,1
26.6960,-22.261,-17.359,61.00,repaus,bun,1
26.7000,-9.623,-1.676,61.57,repaus,bun,1
26.7040,8.082,9.140,61.46,repaus,bun,1
26.7080,16.830,9.659,61.33,repaus,bun,1
26.7120,10.190,-1.901,63.29,repaus,bun,1
26.7160,-0.596,-16.246,60.42,repaus,bun,1
26.7200,3.460,-7.065,59.83,repaus,bun,1
26.7240,17.114,5.492,61.68,repaus,bun,1
26.7280,12.955,-10.008,62.59,repaus,bun,1
26.7320,6.877,-22.774,61.69,repaus,bun,1
26.7360,-8.207,-31.576,61.84,repaus,bun,1
26.7400,-3.836,-12.194,61.43,repaus,bun,1
26.7440,7.928,3.642,59.36,repaus,bun,1
26.7480,2.025,-4.898,60.37,repaus,bun,1
26.7520,-7.918,-7.485,61.48,repaus,bun,1
26.7560,-9.182,-25.580,60.49,repaus,bun,1
26.7600,-1.359,-0.193,61.66,repaus,bun,1
26.7640,8.339,22.909,61.78,repaus,bun,1
26.7680,-2.336,8.215,60.04,repaus,bun,1
26.7720,-17.199,10.854,62.28,repaus,bun,1
26.7760,-16.744,-0.991,60.08,repaus,bun,1
26.7800,-11.333,6.039,60.66,repaus,bun,1
26.7840,6.267,15.561,60.13,repaus,bun,1
26.7880,0.941,9.187,61.39,repaus,bun,1
26.7920,-7.351,1.258,60.66,repaus,bun,1
26.7960,-8.133,-9.935,62.40,repaus,bun,1
26.8000,13.856,5.296,60.30,repaus,bun,1
26.8040,32.668,26.860,61.92,repaus,bun,1
26.8080,31.124,16.452,60.38,repaus,bun,1
26.8120,31.132,10.892,60.52,repaus,bun,1
26.8160,22.797,-1.543,61.24,repaus,bun,1
26.8200,23.178,13.665,60.46,repaus,bun,1
26.8240,33.693,31.242,61.11,repaus,bun,1
26.8280,20.543,18.270,61.48,repaus,bun,1
26.8320,6.567,3.110,61.82,repaus,bun,1
26.8360,-3.598,-13.781,60.66,repaus,bun,1
26.8400,-3.729,-10.657,60.48,repaus,bun,1
26.8440,-1.055,10.585,61.71,repaus,bun,1
26.8480,-12.938,4.460,62.23,repaus,bun,1
26.8520,-20.822,-4.472,60.23,repaus,bun,1
26.8560,-23.311,-9.477,61.14,repaus,bun,1
26.8600,-15.662,2.375,59.13,repaus,bun,1
26.8640,-3.367,16.133,60.50,repaus,bun,1
26.8680,-17.582,0.767,61.22,repaus,bun,1
26.8720,-22.766,-8.623,60.23,repaus,bun,1
26.8760,-29.744,-14.616,61.81,repaus,bun,1
26.8800,-19.055,0.311,61.15,repaus,bun,1
26.8840,-0.198,13.222,61.16,repaus,bun,1
26.8880,-10.735,-2.019,61.03,repaus,bun,1
26.8920,-12.711,-11.223,61.56,repaus,bun,1
26.8960,-16.975,-23.894,60.83,repaus,bun,1
26.9000,0.793,-9.227,60.19,repaus,bun,1
26.9040,20.359,11.003,61.23,repaus,bun,1
26.9080,15.923,1.672,61.53,repaus,bun,1
26.9120,15.155,1.881,59.72,repaus,bun,1
26.9160,12.729,-8.032,60.73,repaus,bun,1
26.9200,19.280,6.058,60.94,repaus,bun,1
26.9240,26.705,12.753,61.74,repaus,bun,1
26.9280,15.428,10.892,61.40,repaus,bun,1
26.9320,5.014,1.391,61.87,repaus,bun,1
26.9360,-7.186,-14.342,60.46,repaus,bun,1
26.9400,-1.720,-1.199,61.34,repaus,bun,1
26.9440,0.547,5.002,62.28,repaus,bun,1
26.9480,-2.909,-8.307,60.71,repaus,bun,1
26.9520,-10.643,-8.348,61.18,repaus,bun,1
26.9560,-21.445,-10.685,60.02,repaus,bun,1
26.9600,-11.699,6.536,61.92,repaus,bun,1
26.9640,-0.780,20.672,60.53,repaus,bun,1
26.9680,-5.765,22.420,60.72,repaus,bun,1
26.9720,-5.240,16.913,61.07,repaus,bun,1
26.9760,-10.885,16.054,60.90,repaus,bun,1
26.9800,-3.455,14.329,60.89,repaus,bun,1
26.9840,8.370,25.558,60.65,repaus,bun,1
26.9880,5.271,11.801,60.37,repaus,bun,1
26.9920,-2.769,-3.010,60.98,repaus,bun,1
26.9960,-12.419,-17.781,61.49,repaus,bun,1
27.0000,-2.349,-9.431,60.57,repaus,bun,1
27.0040,9.241,7.973,60.54,repaus,bun,1
27.0080,3.305,-1.332,60.87,repaus,bun,1
27.0120,4.643,-5.997,61.52,repaus,bun,1
27.0160,-0.500,-15.692,60.87,repaus,bun,1
27.0200,10.081,1.933,59.71,repaus,bun,1
27.0240,18.678,10.269,61.46,repaus,bun,1
27.0280,6.385,-0.473,60.79,repaus,bun,1
27.0320,-1.828,-6.705,58.84,repaus,bun,1
27.0360,-10.684,-22.213,59.13,repaus,bun,1
27.0400,-9.604,-15.286,59.81,repaus,bun,1
27.0440,-3.542,-1.786,62.84,repaus,bun,1
27.0480,-18.313,-17.667,60.20,repaus,bun,1
27.0520,-25.648,-26.183,61.05,repaus,bun,1
27.0560,-30.711,-36.870,61.18,repaus,bun,1
27.0600,-23.972,-16.701,60.90,repaus,bun,1
27.0640,-7.578,1.409,59.09,repaus,bun,1
27.0680,-7.990,-6.548,61.01,repaus,bun,1
27.0720,-8.918,-5.617,60.43,repaus,bun,1
27.0760,-13.066,-10.990,60.72,repaus,bun,1
27.0800,5.826,10.523,59.99,repaus,bun,1
27.0840,16.036,25.441,61.11,repaus,bun,1
27.0880,10.112,23.044,59.91,repaus,bun,1
27.0920,14.668,11.092,60.37,repaus,bun,1
27.0960,6.044,-1.879,61.09,repaus,bun,1
27.1000,14.470,5.562,60.17,repaus,bun,1
27.1040,32.327,21.924,61.18,repaus,bun,1
27.1080,22.916,14.218,59.65,repaus,bun,1
27.1120,20.409,7.729,61.44,repaus,bun,1
27.1160,17.433,4.279,59.32,repaus,bun,1
27.1200,24.373,7.733,60.18,repaus,bun,1
27.1240,30.244,28.171,60.00,repaus,bun,1
27.1280,17.654,20.643,60.76,repaus,bun,1
27.1320,3.126,9.223,61.61,repaus,bun,1
27.1360,-9.590,2.936,60.27,repaus,bun,1
27.1400,-0.723,10.812,60.52,repaus,bun,1
27.1440,10.483,23.328,61.66,repaus,bun,1
27.1480,0.765,10.430,60.47,repaus,bun,1
27.1520,-14.384,1.836,62.33,repaus,bun,1
27.1560,-22.685,-7.593,60.07,repaus,bun,1
27.1600,-8.308,-3.048,60.91,repaus,bun,1
27.1640,7.854,20.545,60.86,repaus,bun,1
27.1680,1.331,10.735,61.86,repaus,bun,1
27.1720,1.075,5.292,60.52,repaus,bun,1
27.1760,-1.852,-4.633,61.61,repaus,bun,1
27.1800,16.369,7.842,61.19,repaus,bun,1
27.1840,34.903,19.409,63.13,repaus,bun,1
27.1880,28.368,8.696,60.54,repaus,bun,1
27.1920,22.171,3.603,62.23,repaus,bun,1
27.1960,14.649,-9.521,60.50,repaus,bun,1
27.2000,29.979,1.863,61.28,repaus,bun,1
27.2040,40.333,11.193,60.47,repaus,bun,1
27.2080,29.545,-2.125,60.41,repaus,bun,1
27.2120,24.185,-17.759,60.51,repaus,bun,1
27.2160,18.483,-23.725,61.08,repaus,bun,1
27.2200,27.169,-4.663,60.68,repaus,bun,1
27.2240,34.998,11.485,59.74,repaus,bun,1
27.2280,29.281,5.088,60.19,repaus,bun,1
27.2320,23.896,-6.695,61.38,repaus,bun,1
27.2360,10.081,-12.720,59.93,repaus,bun,1
27.2400,22.191,0.902,60.25,repaus,bun,1
27.2440,32.818,22.403,61.88,repaus,bun,1
27.2480,17.307,11.431,61.73,repaus,bun,1
27.2520,12.912,-7.110,60.44,repaus,bun,1
27.2560,7.850,-13.974,59.87,repaus,bun,1
27.2600,9.956,-0.186,59.61,repaus,bun,1
27.2640,25.271,8.633,60.56,repaus,bun,1
27.2680,25.949,5.330,60.11,repaus,bun,1
27.2720,25.852,-10.147,59.99,repaus,bun,1
27.2760,26.733,-11.776,61.45,repaus,bun,1
27.2800,38.233,12.372,61.33,repaus,bun,1
27.2840,51.292,31.661,61.32,repaus,bun,1
27.2880,43.993,24.988,62.69,repaus,bun,1
27.2920,36.171,20.017,59.93,repaus,bun,1
27.2960,30.715,11.543,61.39,repaus,bun,1
27.3000,41.229,25.884,60.32,repaus,bun,1
27.3040,50.468,41.683,61.68,repaus,bun,1
27.3080,35.405,31.725,60.93,repaus,bun,1
27.3120,25.355,16.594,60.11,repaus,bun,1
27.3160,15.442,-0.884,63.50,repaus,bun,1
27.3200,19.412,11.615,59.73,repaus,bun,1
27.3240,33.442,22.939,61.47,repaus,bun,1
27.3280,13.342,12.490,61.87,repaus,bun,1
27.3320,2.805,2.943,62.50,repaus,bun,1
27.3360,-5.557,-1.809,59.76,repaus,bun,1
27.3400,-6.029,10.583,60.50,repaus,bun,1
27.3440,0.419,20.571,60.49,repaus,bun,1
27.3480,-10.079,3.529,62.65,repaus,bun,1
27.3520,-15.805,-4.492,61.33,repaus,bun,1
27.3560,-25.049,-16.056,60.57,repaus,bun,1
27.3600,-4.802,-7.368,62.13,repaus,bun,1
27.3640,-1.410,6.425,61.96,repaus,bun,1
27.3680,-10.536,-6.292,61.85,repaus,bun,1
27.3720,-12.775,-17.221,63.43,repaus,bun,1
27.3760,-12.772,-31.899,59.64,repaus,bun,1
27.3800,4.574,-17.114,59.34,repaus,bun,1
27.3840,22.427,3.492,63.28,repaus,bun,1
27.3880,17.364,-3.220,61.16,repaus,bun,1
27.3920,15.694,-3.311,61.79,repaus,bun,1
27.3960,8.849,-11.343,60.60,repaus,bun,1
27.4000,19.080,1.916,62.01,repaus,bun,1
27.4040,29.477,14.001,61.26,repaus,bun,1
27.4080,15.067,11.233,61.32,repaus,bun,1
27.4120,8.670,-2.566,61.00,repaus,bun,1
27.4160,-0.374,-10.341,61.61,repaus,bun,1
27.4200,7.999,-1.051,61.48,repaus,bun,1
27.4240,6.911,11.549,59.93,repaus,bun,1
27.4280,-0.177,0.481,61.14,repaus,bun,1
27.4320,-6.100,-2.492,59.29,repaus,bun,1
27.4360,-10.287,-7.115,62.34,repaus,bun,1
27.4400,-2.064,3.931,61.79,repaus,bun,1
27.4440,14.329,16.556,60.99,repaus,bun,1
27.4480,5.153,5.568,61.29,repaus,bun,1
27.4520,-3.259,5.327,59.79,repaus,bun,1
27.4560,-5.920,1.704,61.56,repaus,bun,1
27.4600,1.040,13.632,61.59,repaus,bun,1
27.4640,18.041,29.839,61.57,repaus,bun,1
27.4680,11.544,16.792,62.21,repaus,bun,1
27.4720,5.826,-2.114,61.62,repaus,bun,1
27.4760,6.935,-11.218,60.39,repaus,bun,1
27.4800,16.419,3.637,60.10,repaus,bun,1
27.4840,30.095,17.091,60.04,repaus,bun,1
27.4880,33.092,13.975,60.38,repaus,bun,1
27.4920,25.174,10.588,61.35,repaus,bun,1
27.4960,18.977,2.527,61.24,repaus,bun,1
27.5000,28.906,25.459,61.40,repaus,bun,1
27.5040,34.142,30.411,62.81,repaus,bun,1
27.5080,15.364,23.573,60.96,repaus,bun,1
27.5120,6.486,7.628,62.62,repaus,bun,1
27.5160,-6.860,-4.367,61.51,repaus,bun,1
27.5200,-3.696,5.837,62.24,repaus,bun,1
27.5240,2.140,15.337,63.46,repaus,bun,1
27.5280,-11.609,-3.448,61.28,repaus,bun,1
27.5320,-11.853,-13.208,61.03,repaus,bun,1
27.5360,-23.480,-27.326,64.19,repaus,bun,1
27.5400,-12.841,-12.572,60.10,repaus,bun,1
27.5440,-4.482,-4.332,60.81,repaus,bun,1
27.5480,-7.045,-7.889,62.29,repaus,bun,1
27.5520,-14.079,-11.706,60.54,repaus,bun,1
27.5560,-16.792,-25.200,63.01,repaus,bun,1
27.5600,-5.884,-10.526,61.49,repaus,bun,1
27.5640,8.500,2.077,63.53,repaus,bun,1
27.5680,7.848,-6.825,61.37,repaus,bun,1
27.5720,0.129,-23.661,62.42,repaus,bun,1
27.5760,-4.298,-29.289,62.91,repaus,bun,1
27.5800,14.835,-17.560,62.99,repaus,bun,1
27.5840,25.691,-5.008,61.52,repaus,bun,1
27.5880,27.960,-4.594,62.11,repaus,bun,1
27.5920,31.076,-6.004,62.76,repaus,bun,1
27.5960,17.986,-10.735,61.94,repaus,bun,1
27.6000,30.386,14.437,62.63,repaus,bun,1
27.6040,34.656,24.014,62.58,repaus,bun,1
27.6080,25.293,18.583,63.05,repaus,bun,1
27.6120,8.396,11.651,63.15,repaus,bun,1
27.6160,-0.526,1.743,61.68,repaus,bun,1
27.6200,9.052,20.880,61.11,repaus,bun,1
27.6240,15.601,22.718,61.28,repaus,bun,1
27.6280,0.096,11.540,61.88,repaus,bun,1
27.6320,-9.600,0.549,63.16,repaus,bun,1
27.6360,-13.745,-7.880,60.51,repaus,bun,1
27.6400,5.378,-1.151,62.19,repaus,bun,1
27.6440,14.287,13.000,63.24,repaus,bun,1
27.6480,7.208,0.944,61.23,repaus,bun,1
27.6520,3.446,0.377,62.97,repaus,bun,1
27.6560,0.704,-4.537,64.01,repaus,bun,1
27.6600,10.647,7.998,62.43,repaus,bun,1
27.6640,22.074,18.343,60.38,repaus,bun,1
27.6680,22.015,10.208,63.20,repaus,bun,1
27.6720,15.555,0.344,61.81,repaus,bun,1
27.6760,11.635,-4.193,62.95,repaus,bun,1
27.6800,18.940,1.237,61.34,repaus,bun,1
27.6840,31.096,7.954,62.47,repaus,bun,1
27.6880,19.253,-1.903,62.57,repaus,bun,1
27.6920,8.016,-4.908,62.04,repaus,bun,1
27.6960,1.511,-16.427,61.76,repaus,bun,1
27.7000,7.862,-2.762,62.27,repaus,bun,1
27.7040,23.601,15.501,61.79,repaus,bun,1
27.7080,11.935,5.117,64.48,repaus,bun,1
27.7120,-4.232,-5.203,64.04,repaus,bun,1
27.7160,-10.326,-8.114,61.96,repaus,bun,1
27.7200,-6.593,3.187,61.22,repaus,bun,1
27.7240,-4.636,12.062,63.35,repaus,bun,1
27.7280,-13.771,0.546,62.81,repaus,bun,1
27.7320,-21.554,-9.990,64.65,repaus,bun,1
27.7360,-30.921,-21.419,62.71,repaus,bun,1
27.7400,-17.134,-13.626,61.24,repaus,bun,1
27.7440,-4.863,7.048,61.09,repaus,bun,1
27.7480,-8.615,2.336,62.53,repaus,bun,1
27.7520,-1.315,-11.729,63.57,repaus,bun,1
27.7560,-8.996,-16.032,63.03,repaus,bun,1
27.7600,7.640,5.057,62.68,repaus,bun,1
27.7640,26.844,26.167,61.62,repaus,bun,1
27.7680,25.518,10.011,63.34,repaus,bun,1
27.7720,23.207,7.408,61.77,repaus,bun,1
27.7760,13.201,-1.823,64.32,repaus,bun,1
27.7800,21.147,12.731,63.92,repaus,bun,1
27.7840,33.646,21.761,62.15,repaus,bun,1
27.7880,24.055,9.099,63.02,repaus,bun,1
27.7920,13.997,1.732,61.60,repaus,bun,1
27.7960,-5.789,-2.131,62.60,repaus,bun,1
27.8000,9.248,19.335,61.90,repaus,bun,1
27.8040,27.053,30.418,61.82,repaus,bun,1
27.8080,6.055,22.864,62.55,repaus,bun,1
27.8120,2.744,15.325,63.23,repaus,bun,1
27.8160,-7.237,7.923,62.33,repaus,bun,1
27.8200,-1.426,16.307,62.86,repaus,bun,1
27.8240,1.026,34.944,63.49,repaus,bun,1
27.8280,-9.284,32.461,63.39,repaus,bun,1
27.8320,-21.680,17.441,63.70,repaus,bun,1
27.8360,-28.052,3.909,64.47,repaus,bun,1
27.8400,-14.264,6.787,63.78,repaus,bun,1
27.8440,-11.087,14.994,65.20,repaus,bun,1
27.8480,-16.827,0.772,62.76,repaus,bun,1
27.8520,-6.435,-16.187,63.83,repaus,bun,1
27.8560,-6.435,-28.090,63.02,repaus,bun,1
27.8600,4.432,-5.245,63.31,repaus,bun,1
27.8640,21.372,0.513,64.22,repaus,bun,1
27.8680,18.674,0.114,63.41,repaus,bun,1
27.8720,9.477,-3.660,63.20,repaus,bun,1
27.8760,-0.610,-16.249,62.76,repaus,bun,1
27.8800,8.938,-6.507,63.48,repaus,bun,1
27.8840,16.076,6.816,63.21,repaus,bun,1
27.8880,4.135,3.474,63.20,repaus,bun,1
27.8920,-2.539,-5.379,63.37,repaus,bun,1
27.8960,-16.715,-16.783,62.25,repaus,bun,1
27.9000,-5.478,-6.486,63.31,repaus,bun,1
27.9040,-2.828,5.862,63.14,repaus,bun,1
27.9080,-11.120,-2.365,62.16,repaus,bun,1
27.9120,-10.878,-9.634,63.20,repaus,bun,1
27.9160,-20.565,-11.485,62.16,repaus,bun,1
27.9200,-11.035,8.704,62.32,repaus,bun,1
27.9240,-3.545,18.998,63.29,repaus,bun,1
27.9280,-9.175,15.391,64.13,repaus,bun,1
27.9320,-17.564,9.402,64.70,repaus,bun,1
27.9360,-21.426,-0.213,63.20,repaus,bun,1
27.9400,-11.730,11.806,63.06,repaus,bun,1
27.9440,-3.724,17.068,63.09,repaus,bun,1
27.9480,-4.686,3.090,65.01,repaus,bun,1
27.9520,-4.677,-0.792,62.78,repaus,bun,1
27.9560,-0.459,-9.396,63.44,repaus,bun,1
27.9600,7.987,0.771,63.23,repaus,bun,1
27.9640,29.243,16.017,64.52,repaus,bun,1
27.9680,22.171,13.738,63.24,repaus,bun,1
27.9720,17.228,5.805,64.12,repaus,bun,1
27.9760,19.265,9.812,63.29,repaus,bun,1
27.9800,27.416,24.115,62.40,repaus,bun,1
27.9840,39.276,31.446,64.40,repaus,bun,1
27.9880,23.551,25.745,63.24,repaus,bun,1
27.9920,5.168,15.564,64.50,repaus,bun,1
27.9960,-4.643,13.215,63.89,repaus,bun,1
28.0000,-2.805,17.175,64.73,repaus,bun,1
28.0040,6.721,28.079,64.51,repaus,bun,1
28.0080,-2.360,14.257,63.98,repaus,bun,1
28.0120,-9.921,2.975,63.56,repaus,bun,1
28.0160,-21.268,-3.819,62.60,repaus,bun,1
28.0200,-13.873,11.718,66.04,repaus,bun,1
28.0240,-5.432,19.560,63.85,repaus,bun,1
28.0280,-12.516,8.121,64.39,repaus,bun,1
28.0320,-27.313,7.684,63.98,repaus,bun,1
28.0360,-33.608,2.378,64.22,repaus,bun,1
28.0400,-25.233,7.737,63.50,repaus,bun,1
28.0440,-10.434,8.768,63.04,repaus,bun,1
28.0480,-15.599,-0.155,64.18,repaus,bun,1
28.0520,-17.445,-11.004,63.87,repaus,bun,1
28.0560,-21.465,-24.456,64.79,repaus,bun,1
28.0600,-5.876,-11.417,63.57,repaus,bun,1
28.0640,9.304,-1.770,63.32,repaus,bun,1
28.0680,5.855,-8.787,64.73,repaus,bun,1
28.0720,12.587,-13.947,64.02,repaus,bun,1
28.0760,7.333,-15.109,63.51,repaus,bun,1
28.0800,20.972,11.498,63.40,repaus,bun,1
28.0840,31.487,24.322,64.28,repaus,bun,1
28.0880,21.920,15.402,63.34,repaus,bun,1
28.0920,9.993,13.267,64.08,repaus,bun,1
28.0960,-4.896,-1.189,64.69,repaus,bun,1
28.1000,2.143,20.112,62.28,repaus,bun,1
28.1040,0.438,26.321,63.50,repaus,bun,1
28.1080,-6.279,16.186,64.88,repaus,bun,1
28.1120,-18.097,8.507,64.52,repaus,bun,1
28.1160,-23.260,5.464,65.45,repaus,bun,1
28.1200,-5.709,12.596,65.09,repaus,bun,1
28.1240,1.878,31.602,66.14,repaus,bun,1
28.1280,2.468,21.975,65.17,repaus,bun,1
28.1320,-4.855,13.526,64.77,repaus,bun,1
28.1360,-8.095,16.601,63.06,repaus,bun,1
28.1400,6.069,29.503,65.86,repaus,bun,1
28.1440,18.510,33.172,63.64,repaus,bun,1
28.1480,12.745,21.780,63.31,repaus,bun,1
28.1520,10.556,17.908,63.59,repaus,bun,1
28.1560,-6.434,-0.746,64.72,repaus,bun,1
28.1600,10.134,9.115,65.97,repaus,bun,1
28.1640,23.396,16.664,63.42,repaus,bun,1
