# SIMULARE — semnal generat de genereaza_simulare.py, nu inregistrat. Rol: control pozitiv pentru validarea lantului de analiza.
t_s,bpm
69.32,68.86
69.36,68.67
69.40,69.17
69.44,68.17
69.48,68.21
69.52,67.71
69.56,68.19
69.60,67.14
69.64,68.66
69.68,66.36
69.72,67.39
69.76,67.53
69.80,68.73
69.84,66.13
69.88,66.11
69.92,67.10
69.96,66.31
70.00,65.91
70.04,66.75
70.08,66.83
70.12,66.52
70.16,65.19
70.20,65.61
70.24,65.64
70.28,64.11
70.32,65.07
70.36,64.57
70.40,65.07
70.44,63.92
70.48,63.34
70.52,63.77
70.56,63.81
70.60,66.08
70.64,63.55
70.68,63.22
70.72,64.00
70.76,63.46
70.80,63.44
70.84,63.66
70.88,63.89
70.92,62.69
70.96,63.94
71.00,66.05
71.04,63.12
71.08,62.61
71.12,61.85
71.16,63.35
71.20,63.44
71.24,62.15
71.28,61.28
71.32,65.19
71.36,63.34
71.40,63.23
71.44,63.67
71.48,63.96
71.52,63.92
71.56,64.77
71.60,63.46
71.64,65.03
71.68,64.88
71.72,64.96
71.76,63.79
71.80,66.46
71.84,64.63
71.88,66.28
71.92,65.55
71.96,66.01
72.00,65.85
72.04,66.98
72.08,66.67
72.12,68.37
72.16,67.02
72.20,67.57
72.24,67.72
72.28,67.59
72.32,67.60
72.36,68.62
72.40,68.26
72.44,67.69
72.48,68.71
72.52,68.89
72.56,69.66
72.60,67.53
72.64,68.21
72.68,69.51
72.72,69.30
72.76,69.51
72.80,69.78
72.84,69.06
72.88,70.20
72.92,68.98
72.96,68.12
73.00,68.55
73.04,70.09
73.08,69.94
73.12,68.82
73.16,68.49
73.20,69.14
73.24,69.60
73.28,69.99
73.32,69.28
73.36,68.67
73.40,67.35
73.44,68.70
73.48,67.37
73.52,67.35
73.56,69.24
73.60,69.55
73.64,67.77
73.68,67.86
73.72,68.21
73.76,69.42
73.80,68.06
73.84,65.73
73.88,67.10
73.92,68.78
73.96,64.53
74.00,68.54
74.04,65.50
74.08,65.79
74.12,69.10
74.16,65.44
74.20,66.07
74.24,66.22
74.28,66.03
74.32,66.24
74.36,65.41
74.40,64.17
74.44,65.34
74.48,64.93
74.52,63.62
74.56,63.84
74.60,65.54
74.64,64.95
74.68,66.01
74.72,64.45
74.76,65.14
74.80,64.81
74.84,62.46
74.88,63.35
74.92,64.11
74.96,64.07
75.00,64.50
75.04,62.77
75.08,63.45
75.12,62.99
75.16,64.08
75.20,63.94
75.24,63.57
75.28,63.30
75.32,64.22
75.36,64.11
75.40,63.88
75.44,65.94
75.48,65.04
75.52,65.87
75.56,65.35
75.60,65.79
75.64,64.98
75.68,65.20
75.72,67.17
75.76,66.26
75.80,65.04
75.84,66.34
75.88,66.90
75.92,67.81
75.96,67.03
76.00,67.86
76.04,65.73
76.08,67.58
76.12,67.94
76.16,68.64
76.20,67.15
76.24,68.62
76.28,68.38
76.32,68.52
76.36,68.47
76.40,68.31
76.44,68.71
76.48,68.97
76.52,67.30
76.56,69.31
76.60,69.81
76.64,70.94
76.68,69.64
76.72,70.91
76.76,71.63
76.80,69.55
76.84,70.14
76.88,70.79
76.92,71.86
76.96,69.64
77.00,69.35
77.04,69.44
77.08,70.99
77.12,70.57
77.16,70.07
77.20,70.92
77.24,68.98
77.28,70.13
77.32,71.67
77.36,67.82
77.40,69.41
77.44,69.78
77.48,70.65
77.52,70.49
77.56,68.88
77.60,71.13
77.64,67.50
77.68,69.09
77.72,70.02
77.76,68.38
77.80,69.54
77.84,69.42
77.88,68.17
77.92,67.55
77.96,68.62
78.00,67.15
78.04,67.68
78.08,66.08
78.12,66.52
78.16,67.67
78.20,66.40
78.24,65.34
78.28,69.00
78.32,67.17
78.36,66.87
78.40,66.51
78.44,66.38
78.48,64.19
78.52,64.80
78.56,64.95
78.60,65.91
78.64,65.92
78.68,65.28
78.72,64.86
78.76,64.14
78.80,65.81
78.84,64.96
78.88,64.83
78.92,64.49
78.96,65.12
79.00,65.29
79.04,64.03
79.08,64.32
79.12,65.60
79.16,65.78
79.20,66.33
79.24,65.73
79.28,68.20
79.32,67.02
79.36,64.49
79.40,66.68
79.44,64.67
79.48,66.71
79.52,65.85
79.56,66.36
79.60,66.82
79.64,67.95
79.68,65.92
79.72,66.47
79.76,66.58
79.80,67.32
79.84,68.20
79.88,67.18
79.92,68.18
79.96,66.88
80.00,68.18
80.04,69.78
80.08,69.98
80.12,69.11
80.16,69.37
80.20,68.01
80.24,70.30
80.28,70.84
80.32,68.74
80.36,71.91
80.40,70.64
80.44,69.74
80.48,71.26
80.52,71.42
80.56,71.18
80.60,70.59
80.64,71.47
80.68,72.20
80.72,71.11
80.76,72.65
80.80,70.79
80.84,70.12
80.88,74.92
80.92,70.89
80.96,72.12
81.00,70.66
81.04,72.21
81.08,71.45
81.12,72.83
81.16,72.55
81.20,71.25
81.24,71.43
81.28,72.76
81.32,72.82
81.36,72.28
81.40,71.94
81.44,70.68
81.48,69.61
81.52,69.97
81.56,72.39
81.60,71.20
81.64,70.67
81.68,70.73
81.72,70.99
81.76,70.34
81.80,68.69
81.84,71.25
81.88,70.55
81.92,69.24
81.96,68.89
82.00,68.82
82.04,69.90
82.08,68.27
82.12,68.22
82.16,68.74
82.20,67.53
82.24,68.37
82.28,68.25
82.32,67.91
82.36,68.67
82.40,69.14
82.44,68.97
82.48,68.49
82.52,67.25
82.56,68.35
82.60,66.60
82.64,66.86
82.68,66.69
82.72,66.73
82.76,66.14
82.80,67.29
82.84,66.79
82.88,66.67
82.92,65.18
82.96,68.07
83.00,66.88
83.04,65.14
83.08,67.33
83.12,68.10
83.16,66.85
83.20,67.48
83.24,65.55
83.28,68.06
83.32,66.64
83.36,66.83
83.40,66.21
83.44,67.33
83.48,67.90
83.52,70.09
83.56,66.11
83.60,67.38
83.64,67.88
83.68,68.76
83.72,68.56
83.76,68.99
83.80,67.74
83.84,69.79
83.88,69.71
83.92,70.43
83.96,68.72
84.00,70.22
84.04,71.45
84.08,68.99
84.12,71.34
84.16,68.14
84.20,71.73
84.24,70.79
84.28,70.43
84.32,72.27
84.36,71.38
84.40,71.00
84.44,72.19
84.48,72.82
84.52,73.63
84.56,74.16
84.60,72.75
84.64,70.53
84.68,74.17
84.72,73.24
84.76,73.02
84.80,71.16
84.84,73.33
84.88,74.26
84.92,72.07
84.96,72.94
85.00,72.88
85.04,71.99
85.08,74.49
85.12,71.42
85.16,72.96
85.20,74.10
85.24,72.49
85.28,72.65
85.32,71.13
85.36,72.78
85.40,72.04
85.44,73.91
85.48,73.49
85.52,73.85
85.56,74.17
85.60,74.23
85.64,74.03
85.68,72.67
85.72,72.20
85.76,70.52
85.80,71.53
85.84,72.09
85.88,69.72
85.92,71.44
85.96,70.34
86.00,71.80
86.04,69.01
86.08,71.28
86.12,70.16
86.16,69.46
86.20,69.13
86.24,69.80
86.28,69.18
86.32,69.20
86.36,68.18
86.40,68.95
86.44,69.18
86.48,65.82
86.52,69.00
86.56,67.66
86.60,67.31
86.64,69.24
86.68,68.11
86.72,67.49
86.76,68.09
86.80,66.75
86.84,69.46
86.88,67.53
86.92,66.15
86.96,68.04
87.00,68.71
87.04,68.09
87.08,67.08
87.12,68.05
87.16,67.59
87.20,70.13
87.24,68.85
87.28,68.23
87.32,67.55
87.36,69.81
87.40,67.90
87.44,68.08
87.48,66.75
87.52,67.64
87.56,70.00
87.60,68.95
87.64,70.06
87.68,70.40
87.72,70.50
87.76,68.85
87.80,70.34
87.84,69.39
87.88,69.42
87.92,71.87
87.96,71.72
88.00,71.99
88.04,70.23
88.08,71.03
88.12,71.98
88.16,72.77
88.20,72.39
88.24,71.67
88.28,71.14
88.32,74.04
88.36,73.67
88.40,72.84
88.44,71.92
88.48,70.95
88.52,72.81
88.56,74.51
88.60,73.11
88.64,73.65
88.68,73.69
88.72,73.49
88.76,74.36
88.80,74.39
88.84,73.25
88.88,74.42
88.92,72.63
88.96,74.96
89.00,74.20
89.04,74.52
89.08,73.38
89.12,72.09
89.16,74.45
89.20,74.79
89.24,74.86
89.28,73.70
89.32,75.37
89.36,74.19
89.40,73.23
89.44,73.07
89.48,75.38
89.52,72.94
89.56,72.59
89.60,72.54
89.64,72.77
89.68,74.07
89.72,74.70
89.76,71.35
89.80,70.37
89.84,71.38
89.88,72.45
89.92,72.25
89.96,70.56
90.00,71.83
90.04,71.04
90.08,71.12
90.12,70.44
90.16,70.57
90.20,71.25
90.24,69.76
90.28,70.71
90.32,70.47
90.36,67.80
90.40,67.80
90.44,67.93
90.48,69.19
90.52,68.78
90.56,69.68
90.60,68.93
90.64,68.38
90.68,70.04
90.72,67.18
90.76,69.72
90.80,67.74
90.84,68.47
90.88,69.14
90.92,67.63
90.96,67.67
91.00,67.79
91.04,69.07
91.08,70.41
91.12,67.90
91.16,67.40
91.20,67.38
91.24,68.13
91.28,68.60
91.32,70.51
91.36,68.37
91.40,69.53
91.44,70.32
91.48,68.13
91.52,69.53
91.56,70.18
91.60,71.03
91.64,68.22
91.68,70.22
91.72,71.38
91.76,71.06
91.80,70.62
91.84,70.46
91.88,70.16
91.92,71.37
91.96,71.50
92.00,71.73
92.04,72.34
92.08,73.62
92.12,71.03
92.16,71.99
92.20,73.39
92.24,72.73
92.28,73.28
92.32,73.93
92.36,73.09
92.40,73.92
92.44,72.37
92.48,74.39
92.52,71.46
92.56,74.24
92.60,72.97
92.64,75.12
92.68,72.90
92.72,74.64
92.76,73.09
92.80,73.29
92.84,74.04
92.88,75.26
92.92,75.63
92.96,73.45
93.00,72.78
93.04,74.48
93.08,72.48
93.12,75.11
93.16,72.83
93.20,74.83
93.24,73.41
93.28,73.97
93.32,73.20
93.36,73.98
93.40,73.71
93.44,72.27
93.48,74.21
93.52,72.28
93.56,73.45
93.60,72.34
93.64,70.20
93.68,72.28
93.72,72.06
93.76,71.33
93.80,72.98
93.84,71.82
93.88,72.47
93.92,72.20
93.96,72.31
94.00,70.63
94.04,71.84
94.08,71.10
94.12,70.35
94.16,70.53
94.20,70.30
94.24,69.98
94.28,69.74
94.32,69.30
94.36,69.07
94.40,68.94
94.44,70.43
94.48,69.75
94.52,69.65
94.56,68.81
94.60,68.27
94.64,68.85
94.68,68.86
94.72,68.46
94.76,68.37
94.80,67.43
94.84,66.72
94.88,69.80
94.92,70.17
94.96,66.49
95.00,68.37
95.04,67.85
95.08,68.40
95.12,66.46
95.16,68.48
95.20,68.44
95.24,66.91
95.28,68.47
95.32,68.12
95.36,67.53
95.40,69.22
95.44,68.53
95.48,69.31
95.52,70.08
95.56,67.37
95.60,69.40
95.64,70.65
95.68,69.96
95.72,69.48
95.76,68.51
95.80,69.45
95.84,69.65
95.88,70.55
95.92,71.82
95.96,70.12
96.00,71.52
96.04,69.70
96.08,72.78
96.12,71.30
96.16,72.10
96.20,70.61
96.24,72.32
96.28,71.74
96.32,71.63
96.36,70.85
96.40,72.09
96.44,71.68
96.48,71.95
96.52,72.56
96.56,72.55
96.60,72.54
96.64,72.37
96.68,71.37
96.72,71.94
96.76,73.43
96.80,74.91
96.84,74.32
96.88,73.19
96.92,73.47
96.96,72.64
97.00,72.16
97.04,74.38
97.08,73.84
97.12,73.12
97.16,73.24
97.20,73.34
97.24,71.85
97.28,72.35
97.32,71.98
97.36,74.93
97.40,70.72
97.44,72.13
97.48,73.56
97.52,71.87
97.56,72.29
97.60,70.43
97.64,70.00
97.68,72.61
97.72,73.04
97.76,71.38
97.80,70.96
97.84,70.10
97.88,69.80
97.92,69.45
97.96,71.24
98.00,68.79
98.04,69.38
98.08,70.89
98.12,69.75
98.16,69.98
98.20,67.39
98.24,69.88
98.28,66.56
98.32,69.65
98.36,69.12
98.40,69.86
98.44,68.82
98.48,67.53
98.52,66.96
98.56,67.60
98.60,68.16
98.64,67.84
98.68,68.08
98.72,67.77
98.76,67.10
98.80,67.46
98.84,66.98
98.88,66.14
98.92,68.96
98.96,66.74
99.00,66.03
99.04,66.90
99.08,66.13
99.12,65.84
99.16,66.87
99.20,66.43
99.24,66.16
99.28,67.88
99.32,67.07
99.36,67.20
99.40,66.57
99.44,68.25
99.48,69.29
99.52,65.77
99.56,68.04
99.60,67.52
99.64,68.30
99.68,68.34
99.72,67.75
99.76,68.41
99.80,67.65
99.84,68.63
99.88,69.91
99.92,68.81
99.96,68.31
100.00,69.49
100.04,69.16
100.08,69.80
100.12,69.92
100.16,68.82
100.20,68.51
100.24,72.23
100.28,71.27
100.32,70.30
100.36,70.74
100.40,71.05
100.44,70.84
100.48,70.87
100.52,72.02
100.56,72.55
100.60,70.40
100.64,70.80
100.68,70.55
100.72,71.57
100.76,70.50
100.80,71.38
100.84,72.59
100.88,73.19
100.92,71.49
100.96,71.47
101.00,70.95
101.04,72.05
101.08,72.71
101.12,73.43
101.16,72.42
101.20,71.06
101.24,72.83
101.28,71.27
101.32,71.39
101.36,70.41
101.40,71.70
101.44,72.20
101.48,70.57
101.52,71.44
101.56,70.17
101.60,71.51
101.64,70.67
101.68,69.54
101.72,72.04
101.76,70.65
101.80,67.72
101.84,68.10
101.88,69.74
101.92,68.31
101.96,68.60
102.00,69.73
102.04,69.91
102.08,68.02
102.12,67.75
102.16,67.53
102.20,66.47
102.24,66.96
102.28,68.03
102.32,65.61
102.36,67.01
102.40,66.74
102.44,66.88
102.48,65.73
102.52,67.78
102.56,67.42
102.60,67.18
102.64,67.49
102.68,66.46
102.72,65.53
102.76,66.08
102.80,66.68
102.84,64.04
102.88,65.75
102.92,64.94
102.96,63.99
103.00,66.24
103.04,65.02
103.08,67.29
103.12,64.85
103.16,65.29
103.20,65.36
103.24,65.97
103.28,64.73
103.32,65.07
103.36,65.02
103.40,65.12
103.44,65.26
103.48,67.13
103.52,66.21
103.56,67.57
103.60,66.06
103.64,65.97
103.68,65.19
103.72,65.48
103.76,66.15
103.80,65.66
103.84,67.11
103.88,69.33
103.92,67.28
103.96,69.11
104.00,68.47
104.04,68.11
104.08,68.34
104.12,69.02
104.16,69.39
104.20,66.95
104.24,68.39
104.28,68.42
104.32,69.06
104.36,69.37
104.40,67.90
104.44,69.46
104.48,71.50
104.52,71.32
104.56,69.95
104.60,70.11
104.64,70.61
104.68,69.93
104.72,71.14
104.76,70.56
104.80,70.96
104.84,69.94
104.88,70.22
104.92,71.06
104.96,71.09
105.00,71.76
105.04,70.37
105.08,71.11
105.12,70.36
105.16,69.71
105.20,71.12
105.24,71.05
105.28,70.88
105.32,68.75
105.36,69.33
105.40,71.27
105.44,69.28
105.48,70.43
105.52,70.18
105.56,69.50
105.60,68.93
105.64,68.98
105.68,68.93
105.72,68.99
105.76,67.73
105.80,69.17
105.84,66.52
105.88,67.28
105.92,67.28
105.96,68.83
106.00,67.11
106.04,68.48
106.08,68.70
106.12,67.60
106.16,66.49
106.20,66.23
106.24,65.96
106.28,65.56
106.32,67.33
106.36,67.05
106.40,65.68
106.44,64.18
106.48,64.65
106.52,65.19
106.56,65.34
106.60,66.62
106.64,65.83
106.68,63.76
106.72,65.03
106.76,64.21
106.80,64.47
106.84,64.47
106.88,63.25
106.92,64.41
106.96,64.64
107.00,62.92
107.04,63.42
107.08,63.90
107.12,64.66
107.16,64.37
107.20,64.37
107.24,62.86
107.28,65.17
107.32,66.23
107.36,63.83
107.40,64.57
107.44,64.16
107.48,64.32
107.52,65.56
107.56,64.95
107.60,66.20
107.64,65.87
107.68,65.74
107.72,65.03
107.76,66.13
107.80,65.82
107.84,67.41
107.88,66.15
107.92,65.50
107.96,67.51
108.00,66.53
108.04,66.22
108.08,67.23
108.12,66.89
108.16,69.57
108.20,67.37
108.24,67.72
108.28,69.71
108.32,68.08
108.36,69.49
108.40,69.07
108.44,69.32
108.48,68.76
108.52,70.34
108.56,69.43
108.60,69.99
108.64,69.50
108.68,69.54
108.72,69.34
108.76,71.03
108.80,69.96
108.84,70.22
108.88,69.99
108.92,69.84
108.96,70.14
109.00,70.65
109.04,69.36
109.08,69.05
109.12,70.24
109.16,70.22
109.20,71.16
109.24,69.78
109.28,69.75
109.32,70.90
109.36,71.04
109.40,69.42
109.44,69.85
109.48,68.33
109.52,69.15
109.56,68.22
109.60,67.16
109.64,67.89
109.68,69.42
109.72,67.09
109.76,68.06
109.80,66.37
109.84,66.39
109.88,68.25
109.92,66.83
109.96,67.98
110.00,68.70
110.04,67.56
110.08,68.02
110.12,65.89
110.16,66.45
110.20,66.39
110.24,67.69
110.28,66.41
110.32,66.00
110.36,64.83
110.40,66.15
110.44,64.40
110.48,65.27
110.52,64.41
110.56,65.71
110.60,64.39
110.64,63.18
110.68,64.95
110.72,65.77
110.76,63.45
110.80,64.85
110.84,65.53
110.88,62.56
110.92,64.52
110.96,62.41
111.00,63.69
111.04,64.31
111.08,64.10
111.12,64.76
111.16,63.83
111.20,64.28
111.24,62.95
111.28,64.00
111.32,63.47
111.36,63.66
111.40,64.33
111.44,63.73
111.48,65.38
111.52,64.65
111.56,63.78
111.60,66.29
111.64,65.90
111.68,65.11
111.72,66.57
111.76,66.18
111.80,65.77
111.84,67.89
111.88,67.85
111.92,66.48
111.96,68.37
112.00,66.57
112.04,67.18
112.08,67.41
112.12,68.27
112.16,67.18
112.20,69.32
112.24,68.04
112.28,69.64
112.32,66.27
112.36,70.10
112.40,69.57
112.44,69.81
112.48,67.43
112.52,69.20
112.56,70.10
112.60,69.82
112.64,71.48
112.68,69.69
112.72,69.16
112.76,71.59
112.80,70.59
112.84,70.79
112.88,69.37
112.92,68.20
112.96,69.67
113.00,69.59
113.04,70.32
113.08,71.98
113.12,70.83
113.16,71.57
113.20,70.25
113.24,69.96
113.28,71.76
113.32,69.75
113.36,69.57
113.40,71.92
113.44,70.04
113.48,71.13
113.52,68.43
113.56,70.62
113.60,68.84
113.64,69.84
113.68,68.33
113.72,69.49
113.76,68.32
113.80,69.51
113.84,69.39
113.88,68.41
113.92,68.93
113.96,67.61
114.00,69.00
114.04,68.65
114.08,67.84
114.12,67.08
114.16,68.22
114.20,67.36
114.24,66.39
114.28,66.14
114.32,66.64
114.36,66.50
114.40,64.85
114.44,67.27
114.48,66.51
114.52,66.14
114.56,66.04
114.60,66.15
114.64,64.31
114.68,67.48
114.72,65.28
114.76,64.87
114.80,64.13
114.84,64.67
114.88,64.12
114.92,65.63
114.96,66.70
115.00,66.79
115.04,65.87
115.08,65.28
115.12,65.57
115.16,64.35
115.20,66.64
115.24,65.72
115.28,64.61
115.32,66.61
115.36,65.47
115.40,65.10
115.44,66.06
115.48,65.12
115.52,67.12
115.56,66.35
115.60,68.71
115.64,65.54
115.68,67.32
115.72,66.46
115.76,68.78
115.80,68.33
115.84,67.92
115.88,67.65
115.92,68.08
115.96,68.25
116.00,70.26
116.04,70.12
116.08,67.82
116.12,69.97
116.16,68.85
116.20,69.52
116.24,70.19
116.28,68.49
116.32,68.55
116.36,69.60
116.40,69.42
116.44,71.41
116.48,69.85
116.52,69.62
116.56,70.61
116.60,73.01
116.64,71.04
116.68,70.80
116.72,72.59
116.76,70.95
116.80,71.40
116.84,72.23
116.88,71.19
116.92,71.25
116.96,71.96
117.00,72.50
117.04,72.03
117.08,72.63
117.12,72.55
117.16,73.15
117.20,71.35
117.24,72.00
117.28,71.82
117.32,71.49
117.36,72.68
117.40,70.42
117.44,71.69
117.48,69.78
117.52,71.62
117.56,71.28
117.60,71.01
117.64,71.17
117.68,70.58
117.72,70.36
117.76,70.85
117.80,69.56
117.84,70.79
117.88,69.02
117.92,68.61
117.96,69.22
118.00,69.61
118.04,68.07
118.08,70.07
118.12,68.65
118.16,67.90
118.20,69.21
118.24,68.04
118.28,68.70
118.32,68.65
118.36,66.83
118.40,66.57
118.44,67.52
118.48,67.86
118.52,65.50
118.56,67.01
118.60,67.54
118.64,68.24
118.68,67.91
118.72,67.20
118.76,65.70
118.80,65.74
118.84,66.56
118.88,66.53
118.92,67.61
118.96,66.57
119.00,65.04
119.04,68.28
119.08,67.56
119.12,68.17
119.16,67.55
119.20,68.35
119.24,66.42
119.28,67.18
119.32,68.23
119.36,66.83
119.40,69.22
119.44,67.54
119.48,68.73
119.52,68.52
119.56,69.34
119.60,68.84
119.64,66.72
119.68,66.55
119.72,69.26
119.76,69.66
119.80,69.08
119.84,69.38
119.88,71.01
119.92,69.60
119.96,70.28
120.00,70.19
120.04,70.07
120.08,70.10
120.12,72.05
120.16,71.18
120.20,71.75
120.24,70.73
120.28,70.63
120.32,71.31
120.36,73.14
120.40,72.59
120.44,72.48
120.48,71.77
120.52,73.97
120.56,73.93
120.60,74.30
120.64,73.45
120.68,72.15
120.72,72.28
120.76,74.49
120.80,73.64
120.84,73.26
120.88,73.94
120.92,73.08
120.96,71.55
121.00,74.67
121.04,72.42
121.08,73.72
121.12,73.28
121.16,74.49
121.20,74.36
121.24,74.01
121.28,74.76
121.32,73.62
121.36,73.08
121.40,72.87
121.44,74.38
121.48,74.41
121.52,73.58
121.56,71.69
121.60,72.23
121.64,72.48
121.68,72.93
121.72,72.57
121.76,72.07
121.80,70.75
121.84,71.57
121.88,73.41
121.92,71.17
121.96,70.89
122.00,70.82
122.04,70.30
122.08,71.24
122.12,70.04
122.16,69.94
122.20,71.00
122.24,71.21
122.28,69.12
122.32,69.98
122.36,69.87
122.40,69.01
122.44,68.24
122.48,68.98
122.52,69.61
122.56,69.76
122.60,69.74
122.64,68.28
122.68,69.58
122.72,68.49
122.76,70.09
122.80,67.86
122.84,69.12
122.88,69.33
122.92,69.18
122.96,66.51
123.00,68.09
123.04,68.14
123.08,69.49
123.12,68.42
123.16,68.20
123.20,69.50
123.24,67.60
123.28,68.75
123.32,69.17
123.36,68.17
123.40,70.69
123.44,69.50
123.48,69.98
123.52,68.38
123.56,69.29
123.60,70.27
123.64,70.62
123.68,69.23
123.72,69.61
123.76,72.02
123.80,72.26
123.84,71.99
123.88,71.85
123.92,71.69
123.96,71.44
124.00,71.57
124.04,72.89
124.08,74.25
124.12,73.44
124.16,73.35
124.20,72.67
124.24,73.63
124.28,74.08
124.32,73.33
124.36,73.99
124.40,75.70
124.44,74.28
124.48,73.80
124.52,72.74
124.56,76.45
124.60,74.65
124.64,74.05
124.68,75.54
124.72,76.87
124.76,74.05
124.80,73.35
124.84,74.58
124.88,73.42
124.92,75.02
124.96,76.89
125.00,75.61
125.04,74.44
125.08,74.85
125.12,74.21
125.16,75.24
125.20,76.04
125.24,74.38
125.28,74.32
125.32,75.16
125.36,73.56
125.40,74.10
125.44,76.47
125.48,74.84
125.52,74.59
125.56,73.52
125.60,74.22
125.64,73.44
125.68,74.29
125.72,74.15
125.76,73.57
125.80,72.69
125.84,72.18
125.88,73.08
125.92,73.00
125.96,73.31
126.00,74.77
126.04,72.49
126.08,73.17
126.12,71.67
126.16,72.92
126.20,73.96
126.24,72.76
126.28,74.33
126.32,72.21
126.36,71.71
126.40,71.73
126.44,71.67
126.48,71.63
126.52,71.61
126.56,71.64
126.60,69.78
126.64,69.95
126.68,70.03
126.72,72.46
126.76,71.18
126.80,67.82
126.84,69.32
126.88,70.26
126.92,68.57
126.96,71.69
127.00,70.32
127.04,69.97
127.08,70.78
127.12,70.10
127.16,69.50
127.20,69.41
127.24,69.30
127.28,72.39
127.32,70.96
127.36,70.00
127.40,72.04
127.44,70.68
127.48,71.44
127.52,71.51
127.56,70.29
127.60,72.33
127.64,72.37
127.68,70.56
127.72,73.74
127.76,72.08
127.80,73.25
127.84,71.99
127.88,73.55
127.92,72.68
127.96,71.64
128.00,73.78
128.04,74.34
128.08,74.19
128.12,73.74
128.16,75.43
128.20,75.09
128.24,74.60
128.28,75.06
128.32,73.49
128.36,74.54
128.40,74.84
128.44,74.52
128.48,76.70
128.52,74.26
128.56,75.53
128.60,76.96
128.64,75.35
128.68,76.35
128.72,76.73
128.76,75.83
128.80,76.84
128.84,74.85
128.88,76.14
128.92,75.93
128.96,77.14
129.00,76.41
129.04,77.56
129.08,77.96
129.12,76.31
129.16,75.85
129.20,75.77
129.24,76.40
129.28,74.66
129.32,76.43
129.36,77.16
129.40,75.66
129.44,76.22
129.48,74.29
129.52,75.35
129.56,75.09
129.60,75.92
129.64,75.85
129.68,73.53
129.72,73.27
129.76,76.16
129.80,73.59
129.84,75.05
129.88,75.93
129.92,73.79
129.96,73.27
130.00,74.84
130.04,72.88
130.08,73.31
130.12,73.35
130.16,72.62
130.20,72.34
130.24,72.24
130.28,72.05
130.32,72.07
130.36,71.89
130.40,73.68
130.44,71.95
130.48,72.37
130.52,72.36
130.56,71.44
130.60,71.84
130.64,70.40
130.68,70.18
130.72,70.86
130.76,71.70
130.80,71.76
130.84,70.66
130.88,70.48
130.92,71.76
130.96,70.25
131.00,70.60
131.04,69.45
131.08,70.06
131.12,71.37
131.16,71.12
131.20,70.38
131.24,72.05
131.28,72.73
131.32,72.25
131.36,73.06
131.40,72.05
131.44,71.85
131.48,73.00
131.52,69.75
131.56,73.87
131.60,72.28
131.64,72.00
131.68,72.90
131.72,72.36
131.76,71.57
131.80,73.78
131.84,73.47
131.88,72.89
131.92,75.29
131.96,74.26
132.00,74.77
132.04,72.46
132.08,75.26
132.12,73.46
132.16,73.68
132.20,75.00
132.24,75.68
132.28,75.16
132.32,76.44
132.36,74.41
132.40,75.53
132.44,76.18
132.48,75.78
132.52,75.72
132.56,75.02
132.60,77.30
132.64,76.00
132.68,74.67
132.72,75.53
132.76,76.47
132.80,77.96
132.84,76.34
132.88,75.10
132.92,76.82
132.96,77.52
133.00,77.17
133.04,76.92
133.08,78.10
133.12,76.91
133.16,76.56
133.20,76.74
133.24,77.08
133.28,76.17
133.32,76.89
133.36,76.55
133.40,76.23
133.44,75.64
133.48,74.88
133.52,76.06
133.56,73.97
133.60,76.30
133.64,74.81
133.68,76.25
133.72,76.72
133.76,73.99
133.80,75.65
133.84,74.22
133.88,74.14
133.92,73.92
133.96,75.22
134.00,74.29
134.04,74.28
134.08,74.19
134.12,72.56
134.16,74.13
134.20,72.62
134.24,73.28
134.28,71.81
134.32,73.31
134.36,73.00
134.40,72.45
134.44,72.64
134.48,72.44
134.52,71.27
134.56,71.11
134.60,70.86
134.64,69.46
134.68,71.61
134.72,70.72
134.76,70.17
134.80,70.74
134.84,70.78
134.88,71.66
134.92,71.09
134.96,70.78
135.00,70.91
135.04,71.80
135.08,71.67
135.12,72.55
135.16,69.55
135.20,72.00
135.24,71.96
135.28,71.75
135.32,68.58
135.36,69.36
135.40,70.64
135.44,70.19
135.48,72.33
135.52,70.97
135.56,71.58
135.60,71.77
135.64,72.68
135.68,71.60
135.72,72.69
135.76,71.94
135.80,72.05
135.84,72.69
135.88,71.87
135.92,73.81
135.96,71.57
136.00,74.02
136.04,73.13
136.08,73.36
136.12,73.75
136.16,73.63
136.20,74.67
136.24,75.42
136.28,72.79
136.32,74.69
136.36,75.01
136.40,74.01
136.44,75.51
136.48,75.34
136.52,76.82
136.56,77.09
136.60,76.93
136.64,74.22
136.68,76.36
136.72,75.87
136.76,73.68
136.80,76.55
136.84,77.25
136.88,75.73
136.92,76.83
136.96,76.24
137.00,76.83
137.04,75.82
137.08,75.97
137.12,77.20
137.16,75.96
137.20,76.73
137.24,75.18
137.28,75.52
137.32,74.84
137.36,76.00
137.40,75.65
137.44,75.61
137.48,73.94
137.52,73.68
137.56,75.75
137.60,74.72
137.64,74.29
137.68,72.17
137.72,73.67
137.76,75.06
137.80,73.86
137.84,72.56
137.88,74.32
137.92,73.35
137.96,72.56
138.00,70.52
138.04,71.12
138.08,72.38
138.12,72.47
138.16,73.17
138.20,72.76
138.24,71.79
138.28,71.02
138.32,72.24
138.36,70.82
138.40,70.47
138.44,71.43
138.48,70.95
138.52,72.10
138.56,72.20
138.60,70.19
138.64,69.01
138.68,71.21
138.72,71.66
138.76,71.20
138.80,68.86
138.84,68.30
138.88,69.14
138.92,70.46
