# SIMULARE — semnal generat de genereaza_simulare.py, nu inregistrat. Rol: control pozitiv pentru validarea lantului de analiza.
t_s,bpm
69.32,69.70
69.36,66.70
69.40,67.40
69.44,69.08
69.48,68.11
69.52,67.76
69.56,66.48
69.60,65.53
69.64,67.10
69.68,66.50
69.72,66.27
69.76,65.93
69.80,66.83
69.84,64.40
69.88,66.14
69.92,65.34
69.96,64.88
70.00,66.65
70.04,64.49
70.08,64.88
70.12,64.59
70.16,64.24
70.20,64.20
70.24,63.14
70.28,65.75
70.32,63.42
70.36,64.13
70.40,62.84
70.44,63.66
70.48,62.74
70.52,63.97
70.56,62.65
70.60,63.37
70.64,62.96
70.68,63.10
70.72,61.08
70.76,62.36
70.80,62.26
70.84,61.59
70.88,63.10
70.92,62.38
70.96,61.48
71.00,63.84
71.04,60.96
71.08,63.76
71.12,61.59
71.16,61.15
71.20,63.21
71.24,63.53
71.28,63.38
71.32,63.08
71.36,63.58
71.40,62.88
71.44,63.23
71.48,63.70
71.52,63.53
71.56,64.25
71.60,63.46
71.64,63.86
71.68,63.08
71.72,62.86
71.76,64.82
71.80,63.99
71.84,64.87
71.88,64.06
71.92,64.26
71.96,64.66
72.00,63.96
72.04,65.42
72.08,65.55
72.12,66.71
72.16,66.30
72.20,65.75
72.24,64.54
72.28,65.83
72.32,66.00
72.36,68.57
72.40,66.21
72.44,68.39
72.48,67.66
72.52,68.07
72.56,67.81
72.60,69.23
72.64,67.72
72.68,68.65
72.72,67.46
72.76,67.74
72.80,67.50
72.84,68.88
72.88,68.28
72.92,68.12
72.96,68.78
73.00,69.37
73.04,69.46
73.08,69.27
73.12,68.46
73.16,67.25
73.20,69.32
73.24,66.60
73.28,68.39
73.32,68.60
73.36,68.13
73.40,66.97
73.44,67.64
73.48,68.62
73.52,67.68
73.56,66.65
73.60,66.35
73.64,67.20
73.68,66.44
73.72,66.93
73.76,67.10
73.80,67.09
73.84,66.11
73.88,66.30
73.92,66.01
73.96,65.76
74.00,66.25
74.04,64.24
74.08,66.34
74.12,65.08
74.16,64.11
74.20,64.27
74.24,64.09
74.28,64.46
74.32,63.85
74.36,63.51
74.40,62.19
74.44,64.60
74.48,62.72
74.52,64.43
74.56,63.86
74.60,62.03
74.64,63.87
74.68,64.72
74.72,62.55
74.76,63.22
74.80,63.06
74.84,64.92
74.88,62.05
74.92,64.59
74.96,62.06
75.00,62.10
75.04,62.41
75.08,62.17
75.12,63.12
75.16,63.02
75.20,62.79
75.24,62.77
75.28,62.60
75.32,63.41
75.36,64.06
75.40,62.86
75.44,64.50
75.48,63.77
75.52,64.88
75.56,64.00
75.60,65.12
75.64,64.70
75.68,65.29
75.72,64.51
75.76,64.96
75.80,64.88
75.84,65.11
75.88,65.67
75.92,65.62
75.96,65.13
76.00,66.82
76.04,67.04
76.08,67.10
76.12,67.56
76.16,66.98
76.20,66.78
76.24,67.18
76.28,67.95
76.32,68.22
76.36,68.01
76.40,67.40
76.44,68.51
76.48,68.57
76.52,68.79
76.56,68.19
76.60,68.47
76.64,69.29
76.68,69.07
76.72,68.34
76.76,69.38
76.80,69.92
76.84,69.26
76.88,68.60
76.92,69.21
76.96,68.52
77.00,67.46
77.04,69.80
77.08,69.00
77.12,68.63
77.16,69.08
77.20,68.81
77.24,70.46
77.28,69.61
77.32,69.34
77.36,67.69
77.40,69.13
77.44,69.13
77.48,68.43
77.52,70.07
77.56,68.49
77.60,67.68
77.64,67.08
77.68,68.70
77.72,67.60
77.76,66.18
77.80,65.94
77.84,65.92
77.88,67.32
77.92,69.06
77.96,67.15
78.00,65.24
78.04,65.39
78.08,66.42
78.12,66.06
78.16,65.39
78.20,65.29
78.24,66.10
78.28,65.35
78.32,64.00
78.36,65.15
78.40,64.09
78.44,64.66
78.48,64.92
78.52,64.68
78.56,65.14
78.60,63.41
78.64,64.21
78.68,63.24
78.72,64.11
78.76,64.76
78.80,62.84
78.84,63.82
78.88,62.92
78.92,64.25
78.96,64.17
79.00,63.20
79.04,63.81
79.08,65.27
79.12,64.28
79.16,64.35
79.20,64.30
79.24,63.37
79.28,65.04
79.32,63.91
79.36,63.66
79.40,63.08
79.44,64.15
79.48,64.86
79.52,65.16
79.56,66.29
79.60,65.94
79.64,65.14
79.68,67.07
79.72,66.91
79.76,66.34
79.80,65.59
79.84,66.42
79.88,66.81
79.92,68.58
79.96,67.56
80.00,66.61
80.04,68.97
80.08,69.00
80.12,68.67
80.16,67.97
80.20,69.05
80.24,66.00
80.28,70.13
80.32,67.71
80.36,69.90
80.40,70.00
80.44,68.50
80.48,69.22
80.52,67.33
80.56,69.03
80.60,69.00
80.64,69.79
80.68,70.78
80.72,71.09
80.76,68.62
80.80,70.03
80.84,69.78
80.88,71.46
80.92,71.92
80.96,69.98
81.00,71.68
81.04,69.98
81.08,70.38
81.12,70.49
81.16,71.50
81.20,69.29
81.24,70.48
81.28,72.68
81.32,71.23
81.36,70.43
81.40,70.00
81.44,70.42
81.48,71.52
81.52,70.36
81.56,68.37
81.60,70.12
81.64,69.26
81.68,69.40
81.72,70.37
81.76,69.88
81.80,68.87
81.84,67.15
81.88,68.57
81.92,67.01
81.96,69.34
82.00,67.77
82.04,68.47
82.08,68.48
82.12,67.12
82.16,67.02
82.20,66.53
82.24,68.27
82.28,67.66
82.32,65.80
82.36,65.66
82.40,68.16
82.44,66.78
82.48,65.81
82.52,66.68
82.56,66.17
82.60,65.87
82.64,67.65
82.68,64.65
82.72,65.78
82.76,67.11
82.80,64.68
82.84,64.09
82.88,66.71
82.92,65.99
82.96,65.97
83.00,66.23
83.04,65.48
83.08,64.43
83.12,65.94
83.16,65.37
83.20,64.79
83.24,67.40
83.28,65.93
83.32,65.95
83.36,67.58
83.40,64.27
83.44,66.88
83.48,67.94
83.52,67.20
83.56,68.05
83.60,68.86
83.64,66.36
83.68,68.00
83.72,67.66
83.76,70.08
83.80,68.05
83.84,68.97
83.88,68.25
83.92,67.23
83.96,69.70
84.00,69.21
84.04,69.23
84.08,70.65
84.12,69.80
84.16,71.27
84.20,71.68
84.24,70.74
84.28,69.24
84.32,71.19
84.36,71.11
84.40,71.36
84.44,70.78
84.48,72.05
84.52,73.45
84.56,72.10
84.60,72.01
84.64,72.34
84.68,72.41
84.72,72.90
84.76,72.21
84.80,73.06
84.84,73.44
84.88,71.58
84.92,73.04
84.96,72.42
85.00,73.11
85.04,73.45
85.08,73.46
85.12,72.92
85.16,72.73
85.20,73.75
85.24,72.89
85.28,72.73
85.32,73.90
85.36,74.08
85.40,72.44
85.44,74.32
85.48,73.08
85.52,71.64
85.56,72.64
85.60,72.75
85.64,70.01
85.68,71.38
85.72,72.28
85.76,72.79
85.80,71.28
85.84,69.99
85.88,71.58
85.92,70.96
85.96,70.87
86.00,69.79
86.04,69.56
86.08,69.42
86.12,70.10
86.16,70.56
86.20,70.16
86.24,69.97
86.28,68.15
86.32,68.73
86.36,70.28
86.40,68.93
86.44,67.11
86.48,68.27
86.52,70.65
86.56,68.45
86.60,69.49
86.64,67.97
86.68,65.38
86.72,65.31
86.76,64.41
86.80,63.76
86.84,62.54
86.88,62.95
86.92,61.55
86.96,60.96
87.00,61.03
87.04,60.17
87.08,61.52
87.12,60.59
87.16,59.57
87.20,59.30
87.24,60.31
87.28,60.94
87.32,60.28
87.36,59.26
87.40,61.52
87.44,61.25
87.48,63.06
87.52,63.91
87.56,61.92
87.60,63.63
87.64,67.30
87.68,70.29
87.72,72.83
87.76,75.26
87.80,78.65
87.84,80.04
87.88,81.85
87.92,84.61
87.96,86.97
88.00,89.07
88.04,90.29
88.08,93.27
88.12,92.61
88.16,95.06
88.20,97.28
88.24,99.76
88.28,99.89
88.32,99.82
88.36,102.02
88.40,102.94
88.44,103.12
88.48,103.74
88.52,103.35
88.56,105.24
88.60,105.14
88.64,107.78
88.68,107.00
88.72,109.40
88.76,108.91
88.80,108.41
88.84,109.30
88.88,107.25
88.92,110.13
88.96,109.06
89.00,109.30
89.04,111.39
89.08,110.20
89.12,110.76
89.16,110.59
89.20,111.28
89.24,109.77
89.28,110.62
89.32,110.01
89.36,111.03
89.40,110.79
89.44,108.74
89.48,110.95
89.52,110.03
89.56,109.67
89.60,109.71
89.64,109.27
89.68,108.21
89.72,107.86
89.76,108.62
89.80,106.56
89.84,107.74
89.88,107.67
89.92,106.64
89.96,105.73
90.00,106.37
90.04,105.54
90.08,104.77
90.12,105.78
90.16,105.80
90.20,104.73
90.24,105.58
90.28,105.20
90.32,103.22
90.36,104.84
90.40,104.12
90.44,102.38
90.48,103.18
90.52,101.99
90.56,101.87
90.60,101.66
90.64,101.22
90.68,102.50
90.72,101.48
90.76,101.97
90.80,98.27
90.84,99.72
90.88,99.93
90.92,99.40
90.96,100.86
91.00,100.07
91.04,98.62
91.08,99.15
91.12,98.63
91.16,97.30
91.20,99.00
91.24,99.12
91.28,97.88
91.32,97.25
91.36,97.97
91.40,96.90
91.44,95.64
91.48,100.49
91.52,95.10
91.56,96.31
91.60,97.14
91.64,97.02
91.68,97.96
91.72,96.90
91.76,98.48
91.80,97.50
91.84,96.49
91.88,95.04
91.92,99.11
91.96,96.53
92.00,97.38
92.04,96.41
92.08,97.75
92.12,96.87
92.16,96.44
92.20,97.78
92.24,96.30
92.28,96.90
92.32,97.44
92.36,97.50
92.40,96.87
92.44,97.42
92.48,98.61
92.52,96.96
92.56,96.39
92.60,97.75
92.64,97.82
92.68,97.49
92.72,95.29
92.76,96.69
92.80,98.73
92.84,96.61
92.88,95.61
92.92,95.41
92.96,95.53
93.00,96.29
93.04,94.95
93.08,94.65
93.12,95.31
93.16,96.49
93.20,96.30
93.24,95.61
93.28,94.47
93.32,94.72
93.36,91.81
93.40,94.02
93.44,92.89
93.48,93.05
93.52,91.92
93.56,92.47
93.60,91.04
93.64,90.91
93.68,92.23
93.72,91.65
93.76,89.35
93.80,91.14
93.84,91.63
93.88,90.95
93.92,89.80
93.96,89.74
94.00,89.74
94.04,89.69
94.08,86.99
94.12,86.70
94.16,87.03
94.20,86.67
94.24,87.85
94.28,86.94
94.32,87.09
94.36,86.31
94.40,85.41
94.44,85.44
94.48,83.48
94.52,85.33
94.56,86.17
94.60,83.60
94.64,85.32
94.68,84.93
94.72,83.78
94.76,83.01
94.80,84.91
94.84,81.35
94.88,83.17
94.92,81.96
94.96,83.16
95.00,81.79
95.04,82.51
95.08,82.81
95.12,82.22
95.16,82.46
95.20,82.31
95.24,82.05
95.28,83.21
95.32,81.48
95.36,81.71
95.40,81.32
95.44,80.89
95.48,82.51
95.52,81.53
95.56,81.81
95.60,81.63
95.64,82.64
95.68,80.48
95.72,81.00
95.76,83.07
95.80,81.09
95.84,82.52
95.88,81.81
95.92,83.00
95.96,82.48
96.00,81.00
96.04,84.82
96.08,84.40
96.12,82.36
96.16,83.54
96.20,81.88
96.24,83.11
96.28,83.17
96.32,83.53
96.36,83.66
96.40,82.19
96.44,84.81
96.48,82.25
96.52,82.80
96.56,85.19
96.60,83.54
96.64,84.48
96.68,84.37
96.72,82.96
96.76,84.96
96.80,84.87
96.84,84.81
96.88,84.31
96.92,84.39
96.96,82.07
97.00,81.81
97.04,83.85
97.08,83.11
97.12,82.17
97.16,83.74
97.20,84.45
97.24,81.27
97.28,83.62
97.32,81.64
97.36,81.60
97.40,81.75
97.44,79.55
97.48,80.61
97.52,80.59
97.56,81.21
97.60,81.19
97.64,78.28
97.68,80.87
97.72,80.18
97.76,79.32
97.80,78.86
97.84,79.34
97.88,78.44
97.92,78.98
97.96,77.22
98.00,77.83
98.04,78.66
98.08,78.04
98.12,76.65
98.16,75.24
98.20,77.57
98.24,77.12
98.28,74.83
98.32,75.13
98.36,75.78
98.40,76.09
98.44,75.46
98.48,74.55
98.52,74.69
98.56,74.05
98.60,76.57
98.64,72.55
98.68,75.09
98.72,72.53
98.76,72.12
98.80,73.41
98.84,73.35
98.88,74.59
98.92,73.16
98.96,72.64
99.00,72.63
99.04,73.29
99.08,72.43
99.12,72.18
99.16,74.77
99.20,72.13
99.24,72.15
99.28,73.20
99.32,71.98
99.36,73.90
99.40,73.93
99.44,72.53
99.48,72.82
99.52,73.21
99.56,71.95
99.60,73.53
99.64,73.14
99.68,73.21
99.72,73.59
99.76,75.10
99.80,73.65
99.84,74.01
99.88,75.12
99.92,73.26
99.96,74.52
100.00,75.16
100.04,74.21
100.08,74.20
100.12,76.36
100.16,76.26
100.20,74.97
100.24,74.35
100.28,76.04
100.32,75.43
100.36,76.65
100.40,75.25
100.44,74.37
100.48,75.51
100.52,75.46
100.56,75.88
100.60,75.40
100.64,75.22
100.68,74.90
100.72,76.26
100.76,76.96
100.80,75.27
100.84,76.10
100.88,75.48
100.92,76.67
100.96,74.65
101.00,76.67
101.04,76.28
101.08,75.47
101.12,75.50
101.16,76.53
101.20,76.24
101.24,76.79
101.28,75.58
101.32,75.20
101.36,74.75
101.40,75.75
101.44,73.79
101.48,73.54
101.52,72.62
101.56,74.46
101.60,74.00
101.64,72.50
101.68,74.51
101.72,74.25
101.76,72.62
101.80,73.31
101.84,73.34
101.88,72.89
101.92,71.80
101.96,72.19
102.00,72.04
102.04,72.79
102.08,70.92
102.12,70.93
102.16,69.47
102.20,70.46
102.24,70.44
102.28,71.76
102.32,71.62
102.36,70.36
102.40,68.18
102.44,67.77
102.48,69.61
102.52,69.28
102.56,69.58
102.60,69.39
102.64,69.50
102.68,68.48
102.72,68.11
102.76,67.94
102.80,68.56
102.84,66.88
102.88,68.35
102.92,68.48
102.96,67.17
103.00,67.73
103.04,67.78
103.08,68.05
103.12,67.78
103.16,67.08
103.20,67.78
103.24,68.07
103.28,66.36
103.32,67.29
103.36,70.02
103.40,69.17
103.44,67.85
103.48,67.63
103.52,69.12
103.56,68.07
103.60,67.66
103.64,67.19
103.68,68.30
103.72,70.47
103.76,68.02
103.80,69.77
103.84,68.17
103.88,69.01
103.92,70.79
103.96,71.10
104.00,70.43
104.04,67.82
104.08,72.50
104.12,70.61
104.16,69.06
104.20,71.38
104.24,70.98
104.28,69.92
104.32,70.55
104.36,70.85
104.40,70.22
104.44,71.76
104.48,72.28
104.52,71.84
104.56,72.68
104.60,71.84
104.64,72.17
104.68,72.88
104.72,72.62
104.76,71.82
104.80,71.32
104.84,71.81
104.88,72.69
104.92,71.86
104.96,73.18
105.00,74.07
105.04,73.04
105.08,70.13
105.12,73.33
105.16,70.96
105.20,71.53
105.24,72.26
105.28,70.86
105.32,71.30
105.36,70.91
105.40,73.95
105.44,72.87
105.48,72.03
105.52,70.29
105.56,71.45
105.60,69.43
105.64,70.76
105.68,70.53
105.72,69.34
105.76,70.18
105.80,68.96
105.84,68.72
105.88,68.61
105.92,69.05
105.96,67.82
106.00,69.39
106.04,68.25
106.08,67.53
106.12,68.76
106.16,67.26
106.20,69.35
106.24,66.83
106.28,68.01
106.32,65.83
106.36,67.44
106.40,66.77
106.44,66.19
106.48,66.16
106.52,66.49
106.56,64.58
106.60,65.69
106.64,65.93
106.68,66.40
106.72,66.50
106.76,64.97
106.80,66.93
106.84,66.83
106.88,64.13
106.92,65.42
106.96,63.62
107.00,65.77
107.04,65.03
107.08,65.84
107.12,64.36
107.16,65.21
107.20,62.90
107.24,64.75
107.28,66.79
107.32,64.87
107.36,63.53
107.40,65.26
107.44,65.09
107.48,66.88
107.52,64.23
107.56,67.33
107.60,66.49
107.64,66.76
107.68,64.90
107.72,67.38
107.76,67.24
107.80,65.98
107.84,67.22
107.88,66.76
107.92,67.97
107.96,67.47
108.00,67.36
108.04,67.45
108.08,68.89
108.12,67.75
108.16,70.17
108.20,70.07
108.24,68.14
108.28,69.13
108.32,68.18
108.36,69.92
108.40,70.65
108.44,70.98
108.48,68.85
108.52,68.14
108.56,70.91
108.60,69.25
108.64,69.45
108.68,70.08
108.72,69.85
108.76,70.33
108.80,70.21
108.84,69.08
108.88,70.25
108.92,70.10
108.96,69.74
109.00,70.62
109.04,69.19
109.08,69.42
109.12,69.06
109.16,69.21
109.20,69.61
109.24,68.96
109.28,69.81
109.32,68.63
109.36,69.52
109.40,68.40
109.44,69.77
109.48,68.09
109.52,68.54
109.56,70.48
109.60,67.36
109.64,67.55
109.68,67.23
109.72,67.99
109.76,69.45
109.80,68.44
109.84,67.79
109.88,67.95
109.92,67.51
109.96,67.95
110.00,65.93
110.04,66.56
110.08,66.82
110.12,66.04
110.16,68.57
110.20,65.34
110.24,66.77
110.28,64.99
110.32,65.17
110.36,67.33
110.40,66.66
110.44,66.19
110.48,64.93
110.52,65.87
110.56,65.02
110.60,64.07
110.64,64.78
110.68,65.25
110.72,65.88
110.76,64.85
110.80,62.58
110.84,63.77
110.88,63.77
110.92,63.63
110.96,64.03
111.00,64.76
111.04,63.45
111.08,63.89
111.12,63.11
111.16,64.51
111.20,65.69
111.24,63.59
111.28,63.48
111.32,64.48
111.36,63.02
111.40,64.80
111.44,64.72
111.48,65.23
111.52,64.87
111.56,64.99
111.60,64.95
111.64,64.30
111.68,66.42
111.72,66.21
111.76,65.58
111.80,67.61
111.84,67.44
111.88,66.55
111.92,65.18
111.96,66.46
112.00,67.56
112.04,66.17
112.08,67.57
112.12,67.30
112.16,68.40
112.20,68.36
112.24,69.16
112.28,66.88
112.32,67.99
112.36,68.72
112.40,68.25
112.44,69.35
112.48,68.24
112.52,69.95
112.56,67.35
112.60,69.58
112.64,69.16
112.68,69.56
112.72,68.68
112.76,70.38
112.80,70.02
112.84,69.23
112.88,68.55
112.92,67.99
112.96,68.89
113.00,67.69
113.04,68.11
113.08,71.90
113.12,69.44
113.16,69.41
113.20,71.10
113.24,71.22
113.28,70.98
113.32,69.58
113.36,70.34
113.40,68.92
113.44,69.91
113.48,70.22
113.52,69.45
113.56,66.80
113.60,68.01
113.64,68.19
113.68,68.97
113.72,67.56
113.76,67.29
113.80,68.16
113.84,67.48
113.88,66.85
113.92,66.06
113.96,66.10
114.00,66.96
114.04,66.38
114.08,67.09
114.12,67.31
114.16,66.34
114.20,67.31
114.24,66.38
114.28,64.70
114.32,64.90
114.36,64.59
114.40,67.53
114.44,64.24
114.48,64.85
114.52,64.20
114.56,62.69
114.60,64.20
114.64,64.69
114.68,64.43
114.72,64.91
114.76,63.15
114.80,62.56
114.84,64.22
114.88,63.10
114.92,64.30
114.96,64.74
115.00,64.49
115.04,62.09
115.08,65.02
115.12,64.61
115.16,64.37
115.20,63.53
115.24,63.85
115.28,64.34
115.32,64.98
115.36,64.54
115.40,65.16
115.44,64.79
115.48,65.94
115.52,64.10
115.56,66.27
115.60,64.86
115.64,67.17
115.68,64.35
115.72,65.60
115.76,65.52
115.80,66.48
115.84,68.11
115.88,66.44
115.92,67.33
115.96,66.86
116.00,67.93
116.04,67.24
116.08,69.04
116.12,68.13
116.16,68.56
116.20,68.69
116.24,69.82
116.28,68.30
116.32,68.51
116.36,67.37
116.40,70.12
116.44,69.46
116.48,70.49
116.52,71.59
116.56,71.89
116.60,69.09
116.64,70.17
116.68,69.82
116.72,70.15
116.76,70.36
116.80,70.57
116.84,70.74
116.88,70.44
116.92,70.65
116.96,71.50
117.00,70.87
117.04,70.41
117.08,70.76
117.12,71.12
117.16,70.87
117.20,69.46
117.24,71.72
117.28,72.00
117.32,70.37
117.36,69.89
117.40,69.82
117.44,70.28
117.48,70.60
117.52,69.60
117.56,70.41
117.60,70.69
117.64,68.40
117.68,69.72
117.72,69.75
117.76,69.21
117.80,69.64
117.84,67.70
117.88,68.09
117.92,68.38
117.96,67.02
118.00,68.23
118.04,70.08
118.08,68.96
118.12,68.37
118.16,68.54
118.20,67.20
118.24,66.74
118.28,66.86
118.32,67.86
118.36,67.11
118.40,66.20
118.44,65.71
118.48,64.86
118.52,67.05
118.56,65.36
118.60,65.93
118.64,64.87
118.68,66.28
118.72,64.76
118.76,64.33
118.80,65.94
118.84,63.87
118.88,65.13
118.92,67.59
118.96,65.03
119.00,66.16
119.04,66.70
119.08,66.94
119.12,67.84
119.16,64.70
119.20,65.91
119.24,65.76
119.28,66.41
119.32,66.72
119.36,66.02
119.40,65.14
119.44,67.35
119.48,66.91
119.52,66.52
119.56,66.61
119.60,66.96
119.64,67.34
119.68,66.56
119.72,66.39
119.76,67.39
119.80,67.99
119.84,67.31
119.88,67.68
119.92,69.17
119.96,69.10
120.00,67.33
120.04,68.14
120.08,69.54
120.12,69.76
120.16,70.97
120.20,71.08
120.24,69.43
120.28,69.63
120.32,72.60
120.36,71.32
120.40,71.40
120.44,71.42
120.48,71.87
120.52,71.64
120.56,71.70
120.60,71.85
120.64,72.37
120.68,73.35
120.72,71.72
120.76,73.39
120.80,72.33
120.84,73.36
120.88,71.64
120.92,72.87
120.96,73.16
121.00,71.80
121.04,72.59
121.08,72.28
121.12,71.66
121.16,72.66
121.20,72.77
121.24,73.15
121.28,72.83
121.32,71.80
121.36,72.35
121.40,72.93
121.44,72.63
121.48,71.53
121.52,73.38
121.56,71.85
121.60,71.80
121.64,70.26
121.68,72.06
121.72,71.93
121.76,71.46
121.80,71.11
121.84,70.60
121.88,69.66
121.92,70.35
121.96,70.09
122.00,69.02
122.04,69.04
122.08,68.70
122.12,70.18
122.16,68.14
122.20,71.46
122.24,69.49
122.28,69.80
122.32,68.54
122.36,68.91
122.40,70.09
122.44,66.90
122.48,67.83
122.52,67.44
122.56,68.89
122.60,68.07
122.64,67.22
122.68,68.61
122.72,67.57
122.76,66.83
122.80,66.28
122.84,67.52
122.88,68.75
122.92,67.48
122.96,67.26
123.00,68.21
123.04,67.19
123.08,66.01
123.12,67.20
123.16,66.81
123.20,68.19
123.24,67.57
123.28,67.54
123.32,67.79
123.36,67.72
123.40,68.64
123.44,68.35
123.48,69.64
123.52,67.87
123.56,69.13
123.60,71.08
123.64,66.84
123.68,68.02
123.72,67.87
123.76,68.60
123.80,69.28
123.84,70.48
123.88,68.98
123.92,71.03
123.96,70.58
124.00,70.48
124.04,72.25
124.08,69.86
124.12,71.11
124.16,71.24
124.20,71.57
124.24,71.60
124.28,73.08
124.32,71.76
124.36,71.87
124.40,72.67
124.44,71.84
124.48,72.78
124.52,75.05
124.56,72.83
124.60,72.66
124.64,73.19
124.68,74.36
124.72,74.20
124.76,74.21
124.80,74.85
124.84,75.72
124.88,74.60
124.92,75.60
124.96,76.00
125.00,74.68
125.04,76.78
125.08,75.56
125.12,74.28
125.16,75.72
125.20,75.30
125.24,74.43
125.28,74.94
125.32,74.37
125.36,73.54
125.40,72.44
125.44,72.98
125.48,73.51
125.52,74.94
125.56,75.25
125.60,74.25
125.64,73.70
125.68,73.76
125.72,72.78
125.76,72.22
125.80,72.31
125.84,70.80
125.88,72.14
125.92,70.62
125.96,71.16
126.00,72.32
126.04,71.62
126.08,71.85
126.12,71.11
126.16,71.64
126.20,71.67
126.24,69.85
126.28,70.94
126.32,71.89
126.36,68.55
126.40,70.42
126.44,69.07
126.48,70.86
126.52,71.61
126.56,70.88
126.60,69.82
126.64,70.52
126.68,68.50
126.72,68.36
126.76,68.91
126.80,69.02
126.84,69.13
126.88,68.65
126.92,69.85
126.96,69.30
127.00,68.79
127.04,70.10
127.08,68.53
127.12,70.45
127.16,68.75
127.20,69.22
127.24,68.66
127.28,69.72
127.32,69.24
127.36,71.04
127.40,67.42
127.44,69.10
127.48,70.33
127.52,70.88
127.56,69.76
127.60,70.75
127.64,71.92
127.68,70.32
127.72,71.59
127.76,71.96
127.80,73.36
127.84,71.91
127.88,71.78
127.92,70.93
127.96,72.01
128.00,72.34
128.04,72.88
128.08,73.05
128.12,73.12
128.16,72.70
128.20,73.23
128.24,74.76
128.28,73.95
128.32,72.80
128.36,73.47
128.40,75.14
128.44,74.36
128.48,75.59
128.52,73.24
128.56,75.08
128.60,75.59
128.64,75.52
128.68,74.90
128.72,75.71
128.76,75.34
128.80,77.32
128.84,76.27
128.88,75.06
128.92,75.38
128.96,75.03
129.00,76.79
129.04,75.70
129.08,75.98
129.12,74.79
129.16,76.01
129.20,77.17
129.24,74.50
129.28,74.32
129.32,75.20
129.36,75.22
129.40,75.88
129.44,75.21
129.48,73.72
129.52,74.46
129.56,73.97
129.60,74.65
129.64,74.21
129.68,74.17
129.72,73.80
129.76,73.81
129.80,74.43
129.84,73.44
129.88,73.61
129.92,73.51
129.96,73.25
130.00,71.30
130.04,73.54
130.08,71.08
130.12,73.00
130.16,71.21
130.20,71.52
130.24,71.72
130.28,72.76
130.32,72.02
130.36,69.23
130.40,71.05
130.44,71.48
130.48,69.50
130.52,70.32
130.56,69.42
130.60,70.88
130.64,70.10
130.68,69.32
130.72,70.05
130.76,70.17
130.80,70.21
130.84,71.14
130.88,69.61
130.92,70.31
130.96,69.76
131.00,68.28
131.04,69.18
131.08,70.27
131.12,68.56
131.16,71.44
131.20,70.66
131.24,69.44
131.28,70.22
131.32,70.71
131.36,71.44
131.40,70.69
131.44,69.32
131.48,68.79
131.52,70.41
131.56,71.02
131.60,72.38
131.64,70.89
131.68,71.93
131.72,70.26
131.76,71.20
131.80,72.77
131.84,72.81
131.88,71.21
131.92,72.45
131.96,72.92
132.00,73.78
132.04,73.88
132.08,74.74
132.12,72.41
132.16,72.84
132.20,72.95
132.24,72.90
132.28,73.86
132.32,75.58
132.36,74.70
132.40,74.14
132.44,73.92
132.48,73.57
132.52,75.10
132.56,74.43
132.60,74.67
132.64,75.43
132.68,76.19
132.72,75.17
132.76,74.95
132.80,74.88
132.84,74.66
132.88,75.65
132.92,75.94
132.96,73.52
133.00,76.45
133.04,75.42
133.08,76.24
133.12,75.96
133.16,75.95
133.20,76.15
133.24,75.19
133.28,75.34
133.32,75.33
133.36,75.98
133.40,76.94
133.44,75.80
133.48,74.80
133.52,75.85
133.56,75.27
133.60,72.75
133.64,74.14
133.68,74.59
133.72,73.01
133.76,73.67
133.80,74.36
133.84,73.19
133.88,74.84
133.92,74.99
133.96,71.33
134.00,72.52
134.04,73.38
134.08,71.69
134.12,72.89
134.16,72.06
134.20,71.30
134.24,70.27
134.28,70.70
134.32,71.72
134.36,70.68
134.40,70.85
134.44,71.90
134.48,70.73
134.52,69.31
134.56,70.71
134.60,69.30
134.64,69.24
134.68,70.73
134.72,70.75
134.76,68.34
134.80,70.05
134.84,69.16
134.88,71.02
134.92,69.37
134.96,66.91
135.00,69.91
135.04,69.72
135.08,70.03
135.12,69.50
135.16,70.96
135.20,70.16
135.24,68.91
135.28,68.83
135.32,69.85
135.36,70.78
135.40,71.16
135.44,70.34
135.48,70.71
135.52,69.44
135.56,68.54
135.60,68.96
135.64,70.72
135.68,72.01
135.72,71.60
135.76,70.37
135.80,71.53
135.84,71.10
135.88,70.84
135.92,72.73
135.96,73.01
136.00,74.17
136.04,70.49
136.08,74.03
136.12,73.12
136.16,72.46
136.20,73.62
136.24,74.26
136.28,72.77
136.32,73.79
136.36,73.75
136.40,74.28
136.44,72.86
136.48,73.97
136.52,74.83
136.56,72.47
136.60,74.70
136.64,75.27
136.68,73.61
136.72,73.79
136.76,75.65
136.80,74.73
136.84,75.65
136.88,75.25
136.92,75.14
136.96,77.25
137.00,75.67
137.04,75.34
137.08,74.24
137.12,75.32
137.16,75.51
137.20,75.62
137.24,75.24
137.28,74.97
137.32,73.37
137.36,73.16
137.40,73.23
137.44,74.72
137.48,73.24
137.52,73.68
137.56,72.67
137.60,72.59
137.64,74.01
137.68,71.03
137.72,72.56
137.76,73.73
137.80,73.89
137.84,73.29
137.88,72.04
137.92,72.24
137.96,71.95
138.00,72.94
138.04,72.86
138.08,72.25
138.12,69.92
138.16,70.85
138.20,70.12
138.24,71.21
138.28,70.46
138.32,70.46
138.36,69.71
138.40,69.82
138.44,71.11
138.48,71.44
138.52,70.96
138.56,69.15
138.60,70.06
138.64,69.87
138.68,68.84
138.72,68.74
138.76,68.86
138.80,68.10
138.84,68.88
138.88,67.87
138.92,69.87
